Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	6	99	Ingress	2025 OCT 26 01:29:32	2025 OCT 26 01:33:00	2025 OCT 26 01:33:42	250.00	-78.74	-74.85	-74.22	-67.78	-62.09	-60.84	16.97	28	-	-	-	&trueDayLimb; 	
N/A	6	99	Egress	2025 OCT 26 02:12:08	2025 OCT 26 02:12:48	2025 OCT 26 02:15:58	230.00	-14.36	-8.00	28.42	80.23	80.89	81.93	22.08	28	-	-	-	&trueDayLimb; 	
N/A	7	99	Ingress	2025 OCT 26 03:27:31	2025 OCT 26 03:31:00	2025 OCT 26 03:31:42	251.00	-107.33	-103.42	-102.80	-67.71	-61.94	-60.68	16.98	14	-	-	-		
N/A	7	99	Egress	2025 OCT 26 04:10:04	2025 OCT 26 04:10:44	2025 OCT 26 04:13:55	231.00	-44.09	-37.83	-1.15	80.13	80.82	81.96	22.00	14	-	-	-		
NOMAD	8	99	Ingress	2025 OCT 26 05:25:27	2025 OCT 26 05:28:56	2025 OCT 26 05:29:39	252.00	-135.95	-132.04	-131.40	-67.69	-61.88	-60.57	16.99	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	8	99	Egress	2025 OCT 26 06:07:58	2025 OCT 26 06:08:39	2025 OCT 26 06:11:49	231.00	-73.95	-67.64	-31.16	80.00	80.73	82.00	21.93	1	6SUBD Nominal #52	Science: orders #121, #134, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	9	99	Ingress	2025 OCT 26 07:23:21	2025 OCT 26 07:26:51	2025 OCT 26 07:27:34	253.00	-164.59	-160.65	-160.01	-67.68	-61.80	-60.49	16.99	1	Fullscan fast step5 all #1	Diffraction order stepping (fullscan): 15 orders from 114 to 189 in steps of 5 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	9	99	Egress	2025 OCT 26 08:05:50	2025 OCT 26 08:06:31	2025 OCT 26 08:09:42	232.00	-103.61	-97.39	-60.73	79.89	80.65	82.03	21.86	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
ACS	10	99	Ingress	2025 OCT 26 09:21:14	2025 OCT 26 09:24:45	2025 OCT 26 09:25:28	254.00	166.81	170.76	171.40	-67.64	-61.69	-60.37	17.00	3	-	-	-		
ACS	10	99	Egress	2025 OCT 26 10:03:42	2025 OCT 26 10:04:23	2025 OCT 26 10:07:35	233.00	-132.89	-126.71	-89.71	79.83	80.60	82.05	21.81	3	-	-	-		
NOMAD	11	99	Ingress	2025 OCT 26 11:19:11	2025 OCT 26 11:22:42	2025 OCT 26 11:23:25	254.00	138.34	142.24	142.87	-67.46	-61.47	-60.13	17.01	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	11	99	Egress	2025 OCT 26 12:01:36	2025 OCT 26 12:02:17	2025 OCT 26 12:05:30	234.00	-162.20	-156.07	-118.74	79.76	80.55	82.07	21.77	1	6SUBD Nominal #54	Science: orders #121, #134, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	12	99	Ingress	2025 OCT 26 13:17:10	2025 OCT 26 13:20:42	2025 OCT 26 13:21:25	255.00	109.82	113.70	114.32	-67.32	-61.24	-59.90	17.02	28	-	-	-	&trueDayLimb; 	
N/A	12	99	Egress	2025 OCT 26 13:59:31	2025 OCT 26 14:00:12	2025 OCT 26 14:03:25	234.00	168.36	174.42	-148.22	79.68	80.49	82.10	21.71	28	-	-	-	&trueDayLimb; 	
N/A	13	99	Ingress	2025 OCT 26 15:15:09	2025 OCT 26 15:18:42	2025 OCT 26 15:19:25	256.00	81.24	85.12	85.74	-67.23	-61.08	-59.73	17.03	14	-	-	-		
ACS	13	99	Egress	2025 OCT 26 15:57:28	2025 OCT 26 15:58:09	2025 OCT 26 16:01:23	235.00	138.87	144.86	-177.57	79.58	80.41	82.12	21.66	14	-	-	-		
NOMAD	14	99	Ingress	2025 OCT 26 17:13:09	2025 OCT 26 17:16:42	2025 OCT 26 17:17:25	256.00	52.63	56.51	57.12	-67.17	-60.97	-59.61	17.04	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	14	99	Egress	2025 OCT 26 17:55:24	2025 OCT 26 17:56:05	2025 OCT 26 17:59:20	236.00	109.40	115.30	153.06	79.48	80.33	82.15	21.60	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	15	99	Ingress	2025 OCT 26 19:11:05	2025 OCT 26 19:14:38	2025 OCT 26 19:15:22	257.00	23.99	27.87	28.50	-67.17	-60.93	-59.53	17.04	3	-	-	-		
ACS	15	99	Egress	2025 OCT 26 19:53:18	2025 OCT 26 19:54:00	2025 OCT 26 19:57:15	237.00	79.86	85.81	123.52	79.36	80.25	82.17	21.55	3	-	-	-		
NOMAD	16	99	Ingress	2025 OCT 26 21:08:56	2025 OCT 26 21:12:31	2025 OCT 26 21:13:15	259.00	-4.65	-0.73	-0.10	-67.17	-60.84	-59.42	17.05	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	16	99	Egress	2025 OCT 26 21:51:08	2025 OCT 26 21:51:50	2025 OCT 26 21:55:05	237.00	50.31	56.15	93.69	79.24	80.15	82.19	21.48	1	-	-	-		
NOMAD	17	99	Ingress	2025 OCT 26 23:06:51	2025 OCT 26 23:10:27	2025 OCT 26 23:11:11	260.00	-33.17	-29.27	-28.64	-67.04	-60.63	-59.21	17.06	1	Fullscan fast step4 all #1	Diffraction order stepping (fullscan): 11 orders from 124 to 168 in steps of 4 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	17	99	Egress	2025 OCT 26 23:49:00	2025 OCT 26 23:49:42	2025 OCT 26 23:52:58	238.00	21.03	26.81	64.57	79.15	80.09	82.21	21.44	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	18	99	Ingress	2025 OCT 27 01:04:53	2025 OCT 27 01:08:28	2025 OCT 27 01:09:12	259.00	-61.63	-57.80	-57.19	-66.81	-60.38	-58.94	17.07	14	-	-	-		
ACS	18	99	Egress	2025 OCT 27 01:46:57	2025 OCT 27 01:47:39	2025 OCT 27 01:50:56	239.00	-8.13	-2.38	35.70	79.09	80.04	82.23	21.40	14	-	-	-		
N/A	19	99	Ingress	2025 OCT 27 03:02:52	2025 OCT 27 03:06:28	2025 OCT 27 03:07:12	260.00	-90.19	-86.37	-85.77	-66.69	-60.18	-58.74	17.08	47	-	-	-	&trueNightLimb; &daysideMatch:AEOLIS MENSAE MFF; 	
N/A	19	99	Egress	2025 OCT 27 03:44:54	2025 OCT 27 03:45:36	2025 OCT 27 03:48:54	240.00	-37.56	-31.89	6.30	78.98	79.95	82.24	21.35	47	-	-	-	&trueNightLimb; &daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	20	99	Ingress	2025 OCT 27 05:00:50	2025 OCT 27 05:04:27	2025 OCT 27 05:05:11	261.00	-118.79	-114.97	-114.37	-66.63	-60.04	-58.59	17.09	1	Fullscan fast step5 all #1	Diffraction order stepping (fullscan): 15 orders from 114 to 189 in steps of 5 (6 order(s) per 1 second(s))	COP row -1: 	&mroOverlap; 	
NOMAD	20	99	Egress	2025 OCT 27 05:42:48	2025 OCT 27 05:43:30	2025 OCT 27 05:46:48	240.00	-67.20	-61.68	-23.84	78.82	79.81	82.26	21.28	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
ACS	21	99	Ingress	2025 OCT 27 06:58:44	2025 OCT 27 07:02:22	2025 OCT 27 07:03:07	263.00	-147.45	-143.60	-142.98	-66.65	-59.99	-58.49	17.09	14	-	-	-		
ACS	21	99	Egress	2025 OCT 27 07:40:40	2025 OCT 27 07:41:22	2025 OCT 27 07:44:41	241.00	-96.79	-91.40	-53.71	78.66	79.68	82.27	21.21	14	-	-	-		
NOMAD	22	99	Ingress	2025 OCT 27 08:56:37	2025 OCT 27 09:00:16	2025 OCT 27 09:01:01	264.00	-176.07	-172.20	-171.59	-66.62	-59.89	-58.38	17.10	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	22	99	Egress	2025 OCT 27 09:38:32	2025 OCT 27 09:39:15	2025 OCT 27 09:42:34	242.00	-126.08	-120.62	-82.96	78.56	79.61	82.28	21.17	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	23	99	Ingress	2025 OCT 27 10:54:33	2025 OCT 27 10:58:12	2025 OCT 27 10:58:57	264.00	155.42	159.24	159.85	-66.46	-59.69	-58.17	17.11	7	-	-	-	&mroOverlap; 	
ACS	23	99	Egress	2025 OCT 27 11:36:24	2025 OCT 27 11:37:07	2025 OCT 27 11:40:27	243.00	-155.24	-149.83	-111.96	78.48	79.55	82.29	21.14	7	-	-	-	&mroOverlap; 	
NOMAD	24	99	Ingress	2025 OCT 27 12:52:31	2025 OCT 27 12:56:11	2025 OCT 27 12:56:56	265.00	126.92	130.71	131.31	-66.28	-59.42	-57.90	17.12	1	6SUBD CO #6	Science: orders #148, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	24	99	Egress	2025 OCT 27 13:34:18	2025 OCT 27 13:35:01	2025 OCT 27 13:38:21	243.00	175.47	-179.20	-141.48	78.37	79.46	82.30	21.09	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	25	99	Ingress	2025 OCT 27 14:50:30	2025 OCT 27 14:54:11	2025 OCT 27 14:54:56	266.00	98.36	102.14	102.73	-66.16	-59.22	-57.68	17.13	1	6SUBD CO2 #21	Science: orders #171, #122, #142, #155, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	25	99	Egress	2025 OCT 27 15:32:14	2025 OCT 27 15:32:57	2025 OCT 27 15:36:18	244.00	146.14	151.38	-170.89	78.25	79.36	82.31	21.04	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	26	99	Ingress	2025 OCT 27 16:48:30	2025 OCT 27 16:52:12	2025 OCT 27 16:52:57	267.00	69.76	73.53	74.12	-66.08	-59.07	-57.52	17.14	3	-	-	-		
ACS	26	99	Egress	2025 OCT 27 17:30:10	2025 OCT 27 17:30:53	2025 OCT 27 17:34:15	245.00	116.84	122.00	159.76	78.13	79.26	82.32	21.00	3	-	-	-		
NOMAD	27	99	Ingress	2025 OCT 27 18:46:27	2025 OCT 27 18:50:09	2025 OCT 27 18:50:55	268.00	41.12	44.90	45.50	-66.05	-59.00	-57.40	17.14	1	6SUBD CO #6	Science: orders #148, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	27	99	Egress	2025 OCT 27 19:28:05	2025 OCT 27 19:28:48	2025 OCT 27 19:32:11	246.00	87.49	92.55	130.24	78.00	79.15	82.33	20.95	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	28	99	Ingress	2025 OCT 27 20:44:21	2025 OCT 27 20:48:04	2025 OCT 27 20:48:50	269.00	12.50	16.28	16.88	-66.03	-58.90	-57.30	17.15	14	-	-	-		
N/A	28	99	Egress	2025 OCT 27 21:25:56	2025 OCT 27 21:26:40	2025 OCT 27 21:30:03	247.00	58.10	63.18	100.55	77.84	79.04	82.33	20.90	14	-	-	-		
N/A	29	99	Ingress	2025 OCT 27 22:42:14	2025 OCT 27 22:45:58	2025 OCT 27 22:46:44	270.00	-16.06	-12.28	-11.69	-65.93	-58.72	-57.11	17.16	14	-	-	-	&nomadDeimos; 	
N/A	29	99	Egress	2025 OCT 27 23:23:46	2025 OCT 27 23:24:30	2025 OCT 27 23:27:54	248.00	28.84	33.83	71.15	77.72	78.93	82.33	20.86	14	-	-	-	&nomadDeimos; 	
NOMAD	30	99	Ingress	2025 OCT 28 00:40:14	2025 OCT 28 00:43:58	2025 OCT 28 00:44:44	270.00	-44.53	-40.82	-40.24	-65.69	-58.43	-56.81	17.17	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	30	99	Egress	2025 OCT 28 01:21:42	2025 OCT 28 01:22:26	2025 OCT 28 01:25:51	249.00	-0.21	4.75	42.31	77.65	78.88	82.34	20.83	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	31	99	Ingress	2025 OCT 28 02:38:15	2025 OCT 28 02:42:00	2025 OCT 28 02:42:46	271.00	-73.06	-69.39	-68.81	-65.52	-58.18	-56.55	17.18	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	31	99	Egress	2025 OCT 28 03:19:39	2025 OCT 28 03:20:23	2025 OCT 28 03:23:49	250.00	-29.38	-24.49	13.13	77.55	78.79	82.35	20.79	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERBERUS FOSSAE; 	
ACS	32	99	Ingress	2025 OCT 28 04:36:14	2025 OCT 28 04:40:00	2025 OCT 28 04:40:46	272.00	-101.65	-97.98	-97.41	-65.42	-58.00	-56.35	17.19	3	-	-	-		
ACS	32	99	Egress	2025 OCT 28 05:17:34	2025 OCT 28 05:18:18	2025 OCT 28 05:21:45	251.00	-58.80	-54.03	-16.70	77.37	78.63	82.34	20.74	3	-	-	-		
NOMAD	33	99	Ingress	2025 OCT 28 06:34:10	2025 OCT 28 06:37:57	2025 OCT 28 06:38:44	274.00	-130.30	-126.61	-126.03	-65.41	-57.91	-56.22	17.19	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	33	99	Egress	2025 OCT 28 07:15:27	2025 OCT 28 07:16:11	2025 OCT 28 07:19:39	252.00	-88.26	-83.62	-46.73	77.17	78.45	82.33	20.68	1	6SUBD Nominal #54	Science: orders #121, #134, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	34	99	Ingress	2025 OCT 28 08:32:04	2025 OCT 28 08:35:52	2025 OCT 28 08:36:39	275.00	-158.92	-155.22	-154.65	-65.38	-57.80	-56.10	17.20	14	-	-	-		
N/A	34	99	Egress	2025 OCT 28 09:13:18	2025 OCT 28 09:14:03	2025 OCT 28 09:17:31	253.00	-117.55	-112.90	-76.36	77.01	78.34	82.32	20.64	14	-	-	-		
ACS	35	99	Ingress	2025 OCT 28 10:29:58	2025 OCT 28 10:33:47	2025 OCT 28 10:34:34	276.00	172.50	176.19	176.76	-65.29	-57.64	-55.93	17.20	14	-	-	-		
ACS	35	99	Egress	2025 OCT 28 11:11:10	2025 OCT 28 11:11:55	2025 OCT 28 11:15:24	254.00	-146.63	-142.03	-105.42	76.91	78.26	82.32	20.61	14	-	-	-		
NOMAD	36	99	Ingress	2025 OCT 28 12:27:56	2025 OCT 28 12:31:45	2025 OCT 28 12:32:32	276.00	144.02	147.64	148.21	-65.06	-57.35	-55.64	17.21	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	36	99	Egress	2025 OCT 28 13:09:03	2025 OCT 28 13:09:48	2025 OCT 28 13:13:18	255.00	-175.76	-171.23	-134.63	76.80	78.16	82.33	20.57	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	37	99	Ingress	2025 OCT 28 14:25:56	2025 OCT 28 14:29:46	2025 OCT 28 14:30:33	277.00	115.48	119.08	119.63	-64.88	-57.09	-55.36	17.22	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	37	99	Egress	2025 OCT 28 15:06:58	2025 OCT 28 15:07:43	2025 OCT 28 15:11:13	255.00	155.04	159.49	-164.31	76.66	78.04	82.31	20.53	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	38	99	Ingress	2025 OCT 28 16:23:55	2025 OCT 28 16:27:46	2025 OCT 28 16:28:34	279.00	86.87	90.46	91.03	-64.80	-56.93	-55.16	17.23	14	-	-	-		
ACS	38	99	Egress	2025 OCT 28 17:04:54	2025 OCT 28 17:05:39	2025 OCT 28 17:09:10	256.00	125.83	130.20	166.24	76.51	77.91	82.30	20.49	14	-	-	-		
NOMAD	39	99	Ingress	2025 OCT 28 18:21:54	2025 OCT 28 18:25:46	2025 OCT 28 18:26:34	280.00	58.25	61.84	62.40	-64.74	-56.79	-55.01	17.24	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	39	99	Egress	2025 OCT 28 19:02:50	2025 OCT 28 19:03:36	2025 OCT 28 19:07:08	258.00	96.64	101.03	137.02	76.37	77.81	82.30	20.46	1	Fullscan fast step4 all #1	Diffraction order stepping (fullscan): 11 orders from 124 to 168 in steps of 4 (6 order(s) per 1 second(s))	COP row -1: 		
ACS	40	99	Ingress	2025 OCT 28 20:19:50	2025 OCT 28 20:23:43	2025 OCT 28 20:24:31	281.00	29.61	33.22	33.77	-64.70	-56.68	-54.89	17.24	3	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
ACS	40	99	Egress	2025 OCT 28 21:00:43	2025 OCT 28 21:01:29	2025 OCT 28 21:05:02	259.00	67.40	71.69	107.36	76.19	77.66	82.28	20.42	3	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
NOMAD	41	99	Ingress	2025 OCT 28 22:17:42	2025 OCT 28 22:21:37	2025 OCT 28 22:22:25	283.00	1.00	4.62	5.17	-64.67	-56.54	-54.74	17.25	1	6SUBD Nominal #54	Science: orders #121, #134, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:OLYMPUS MONS; 	
N/A	41	99	Egress	2025 OCT 28 22:58:32	2025 OCT 28 22:59:18	2025 OCT 28 23:02:52	260.00	38.15	42.34	77.61	76.01	77.49	82.25	20.37	1	-	-	-	&daysideMatch:OLYMPUS MONS; 	
ACS	42	99	Ingress	2025 OCT 29 00:15:38	2025 OCT 29 00:19:33	2025 OCT 29 00:20:22	284.00	-27.52	-23.95	-23.39	-64.48	-56.30	-54.45	17.26	14	-	-	-		
ACS	42	99	Egress	2025 OCT 29 00:56:24	2025 OCT 29 00:57:10	2025 OCT 29 01:00:44	260.00	9.08	13.21	48.19	75.89	77.39	82.24	20.34	14	-	-	-		
N/A	43	99	Ingress	2025 OCT 29 02:13:40	2025 OCT 29 02:17:35	2025 OCT 29 02:18:24	284.00	-56.01	-52.51	-51.96	-64.22	-55.99	-54.13	17.27	14	-	-	-		
N/A	43	99	Egress	2025 OCT 29 02:54:21	2025 OCT 29 02:55:07	2025 OCT 29 02:58:43	262.00	-19.94	-15.85	19.44	75.80	77.31	82.26	20.32	14	-	-	-		
NOMAD	44	99	Ingress	2025 OCT 29 04:11:41	2025 OCT 29 04:15:37	2025 OCT 29 04:16:26	285.00	-84.58	-81.10	-80.56	-64.06	-55.75	-53.87	17.28	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	44	99	Egress	2025 OCT 29 04:52:17	2025 OCT 29 04:53:04	2025 OCT 29 04:56:40	263.00	-49.13	-45.04	-10.15	75.63	77.18	82.23	20.29	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	45	99	Ingress	2025 OCT 29 06:09:38	2025 OCT 29 06:13:36	2025 OCT 29 06:14:25	287.00	-113.20	-109.71	-109.18	-64.00	-55.57	-53.69	17.28	1	6SUBD CO #2	Science: orders #123, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:TIANWEN1; &mroOverlap; 	
NOMAD	45	99	Egress	2025 OCT 29 06:50:10	2025 OCT 29 06:50:57	2025 OCT 29 06:54:34	264.00	-78.45	-74.48	-40.20	75.40	76.97	82.19	20.24	1	CO2 Fullscan Fast #5	Diffraction order stepping (fullscan): 10 orders from 140 to 150 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:TIANWEN1; &mroOverlap; 	
ACS	46	99	Ingress	2025 OCT 29 08:07:32	2025 OCT 29 08:11:32	2025 OCT 29 08:12:21	289.00	-141.84	-138.33	-137.80	-63.99	-55.44	-53.55	17.29	14	-	-	-		
ACS	46	99	Egress	2025 OCT 29 08:48:01	2025 OCT 29 08:48:48	2025 OCT 29 08:52:26	265.00	-107.70	-103.84	-70.12	75.18	76.78	82.14	20.19	14	-	-	-		
NOMAD	47	99	Ingress	2025 OCT 29 10:05:27	2025 OCT 29 10:09:27	2025 OCT 29 10:10:17	290.00	-170.45	-166.95	-166.41	-63.92	-55.33	-53.38	17.29	1	6SUBD DetLim #1	Science: orders #116, #129, #132, #170, #185, #196, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	47	99	Egress	2025 OCT 29 10:45:53	2025 OCT 29 10:46:40	2025 OCT 29 10:50:20	267.00	-136.75	-132.95	-99.13	75.05	76.66	82.14	20.16	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	48	99	Ingress	2025 OCT 29 12:03:23	2025 OCT 29 12:07:24	2025 OCT 29 12:08:14	291.00	161.02	164.49	165.02	-63.73	-55.05	-53.10	17.30	14	-	-	-	&mroOverlap; 	
ACS	48	99	Egress	2025 OCT 29 12:43:45	2025 OCT 29 12:44:33	2025 OCT 29 12:48:13	268.00	-165.75	-161.91	-128.22	74.93	76.59	82.14	20.14	14	-	-	-	&mroOverlap; 	
NOMAD	49	99	Ingress	2025 OCT 29 14:01:23	2025 OCT 29 14:05:24	2025 OCT 29 14:06:14	291.00	132.53	135.93	136.45	-63.45	-54.72	-52.76	17.31	1	6SUBD DetLim #1	Science: orders #116, #129, #132, #170, #185, #196, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
