MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2021 NOV 18 05:18:00,74.5253,-129.6265,312.7727,4.2025,78.0917,1.5087e-14,78.0917,2021 NOV 18 04:54:00,74.2153,-125.9877,434.9638,4.0558,78.7497,0.45784,78.9949
2021 NOV 20 00:18:00,76.1523,-36.6718,314.9799,4.2536,77.356,3.3053e-14,77.356,2021 NOV 20 00:09:00,75.4147,-32.064,433.2323,4.4147,77.1888,0.44523,77.4142
2021 NOV 20 05:54:00,77.7154,-116.783,314.292,4.3636,76.3213,1.0058e-14,76.3213,2021 NOV 20 06:03:00,75.5242,-115.5292,435.6003,4.5931,76.5785,0.44382,76.797
2021 NOV 20 11:30:00,79.7468,163.233,314.964,4.4819,75.1442,2.0674e-14,75.1442,2021 NOV 20 11:57:00,75.7751,160.7432,432.7533,4.7539,75.9703,0.44042,76.1815
2021 NOV 23 01:12:00,80.7424,-15.8912,316.1825,4.5958,74.8321,1.3587e-14,74.8321,2021 NOV 22 01:18:00,75.9782,-19.9844,433.2867,5.06,75.0745,0.43679,75.2735
2021 NOV 24 20:15:00,72.2697,68.4202,311.975,4.1194,80.458,1.2944e-14,80.458,2021 NOV 24 20:06:00,75.6291,66.339,433.4225,3.8347,79.5803,0.44317,79.8238
2021 NOV 24 23:57:00,79.7251,19.8666,316.7561,4.4839,75.7844,1.7749e-14,75.7844,2021 NOV 25 00:03:00,75.9218,22.1197,434.0588,4.7314,76.6144,0.43906,76.8254
2021 NOV 25 01:51:00,74.2651,-12.6447,316.0598,4.1658,79.2884,3.1828e-14,79.2884,2021 NOV 25 02:00:00,75.8707,-17.329,433.344,3.9994,78.9834,0.44084,79.22
2021 NOV 26 20:51:00,75.7027,80.8823,313.8762,4.255,78.5317,1.7996e-14,78.5317,2021 NOV 26 21:15:00,75.7975,78.8285,433.4917,4.5072,77.6746,0.44105,77.8941
2021 NOV 27 02:27:00,77.5342,0.14952,317.1566,4.3236,77.4854,4.7709e-15,77.4854,2021 NOV 27 03:09:00,75.8099,-4.5565,433.1962,4.6911,77.0971,0.44029,77.3099
