NOM_02, OCCEG, 128, 199, 225, 230, 261, 270, 278, 315, 334
NOM_02, OCCIN, 142, 196, 321
NOM_03, OCCEG, 14, 39, 79, 83, 105, 115, 118, 121, 130, 132, 150, 152, 156, 158, 160, 168, 174, 191, 193, 194, 196, 203, 210, 215, 217, 218, 274, 276, 280, 283, 285, 291, 297, 304, 305, 311, 320, 321, 331, 332, 336, 337, 341
NOM_03, OCCIN, 20, 28, 43, 45, 61, 69, 73, 81, 83, 85, 95, 98, 108, 110, 115, 118, 119, 121, 132, 134, 150, 163, 170, 175, 179, 182, 188, 191, 193, 194, 198, 203, 210, 217, 218, 229, 232, 234, 239, 241, 255, 256, 278, 280, 290, 295, 296, 305, 308, 310, 312, 315, 320, 328, 333, 337, 339
CO_001, OCCEG, 314
CO_002, OCCEG, 23, 49, 67, 101, 141, 144, 167, 170, 179, 201, 242, 247, 290, 295, 298, 302, 316, 333
CO_002, OCCIN, 5, 30, 32, 79, 91, 113, 141, 144, 186, 264, 272, 289, 291, 332
CO2_01, OCCEG, 70, 92, 330
CO2_01, OCCIN, 67
CO2_02, OCCEG, 25, 64, 81, 89, 110, 119, 127, 139, 142, 206, 208, 212, 232, 239, 244, 252, 259, 318, 324, 326, 338, 340
CO2_02, OCCIN, 22, 92, 107, 156, 158, 167, 181, 184, 206, 220, 292, 293, 297, 314, 322, 327
HCL_01, OCCEG, 12, 33, 98, 100, 146, 162, 182, 264, 268
HCL_01, OCCIN, 47, 128, 208, 225, 285, 303
FUL_01, OCCEG, 10, 85, 165, 177, 184, 229, 255, 323
FUL_01, OCCIN, 16, 155, 244, 247, 304
