S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2024 AUG 05 10:06:00,-12.2527,159.1158,386.0198,14.5819,37.8799,0.46264,38.0734

MRO,2024 AUG 05 12:03:00,-12.6907,129.1545,261.5329,14.4819,36.3489,1.4312e-14,36.3489
TGO,2024 AUG 05 12:03:00,-15.1456,130.0307,384.0818,14.5406,36.5345,3.742,33.2807

MRO,2024 AUG 05 13:57:00,-6.9396,101.1609,263.5431,14.4644,38.1117,4.2105e-14,38.1117
TGO,2024 AUG 05 14:03:00,-8.8102,101.289,385.2978,14.5703,38.8446,5.4165,43.6556

MRO,2024 AUG 05 15:48:00,-10.6503,74.3398,261.5625,14.4767,36.9009,2.642e-14,36.9009
TGO,2024 AUG 05 16:00:00,-11.4365,72.223,384.108,14.53,37.3941,2.5203,39.7543

MRO,2024 AUG 05 17:39:00,-14.3392,47.5101,260.7418,14.4881,35.9879,2.3155e-14,35.9879
TGO,2024 AUG 05 17:57:00,-14.0556,43.0981,383.7306,14.4858,36.0279,0.69603,36.2586

MRO,2024 AUG 06 23:42:00,9.8412,-32.3148,272.8715,14.4058,46.3659,2.0116e-14,46.3659
TGO,2024 AUG 06 23:33:00,7.7136,-27.7298,394.979,14.5656,46.8869,4.8024,50.3717

MRO,2024 AUG 07 03:24:00,2.1236,-85.9987,267.3974,14.4269,41.9307,1.1167e-14,41.9307
TGO,2024 AUG 07 03:27:00,2.2712,-85.8417,391.8803,14.4861,42.7543,1.8472,41.552

MRO,2024 AUG 07 05:15:00,-1.6198,-112.8231,265.5878,14.4389,40.1013,3.381e-14,40.1013
TGO,2024 AUG 07 05:24:00,-0.23114,-115.5094,390.6818,14.4058,40.382,1.4246,41.5597

MRO,2024 AUG 07 07:06:00,-5.3972,-139.6546,264.4653,14.4503,38.49,5.566e-15,38.49
TGO,2024 AUG 07 07:21:00,-2.9373,-144.3609,390.2345,14.3797,38.6741,3.6154,36.0766

MRO,2024 AUG 08 11:15:00,13.0083,168.5292,276.1154,14.3867,48.1138,2.7773e-14,48.1138
TGO,2024 AUG 08 10:57:00,12.5609,173.453,398.2643,14.4231,48.2089,5.9462,44.8552

MRO,2024 AUG 08 13:06:00,8.977,141.7109,273.1772,14.3989,45.5821,1.2821e-14,45.5821
TGO,2024 AUG 08 12:54:00,9.9039,143.2484,395.5807,14.3069,45.1442,1.1368,45.9591

MRO,2024 AUG 08 14:57:00,4.9972,114.8948,269.9909,14.4114,43.2696,2.3372e-14,43.2696
TGO,2024 AUG 08 14:51:00,7.1661,113.8241,392.7849,14.2428,42.6192,1.1591,43.4482

MRO,2024 AUG 08 16:48:00,1.1697,88.0684,267.1489,14.4231,41.2447,2.0754e-15,41.2447
TGO,2024 AUG 08 16:48:00,4.5418,84.5577,390.9578,14.1889,40.326,0.32701,40.6497

MRO,2024 AUG 09 02:18:00,29.5674,-52.0544,286.9865,14.3256,59.7032,6.9099e-14,59.7032
TGO,2024 AUG 09 02:45:00,26.44,-55.948,406.6675,14.5036,58.8305,0.3344,58.9684

MRO,2024 AUG 09 22:48:00,15.9898,9.4227,278.1049,14.3714,49.851,3.9213e-14,49.851
TGO,2024 AUG 09 22:21:00,17.5863,13.0985,400.5464,14.1786,49.0834,1.5074,48.3087

MRO,2024 AUG 10 00:42:00,21.5348,-18.5911,281.1572,14.3525,53.6691,1.4575e-14,53.6691
TGO,2024 AUG 10 00:21:00,23.5692,-14.5376,404.4721,14.2822,54.5588,2.188,53.5186

MRO,2024 AUG 10 02:33:00,17.5806,-45.4182,277.9644,14.3642,50.8887,9.7773e-14,50.8887
TGO,2024 AUG 10 02:18:00,20.946,-44.556,402.9513,14.1783,51.6039,1.9719,52.6169

MRO,2024 AUG 10 04:24:00,13.7347,-72.2639,274.9718,14.3747,48.2955,5.8733e-14,48.2955
TGO,2024 AUG 10 04:15:00,18.2393,-73.4799,401.2929,14.1475,49.2485,3.0315,47.7964

MRO,2024 AUG 10 15:45:00,38.3726,120.5997,293.4201,14.2764,66.1857,7.119e-14,66.1857
TGO,2024 AUG 10 16:09:00,37.4229,117.3092,412.4609,14.4461,66.6145,0.11481,66.5055

MRO,2024 AUG 12 01:27:00,45.8313,-11.9305,297.9671,14.2331,71.8716,9.1354e-15,71.8716
TGO,2024 AUG 12 01:36:00,44.8382,-11.7634,418.9406,14.39,71.9835,0.13226,71.8577

MRO,2024 AUG 12 03:18:00,41.8902,-38.6158,294.8538,14.2542,68.7109,1.4224e-14,68.7109
TGO,2024 AUG 12 03:33:00,42.2181,-41.8324,417.5655,14.2828,69.1608,0.13574,69.033

MRO,2024 AUG 13 11:06:00,43.6883,-143.0492,296.6426,14.2353,69.8821,3.1964e-14,69.8821
TGO,2024 AUG 13 11:00:00,43.8533,-144.0841,419.1107,14.0689,69.0546,0.16438,68.9124

MRO,2024 AUG 13 11:09:00,53.1705,-144.7826,302.9354,14.1683,77.5047,7.9768e-14,77.5047
TGO,2024 AUG 13 11:03:00,52.1418,-139.9081,424.3283,14.3961,77.7671,1.2,78.9208

MRO,2024 AUG 13 13:00:00,49.3064,-171.2914,301.8666,14.2014,74.3826,5.3982e-14,74.3826
TGO,2024 AUG 13 13:00:00,49.6794,-170.2524,423.2172,14.2706,75.0589,0.14062,74.9294

MRO,2024 AUG 13 14:51:00,45.3598,162.1008,299.6148,14.2275,71.2045,3.8167e-14,71.2045
TGO,2024 AUG 13 14:57:00,47.0356,159.4392,420.7888,14.1475,72.1659,0.14888,72.0291

MRO,2024 AUG 14 20:48:00,50.3386,84.2618,300.4795,14.1819,74.9412,9.4565e-14,74.9412
TGO,2024 AUG 14 20:27:00,51.015,87.3995,421.69,14.0506,74.8806,0.15427,74.744

MRO,2024 AUG 16 08:21:00,53.7153,-75.1464,302.9324,14.1478,77.3994,7.1119e-15,77.3994
TGO,2024 AUG 16 07:51:00,55.4767,-70.5287,425.5866,13.9689,78.1553,0.22815,78.3562

MRO,2024 AUG 16 23:21:00,61.428,64.52,306.43,14.055,83.5498,2.3801e-14,83.5498
TGO,2024 AUG 16 23:36:00,60.325,62.3998,428.4054,14.1569,82.9691,0.13412,82.8693

MRO,2024 AUG 18 10:54:00,65.0195,-95.281,309.1176,13.995,86.2226,2.1221e-14,86.2226
TGO,2024 AUG 18 11:00:00,64.5916,-93.1393,429.1819,14.2353,86.6157,0.12428,86.543

MRO,2024 AUG 18 12:45:00,61.3859,-121.4164,306.4839,14.0531,83.2374,4.6879e-14,83.2374
TGO,2024 AUG 18 12:57:00,61.8314,-125.6938,429.2228,13.9625,83.3163,4.8213,88.1335

MRO,2024 AUG 27 21:12:00,70.3961,-160.5954,312.3105,13.8589,88.8782,5.5415e-14,88.8782
TGO,2024 AUG 27 21:03:00,71.8182,-161.422,434.139,13.6578,89.7408,6.3031,96.0422

MRO,2024 AUG 28 11:15:00,-74.6249,172.2084,253.6484,1.7186,87.7326,1.6081e-14,87.7326
TGO,2024 AUG 28 11:48:00,-73.6444,167.6892,378.6113,1.9525,88.1844,1.456,89.6328

