Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	14	61	Grazing	2022 NOV 27 16:53:10	-	2022 NOV 27 17:25:30	1940.00	-70.38	-	-70.38	-3.73	-	-3.73	-	5	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	15	61	Grazing	2022 NOV 27 18:51:16	-	2022 NOV 27 19:23:22	1926.00	-99.19	-	-99.19	-3.05	-	-3.05	-	14	-	-	-		
NOMAD	16	61	Grazing	2022 NOV 27 20:49:21	-	2022 NOV 27 21:21:19	1918.00	-128.00	-	-128.00	-2.39	-	-2.39	-	5	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	17	61	Grazing	2022 NOV 27 22:47:31	-	2022 NOV 27 23:19:15	1904.00	-156.86	-	-156.86	-1.48	-	-1.48	-	5	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	18	61	Grazing	2022 NOV 28 00:45:42	-	2022 NOV 28 01:17:10	1888.00	174.30	-	174.30	-0.65	-	-0.65	-	14	-	-	-		
N/A	19	61	Grazing	2022 NOV 28 02:43:53	-	2022 NOV 28 03:15:07	1874.00	145.46	-	145.46	0.06	-	0.06	-	14	-	-	-		
NOMAD	20	61	Grazing	2022 NOV 28 04:42:01	-	2022 NOV 28 05:13:07	1866.00	116.65	-	116.65	0.61	-	0.61	-	5	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&grazingMatch:TIANWEN1; 	
N/A	21	61	Grazing	2022 NOV 28 06:40:07	-	2022 NOV 28 07:11:03	1856.00	87.85	-	87.85	1.20	-	1.20	-	14	-	-	-		
N/A	22	61	Grazing	2022 NOV 28 08:38:14	-	2022 NOV 28 09:08:54	1840.00	59.02	-	59.02	1.99	-	1.99	-	14	-	-	-		
NOMAD	23	61	Grazing	2022 NOV 28 10:36:23	-	2022 NOV 28 11:06:47	1824.00	30.18	-	30.18	2.86	-	2.86	-	5	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	24	61	Grazing	2022 NOV 28 12:34:38	-	2022 NOV 28 13:04:50	1812.00	1.30	-	1.30	3.85	-	3.85	-	14	-	-	-		
N/A	25	61	Grazing	2022 NOV 28 14:32:53	-	2022 NOV 28 15:02:51	1798.00	-27.57	-	-27.57	4.74	-	4.74	-	14	-	-	-		
NOMAD	26	61	Grazing	2022 NOV 28 16:31:07	-	2022 NOV 28 17:00:47	1780.00	-56.43	-	-56.43	5.63	-	5.63	-	5	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
NOMAD	27	61	Grazing	2022 NOV 28 18:29:19	-	2022 NOV 28 18:58:37	1758.00	-85.30	-	-85.30	6.60	-	6.60	-	5	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	146	61	Grazing	2022 DEC 08 12:47:54	-	2022 DEC 08 13:17:06	1752.00	32.00	-	32.00	85.61	-	85.61	-	14	-	-	-	&nomadSolarCalibration; 	
N/A	147	61	Grazing	2022 DEC 08 14:45:50	-	2022 DEC 08 15:15:12	1762.00	1.59	-	1.59	85.69	-	85.69	-	14	-	-	-		
N/A	148	61	Grazing	2022 DEC 08 16:43:43	-	2022 DEC 08 17:13:23	1780.00	-25.41	-	-25.41	85.65	-	85.65	-	3	-	-	-	&mroOverlap; 	
NOMAD	149	61	Grazing	2022 DEC 08 18:41:37	-	2022 DEC 08 19:11:37	1800.00	-51.28	-	-51.28	85.55	-	85.55	-	5	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	150	61	Grazing	2022 DEC 08 20:39:38	-	2022 DEC 08 21:09:52	1814.00	-81.56	-	-81.56	85.64	-	85.64	-	14	-	-	-		
N/A	151	61	Grazing	2022 DEC 08 22:37:40	-	2022 DEC 08 23:08:06	1826.00	-113.69	-	-113.69	85.79	-	85.79	-	14	-	-	-		
N/A	152	61	Grazing	2022 DEC 09 00:35:35	-	2022 DEC 09 01:06:15	1840.00	-143.11	-	-143.11	85.83	-	85.83	-	3	-	-	-		
N/A	153	61	Grazing	2022 DEC 09 02:33:23	-	2022 DEC 09 03:04:19	1856.00	-168.73	-	-168.73	85.74	-	85.74	-	14	-	-	-		
NOMAD	154	61	Grazing	2022 DEC 09 04:31:19	-	2022 DEC 09 05:02:25	1866.00	161.97	-	161.97	85.79	-	85.79	-	5	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	155	61	Grazing	2022 DEC 09 06:29:19	-	2022 DEC 09 07:00:35	1876.00	132.06	-	132.06	85.85	-	85.85	-	5	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	156	61	Grazing	2022 DEC 09 08:27:19	-	2022 DEC 09 08:58:45	1886.00	102.40	-	102.40	85.90	-	85.90	-	3	-	-	-		
NOMAD	157	61	Grazing	2022 DEC 09 10:25:12	-	2022 DEC 09 10:56:54	1902.00	75.65	-	75.65	85.85	-	85.85	-	5	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
N/A	158	61	Grazing	2022 DEC 09 12:23:08	-	2022 DEC 09 12:55:04	1916.00	46.33	-	46.33	85.90	-	85.90	-	14	-	-	-		
N/A	159	61	Grazing	2022 DEC 09 14:21:04	-	2022 DEC 09 14:53:10	1926.00	15.57	-	15.57	85.98	-	85.98	-	14	-	-	-	&nomadSolarCalibration; 	
N/A	160	61	Grazing	2022 DEC 09 16:18:59	-	2022 DEC 09 16:51:15	1936.00	-13.34	-	-13.34	86.01	-	86.01	-	14	-	-	-		
NOMAD	161	61	Grazing	2022 DEC 09 18:16:52	-	2022 DEC 09 18:49:24	1952.00	-38.79	-	-38.79	85.92	-	85.92	-	5	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	162	61	Grazing	2022 DEC 09 20:14:50	-	2022 DEC 09 20:47:38	1968.00	-66.72	-	-66.72	85.91	-	85.91	-	14	-	-	-		
NOMAD	163	61	Grazing	2022 DEC 09 22:12:51	-	2022 DEC 09 22:45:51	1980.00	-97.99	-	-97.99	86.02	-	86.02	-	5	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
N/A	164	61	Grazing	2022 DEC 10 00:10:50	-	2022 DEC 10 00:44:00	1990.00	-129.50	-	-129.50	86.13	-	86.13	-	14	-	-	-		
N/A	165	61	Grazing	2022 DEC 10 02:08:40	-	2022 DEC 10 02:42:04	2004.00	-156.22	-	-156.22	86.09	-	86.09	-	14	-	-	-	&nomadPhobos; &mroOverlap; 	
N/A	166	61	Grazing	2022 DEC 10 04:06:32	-	2022 DEC 10 04:40:06	2014.00	176.17	-	176.17	86.08	-	86.08	-	14	-	-	-		
NOMAD	167	61	Merged	2022 DEC 10 06:04:29	-	2022 DEC 10 06:38:12	2022.93	147.61	-	22.35	86.09	-	-16.83	-	5	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
ACS	168	61	Merged	2022 DEC 10 08:02:27	-	2022 DEC 10 08:36:19	2031.72	118.31	-	-6.43	86.13	-	-17.36	-	14	-	-	-		
NOMAD	169	61	Merged	2022 DEC 10 10:00:23	-	2022 DEC 10 10:34:27	2044.35	90.70	-	-35.21	86.11	-	-18.01	-	5	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
ACS	170	61	Merged	2022 DEC 10 11:58:18	-	2022 DEC 10 12:32:35	2056.68	62.44	-	-64.00	86.12	-	-18.72	-	14	-	-	-		
N/A	171	61	Merged	2022 DEC 10 13:56:12	-	2022 DEC 10 14:30:39	2066.98	33.14	-	-92.77	86.16	-	-19.38	-	14	-	-	-	&possibleOCM; 	
N/A	172	61	Merged	2022 DEC 10 15:54:07	-	2022 DEC 10 16:28:41	2074.19	3.27	-	-121.52	86.22	-	-19.87	-	14	-	-	-		
NOMAD	173	61	Merged	2022 DEC 10 17:52:00	-	2022 DEC 10 18:26:46	2086.02	-22.88	-	-150.29	86.15	-	-20.38	-	5	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	174	61	Ingress	2022 DEC 10 19:49:56	2022 DEC 10 19:58:30	2022 DEC 10 20:01:21	685.00	-49.41	-163.99	-167.04	86.09	65.19	55.80	6.49	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	174	61	Egress	2022 DEC 10 20:13:05	2022 DEC 10 20:15:58	2022 DEC 10 20:24:55	710.00	-173.93	-175.21	-179.07	15.90	6.41	-20.98	6.03	1	6SUBD Nom CO #3	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	175	61	Ingress	2022 DEC 10 21:47:56	2022 DEC 10 21:56:21	2022 DEC 10 21:59:05	669.00	-79.36	167.43	164.44	86.16	65.59	56.61	6.50	14	-	-	-		
N/A	175	61	Egress	2022 DEC 10 22:11:31	2022 DEC 10 22:14:17	2022 DEC 10 22:23:06	695.00	157.15	155.92	152.13	14.29	5.21	-21.73	6.02	14	-	-	-		
ACS	176	61	Ingress	2022 DEC 10 23:45:55	2022 DEC 10 23:54:13	2022 DEC 10 23:56:51	656.00	-110.27	138.79	135.86	86.26	65.82	57.18	6.50	14	-	-	-		
N/A	176	61	Egress	2022 DEC 11 00:09:51	2022 DEC 11 00:12:32	2022 DEC 11 00:21:15	684.00	128.26	127.07	123.33	12.89	4.10	-22.50	6.02	14	-	-	-		
N/A	177	61	Ingress	2022 DEC 11 01:43:49	2022 DEC 11 01:52:00	2022 DEC 11 01:54:33	644.00	-138.96	110.23	107.33	86.28	66.21	57.86	6.51	3	-	-	-		
N/A	177	61	Egress	2022 DEC 11 02:08:08	2022 DEC 11 02:10:43	2022 DEC 11 02:19:20	672.00	99.39	98.26	94.56	11.56	3.10	-23.14	6.01	3	-	-	-		
NOMAD	178	61	Ingress	2022 DEC 11 03:41:38	2022 DEC 11 03:49:41	2022 DEC 11 03:52:08	630.00	-165.41	81.77	78.89	86.22	66.82	58.81	6.52	1	6SUBD Nominal #42	Science: orders #121, #134, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	178	61	Egress	2022 DEC 11 04:06:22	2022 DEC 11 04:08:51	2022 DEC 11 04:17:19	657.00	70.54	69.46	65.82	10.30	2.19	-23.55	6.01	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	179	61	Ingress	2022 DEC 11 05:39:34	2022 DEC 11 05:47:29	2022 DEC 11 05:49:51	617.00	165.92	53.23	50.37	86.24	67.28	59.56	6.53	14	-	-	-		
ACS	179	61	Egress	2022 DEC 11 06:04:38	2022 DEC 11 06:07:03	2022 DEC 11 06:15:22	644.00	41.69	40.64	37.08	9.16	1.29	-23.94	6.00	14	-	-	-		
NOMAD	180	61	Ingress	2022 DEC 11 07:37:33	2022 DEC 11 07:45:21	2022 DEC 11 07:47:40	607.00	136.68	24.65	21.80	86.28	67.64	60.10	6.53	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	180	61	Egress	2022 DEC 11 08:02:54	2022 DEC 11 08:05:15	2022 DEC 11 08:13:28	634.00	12.84	11.83	8.31	8.11	0.46	-24.41	6.00	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	181	61	Ingress	2022 DEC 11 09:35:32	2022 DEC 11 09:43:14	2022 DEC 11 09:45:29	597.00	107.66	-3.95	-6.78	86.31	67.95	60.64	6.54	3	-	-	-		
ACS	181	61	Egress	2022 DEC 11 10:01:11	2022 DEC 11 10:03:28	2022 DEC 11 10:11:35	624.00	-16.01	-16.99	-20.46	7.01	-0.40	-24.92	6.00	3	-	-	-		
NOMAD	182	61	Ingress	2022 DEC 11 11:33:26	2022 DEC 11 11:41:04	2022 DEC 11 11:43:15	589.00	80.35	-32.54	-35.33	86.28	68.29	61.21	6.55	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row -1: 		
NOMAD	182	61	Egress	2022 DEC 11 11:59:27	2022 DEC 11 12:01:41	2022 DEC 11 12:09:41	614.00	-44.86	-45.81	-49.23	5.87	-1.37	-25.50	6.00	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	183	61	Ingress	2022 DEC 11 13:31:20	2022 DEC 11 13:38:52	2022 DEC 11 13:41:00	580.00	51.72	-61.11	-63.89	86.30	68.63	61.72	6.55	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	183	61	Egress	2022 DEC 11 13:57:40	2022 DEC 11 13:59:50	2022 DEC 11 14:07:46	606.00	-73.69	-74.62	-78.00	4.75	-2.27	-26.16	5.99	1	6SUBD Nom CO #4	Science: orders #121, #136, #190, #191, #192, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	184	61	Ingress	2022 DEC 11 15:29:16	2022 DEC 11 15:36:42	2022 DEC 11 15:38:47	571.00	21.49	-89.73	-92.49	86.37	68.85	62.12	6.56	14	-	-	-		
ACS	184	61	Egress	2022 DEC 11 15:55:51	2022 DEC 11 15:57:58	2022 DEC 11 16:05:49	598.00	-102.51	-103.41	-106.76	3.74	-3.10	-26.69	5.99	14	-	-	-		
NOMAD	185	61	Ingress	2022 DEC 11 17:27:11	2022 DEC 11 17:34:29	2022 DEC 11 17:36:31	560.00	-7.08	-118.24	-121.01	86.39	69.30	62.75	6.57	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:PHOENIX; 	
NOMAD	185	61	Egress	2022 DEC 11 17:54:03	2022 DEC 11 17:56:07	2022 DEC 11 18:03:50	587.00	-131.33	-132.21	-135.49	2.74	-3.92	-27.05	5.99	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:PHOENIX; 	
ACS	186	61	Ingress	2022 DEC 11 19:25:04	2022 DEC 11 19:32:17	2022 DEC 11 19:34:15	551.00	-32.62	-146.72	-149.49	86.30	69.82	63.50	6.58	14	-	-	-		
ACS	186	61	Egress	2022 DEC 11 19:52:18	2022 DEC 11 19:54:19	2022 DEC 11 20:01:54	576.00	-160.17	-161.02	-164.25	1.69	-4.80	-27.48	5.98	14	-	-	-		
NOMAD	187	61	Ingress	2022 DEC 11 21:23:03	2022 DEC 11 21:30:09	2022 DEC 11 21:32:05	542.00	-61.27	-175.26	-178.05	86.32	70.21	64.01	6.59	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	187	61	Egress	2022 DEC 11 21:50:34	2022 DEC 11 21:52:32	2022 DEC 11 22:00:02	568.00	170.99	170.16	166.97	0.60	-5.71	-28.10	5.98	1	-	-	-		
NOMAD	188	61	Ingress	2022 DEC 11 23:21:02	2022 DEC 11 23:28:04	2022 DEC 11 23:29:57	535.00	-91.36	156.05	153.31	86.39	70.34	64.31	6.59	1	6SUBD CO H2O #1	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&egressMatch:CURIOSITY; &mroOverlap; 	
NOMAD	188	61	Egress	2022 DEC 11 23:48:50	2022 DEC 11 23:50:46	2022 DEC 11 23:58:12	562.00	142.15	141.34	138.17	-0.46	-6.65	-28.80	5.98	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&egressMatch:CURIOSITY; &mroOverlap; 	
N/A	189	61	Ingress	2022 DEC 12 01:18:59	2022 DEC 12 01:25:56	2022 DEC 12 01:27:47	528.00	-121.62	127.40	124.68	86.46	70.51	64.60	6.59	14	-	-	-		
N/A	189	61	Egress	2022 DEC 12 01:47:00	2022 DEC 12 01:48:54	2022 DEC 12 01:56:16	556.00	113.34	112.55	109.41	-1.41	-7.49	-29.41	5.97	14	-	-	-		
ACS	190	61	Ingress	2022 DEC 12 03:16:49	2022 DEC 12 03:23:41	2022 DEC 12 03:25:30	521.00	-148.54	98.90	96.16	86.42	70.91	65.12	6.60	14	-	-	-		
ACS	190	61	Egress	2022 DEC 12 03:45:07	2022 DEC 12 03:46:58	2022 DEC 12 03:54:15	548.00	84.55	83.78	80.68	-2.29	-8.19	-29.82	5.97	14	-	-	-		
NOMAD	191	61	Ingress	2022 DEC 12 05:14:41	2022 DEC 12 05:21:27	2022 DEC 12 05:23:14	513.00	-175.69	70.42	67.65	86.39	71.36	65.69	6.61	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	191	61	Egress	2022 DEC 12 05:43:14	2022 DEC 12 05:45:03	2022 DEC 12 05:52:14	540.00	55.76	55.01	51.95	-3.09	-8.88	-30.16	5.97	1	6SUBD CO2 CO #25	Science: orders #156, #123, #118, #148, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	192	61	Ingress	2022 DEC 12 07:12:38	2022 DEC 12 07:19:20	2022 DEC 12 07:21:05	507.00	155.59	41.81	39.04	86.41	71.60	66.05	6.62	3	-	-	-		
ACS	192	61	Egress	2022 DEC 12 07:41:25	2022 DEC 12 07:43:12	2022 DEC 12 07:50:18	533.00	26.97	26.22	23.21	-3.86	-9.52	-30.51	5.97	3	-	-	-		
NOMAD	193	61	Ingress	2022 DEC 12 09:10:37	2022 DEC 12 09:17:15	2022 DEC 12 09:18:58	501.00	126.49	13.17	10.42	86.44	71.80	66.37	6.62	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	193	61	Egress	2022 DEC 12 09:39:36	2022 DEC 12 09:41:21	2022 DEC 12 09:48:23	527.00	-1.84	-2.56	-5.55	-4.64	-10.19	-30.93	5.96	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	194	61	Ingress	2022 DEC 12 11:08:33	2022 DEC 12 11:15:07	2022 DEC 12 11:16:48	495.00	98.27	-15.43	-18.17	86.45	72.06	66.74	6.63	1	6SUBD CO #3	Science: orders #132, #132, #185, #185, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	194	61	Egress	2022 DEC 12 11:37:47	2022 DEC 12 11:39:31	2022 DEC 12 11:46:28	521.00	-30.64	-31.36	-34.31	-5.49	-10.97	-31.42	5.96	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	195	61	Ingress	2022 DEC 12 13:06:28	2022 DEC 12 13:12:58	2022 DEC 12 13:14:38	490.00	70.29	-44.00	-46.77	86.44	72.34	67.08	6.63	14	-	-	-		
ACS	195	61	Egress	2022 DEC 12 13:35:56	2022 DEC 12 13:37:38	2022 DEC 12 13:44:32	516.00	-59.44	-60.14	-63.08	-6.35	-11.72	-31.99	5.96	14	-	-	-		
NOMAD	196	61	Ingress	2022 DEC 12 15:04:21	2022 DEC 12 15:10:48	2022 DEC 12 15:12:26	485.00	41.32	-72.64	-75.38	86.47	72.49	67.36	6.64	1	6SUBD CO2 #24	Science: orders #186, #190, #132, #148, #155, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	196	61	Egress	2022 DEC 12 15:34:03	2022 DEC 12 15:35:43	2022 DEC 12 15:42:34	511.00	-88.22	-88.91	-91.82	-7.14	-12.39	-32.48	5.96	1	6SUBD CO2 #22	Science: orders #142, #148, #155, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	197	61	Ingress	2022 DEC 12 17:02:16	2022 DEC 12 17:08:38	2022 DEC 12 17:10:14	478.00	11.89	-101.25	-103.97	86.52	72.72	67.70	6.64	14	-	-	-		
ACS	197	61	Egress	2022 DEC 12 17:32:08	2022 DEC 12 17:33:47	2022 DEC 12 17:40:32	504.00	-116.99	-117.67	-120.54	-7.83	-13.02	-32.76	5.95	14	-	-	-		
NOMAD	198	61	Ingress	2022 DEC 12 19:00:09	2022 DEC 12 19:06:26	2022 DEC 12 19:08:01	472.00	-13.88	-129.67	-132.47	86.43	73.21	68.26	6.66	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:PHOENIX; 	
NOMAD	198	61	Egress	2022 DEC 12 19:30:17	2022 DEC 12 19:31:54	2022 DEC 12 19:38:34	497.00	-145.78	-146.44	-149.28	-8.58	-13.65	-33.10	5.95	1	6SUBD CO2 CO #26	Science: orders #197, #200, #177, #145, #186, #132, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:PHOENIX; 	
ACS	199	61	Ingress	2022 DEC 12 20:58:05	2022 DEC 12 21:04:19	2022 DEC 12 21:05:52	467.00	-40.71	-158.21	-161.03	86.37	73.53	68.69	6.67	14	-	-	-		
ACS	199	61	Egress	2022 DEC 12 21:28:29	2022 DEC 12 21:30:04	2022 DEC 12 21:36:40	491.00	-174.58	-175.23	-178.04	-9.40	-14.36	-33.56	5.95	14	-	-	-		
NOMAD	200	61	Ingress	2022 DEC 12 22:56:06	2022 DEC 12 23:02:15	2022 DEC 12 23:03:47	461.00	-70.68	173.14	170.33	86.44	73.71	68.93	6.67	1	6SUBD CO2 #12	Science: orders #156, #132, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:EAST THAUMASIA; &mroOverlap; 	
