Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	13	58	Egress	2022 SEP 04 15:56:17	2022 SEP 04 15:56:53	2022 SEP 04 15:59:50	213.00	-27.28	-27.21	-26.95	-64.43	-64.38	-64.15	2.08	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	14	58	Ingress	2022 SEP 04 17:09:25	2022 SEP 04 17:12:07	2022 SEP 04 17:12:41	196.00	139.18	139.37	139.43	63.34	63.10	63.04	14.40	3	-	-	-	&mroOverlap; 	
N/A	14	58	Egress	2022 SEP 04 17:54:12	2022 SEP 04 17:54:48	2022 SEP 04 17:57:45	213.00	-56.44	-56.35	-56.01	-64.55	-64.50	-64.25	2.05	3	-	-	-	&mroOverlap; 	
N/A	15	58	Ingress	2022 SEP 04 19:07:18	2022 SEP 04 19:10:00	2022 SEP 04 19:10:34	196.00	110.40	110.66	110.73	63.39	63.12	63.06	14.40	1	-	-	-		
NOMAD	15	58	Egress	2022 SEP 04 19:52:05	2022 SEP 04 19:52:41	2022 SEP 04 19:55:38	213.00	-85.50	-85.39	-84.96	-64.65	-64.60	-64.33	2.02	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	16	58	Ingress	2022 SEP 04 21:05:12	2022 SEP 04 21:07:54	2022 SEP 04 21:08:28	196.00	81.73	82.07	82.15	63.39	63.11	63.05	14.41	1	6SUBD CO #2	Science: orders #123, #132, #183, #184, #185, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	16	58	Egress	2022 SEP 04 21:49:58	2022 SEP 04 21:50:34	2022 SEP 04 21:53:31	213.00	-114.49	-114.36	-113.84	-64.73	-64.67	-64.39	2.00	1	-	-	-		
N/A	17	58	Ingress	2022 SEP 04 23:03:08	2022 SEP 04 23:05:50	2022 SEP 04 23:06:24	196.00	53.16	53.57	53.67	63.37	63.07	63.00	14.42	14	-	-	-		
ACS	17	58	Egress	2022 SEP 04 23:47:54	2022 SEP 04 23:48:30	2022 SEP 04 23:51:26	212.00	-143.56	-143.41	-142.79	-64.83	-64.77	-64.46	1.98	14	-	-	-		
NOMAD	18	58	Ingress	2022 SEP 05 01:01:06	2022 SEP 05 01:03:48	2022 SEP 05 01:04:22	196.00	24.50	24.98	25.10	63.38	63.05	62.97	14.43	1	6SUBD CO2 H2O #13	Science: orders #121, #132, #148, #156, #186, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	18	58	Egress	2022 SEP 05 01:45:52	2022 SEP 05 01:46:28	2022 SEP 05 01:49:24	212.00	-172.70	-172.52	-171.80	-64.94	-64.87	-64.55	1.95	1	-	-	-		
N/A	19	58	Ingress	2022 SEP 05 02:59:05	2022 SEP 05 03:01:47	2022 SEP 05 03:02:21	196.00	-4.26	-3.71	-3.57	63.41	63.06	62.98	14.43	14	-	-	-		
N/A	19	58	Egress	2022 SEP 05 03:43:50	2022 SEP 05 03:44:26	2022 SEP 05 03:47:23	213.00	158.14	158.34	159.15	-65.05	-64.98	-64.64	1.92	14	-	-	-		
N/A	20	58	Ingress	2022 SEP 05 04:57:02	2022 SEP 05 04:59:44	2022 SEP 05 05:00:18	196.00	-33.07	-32.45	-32.30	63.45	63.09	63.00	14.42	3	-	-	-	&mroOverlap; 	
ACS	20	58	Egress	2022 SEP 05 05:41:46	2022 SEP 05 05:42:22	2022 SEP 05 05:45:20	214.00	128.98	129.20	130.11	-65.16	-65.08	-64.73	1.89	3	-	-	-	&mroOverlap; 	
NOMAD	21	58	Ingress	2022 SEP 05 06:54:55	2022 SEP 05 06:57:37	2022 SEP 05 06:58:11	196.00	-61.86	-61.17	-61.01	63.50	63.11	63.02	14.42	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	21	58	Egress	2022 SEP 05 07:39:39	2022 SEP 05 07:40:15	2022 SEP 05 07:43:13	214.00	99.85	100.09	101.09	-65.26	-65.18	-64.82	1.86	1	-	-	-		
N/A	22	58	Ingress	2022 SEP 05 08:52:48	2022 SEP 05 08:55:30	2022 SEP 05 08:56:04	196.00	-90.50	-89.75	-89.57	63.50	63.10	63.00	14.43	14	-	-	-		
ACS	22	58	Egress	2022 SEP 05 09:37:31	2022 SEP 05 09:38:07	2022 SEP 05 09:41:04	213.00	70.82	71.08	72.17	-65.34	-65.26	-64.89	1.84	14	-	-	-		
NOMAD	23	58	Ingress	2022 SEP 05 10:50:44	2022 SEP 05 10:53:26	2022 SEP 05 10:54:00	196.00	-119.09	-118.26	-118.06	63.49	63.06	62.96	14.44	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	23	58	Egress	2022 SEP 05 11:35:27	2022 SEP 05 11:36:03	2022 SEP 05 11:39:00	213.00	41.78	42.06	43.27	-65.42	-65.34	-64.95	1.82	1	-	-	-	&mroOverlap; 	
N/A	24	58	Ingress	2022 SEP 05 12:48:42	2022 SEP 05 12:51:24	2022 SEP 05 12:51:58	196.00	-147.74	-146.84	-146.63	63.49	63.03	62.93	14.44	1	-	-	-	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	24	58	Egress	2022 SEP 05 13:33:25	2022 SEP 05 13:34:01	2022 SEP 05 13:36:58	213.00	12.66	12.97	14.28	-65.51	-65.43	-65.02	1.79	1	6SUBD CO2 #13	Science: orders #156, #132, #118, #169, #154, #140, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CERBERUS FOSSAE; 	
ACS	25	58	Ingress	2022 SEP 05 14:46:40	2022 SEP 05 14:49:22	2022 SEP 05 14:49:56	196.00	-176.47	-175.49	-175.27	63.51	63.04	62.93	14.45	14	-	-	-		
N/A	25	58	Egress	2022 SEP 05 15:31:23	2022 SEP 05 15:31:59	2022 SEP 05 15:34:56	213.00	-16.54	-16.21	-14.80	-65.62	-65.53	-65.11	1.76	14	-	-	-		
N/A	26	58	Ingress	2022 SEP 05 16:44:36	2022 SEP 05 16:47:19	2022 SEP 05 16:47:53	197.00	154.75	155.80	156.04	63.55	63.06	62.94	14.45	1	-	-	-		
NOMAD	26	58	Egress	2022 SEP 05 17:29:19	2022 SEP 05 17:29:55	2022 SEP 05 17:32:52	213.00	-45.76	-45.41	-43.90	-65.73	-65.64	-65.21	1.72	1	6SUBD CO2 #19	Science: orders #123, #132, #142, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	27	58	Ingress	2022 SEP 05 18:42:30	2022 SEP 05 18:45:13	2022 SEP 05 18:45:47	197.00	125.96	127.08	127.33	63.59	63.08	62.96	14.44	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	27	58	Egress	2022 SEP 05 19:27:13	2022 SEP 05 19:27:49	2022 SEP 05 19:30:47	214.00	-74.91	-74.53	-72.92	-65.82	-65.73	-65.29	1.69	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	28	58	Ingress	2022 SEP 05 20:40:24	2022 SEP 05 20:43:07	2022 SEP 05 20:43:41	197.00	97.23	98.42	98.69	63.62	63.09	62.96	14.44	1	-	-	-		
NOMAD	28	58	Egress	2022 SEP 05 21:25:06	2022 SEP 05 21:25:42	2022 SEP 05 21:28:40	214.00	-103.95	-103.55	-101.84	-65.90	-65.80	-65.35	1.67	1	6SUBD CO2 #23	Science: orders #186, #190, #132, #148, #156, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	29	58	Ingress	2022 SEP 05 22:38:19	2022 SEP 05 22:41:02	2022 SEP 05 22:41:36	197.00	68.65	69.91	70.19	63.60	63.05	62.92	14.46	14	-	-	-	&nomadPhobos; 	
N/A	29	58	Egress	2022 SEP 05 23:23:01	2022 SEP 05 23:23:37	2022 SEP 05 23:26:35	214.00	-133.01	-132.59	-130.77	-65.97	-65.88	-65.41	1.65	14	-	-	-	&nomadPhobos; 	
NOMAD	30	58	Ingress	2022 SEP 06 00:36:16	2022 SEP 06 00:38:59	2022 SEP 06 00:39:33	197.00	40.04	41.37	41.67	63.59	63.01	62.88	14.47	1	6SUBD CO #3	Science: orders #132, #132, #185, #185, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	30	58	Egress	2022 SEP 06 01:20:57	2022 SEP 06 01:21:33	2022 SEP 06 01:24:30	213.00	-162.16	-161.72	-159.79	-66.06	-65.96	-65.49	1.62	1	-	-	-	&mroOverlap; 	
N/A	31	58	Ingress	2022 SEP 06 02:34:15	2022 SEP 06 02:36:58	2022 SEP 06 02:37:32	197.00	11.33	12.74	13.05	63.61	63.01	62.87	14.47	3	-	-	-		
N/A	31	58	Egress	2022 SEP 06 03:18:55	2022 SEP 06 03:19:31	2022 SEP 06 03:22:29	214.00	168.65	169.13	171.17	-66.15	-66.05	-65.57	1.59	3	-	-	-		
N/A	32	58	Ingress	2022 SEP 06 04:32:13	2022 SEP 06 04:34:56	2022 SEP 06 04:35:30	197.00	-17.46	-15.98	-15.65	63.65	63.03	62.88	14.47	14	-	-	-		
ACS	32	58	Egress	2022 SEP 06 05:16:52	2022 SEP 06 05:17:28	2022 SEP 06 05:20:27	215.00	139.45	139.95	142.11	-66.24	-66.14	-65.65	1.55	14	-	-	-		
NOMAD	33	58	Ingress	2022 SEP 06 06:30:08	2022 SEP 06 06:32:51	2022 SEP 06 06:33:25	197.00	-46.26	-44.71	-44.37	63.69	63.06	62.91	14.46	1	6SUBD Nominal #12	Science: orders #121, #134, #127, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	33	58	Egress	2022 SEP 06 07:14:47	2022 SEP 06 07:15:23	2022 SEP 06 07:18:22	215.00	110.27	110.79	113.06	-66.33	-66.23	-65.73	1.52	1	-	-	-		
N/A	34	58	Ingress	2022 SEP 06 08:28:00	2022 SEP 06 08:30:43	2022 SEP 06 08:31:17	197.00	-74.97	-73.36	-73.00	63.72	63.06	62.91	14.47	14	-	-	-		
ACS	34	58	Egress	2022 SEP 06 09:12:38	2022 SEP 06 09:13:14	2022 SEP 06 09:16:13	215.00	81.16	81.70	84.07	-66.41	-66.31	-65.80	1.49	14	-	-	-		
NOMAD	35	58	Ingress	2022 SEP 06 10:25:54	2022 SEP 06 10:28:37	2022 SEP 06 10:29:11	197.00	-103.56	-101.87	-101.50	63.71	63.02	62.87	14.48	1	6SUBD CO #3	Science: orders #132, #132, #185, #185, #186, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	35	58	Egress	2022 SEP 06 11:10:31	2022 SEP 06 11:11:07	2022 SEP 06 11:14:06	215.00	52.10	52.67	55.16	-66.47	-66.37	-65.85	1.47	1	-	-	-		
N/A	36	58	Ingress	2022 SEP 06 12:23:51	2022 SEP 06 12:26:34	2022 SEP 06 12:27:08	197.00	-132.16	-130.40	-130.01	63.70	62.99	62.82	14.49	1	-	-	-		
NOMAD	36	58	Egress	2022 SEP 06 13:08:29	2022 SEP 06 13:09:05	2022 SEP 06 13:12:04	215.00	22.99	23.59	26.20	-66.55	-66.44	-65.91	1.44	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	37	58	Ingress	2022 SEP 06 14:21:50	2022 SEP 06 14:24:33	2022 SEP 06 14:25:07	197.00	-160.84	-159.01	-158.61	63.70	62.97	62.81	14.49	3	-	-	-	&daysideMatch:CURIOSITY; 	
N/A	37	58	Egress	2022 SEP 06 15:06:27	2022 SEP 06 15:07:03	2022 SEP 06 15:10:02	215.00	-6.20	-5.58	-2.85	-66.63	-66.52	-65.98	1.41	3	-	-	-	&daysideMatch:CURIOSITY; 	
N/A	38	58	Ingress	2022 SEP 06 16:19:46	2022 SEP 06 16:22:30	2022 SEP 06 16:23:04	198.00	170.41	172.31	172.73	63.73	62.98	62.81	14.50	1	-	-	-		
NOMAD	38	58	Egress	2022 SEP 06 17:04:23	2022 SEP 06 17:04:59	2022 SEP 06 17:07:58	215.00	-35.47	-34.82	-31.98	-66.71	-66.61	-66.07	1.38	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	39	58	Ingress	2022 SEP 06 18:17:40	2022 SEP 06 18:20:24	2022 SEP 06 18:20:58	198.00	141.61	143.59	144.03	63.78	63.01	62.83	14.49	3	-	-	-	&daysideMatch:UTOPIA; &mroOverlap; 	
N/A	39	58	Egress	2022 SEP 06 19:02:17	2022 SEP 06 19:02:53	2022 SEP 06 19:05:52	215.00	-64.70	-64.03	-61.08	-66.80	-66.69	-66.15	1.34	3	-	-	-	&daysideMatch:UTOPIA; &mroOverlap; 	
N/A	40	58	Ingress	2022 SEP 06 20:15:34	2022 SEP 06 20:18:18	2022 SEP 06 20:18:52	198.00	112.86	114.91	115.36	63.81	63.02	62.84	14.49	1	-	-	-		
NOMAD	40	58	Egress	2022 SEP 06 21:00:10	2022 SEP 06 21:00:46	2022 SEP 06 21:03:46	216.00	-93.80	-93.10	-90.02	-66.86	-66.76	-66.20	1.31	1	6SUBD CO2 #12	Science: orders #156, #132, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	41	58	Ingress	2022 SEP 06 22:13:28	2022 SEP 06 22:16:12	2022 SEP 06 22:16:46	198.00	84.24	86.36	86.82	63.81	63.00	62.81	14.50	14	-	-	-		
N/A	41	58	Egress	2022 SEP 06 22:58:03	2022 SEP 06 22:58:39	2022 SEP 06 23:01:38	215.00	-122.85	-122.13	-118.95	-66.92	-66.81	-66.26	1.29	14	-	-	-		
N/A	42	58	Ingress	2022 SEP 07 00:11:25	2022 SEP 07 00:14:09	2022 SEP 07 00:14:43	198.00	55.68	57.87	58.35	63.78	62.95	62.75	14.51	1	-	-	-	&daysideMatch:VERNAL CRATER; 	
NOMAD	42	58	Egress	2022 SEP 07 00:55:58	2022 SEP 07 00:56:34	2022 SEP 07 00:59:33	215.00	-152.01	-151.26	-147.95	-66.99	-66.88	-66.32	1.26	1	HCL #11	Science: orders #121, #136, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:VERNAL CRATER; 	
NOMAD	43	58	Ingress	2022 SEP 07 02:09:22	2022 SEP 07 02:12:07	2022 SEP 07 02:12:41	199.00	27.02	29.29	29.78	63.79	62.92	62.72	14.52	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	43	58	Egress	2022 SEP 07 02:53:56	2022 SEP 07 02:54:32	2022 SEP 07 02:57:31	215.00	178.78	179.56	-177.01	-67.06	-66.95	-66.39	1.23	1	-	-	-		
N/A	44	58	Ingress	2022 SEP 07 04:07:21	2022 SEP 07 04:10:06	2022 SEP 07 04:10:40	199.00	-1.73	0.61	1.12	63.82	62.93	62.72	14.52	3	-	-	-		
N/A	44	58	Egress	2022 SEP 07 04:51:53	2022 SEP 07 04:52:29	2022 SEP 07 04:55:29	216.00	149.55	150.36	153.93	-67.13	-67.02	-66.45	1.19	3	-	-	-		
N/A	45	58	Ingress	2022 SEP 07 06:05:17	2022 SEP 07 06:08:02	2022 SEP 07 06:08:36	199.00	-30.53	-28.11	-27.59	63.86	62.95	62.75	14.52	14	-	-	-		
ACS	45	58	Egress	2022 SEP 07 06:49:49	2022 SEP 07 06:50:25	2022 SEP 07 06:53:26	217.00	120.33	121.16	124.87	-67.20	-67.09	-66.52	1.16	14	-	-	-		
NOMAD	46	58	Ingress	2022 SEP 07 08:03:10	2022 SEP 07 08:05:55	2022 SEP 07 08:06:29	199.00	-59.29	-56.81	-56.27	63.90	62.97	62.76	14.52	1	6SUBD CO2 Dipole #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:ARSIA MONS; 	
N/A	46	58	Egress	2022 SEP 07 08:47:41	2022 SEP 07 08:48:17	2022 SEP 07 08:51:18	217.00	91.14	92.00	95.82	-67.26	-67.16	-66.59	1.13	1	-	-	-	&daysideMatch:ARSIA MONS; 	
N/A	47	58	Ingress	2022 SEP 07 10:01:03	2022 SEP 07 10:03:47	2022 SEP 07 10:04:22	199.00	-87.91	-85.36	-84.80	63.89	62.95	62.73	14.53	14	-	-	-		
ACS	47	58	Egress	2022 SEP 07 10:45:33	2022 SEP 07 10:46:09	2022 SEP 07 10:49:09	216.00	62.05	62.94	66.86	-67.32	-67.21	-66.64	1.10	14	-	-	-		
NOMAD	48	58	Ingress	2022 SEP 07 11:59:00	2022 SEP 07 12:01:44	2022 SEP 07 12:02:19	199.00	-116.46	-113.85	-113.27	63.87	62.90	62.67	14.54	1	HCL #4	Science: orders #121, #134, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	48	58	Egress	2022 SEP 07 12:43:29	2022 SEP 07 12:44:05	2022 SEP 07 12:47:06	217.00	32.95	33.86	37.94	-67.37	-67.26	-66.69	1.07	1	-	-	-		
N/A	49	58	Ingress	2022 SEP 07 13:56:58	2022 SEP 07 13:59:42	2022 SEP 07 14:00:17	199.00	-145.10	-142.42	-141.82	63.87	62.87	62.63	14.55	14	-	-	-		
ACS	49	58	Egress	2022 SEP 07 14:41:27	2022 SEP 07 14:42:03	2022 SEP 07 14:45:04	217.00	3.76	4.70	8.90	-67.43	-67.32	-66.74	1.04	14	-	-	-		
NOMAD	50	58	Ingress	2022 SEP 07 15:54:56	2022 SEP 07 15:57:40	2022 SEP 07 15:58:15	199.00	-173.81	-171.06	-170.45	63.88	62.87	62.63	14.55	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	50	58	Egress	2022 SEP 07 16:39:24	2022 SEP 07 16:40:00	2022 SEP 07 16:43:01	217.00	-25.54	-24.57	-20.24	-67.49	-67.39	-66.82	1.00	1	-	-	-		
