NOM_02, OCCEG, 9, 13, 27, 38, 66, 75, 84, 150, 169, 170, 178, 180, 183, 187, 210, 219, 225, 231, 247, 249, 251, 254, 272, 289, 309, 315, 320, 334
NOM_02, OCCIN, 16, 74, 84, 114, 116, 135, 138, 141, 155, 160, 175, 177, 205, 214, 219, 227, 228, 244, 251, 260, 269, 270, 283, 295, 297, 312, 325, 331, 340
NOM_03, OCCEG, 62, 118, 135, 138, 141, 154, 155, 221, 228, 292, 325
NOM_03, OCCIN, 57, 75, 95, 111, 134, 147, 170, 178, 195, 208, 318, 321, 328
CO_001, OCCEG, 64, 109, 113, 140, 185, 195, 241, 266, 270, 287, 307, 332, 339
CO_001, OCCIN, 47, 89, 92, 108, 146, 154, 187, 200, 222, 225, 254, 276, 292, 304, 309
CO2_01, OCCEG, 29, 77, 89, 92, 108, 158, 244, 264, 275, 313, 331
CO2_01, OCCIN, 22, 67, 118, 152, 183, 235, 291, 315
CO2_02, OCCEG, 91, 116, 303
CO2_02, OCCIN, 97, 101, 113, 123
HCL_01, OCCEG, 11, 177, 235
HCL_01, OCCIN, 132, 334
AER_01, OCCEG, 54, 208
ICE_01, OCCEG, 147
NOM_01, OCCEG, 304
NOM_01, OCCIN, 185, 221
FUL_01, OCCEG, 127, 283, 291
FUL_01, OCCIN, 43, 59, 100, 237
