MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2022 APR 23 15:57:00,-35.1253,-49.5559,252.2675,15.8744,56.1681,8.171e-14,56.1681,2022 APR 23 15:36:00,-33.0816,-45.2035,381.9277,15.8239,55.3136,0.55585,55.4285
2022 APR 23 17:51:00,-29.2196,-77.6543,252.4948,15.85,55.3173,2.0612e-14,55.3173,2022 APR 23 17:36:00,-26.8445,-72.8166,382.106,15.9292,56.2755,2.5842,58.8583
2022 APR 23 19:42:00,-32.9279,-104.4008,251.7287,15.8669,55.8152,1.2821e-14,55.8152,2022 APR 23 19:33:00,-29.5098,-102.0734,381.0083,15.8761,55.6685,0.54205,55.8003
2022 APR 23 23:27:00,-30.7898,-159.3487,253.9904,15.8528,55.4334,4.4641e-14,55.4334,2022 APR 23 23:27:00,-34.6785,-161.0056,381.8034,15.7422,54.4675,2.5823,51.9294
2022 APR 23 23:27:00,-30.7898,-159.3487,253.9904,15.8528,55.4334,4.4641e-14,55.4334,2022 APR 23 23:30:00,-25.8215,-158.7986,383.1943,15.9381,56.3631,2.0867,54.3857
2022 APR 24 01:21:00,-25.069,172.5556,255.1593,15.8286,54.872,1.4224e-14,54.872,2022 APR 24 01:27:00,-28.549,171.323,382.2455,15.8436,55.1697,0.53712,55.3043
2022 APR 24 03:12:00,-29.0788,145.7875,253.9168,15.8442,55.1962,5.5546e-14,55.1962,2022 APR 24 03:24:00,-31.3696,141.6363,380.9595,15.7619,54.307,0.54882,54.4269
2022 APR 24 05:06:00,-23.333,117.7595,255.5077,15.8244,54.8111,5.0087e-14,54.8111,2022 APR 24 05:24:00,-25.3354,114.3842,381.2305,15.8914,55.7101,1.6077,54.281
2022 APR 25 09:09:00,-22.6621,68.2635,255.5025,15.8192,54.668,4.2315e-14,54.668,2022 APR 25 08:57:00,-18.3938,70.6236,382.3246,15.7817,54.3745,0.50175,54.4866
2022 APR 25 11:06:00,-7.049,38.994,263.3002,15.7653,55.8261,5.0546e-14,55.8261,2022 APR 25 10:57:00,-12.0204,42.8908,384.822,15.8792,56.5388,0.40781,56.7168
2022 APR 25 12:57:00,-10.9672,12.1715,262.0002,15.7772,55.2367,4.0263e-14,55.2367,2022 APR 25 12:54:00,-14.7769,13.4357,385.0671,15.8128,55.1836,0.43583,55.3525
2022 APR 25 14:51:00,-5.3111,-15.832,264.2791,15.7592,56.1348,2.1935e-14,56.1348,2022 APR 25 14:54:00,-8.6291,-14.7938,387.5674,15.8769,57.1205,3.6736,60.6144
2022 APR 25 16:42:00,-9.2308,-42.6661,261.637,15.7703,55.4519,1.0366e-13,55.4519,2022 APR 25 16:51:00,-11.4943,-43.6968,386.5275,15.8475,56.1647,1.6869,54.6663
2022 APR 25 18:33:00,-13.0446,-69.4956,259.0262,15.7819,54.9675,5.1873e-14,54.9675,2022 APR 25 18:48:00,-14.1532,-73.2971,385.2217,15.7717,54.6647,0.42991,54.834
2022 APR 26 20:45:00,-8.4123,-92.2,261.2181,15.7622,55.4931,6.5569e-15,55.4931,2022 APR 26 20:24:00,-4.5276,-88.0546,388.8507,15.6981,55.4592,2.9599,58.2495
2022 APR 26 22:36:00,-12.0737,-119.0194,259.9386,15.7744,54.9861,1.4662e-14,54.9861,2022 APR 26 22:21:00,-7.1571,-117.1028,387.9072,15.6589,54.2644,0.35853,54.431
2022 APR 27 02:27:00,9.2303,-176.2461,272.9807,15.7056,60.0824,3.1806e-15,60.0824,2022 APR 27 02:21:00,5.2759,-172.8691,394.6287,15.8333,60.3824,0.21795,60.5091
2022 APR 27 04:18:00,5.3223,156.9263,270.3246,15.7169,58.7774,2.3854e-15,58.7774,2022 APR 27 04:18:00,2.4706,157.6927,392.4882,15.7681,58.5198,0.24993,58.6583
2022 APR 27 06:09:00,1.4049,130.1079,267.4963,15.7294,57.6269,6.5569e-15,57.6269,2022 APR 27 06:15:00,-0.39905,128.6062,389.8884,15.7264,57.0279,3.3282,54.1598
2022 APR 27 08:03:00,7.2135,102.1047,270.375,15.7111,59.401,1.8132e-14,59.401,2022 APR 27 08:15:00,5.8322,100.3824,392.0954,15.7911,60.0021,0.21136,60.1257
2022 APR 27 09:54:00,3.5908,75.2699,267.8545,15.7225,58.2586,1.1577e-14,58.2586,2022 APR 27 10:12:00,3.2982,71.0874,390.8337,15.7356,58.3442,0.47362,58.0264
2022 APR 28 10:12:00,2.3346,80.5869,266.9964,15.7217,57.8762,2.2381e-14,57.8762,2022 APR 28 09:48:00,6.6333,83.9588,392.2913,15.5575,57.1312,3.8719,60.5019
2022 APR 28 17:48:00,25.4564,-31.4844,284.0879,15.6456,66.9817,2.9323e-14,66.9817,2022 APR 28 17:45:00,22.3021,-28.4207,403.8665,15.8011,67.2503,0.043874,67.285
2022 APR 28 19:39:00,21.6262,-58.3127,280.9586,15.6569,65.1798,4.1225e-14,65.1798,2022 APR 28 19:42:00,19.6338,-57.91,402.2728,15.7325,65.1396,0.25531,64.9752
2022 APR 28 21:30:00,17.921,-85.1517,278.0066,15.6678,63.5272,1.9347e-14,63.5272,2022 APR 28 21:39:00,17.0623,-87.379,400.4459,15.6653,63.093,0.090245,63.1534
2022 APR 28 23:21:00,14.2794,-111.9697,275.3949,15.6803,62.0228,3.3206e-14,62.0228,2022 APR 28 23:36:00,14.5193,-116.7602,398.9572,15.6042,61.1423,0.11558,61.2164
2022 APR 29 01:15:00,20.1611,-139.9956,280.4007,15.6606,64.5279,1.3114e-14,64.5279,2022 APR 29 01:36:00,20.7217,-144.4672,403.5126,15.7031,65.3245,0.056271,65.3647
2022 APR 29 23:39:00,12.786,-106.6454,274.7713,15.68,61.4533,4.8964e-14,61.4533,2022 APR 29 23:12:00,17.741,-103.207,400.8334,15.4711,61.0962,1.703,59.8316
2022 APR 30 07:15:00,35.6871,141.1383,293.8819,15.5939,72.278,4.6744e-14,72.278,2022 APR 30 07:09:00,33.3635,144.4817,410.947,15.7194,72.2493,0.032057,72.2279
2022 APR 30 09:06:00,31.8283,114.3706,289.8158,15.6094,70.2547,3.6542e-14,70.2547,2022 APR 30 09:06:00,30.7074,114.8,407.8324,15.6381,69.937,0.019077,69.9226
2022 APR 30 10:57:00,28.1117,87.5722,286.0224,15.6231,68.3647,3.1828e-14,68.3647,2022 APR 30 11:03:00,28.1823,85.2296,405.9392,15.5642,67.7514,0.0058546,67.7456
2022 APR 30 14:42:00,30.3851,32.7129,289.5593,15.6144,69.5393,1.7128e-14,69.5393,2022 APR 30 15:00:00,31.7392,28.3428,409.9167,15.615,70.3008,0.025198,70.2807
2022 MAY 01 20:42:00,46.0547,-46.4244,299.6043,15.5294,78.1702,1.4918e-14,78.1702,2022 MAY 01 20:33:00,44.1563,-41.6321,418.7378,15.7031,78.4825,0.061177,78.4334
2022 MAY 01 22:33:00,42.3167,-73.161,296.899,15.5472,76.039,5.5841e-14,76.039,2022 MAY 01 22:30:00,41.6429,-71.6033,417.1462,15.6025,76.1216,0.060813,76.0702
2022 MAY 02 00:24:00,38.6917,-99.9112,293.9843,15.5639,74.0223,5.4743e-14,74.0223,2022 MAY 02 00:27:00,39.1754,-101.3975,415.008,15.5136,73.8437,0.057976,73.7926
2022 MAY 02 02:15:00,35.0944,-126.6296,290.9561,15.5828,72.1012,3.8824e-14,72.1012,2022 MAY 02 02:24:00,36.6377,-131.1081,413.8604,15.4303,71.5339,0.052527,71.4855
2022 MAY 03 13:51:00,49.4915,72.373,300.9445,15.4892,80.313,1.7128e-14,80.313,2022 MAY 03 13:51:00,49.913,73.4493,421.4109,15.5608,81.1149,0.062851,81.0562
2022 MAY 03 15:42:00,45.9572,45.7645,300.0383,15.5153,78.3056,1.5903e-14,78.3056,2022 MAY 03 15:48:00,47.3809,43.3046,420.8523,15.4486,78.6758,0.069452,78.6098
2022 MAY 05 01:24:00,54.1819,-87.1599,305.807,15.4442,83.2783,2.0124e-14,83.2783,2022 MAY 05 01:15:00,54.3447,-84.7301,424.2598,15.46,83.4886,0.29736,83.7859
2022 MAY 05 03:15:00,50.5945,-113.7199,302.8115,15.4736,81.1802,6.7694e-14,81.1802,2022 MAY 05 03:12:00,51.9608,-115.1116,423.1661,15.3319,81.0778,0.070158,81.008
2022 MAY 06 12:57:00,58.7805,113.2104,308.1923,15.3925,86.2546,1.3955e-14,86.2546,2022 MAY 06 12:39:00,58.7817,118.0809,425.3089,15.4253,86.442,0.050477,86.3935
2022 MAY 06 14:48:00,55.1132,86.7179,304.8762,15.4264,84.0559,9.0047e-15,84.0559,2022 MAY 06 14:36:00,56.4003,86.9789,424.7138,15.2492,83.8218,1.0265,84.8482
2022 MAY 06 20:24:00,53.609,5.3106,305.3454,15.4478,83.2574,1.3886e-14,83.2574,2022 MAY 06 20:30:00,56.3948,0.44198,425.7258,15.2206,83.6947,6.5494,89.7247
2022 MAY 08 06:06:00,62.4624,-128.3458,307.874,15.3272,88.6949,1.4575e-14,88.6949,2022 MAY 08 05:57:00,62.6384,-125.2194,429.6595,15.3897,89.1273,14.1958,102.6377
2022 MAY 09 15:45:00,61.6182,100.6683,308.3083,15.3358,88.4302,1.6698e-14,88.4302,2022 MAY 09 15:21:00,63.3775,102.9802,427.7147,15.1008,88.5018,3.645,86.1959
2022 MAY 11 22:57:00,-69.6396,-167.31,251.3793,3.1792,86.2978,2.392e-14,86.2978,2022 MAY 11 23:24:00,-68.8438,-170.9417,381.5291,3.3747,86.096,0.30803,86.3964
2022 MAY 13 12:21:00,-71.2631,6.0105,251.4946,3.1228,85.0539,5.7426e-14,85.0539,2022 MAY 13 12:45:00,-70.448,3.6939,380.6886,3.3575,84.796,0.3019,85.0874
