Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,25084,0,0,0,1,0,2023 JUL 08 17:10:44,2023 JUL 08 17:25:38,2023 JUL 08 17:10:54,2023 JUL 08 17:25:38,N/A,N/A,2023 JUL 08 17:20:54,2023 JUL 08 17:25:38,2023 JUL 08 17:21:24,-61.771,-167.7073,2023 JUL 08 17:25:08,-61.2469,-159.9438,2023 JUL 08 17:24:30,17.1168,2423,14.4183,88.1277,28.3676,N/A,51.4443,79.6623,10,640,826,30,30,884,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,284,300,648,1400002C000A0280033A1E1E03740301000D000D000000000000000000000000000000000262011C012C0288
1,1,2,0,4,25086,0,0,0,1,0,2023 JUL 08 21:06:31,2023 JUL 08 21:21:27,2023 JUL 08 21:06:41,2023 JUL 08 21:21:27,N/A,N/A,2023 JUL 08 21:16:41,2023 JUL 08 21:21:27,2023 JUL 08 21:17:11,-61.8489,134.5522,2023 JUL 08 21:20:57,-61.3867,142.703,2023 JUL 08 21:20:18,17.5318,2420,14.4203,88.1998,28.5569,N/A,51.8066,80.2128,10,640,827,30,30,886,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,286,300,653,1400002C000A0280033B1E1E03760301000D000D000000000000000000000000000000000262011E012C028D
1,1,3,0,6,25088,0,0,0,1,0,2023 JUL 09 01:02:19,2023 JUL 09 01:17:14,2023 JUL 09 01:02:29,2023 JUL 09 01:17:14,N/A,N/A,2023 JUL 09 01:12:29,2023 JUL 09 01:17:14,2023 JUL 09 01:12:59,-61.8447,77.1873,2023 JUL 09 01:16:44,-61.1109,85.1764,2023 JUL 09 01:16:06,17.9635,2417,14.4103,88.2719,28.4623,N/A,51.6254,79.9375,10,640,827,30,30,885,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,285,300,651,1400002C000A0280033B1E1E03750301000D000D000000000000000000000000000000000262011D012C028B
1,1,4,0,15,25097,0,0,0,1,0,2023 JUL 09 18:43:43,2023 JUL 09 18:58:41,2023 JUL 09 18:43:53,2023 JUL 09 18:58:41,N/A,N/A,2023 JUL 09 18:53:53,2023 JUL 09 18:58:41,2023 JUL 09 18:54:23,-61.9385,178.4455,2023 JUL 09 18:58:11,-59.8918,-174.0292,2023 JUL 09 18:57:33,19.9711,2403,14.3492,88.5967,28.7462,N/A,52.1689,80.7632,10,640,830,30,30,888,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,288,300,660,1400002C000A0280033E1E1E03780301000D000D0000000000000000000000000000000002620120012C0294
1,1,5,0,18,25100,0,0,0,1,0,2023 JUL 10 00:37:22,2023 JUL 10 00:52:22,2023 JUL 10 00:37:32,2023 JUL 10 00:52:22,N/A,N/A,2023 JUL 10 00:47:32,2023 JUL 10 00:52:22,2023 JUL 10 00:48:02,-62.0047,92.0652,2023 JUL 10 00:51:52,-60.8657,101.171,2023 JUL 10 00:51:13,20.5939,2398,14.4336,88.7049,28.9355,N/A,52.5311,81.3137,10,640,831,30,30,890,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,290,300,665,1400002C000A0280033F1E1E037A0301000D000D0000000000000000000000000000000002620122012C0299
1,1,6,0,20,25102,0,0,0,1,0,2023 JUL 10 04:33:17,2023 JUL 10 04:48:17,2023 JUL 10 04:33:27,2023 JUL 10 04:48:17,N/A,N/A,2023 JUL 10 04:43:27,2023 JUL 10 04:48:17,2023 JUL 10 04:43:57,-61.9747,34.7991,2023 JUL 10 04:47:47,-60.6813,43.9652,2023 JUL 10 04:47:08,21.0845,2393,14.4469,88.7771,28.9355,N/A,52.5311,81.3137,10,640,831,30,30,890,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,290,300,665,1400002C000A0280033F1E1E037A0301000D000D0000000000000000000000000000000002620122012C0299
1,1,7,0,23,25105,0,0,0,1,0,2023 JUL 10 10:27:04,2023 JUL 10 10:42:05,2023 JUL 10 10:27:14,2023 JUL 10 10:42:05,N/A,N/A,2023 JUL 10 10:37:14,2023 JUL 10 10:42:05,2023 JUL 10 10:37:44,-62.0642,-51.7308,2023 JUL 10 10:41:35,-60.2491,-42.8521,2023 JUL 10 10:40:56,21.6986,2388,14.3986,88.8854,29.0301,N/A,52.7123,81.589,10,640,832,30,30,891,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,291,300,668,1400002C000A028003401E1E037B0301000D000D0000000000000000000000000000000002620123012C029C
1,1,8,0,24,25106,0,0,0,1,0,2023 JUL 10 12:24:55,2023 JUL 10 12:39:58,2023 JUL 10 12:25:05,2023 JUL 10 12:39:58,N/A,N/A,2023 JUL 10 12:35:05,2023 JUL 10 12:39:58,2023 JUL 10 12:35:35,-62.0754,-80.4647,2023 JUL 10 12:39:28,-60.9718,-70.4393,2023 JUL 10 12:38:48,21.9199,2386,14.4719,88.9215,29.2194,N/A,53.0746,82.1394,10,640,833,30,30,893,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,293,300,673,1400002C000A028003411E1E037D0301000D000D0000000000000000000000000000000002620125012C02A1
1,1,9,0,26,25108,0,0,0,1,0,2023 JUL 10 16:20:52,2023 JUL 10 16:35:54,2023 JUL 10 16:21:02,2023 JUL 10 16:35:54,N/A,N/A,2023 JUL 10 16:31:02,2023 JUL 10 16:35:54,2023 JUL 10 16:31:32,-62.0288,-137.6548,2023 JUL 10 16:35:24,-60.6388,-127.8097,2023 JUL 10 16:34:44,22.3912,2382,14.4747,88.9937,29.1248,N/A,52.8934,81.8642,10,640,832,30,30,892,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,292,300,670,1400002C000A028003401E1E037C0301000D000D0000000000000000000000000000000002620124012C029E
1,1,10,0,29,25111,0,0,0,1,0,2023 JUL 10 22:14:35,2023 JUL 10 22:29:40,2023 JUL 10 22:14:45,2023 JUL 10 22:29:40,N/A,N/A,2023 JUL 10 22:24:45,2023 JUL 10 22:29:40,2023 JUL 10 22:25:15,-62.1299,135.7693,2023 JUL 10 22:29:10,-60.6464,146.0011,2023 JUL 10 22:28:30,23.0324,2376,14.4675,89.102,29.4087,N/A,53.4369,82.6899,10,640,835,30,30,895,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,295,300,679,1400002C000A028003431E1E037F0301000D000D0000000000000000000000000000000002620127012C02A7
