Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
166	Dayside	2021 FEB 06 03:23:28	2021 FEB 06 03:52:58	2021 FEB 06 04:22:28	3539.9	76.1	149.9	-118.2	-74.3	3.3	74.3	10.7	11.3	3	CH4 CO 2SUBD #3	Science: orders #189, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:AEOLIS MENSAE MFF; 	
167	Nightside	2021 FEB 06 04:22:28	2021 FEB 06 04:51:57	2021 FEB 06 05:21:26	3538.8	-118.2	-45.0	47.4	74.3	-1.9	-74.3	169.2	23.3	1	-	-	-		
167	Dayside	2021 FEB 06 05:21:26	2021 FEB 06 05:50:55	2021 FEB 06 06:20:24	3537.9	47.4	120.9	-146.9	-74.3	3.4	74.4	10.9	11.3	1	-		COP row -1: 		
168	Nightside	2021 FEB 06 06:20:24	2021 FEB 06 06:49:53	2021 FEB 06 07:19:22	3537.6	-146.9	-74.0	18.8	74.4	-2.0	-74.4	169.0	23.3	14	-	-	-		
168	Dayside	2021 FEB 06 07:19:22	2021 FEB 06 07:48:50	2021 FEB 06 08:18:19	3536.9	18.8	92.0	-175.5	-74.4	3.5	74.4	11.2	11.3	14	-		COP row -1: 		
169	Nightside	2021 FEB 06 08:18:19	2021 FEB 06 08:47:47	2021 FEB 06 09:17:14	3535.6	-175.5	-102.9	-9.8	74.4	-2.0	-74.4	168.7	23.3	1	-	-	-		
169	Dayside	2021 FEB 06 09:17:14	2021 FEB 06 09:46:43	2021 FEB 06 10:16:12	3537.6	-9.8	63.1	155.9	-74.4	3.6	74.4	11.4	11.3	1	-		COP row -1: 		
170	Nightside	2021 FEB 06 10:16:12	2021 FEB 06 10:45:40	2021 FEB 06 11:15:08	3536.3	155.9	-131.8	-38.5	74.4	-2.1	-74.3	168.5	23.2	1	-	-	-		
170	Dayside	2021 FEB 06 11:15:08	2021 FEB 06 11:44:38	2021 FEB 06 12:14:08	3539.4	-38.5	34.2	127.2	-74.3	3.7	74.3	11.6	11.3	1	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
171	Nightside	2021 FEB 06 12:14:08	2021 FEB 06 12:43:37	2021 FEB 06 13:13:06	3538.0	127.2	-160.7	-67.1	74.3	-2.2	-74.3	168.3	23.2	14	-	-	-		
171	Dayside	2021 FEB 06 13:13:06	2021 FEB 06 13:42:36	2021 FEB 06 14:12:06	3540.6	-67.1	5.2	98.6	-74.3	3.7	74.2	11.9	11.3	14	-		COP row -1: 	&possibleOCM; 	
172	Nightside	2021 FEB 06 14:12:06	2021 FEB 06 14:41:35	2021 FEB 06 15:11:04	3537.8	98.6	170.3	-95.7	74.2	-2.3	-74.2	168.0	23.2	14	-	-	-		
172	Dayside	2021 FEB 06 15:11:04	2021 FEB 06 15:40:35	2021 FEB 06 16:10:05	3541.2	-95.7	-23.8	69.9	-74.2	3.8	74.2	12.1	11.2	14	-		COP row -1: 	&possibleOCM; &daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &daysideMatch:MAWRTH VALLIS; 	
173	Nightside	2021 FEB 06 16:10:05	2021 FEB 06 16:39:33	2021 FEB 06 17:09:02	3536.3	69.9	141.4	-124.4	74.2	-2.4	-74.2	167.7	23.2	3	-	-	-		
173	Dayside	2021 FEB 06 17:09:02	2021 FEB 06 17:38:32	2021 FEB 06 18:08:03	3541.0	-124.4	-52.7	41.3	-74.2	3.9	74.2	12.4	11.2	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
174	Nightside	2021 FEB 06 18:08:03	2021 FEB 06 18:37:30	2021 FEB 06 19:06:57	3534.7	41.3	112.4	-153.0	74.2	-2.5	-74.3	167.5	23.2	14	-	-	-		
174	Dayside	2021 FEB 06 19:06:57	2021 FEB 06 19:36:27	2021 FEB 06 20:05:57	3540.0	-153.0	-81.6	12.6	-74.3	4.0	74.3	12.6	11.2	14	-		COP row -1: 	&daysideMatch:SOUTH THAUMASIA; 	
175	Nightside	2021 FEB 06 20:05:57	2021 FEB 06 20:35:24	2021 FEB 06 21:04:51	3533.7	12.6	83.5	178.3	74.3	-2.5	-74.3	167.3	23.2	1	-	-	-		
175	Dayside	2021 FEB 06 21:04:51	2021 FEB 06 21:34:21	2021 FEB 06 22:03:50	3539.3	178.3	-110.6	-16.0	-74.3	4.1	74.3	12.9	11.2	1	-		COP row -1: 	&daysideMatch:CERAUNIUS FOSSAE; 	
176	Nightside	2021 FEB 06 22:03:50	2021 FEB 06 22:33:17	2021 FEB 06 23:02:44	3533.8	-16.0	54.6	149.7	74.3	-2.7	-74.2	167.0	23.2	14	-	-	-		
176	Dayside	2021 FEB 06 23:02:44	2021 FEB 06 23:32:15	2021 FEB 07 00:01:45	3541.3	149.7	-139.5	-44.6	-74.2	4.2	74.2	13.1	11.2	14	-		COP row -1: 		
177	Nightside	2021 FEB 07 00:01:45	2021 FEB 07 00:31:13	2021 FEB 07 01:00:40	3535.1	-44.6	25.7	121.1	74.2	-2.8	-74.1	166.8	23.1	28	-	-	-		
177	Dayside	2021 FEB 07 01:00:40	2021 FEB 07 01:30:12	2021 FEB 07 01:59:43	3542.6	121.1	-168.4	-73.3	-74.1	4.3	74.1	13.4	11.2	28	Limb 2SUBD 07	Science: orders #164, #164, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&trueDayLimb; 	
178	Nightside	2021 FEB 07 01:59:43	2021 FEB 07 02:29:11	2021 FEB 07 02:58:40	3536.8	-73.3	-3.3	92.4	74.1	-2.8	-74.1	166.5	23.1	14	-	-	-		
178	Dayside	2021 FEB 07 02:58:40	2021 FEB 07 03:28:11	2021 FEB 07 03:57:41	3541.6	92.4	162.6	-101.9	-74.1	4.4	74.1	13.6	11.1	14	-		COP row -1: 	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
179	Nightside	2021 FEB 07 03:57:41	2021 FEB 07 04:27:10	2021 FEB 07 04:56:39	3538.0	-101.9	-32.3	63.8	74.1	-2.9	-74.1	166.3	23.1	1	-	-	-		
179	Dayside	2021 FEB 07 04:56:39	2021 FEB 07 05:26:09	2021 FEB 07 05:55:39	3539.7	63.8	133.7	-130.6	-74.1	4.4	74.1	13.9	11.1	1	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
180	Nightside	2021 FEB 07 05:55:39	2021 FEB 07 06:25:08	2021 FEB 07 06:54:37	3537.5	-130.6	-61.2	35.1	74.1	-3.0	-74.1	166.0	23.1	14	-	-	-		
180	Dayside	2021 FEB 07 06:54:37	2021 FEB 07 07:24:06	2021 FEB 07 07:53:35	3538.1	35.1	104.7	-159.2	-74.1	4.5	74.1	14.1	11.1	14	-		COP row -1: 		
181	Nightside	2021 FEB 07 07:53:35	2021 FEB 07 08:23:03	2021 FEB 07 08:52:30	3535.7	-159.2	-90.1	6.5	74.1	-3.1	-74.1	165.8	23.1	1	-	-	-		
181	Dayside	2021 FEB 07 08:52:30	2021 FEB 07 09:21:59	2021 FEB 07 09:51:28	3538.0	6.5	75.8	172.2	-74.1	4.6	74.1	14.4	11.1	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:PERSEVERANCE; &mroOverlap; 	
182	Nightside	2021 FEB 07 09:51:28	2021 FEB 07 10:20:56	2021 FEB 07 10:50:24	3535.2	172.2	-119.1	-22.1	74.1	-3.2	-74.1	165.5	23.1	1	-	-	-		
182	Dayside	2021 FEB 07 10:50:24	2021 FEB 07 11:19:53	2021 FEB 07 11:49:23	3539.1	-22.1	46.9	143.5	-74.1	4.7	74.1	14.6	11.1	1	-		COP row -1: 		
183	Nightside	2021 FEB 07 11:49:23	2021 FEB 07 12:18:51	2021 FEB 07 12:48:20	3537.4	143.5	-148.0	-50.8	74.1	-3.3	-74.0	165.3	23.0	14	-	-	-		
183	Dayside	2021 FEB 07 12:48:20	2021 FEB 07 13:17:50	2021 FEB 07 13:47:21	3540.5	-50.8	18.0	114.9	-74.0	4.8	74.0	14.8	11.1	14	-		COP row -1: 		
184	Nightside	2021 FEB 07 13:47:21	2021 FEB 07 14:16:50	2021 FEB 07 14:46:19	3537.9	114.9	-176.9	-79.4	74.0	-3.4	-74.0	165.0	23.0	1	-	-	-		
184	Dayside	2021 FEB 07 14:46:19	2021 FEB 07 15:15:49	2021 FEB 07 15:45:20	3541.3	-79.4	-11.0	86.2	-74.0	4.8	74.0	15.1	11.0	1	Surface Ice 3SUBD 01	Science: orders #199, #194, #188, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
185	Nightside	2021 FEB 07 15:45:20	2021 FEB 07 16:14:48	2021 FEB 07 16:44:17	3536.8	86.2	154.1	-108.1	74.0	-3.5	-74.0	164.8	23.0	14	-	-	-		
185	Dayside	2021 FEB 07 16:44:17	2021 FEB 07 17:13:47	2021 FEB 07 17:43:18	3541.6	-108.1	-40.0	57.6	-74.0	5.0	74.0	15.3	11.0	14	-		COP row -1: 		
186	Nightside	2021 FEB 07 17:43:18	2021 FEB 07 18:12:46	2021 FEB 07 18:42:13	3535.0	57.6	125.1	-136.7	74.0	-3.5	-74.0	164.5	23.0	14	-	-	-		
186	Dayside	2021 FEB 07 18:42:13	2021 FEB 07 19:11:44	2021 FEB 07 19:41:14	3540.9	-136.7	-68.9	29.0	-74.0	5.1	74.0	15.6	11.0	14	-		COP row -1: 		
187	Nightside	2021 FEB 07 19:41:14	2021 FEB 07 20:10:41	2021 FEB 07 20:40:08	3533.8	29.0	96.2	-165.3	74.0	-3.6	-74.0	164.3	23.0	1	-	-	-		
187	Dayside	2021 FEB 07 20:40:08	2021 FEB 07 21:09:38	2021 FEB 07 21:39:07	3539.5	-165.3	-97.8	0.3	-74.0	5.1	74.0	15.8	11.0	1	-		COP row -1: 		
188	Nightside	2021 FEB 07 21:39:07	2021 FEB 07 22:08:34	2021 FEB 07 22:38:01	3533.3	0.3	67.3	166.0	74.0	-3.7	-74.0	164.1	23.0	14	-	-	-		
188	Dayside	2021 FEB 07 22:38:01	2021 FEB 07 23:07:31	2021 FEB 07 23:37:01	3540.8	166.0	-126.7	-28.3	-74.0	5.2	73.9	16.1	11.0	14	-		COP row -1: 		
189	Nightside	2021 FEB 07 23:37:01	2021 FEB 08 00:06:29	2021 FEB 08 00:35:56	3534.1	-28.3	38.4	137.4	73.9	-3.8	-73.9	163.8	23.0	1	-	-	-		
189	Dayside	2021 FEB 08 00:35:56	2021 FEB 08 01:05:27	2021 FEB 08 01:34:58	3542.8	137.4	-155.7	-57.0	-73.9	5.3	73.9	16.3	11.0	1	Nominal 6SUBD #2	Science: orders #149, #134, #168, #121, #189, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
190	Nightside	2021 FEB 08 01:34:58	2021 FEB 08 02:04:26	2021 FEB 08 02:33:54	3535.8	-57.0	9.4	108.7	73.9	-3.9	-73.8	163.6	22.9	14	-	-	-		
190	Dayside	2021 FEB 08 02:33:54	2021 FEB 08 03:03:25	2021 FEB 08 03:32:57	3542.5	108.7	175.4	-85.6	-73.8	5.4	73.8	16.6	11.0	14	-		COP row -1: 	&nomadSolarCalibration; &mroOverlap; 	
191	Nightside	2021 FEB 08 03:32:57	2021 FEB 08 04:02:25	2021 FEB 08 04:31:54	3537.3	-85.6	-19.5	80.1	73.8	-4.0	-73.8	163.3	22.9	14	-	-	-		
191	Dayside	2021 FEB 08 04:31:54	2021 FEB 08 05:01:24	2021 FEB 08 05:30:55	3540.7	80.1	146.4	-114.3	-73.8	5.5	73.8	16.8	10.9	14	-		COP row -1: 	&daysideMatch:AEOLIS MENSAE MFF; 	
192	Nightside	2021 FEB 08 05:30:55	2021 FEB 08 06:00:23	2021 FEB 08 06:29:52	3537.5	-114.3	-48.5	51.4	73.8	-4.1	-73.8	163.1	22.9	1	-	-	-		
192	Dayside	2021 FEB 08 06:29:52	2021 FEB 08 06:59:22	2021 FEB 08 07:28:51	3538.8	51.4	117.5	-142.9	-73.8	5.6	73.8	17.1	10.9	1	Nominal 3SUBD 01	Science: orders #167, #169, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
193	Nightside	2021 FEB 08 07:28:51	2021 FEB 08 07:58:19	2021 FEB 08 08:27:47	3536.1	-142.9	-77.4	22.8	73.8	-4.2	-73.8	162.8	22.9	14	-	-	-		
193	Dayside	2021 FEB 08 08:27:47	2021 FEB 08 08:57:16	2021 FEB 08 09:26:45	3538.0	22.8	88.5	-171.5	-73.8	5.7	73.8	17.3	10.9	14	-		COP row -1: 		
194	Nightside	2021 FEB 08 09:26:45	2021 FEB 08 09:56:12	2021 FEB 08 10:25:39	3534.4	-171.5	-106.3	-5.8	73.8	-4.2	-73.8	162.6	22.9	1	-	-	-		
194	Dayside	2021 FEB 08 10:25:39	2021 FEB 08 10:55:09	2021 FEB 08 11:24:38	3539.0	-5.8	59.6	159.8	-73.8	5.8	73.8	17.5	10.9	1	Ice CH4 2SUBD #1	Science: orders #193, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
195	Nightside	2021 FEB 08 11:24:38	2021 FEB 08 11:54:06	2021 FEB 08 12:23:34	3535.8	159.8	-135.2	-34.5	73.8	-4.3	-73.7	162.4	22.9	14	-	-	-		
195	Dayside	2021 FEB 08 12:23:34	2021 FEB 08 12:53:05	2021 FEB 08 13:22:35	3540.8	-34.5	30.7	131.2	-73.7	5.9	73.7	17.8	10.9	14	-		COP row -1: 		
196	Nightside	2021 FEB 08 13:22:35	2021 FEB 08 13:52:04	2021 FEB 08 14:21:32	3537.1	131.2	-164.2	-63.1	73.7	-4.4	-73.7	162.1	22.8	1	-	-	-		
196	Dayside	2021 FEB 08 14:21:32	2021 FEB 08 14:51:03	2021 FEB 08 15:20:34	3541.8	-63.1	1.8	102.5	-73.7	5.9	73.6	18.0	10.9	1	Surface 3SUBD 02	Science: orders #191, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:MERIDIANI SULPHATES; 	
197	Nightside	2021 FEB 08 15:20:34	2021 FEB 08 15:50:02	2021 FEB 08 16:19:31	3536.7	102.5	166.9	-91.8	73.6	-4.6	-73.6	161.9	22.8	1	-	-	-		
197	Dayside	2021 FEB 08 16:19:31	2021 FEB 08 16:49:02	2021 FEB 08 17:18:33	3542.3	-91.8	-27.2	73.9	-73.6	6.0	73.6	18.3	10.8	1	-		COP row -1: 	&daysideMatch:ARGYRE; 	
198	Nightside	2021 FEB 08 17:18:33	2021 FEB 08 17:48:01	2021 FEB 08 18:17:28	3535.0	73.9	137.9	-120.4	73.6	-4.6	-73.6	161.6	22.8	14	-	-	-		
198	Dayside	2021 FEB 08 18:17:28	2021 FEB 08 18:46:59	2021 FEB 08 19:16:30	3541.9	-120.4	-56.1	45.2	-73.6	6.1	73.6	18.5	10.8	14	-		COP row -1: 	&daysideMatch:EASTERN COPRATES; 	
199	Nightside	2021 FEB 08 19:16:30	2021 FEB 08 19:45:57	2021 FEB 08 20:15:24	3533.5	45.2	109.0	-149.1	73.6	-4.7	-73.6	161.4	22.8	3	-	-	-		
199	Dayside	2021 FEB 08 20:15:24	2021 FEB 08 20:44:54	2021 FEB 08 21:14:24	3540.8	-149.1	-85.1	16.6	-73.6	6.2	73.6	18.8	10.8	3	Nominal 6SUBD #2	Science: orders #149, #134, #168, #121, #189, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
200	Nightside	2021 FEB 08 21:14:24	2021 FEB 08 21:43:51	2021 FEB 08 22:13:17	3532.6	16.6	80.1	-177.7	73.6	-4.8	-73.6	161.1	22.8	1	-	-	-		
200	Dayside	2021 FEB 08 22:13:17	2021 FEB 08 22:42:47	2021 FEB 08 23:12:18	3540.6	-177.7	-114.0	-12.0	-73.6	6.3	73.6	19.0	10.8	1	-		COP row -1: 		
201	Nightside	2021 FEB 08 23:12:18	2021 FEB 08 23:41:44	2021 FEB 09 00:11:11	3533.1	-12.0	51.2	153.7	73.6	-4.9	-73.6	160.9	22.8	14	-	-	-		
201	Dayside	2021 FEB 09 00:11:11	2021 FEB 09 00:40:42	2021 FEB 09 01:10:14	3542.9	153.7	-142.9	-40.7	-73.6	6.4	73.5	19.2	10.8	14	-		COP row -1: 		
202	Nightside	2021 FEB 09 01:10:14	2021 FEB 09 01:39:41	2021 FEB 09 02:09:08	3534.5	-40.7	22.2	125.0	73.5	-5.0	-73.5	160.6	22.7	1	-	-	-		
202	Dayside	2021 FEB 09 02:09:08	2021 FEB 09 02:38:40	2021 FEB 09 03:08:12	3543.7	125.0	-171.9	-69.3	-73.5	6.5	73.4	19.5	10.8	1	-		COP row -1: 		
203	Nightside	2021 FEB 09 03:08:12	2021 FEB 09 03:37:40	2021 FEB 09 04:07:08	3536.2	-69.3	-6.7	96.4	73.4	-5.1	-73.4	160.4	22.7	1	-	-	-		
203	Dayside	2021 FEB 09 04:07:08	2021 FEB 09 04:36:39	2021 FEB 09 05:06:10	3542.5	96.4	159.2	-98.0	-73.4	6.6	73.4	19.8	10.7	1	-		COP row -1: 		
204	Nightside	2021 FEB 09 05:06:10	2021 FEB 09 05:35:39	2021 FEB 09 06:05:07	3537.1	-98.0	-35.7	67.7	73.4	-5.2	-73.4	160.1	22.7	3	-	-	-		
204	Dayside	2021 FEB 09 06:05:07	2021 FEB 09 06:34:38	2021 FEB 09 07:04:08	3540.4	67.7	130.2	-126.6	-73.4	6.7	73.4	20.0	10.7	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:INSIGHT; 	
205	Nightside	2021 FEB 09 07:04:08	2021 FEB 09 07:33:36	2021 FEB 09 08:03:04	3536.4	-126.6	-64.6	39.1	73.4	-5.3	-73.4	159.9	22.7	1	-	-	-		
205	Dayside	2021 FEB 09 08:03:04	2021 FEB 09 08:32:34	2021 FEB 09 09:02:03	3539.0	39.1	101.3	-155.3	-73.4	6.8	73.4	20.2	10.7	1	-		COP row -1: 		
206	Nightside	2021 FEB 09 09:02:03	2021 FEB 09 09:31:30	2021 FEB 09 10:00:58	3534.5	-155.3	-93.6	10.4	73.4	-5.4	-73.4	159.6	22.7	3	-	-	-		
206	Dayside	2021 FEB 09 10:00:58	2021 FEB 09 10:30:27	2021 FEB 09 10:59:57	3539.2	10.4	72.4	176.1	-73.4	6.9	73.4	20.5	10.7	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:NILI FOSSAE; &daysideMatch:PERSEVERANCE; &mroOverlap; 	
207	Nightside	2021 FEB 09 10:59:57	2021 FEB 09 11:29:24	2021 FEB 09 11:58:51	3534.4	176.1	-122.5	-18.2	73.4	-5.4	-73.4	159.4	22.7	1	-	-	-		
207	Dayside	2021 FEB 09 11:58:51	2021 FEB 09 12:28:22	2021 FEB 09 12:57:52	3540.5	-18.2	43.5	147.4	-73.4	7.0	73.3	20.7	10.7	1	-		COP row -1: 		
208	Nightside	2021 FEB 09 12:57:52	2021 FEB 09 13:27:20	2021 FEB 09 13:56:48	3536.6	147.4	-151.4	-46.9	73.3	-5.5	-73.3	159.2	22.7	8	-	-	-		
208	Dayside	2021 FEB 09 13:56:48	2021 FEB 09 14:26:19	2021 FEB 09 14:55:50	3541.8	-46.9	14.5	118.8	-73.3	7.1	73.2	20.9	10.7	8	Limb 2SUBD 07	Science: orders #164, #164, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
209	Nightside	2021 FEB 09 14:55:50	2021 FEB 09 15:25:19	2021 FEB 09 15:54:47	3536.8	118.8	179.6	-75.5	73.2	-5.7	-73.2	158.9	22.6	1	-	-	-		
209	Dayside	2021 FEB 09 15:54:47	2021 FEB 09 16:24:18	2021 FEB 09 16:53:50	3542.5	-75.5	-14.4	90.1	-73.2	7.1	73.2	21.2	10.7	1	-		COP row -1: 		
210	Nightside	2021 FEB 09 16:53:50	2021 FEB 09 17:23:17	2021 FEB 09 17:52:45	3535.5	90.1	150.7	-104.2	73.2	-5.8	-73.2	158.7	22.6	14	-	-	-		
210	Dayside	2021 FEB 09 17:52:45	2021 FEB 09 18:22:16	2021 FEB 09 18:51:48	3542.6	-104.2	-43.4	61.5	-73.2	7.2	73.2	21.5	10.6	14	-		COP row -1: 		
211	Nightside	2021 FEB 09 18:51:48	2021 FEB 09 19:21:14	2021 FEB 09 19:50:41	3533.7	61.5	121.7	-132.8	73.2	-5.8	-73.2	158.4	22.6	1	-	-	-		
211	Dayside	2021 FEB 09 19:50:41	2021 FEB 09 20:20:12	2021 FEB 09 20:49:43	3541.8	-132.8	-72.3	32.8	-73.2	7.4	73.2	21.7	10.6	1	-		COP row -1: 		
212	Nightside	2021 FEB 09 20:49:43	2021 FEB 09 21:19:09	2021 FEB 09 21:48:36	3532.5	32.8	92.8	-161.5	73.2	-5.9	-73.2	158.2	22.6	3	-	-	-		
212	Dayside	2021 FEB 09 21:48:36	2021 FEB 09 22:18:06	2021 FEB 09 22:47:36	3540.6	-161.5	-101.2	4.2	-73.2	7.4	73.2	22.0	10.6	3	CH4 CO 2SUBD #4	Science: orders #189, #134, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
213	Nightside	2021 FEB 09 22:47:36	2021 FEB 09 23:17:02	2021 FEB 09 23:46:28	3532.3	4.2	63.9	169.9	73.2	-6.0	-73.2	157.9	22.6	1	-	-	-		
213	Dayside	2021 FEB 09 23:46:28	2021 FEB 10 00:16:00	2021 FEB 10 00:45:31	3542.3	169.9	-130.2	-24.4	-73.2	7.5	73.1	22.2	10.6	1	-		COP row -1: 		
214	Nightside	2021 FEB 10 00:45:31	2021 FEB 10 01:14:57	2021 FEB 10 01:44:24	3533.2	-24.4	35.0	141.2	73.1	-6.1	-73.1	157.7	22.6	14	-	-	-		
214	Dayside	2021 FEB 10 01:44:24	2021 FEB 10 02:13:56	2021 FEB 10 02:43:28	3544.1	141.2	-159.1	-53.1	-73.1	7.6	73.0	22.4	10.6	14	-		COP row -1: 	&mroOverlap; 	
215	Nightside	2021 FEB 10 02:43:28	2021 FEB 10 03:12:56	2021 FEB 10 03:42:23	3534.9	-53.1	6.0	112.6	73.0	-6.2	-73.0	157.5	22.5	14	-	-	-		
215	Dayside	2021 FEB 10 03:42:23	2021 FEB 10 04:11:55	2021 FEB 10 04:41:26	3543.5	112.6	172.0	-81.8	-73.0	7.8	73.0	22.7	10.6	14	-		COP row -1: 		
216	Nightside	2021 FEB 10 04:41:26	2021 FEB 10 05:10:55	2021 FEB 10 05:40:23	3536.2	-81.8	-22.9	83.9	73.0	-6.3	-72.9	157.2	22.5	3	-	-	-		
216	Dayside	2021 FEB 10 05:40:23	2021 FEB 10 06:09:53	2021 FEB 10 06:39:24	3541.6	83.9	143.0	-110.4	-72.9	7.9	72.9	22.9	10.5	3	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; 	
217	Nightside	2021 FEB 10 06:39:24	2021 FEB 10 07:08:52	2021 FEB 10 07:38:20	3536.2	-110.4	-51.9	55.3	72.9	-6.4	-72.9	156.9	22.5	1	-	-	-		
217	Dayside	2021 FEB 10 07:38:20	2021 FEB 10 08:07:50	2021 FEB 10 08:37:20	3539.8	55.3	114.1	-139.1	-72.9	7.9	72.9	23.2	10.5	1	-		COP row -1: 		
218	Nightside	2021 FEB 10 08:37:20	2021 FEB 10 09:06:48	2021 FEB 10 09:36:15	3534.6	-139.1	-80.8	26.6	72.9	-6.5	-72.9	156.7	22.5	14	-	-	-		
218	Dayside	2021 FEB 10 09:36:15	2021 FEB 10 10:05:45	2021 FEB 10 10:35:14	3539.3	26.6	85.1	-167.7	-72.9	8.0	72.9	23.4	10.5	14	-		COP row -1: 		
219	Nightside	2021 FEB 10 10:35:14	2021 FEB 10 11:04:41	2021 FEB 10 11:34:08	3533.4	-167.7	-109.7	-2.0	72.9	-6.6	-72.9	156.5	22.5	1	-	-	-		
219	Dayside	2021 FEB 10 11:34:08	2021 FEB 10 12:03:38	2021 FEB 10 12:33:08	3540.4	-2.0	56.2	163.7	-72.9	8.1	72.9	23.7	10.5	1	-		COP row -1: 		
220	Nightside	2021 FEB 10 12:33:08	2021 FEB 10 13:02:36	2021 FEB 10 13:32:03	3535.3	163.7	-138.6	-30.7	72.9	-6.7	-72.8	156.3	22.5	1	-	-	-		
220	Dayside	2021 FEB 10 13:32:03	2021 FEB 10 14:01:34	2021 FEB 10 14:31:05	3542.1	-30.7	27.3	135.0	-72.8	8.2	72.7	23.9	10.5	1	-		COP row -1: 		
221	Nightside	2021 FEB 10 14:31:05	2021 FEB 10 15:00:34	2021 FEB 10 15:30:02	3536.2	135.0	-167.6	-59.3	72.7	-6.8	-72.7	156.0	22.5	3	-	-	-		
221	Dayside	2021 FEB 10 15:30:02	2021 FEB 10 15:59:33	2021 FEB 10 16:29:05	3543.0	-59.3	-1.6	106.3	-72.7	8.3	72.7	24.1	10.5	3	Surface 3SUBD #3	Science: orders #189, #194, #196, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:MERIDIANI SULPHATES; 	
222	Nightside	2021 FEB 10 16:29:05	2021 FEB 10 16:58:32	2021 FEB 10 17:28:00	3535.5	106.3	163.5	-88.0	72.7	-7.0	-72.7	155.7	22.4	1	-	-	-		
222	Dayside	2021 FEB 10 17:28:00	2021 FEB 10 17:57:32	2021 FEB 10 18:27:04	3543.4	-88.0	-30.6	77.7	-72.7	8.4	72.6	24.4	10.5	1	-		COP row -1: 	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
223	Nightside	2021 FEB 10 18:27:04	2021 FEB 10 18:56:30	2021 FEB 10 19:25:57	3533.8	77.7	134.5	-116.6	72.6	-7.0	-72.6	155.5	22.4	14	-	-	-		
223	Dayside	2021 FEB 10 19:25:57	2021 FEB 10 19:55:29	2021 FEB 10 20:25:00	3542.9	-116.6	-59.5	49.0	-72.6	8.5	72.7	24.6	10.4	14	-		COP row -1: 		
224	Nightside	2021 FEB 10 20:25:00	2021 FEB 10 20:54:26	2021 FEB 10 21:23:53	3532.4	49.0	105.6	-145.3	72.7	-7.1	-72.6	155.2	22.4	14	-	-	-		
224	Dayside	2021 FEB 10 21:23:53	2021 FEB 10 21:53:23	2021 FEB 10 22:22:54	3541.7	-145.3	-88.5	20.4	-72.6	8.6	72.7	24.9	10.4	14	-		COP row -1: 		
225	Nightside	2021 FEB 10 22:22:54	2021 FEB 10 22:52:20	2021 FEB 10 23:21:46	3531.6	20.4	76.7	-173.9	72.7	-7.2	-72.6	155.0	22.4	1	-	-	-		
