Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	24	65	Ingress	2023 MAR 20 12:25:09	2023 MAR 20 12:29:53	2023 MAR 20 12:30:53	344.00	-41.98	-30.19	-28.37	-64.04	-53.81	-51.34	16.47	14	-	-	-	&nomadPhobos; 	
N/A	24	65	Egress	2023 MAR 20 13:02:41	2023 MAR 20 13:03:39	2023 MAR 20 13:07:58	317.00	10.07	12.37	26.56	56.20	58.50	67.28	19.85	14	-	-	-	&nomadPhobos; 	
NOMAD	25	65	Ingress	2023 MAR 20 14:23:10	2023 MAR 20 14:27:55	2023 MAR 20 14:28:56	346.00	-70.40	-58.68	-56.86	-63.85	-53.52	-51.00	16.48	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	25	65	Egress	2023 MAR 20 15:00:34	2023 MAR 20 15:01:32	2023 MAR 20 15:05:54	320.00	-18.87	-16.60	-2.36	55.92	58.24	67.18	19.83	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	26	65	Ingress	2023 MAR 20 16:21:10	2023 MAR 20 16:25:57	2023 MAR 20 16:26:58	348.00	-98.95	-87.22	-85.41	-63.74	-53.28	-50.75	16.50	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	26	65	Egress	2023 MAR 20 16:58:26	2023 MAR 20 16:59:25	2023 MAR 20 17:03:48	322.00	-47.90	-45.62	-31.51	55.56	57.93	66.98	19.81	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	27	65	Ingress	2023 MAR 20 18:19:07	2023 MAR 20 18:23:55	2023 MAR 20 18:24:57	350.00	-127.65	-115.86	-114.02	-63.72	-53.18	-50.59	16.50	3	-	-	-		
ACS	27	65	Egress	2023 MAR 20 18:56:16	2023 MAR 20 18:57:15	2023 MAR 20 19:01:40	324.00	-76.96	-74.72	-60.76	55.14	57.54	66.74	19.78	3	-	-	-		
NOMAD	28	65	Ingress	2023 MAR 20 20:16:59	2023 MAR 20 20:21:51	2023 MAR 20 20:22:53	354.00	-156.51	-144.49	-142.65	-63.80	-53.08	-50.48	16.51	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:PERSEVERANCE; 	
NOMAD	28	65	Egress	2023 MAR 20 20:54:04	2023 MAR 20 20:55:04	2023 MAR 20 20:59:30	326.00	-105.97	-103.73	-89.93	54.76	57.21	66.52	19.76	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:PERSEVERANCE; 	
ACS	29	65	Ingress	2023 MAR 20 22:14:52	2023 MAR 20 22:19:45	2023 MAR 20 22:20:48	356.00	174.81	-173.12	-171.25	-63.77	-52.97	-50.33	16.51	14	-	-	-		
ACS	29	65	Egress	2023 MAR 20 22:51:51	2023 MAR 20 22:52:51	2023 MAR 20 22:57:20	329.00	-134.90	-132.69	-118.86	54.46	56.92	66.40	19.74	14	-	-	-		
N/A	30	65	Ingress	2023 MAR 21 00:12:49	2023 MAR 21 00:17:43	2023 MAR 21 00:18:46	357.00	146.44	158.41	160.26	-63.57	-52.67	-50.01	16.53	14	-	-	-		
N/A	30	65	Egress	2023 MAR 21 00:49:40	2023 MAR 21 00:50:41	2023 MAR 21 00:55:11	331.00	-163.84	-161.62	-147.87	54.14	56.66	66.24	19.73	14	-	-	-		
NOMAD	31	65	Ingress	2023 MAR 21 02:10:48	2023 MAR 21 02:15:44	2023 MAR 21 02:16:48	360.00	117.99	129.93	131.78	-63.40	-52.36	-49.64	16.54	1	6SUBD CO2 #22	Science: orders #142, #148, #155, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	31	65	Egress	2023 MAR 21 02:47:30	2023 MAR 21 02:48:31	2023 MAR 21 02:53:03	333.00	167.18	169.37	-176.96	53.79	56.32	66.05	19.70	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	32	65	Ingress	2023 MAR 21 04:08:48	2023 MAR 21 04:13:46	2023 MAR 21 04:14:50	362.00	89.42	101.38	103.22	-63.30	-52.12	-49.39	16.55	1	6SUBD Nominal #52	Science: orders #121, #134, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	32	65	Egress	2023 MAR 21 04:45:22	2023 MAR 21 04:46:23	2023 MAR 21 04:50:57	335.00	138.21	140.36	153.95	53.43	55.98	65.86	19.68	1	6SUBD CO2 #12	Science: orders #156, #132, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	33	65	Ingress	2023 MAR 21 06:06:48	2023 MAR 21 06:11:47	2023 MAR 21 06:12:52	364.00	60.75	72.75	74.61	-63.25	-51.99	-49.20	16.56	14	-	-	-	&daysideMatch:COPRATES RISE; 	
N/A	33	65	Egress	2023 MAR 21 06:43:15	2023 MAR 21 06:44:17	2023 MAR 21 06:48:52	337.00	109.25	111.42	124.91	53.10	55.71	65.68	19.66	14	-	-	-	&daysideMatch:COPRATES RISE; 	
NOMAD	34	65	Ingress	2023 MAR 21 08:04:43	2023 MAR 21 08:09:45	2023 MAR 21 08:10:50	367.00	31.96	44.12	45.98	-63.28	-51.87	-49.07	16.56	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:CERAUNIUS THOLUS; &mroOverlap; 	
NOMAD	34	65	Egress	2023 MAR 21 08:41:05	2023 MAR 21 08:42:08	2023 MAR 21 08:46:45	340.00	80.28	82.46	95.89	52.74	55.40	65.52	19.65	1	CO Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 	&daysideMatch:CERAUNIUS THOLUS; &mroOverlap; 	
ACS	35	65	Ingress	2023 MAR 21 10:02:35	2023 MAR 21 10:07:39	2023 MAR 21 10:08:45	370.00	3.20	15.47	17.36	-63.31	-51.79	-48.94	16.57	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; &daysideMatch:ULYSSES THOLUS; 	
N/A	35	65	Egress	2023 MAR 21 10:38:51	2023 MAR 21 10:39:54	2023 MAR 21 10:44:33	342.00	51.30	53.44	66.75	52.34	55.01	65.28	19.62	3	-	-	-	&daysideMatch:ULYSSES FOSSAE; &daysideMatch:ULYSSES THOLUS; 	
N/A	36	65	Ingress	2023 MAR 21 12:00:29	2023 MAR 21 12:05:36	2023 MAR 21 12:06:42	373.00	-25.37	-13.04	-11.17	-63.22	-51.53	-48.67	16.58	14	-	-	-		
N/A	36	65	Egress	2023 MAR 21 12:36:37	2023 MAR 21 12:37:41	2023 MAR 21 12:42:21	344.00	22.35	24.49	37.67	51.96	54.69	65.06	19.60	14	-	-	-		
NOMAD	37	65	Ingress	2023 MAR 21 13:58:30	2023 MAR 21 14:03:38	2023 MAR 21 14:04:45	375.00	-53.69	-41.50	-39.62	-62.97	-51.16	-48.24	16.60	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	37	65	Egress	2023 MAR 21 14:34:29	2023 MAR 21 14:35:33	2023 MAR 21 14:40:16	347.00	-6.57	-4.46	8.75	51.65	54.39	64.94	19.59	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	38	65	Ingress	2023 MAR 21 15:56:32	2023 MAR 21 16:01:42	2023 MAR 21 16:02:49	377.00	-82.14	-69.99	-68.13	-62.78	-50.83	-47.89	16.62	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ELYSIUM MONS; 	
NOMAD	38	65	Egress	2023 MAR 21 16:32:21	2023 MAR 21 16:33:26	2023 MAR 21 16:38:11	350.00	-35.55	-33.43	-20.28	51.27	54.07	64.76	19.57	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ELYSIUM MONS; 	
ACS	39	65	Ingress	2023 MAR 21 17:54:30	2023 MAR 21 17:59:42	2023 MAR 21 18:00:50	380.00	-110.79	-98.59	-96.71	-62.72	-50.65	-47.66	16.62	14	-	-	-		
ACS	39	65	Egress	2023 MAR 21 18:30:10	2023 MAR 21 18:31:15	2023 MAR 21 18:36:03	353.00	-64.57	-62.50	-49.45	50.79	53.61	64.49	19.54	14	-	-	-		
NOMAD	40	65	Ingress	2023 MAR 21 19:52:24	2023 MAR 21 19:57:39	2023 MAR 21 19:58:48	384.00	-139.60	-127.23	-125.33	-62.78	-50.55	-47.51	16.63	1	6SUBD CO2 #22	Science: orders #142, #148, #155, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:UTOPIA; 	
NOMAD	40	65	Egress	2023 MAR 21 20:27:57	2023 MAR 21 20:29:03	2023 MAR 21 20:33:52	355.00	-93.59	-91.52	-78.67	50.31	53.19	64.19	19.52	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:UTOPIA; 	
ACS	41	65	Ingress	2023 MAR 21 21:50:16	2023 MAR 21 21:55:33	2023 MAR 21 21:56:43	387.00	-168.36	-155.87	-153.95	-62.80	-50.46	-47.36	16.63	14	-	-	-		
ACS	41	65	Egress	2023 MAR 21 22:25:43	2023 MAR 21 22:26:50	2023 MAR 21 22:31:41	358.00	-122.53	-120.46	-107.68	49.91	52.85	63.99	19.50	14	-	-	-		
N/A	42	65	Ingress	2023 MAR 21 23:48:11	2023 MAR 21 23:53:31	2023 MAR 21 23:54:41	390.00	163.09	175.61	177.52	-62.69	-50.18	-47.07	16.64	14	-	-	-		
N/A	42	65	Egress	2023 MAR 22 00:23:30	2023 MAR 22 00:24:37	2023 MAR 22 00:29:31	361.00	-151.45	-149.41	-136.65	49.54	52.49	63.82	19.48	14	-	-	-		
NOMAD	43	65	Ingress	2023 MAR 22 01:46:10	2023 MAR 22 01:51:31	2023 MAR 22 01:52:42	392.00	134.75	147.14	149.05	-62.45	-49.82	-46.65	16.66	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	43	65	Egress	2023 MAR 22 02:21:18	2023 MAR 22 02:22:26	2023 MAR 22 02:27:22	364.00	179.60	-178.35	-165.67	49.13	52.14	63.61	19.46	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
ACS	44	65	Ingress	2023 MAR 22 03:44:09	2023 MAR 22 03:49:33	2023 MAR 22 03:50:45	396.00	106.19	118.62	120.54	-62.34	-49.53	-46.30	16.67	3	-	-	-		
ACS	44	65	Egress	2023 MAR 22 04:19:08	2023 MAR 22 04:20:17	2023 MAR 22 04:25:14	366.00	150.63	152.69	165.23	48.71	51.78	63.36	19.44	3	-	-	-		
N/A	45	65	Ingress	2023 MAR 22 05:42:09	2023 MAR 22 05:47:36	2023 MAR 22 05:48:48	399.00	77.56	90.05	91.96	-62.26	-49.28	-46.03	16.68	14	-	-	-		
N/A	45	65	Egress	2023 MAR 22 06:16:59	2023 MAR 22 06:18:08	2023 MAR 22 06:23:08	369.00	121.69	123.71	136.22	48.30	51.39	63.16	19.42	14	-	-	-		
NOMAD	46	65	Ingress	2023 MAR 22 07:40:07	2023 MAR 22 07:45:36	2023 MAR 22 07:46:49	402.00	48.85	61.42	63.35	-62.24	-49.13	-45.83	16.69	1	6SUBD CO2 CO #28	Science: orders #186, #185, #148, #132, #190, #155, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	46	65	Egress	2023 MAR 22 08:14:49	2023 MAR 22 08:15:59	2023 MAR 22 08:21:02	373.00	92.75	94.77	107.27	47.90	51.05	63.00	19.41	1	6SUBD CO2 H2O CO #15	Science: orders #121, #132, #148, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	47	65	Ingress	2023 MAR 22 09:38:00	2023 MAR 22 09:43:31	2023 MAR 22 09:44:45	405.00	20.11	32.78	34.73	-62.26	-49.03	-45.67	16.69	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row -1: 		
N/A	47	65	Egress	2023 MAR 22 10:12:36	2023 MAR 22 10:13:47	2023 MAR 22 10:18:52	376.00	63.80	65.82	78.22	47.45	50.66	62.76	19.39	1	-	-	-		
N/A	48	65	Ingress	2023 MAR 22 11:35:52	2023 MAR 22 11:41:27	2023 MAR 22 11:42:41	409.00	-8.55	4.24	6.18	-62.22	-48.78	-45.41	16.70	14	-	-	-		
N/A	48	65	Egress	2023 MAR 22 12:10:19	2023 MAR 22 12:11:30	2023 MAR 22 12:16:38	379.00	34.84	36.82	49.13	46.97	50.18	62.48	19.36	14	-	-	-		
ACS	49	65	Ingress	2023 MAR 22 13:33:52	2023 MAR 22 13:39:29	2023 MAR 22 13:40:44	412.00	-36.88	-24.20	-22.27	-61.96	-48.36	-44.93	16.72	14	-	-	-		
ACS	49	65	Egress	2023 MAR 22 14:08:07	2023 MAR 22 14:09:19	2023 MAR 22 14:14:29	382.00	5.91	7.90	20.14	46.55	49.83	62.27	19.35	14	-	-	-		
