Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	30	46	Ingress	2021 OCT 16 21:18:56	2021 OCT 16 21:24:21	2021 OCT 16 21:25:34	398.00	-118.66	-126.66	-128.78	-12.52	-26.16	-29.41	17.19	3	-	-	-		
N/A	30	46	Egress	2021 OCT 16 21:54:02	2021 OCT 16 21:55:16	2021 OCT 16 22:00:46	404.00	80.90	78.09	68.30	-41.98	-38.82	-25.31	7.34	3	-	-	-		
N/A	31	46	Ingress	2021 OCT 16 23:16:56	2021 OCT 16 23:22:21	2021 OCT 16 23:23:34	398.00	-147.52	-155.54	-157.68	-12.86	-26.49	-29.74	17.18	14	-	-	-		
N/A	31	46	Egress	2021 OCT 16 23:52:01	2021 OCT 16 23:53:15	2021 OCT 16 23:58:44	403.00	51.94	49.15	39.45	-41.68	-38.52	-25.05	7.33	14	-	-	-		
N/A	32	46	Ingress	2021 OCT 17 01:14:59	2021 OCT 17 01:20:25	2021 OCT 17 01:21:38	399.00	-176.43	175.49	173.34	-13.26	-26.92	-30.17	17.16	14	-	-	-		
N/A	32	46	Egress	2021 OCT 17 01:50:02	2021 OCT 17 01:51:16	2021 OCT 17 01:56:45	403.00	23.00	20.24	10.58	-41.44	-38.27	-24.79	7.31	14	-	-	-		
N/A	33	46	Ingress	2021 OCT 17 03:13:04	2021 OCT 17 03:18:30	2021 OCT 17 03:19:43	399.00	154.64	146.52	144.36	-13.69	-27.35	-30.60	17.15	3	-	-	-	&mroOverlap; 	
N/A	33	46	Egress	2021 OCT 17 03:48:06	2021 OCT 17 03:49:20	2021 OCT 17 03:54:49	403.00	-5.96	-8.71	-18.31	-41.15	-37.97	-24.47	7.30	3	-	-	-	&mroOverlap; 	
N/A	34	46	Ingress	2021 OCT 17 05:11:07	2021 OCT 17 05:16:33	2021 OCT 17 05:17:47	400.00	125.77	117.62	115.41	-14.02	-27.68	-30.97	17.14	14	-	-	-		
N/A	34	46	Egress	2021 OCT 17 05:46:08	2021 OCT 17 05:47:22	2021 OCT 17 05:52:52	404.00	-34.94	-37.67	-47.24	-40.84	-37.66	-24.09	7.28	14	-	-	-		
N/A	35	46	Ingress	2021 OCT 17 07:09:06	2021 OCT 17 07:14:34	2021 OCT 17 07:15:48	402.00	96.94	88.70	86.48	-14.29	-28.04	-31.33	17.12	14	-	-	-		
N/A	35	46	Egress	2021 OCT 17 07:44:08	2021 OCT 17 07:45:22	2021 OCT 17 07:50:52	404.00	-63.89	-66.60	-76.13	-40.55	-37.36	-23.77	7.27	14	-	-	-		
N/A	36	46	Ingress	2021 OCT 17 09:07:05	2021 OCT 17 09:12:34	2021 OCT 17 09:13:48	403.00	68.08	59.78	57.54	-14.62	-28.42	-31.71	17.11	3	-	-	-	&mroOverlap; 	
N/A	36	46	Egress	2021 OCT 17 09:42:05	2021 OCT 17 09:43:19	2021 OCT 17 09:48:50	405.00	-92.78	-95.47	-104.99	-40.33	-37.13	-23.48	7.26	3	-	-	-	&mroOverlap; 	
N/A	37	46	Ingress	2021 OCT 17 11:05:03	2021 OCT 17 11:10:33	2021 OCT 17 11:11:47	404.00	39.21	30.85	28.59	-14.98	-28.82	-32.11	17.09	14	-	-	-		
N/A	37	46	Egress	2021 OCT 17 11:40:03	2021 OCT 17 11:41:17	2021 OCT 17 11:46:48	405.00	-121.68	-124.36	-133.83	-40.08	-36.88	-23.22	7.25	14	-	-	-		
N/A	38	46	Ingress	2021 OCT 17 13:03:06	2021 OCT 17 13:08:35	2021 OCT 17 13:09:49	403.00	10.30	1.92	-0.34	-15.40	-29.18	-32.46	17.08	14	-	-	-		
N/A	38	46	Egress	2021 OCT 17 13:38:06	2021 OCT 17 13:39:20	2021 OCT 17 13:44:50	404.00	-150.73	-153.38	-162.75	-39.68	-36.48	-22.85	7.23	14	-	-	-		
N/A	39	46	Ingress	2021 OCT 17 15:01:13	2021 OCT 17 15:06:41	2021 OCT 17 15:07:55	402.00	-18.65	-27.03	-29.31	-15.83	-29.57	-32.85	17.07	14	-	-	-		
N/A	39	46	Egress	2021 OCT 17 15:36:12	2021 OCT 17 15:37:26	2021 OCT 17 15:42:56	404.00	-179.78	177.60	168.30	-39.28	-36.07	-22.43	7.21	14	-	-	-		
N/A	40	46	Ingress	2021 OCT 17 16:59:20	2021 OCT 17 17:04:48	2021 OCT 17 17:06:02	402.00	-47.60	-56.04	-58.34	-16.30	-30.03	-33.31	17.05	14	-	-	-		
N/A	40	46	Egress	2021 OCT 17 17:34:17	2021 OCT 17 17:35:31	2021 OCT 17 17:41:03	406.00	151.25	148.65	139.35	-38.99	-35.77	-22.02	7.19	14	-	-	-		
N/A	41	46	Ingress	2021 OCT 17 18:57:23	2021 OCT 17 19:02:53	2021 OCT 17 19:04:07	404.00	-76.50	-85.04	-87.36	-16.67	-30.49	-33.77	17.03	14	-	-	-		
N/A	41	46	Egress	2021 OCT 17 19:32:18	2021 OCT 17 19:33:33	2021 OCT 17 19:39:05	407.00	122.34	119.72	110.46	-38.74	-35.47	-21.70	7.18	14	-	-	-		
N/A	42	46	Ingress	2021 OCT 17 20:55:21	2021 OCT 17 21:00:52	2021 OCT 17 21:02:06	405.00	-105.35	-113.96	-116.30	-16.99	-30.85	-34.13	17.02	8	-	-	-		
N/A	42	46	Egress	2021 OCT 17 21:30:16	2021 OCT 17 21:31:31	2021 OCT 17 21:37:04	408.00	93.42	90.82	81.57	-38.45	-35.18	-21.35	7.17	8	-	-	-		
N/A	43	46	Ingress	2021 OCT 17 22:53:19	2021 OCT 17 22:58:50	2021 OCT 17 23:00:04	405.00	-134.18	-142.82	-145.18	-17.27	-31.13	-34.40	17.01	14	-	-	-		
N/A	43	46	Egress	2021 OCT 17 23:28:15	2021 OCT 17 23:29:30	2021 OCT 17 23:35:02	407.00	64.44	61.86	52.70	-38.10	-34.82	-21.02	7.15	14	-	-	-		
N/A	44	46	Ingress	2021 OCT 18 00:51:22	2021 OCT 18 00:56:52	2021 OCT 18 00:58:06	404.00	-163.11	-171.77	-174.14	-17.71	-31.51	-34.78	16.99	14	-	-	-		
N/A	44	46	Egress	2021 OCT 18 01:26:16	2021 OCT 18 01:27:31	2021 OCT 18 01:33:02	406.00	35.51	32.95	23.86	-37.81	-34.53	-20.77	7.14	14	-	-	-		
N/A	45	46	Ingress	2021 OCT 18 02:49:26	2021 OCT 18 02:54:57	2021 OCT 18 02:56:11	405.00	167.97	159.24	156.85	-18.10	-31.93	-35.20	16.97	14	-	-	-		
N/A	45	46	Egress	2021 OCT 18 03:24:20	2021 OCT 18 03:25:35	2021 OCT 18 03:31:06	406.00	6.55	4.01	-5.03	-37.50	-34.22	-20.45	7.12	14	-	-	-		
N/A	46	46	Ingress	2021 OCT 18 04:47:30	2021 OCT 18 04:53:01	2021 OCT 18 04:54:15	405.00	139.07	130.29	127.89	-18.47	-32.30	-35.56	16.96	3	-	-	-	&mroOverlap; 	
N/A	46	46	Egress	2021 OCT 18 05:22:23	2021 OCT 18 05:23:38	2021 OCT 18 05:29:09	406.00	-22.43	-24.95	-33.94	-37.16	-33.87	-20.08	7.11	3	-	-	-	&mroOverlap; 	
N/A	47	46	Ingress	2021 OCT 18 06:45:31	2021 OCT 18 06:51:02	2021 OCT 18 06:52:17	406.00	110.22	101.41	98.96	-18.75	-32.58	-35.88	16.95	14	-	-	-		
N/A	47	46	Egress	2021 OCT 18 07:20:25	2021 OCT 18 07:21:40	2021 OCT 18 07:27:11	406.00	-51.40	-53.91	-62.85	-36.81	-33.51	-19.71	7.09	14	-	-	-		
N/A	48	46	Ingress	2021 OCT 18 08:43:30	2021 OCT 18 08:49:02	2021 OCT 18 08:50:17	407.00	81.37	72.49	70.01	-19.05	-32.92	-36.23	16.93	14	-	-	-		
N/A	48	46	Egress	2021 OCT 18 09:18:24	2021 OCT 18 09:19:39	2021 OCT 18 09:25:11	407.00	-80.33	-82.82	-91.74	-36.51	-33.21	-19.34	7.08	14	-	-	-		
N/A	49	46	Ingress	2021 OCT 18 10:41:27	2021 OCT 18 10:47:00	2021 OCT 18 10:48:15	408.00	52.51	43.55	41.05	-19.39	-33.30	-36.60	16.92	14	-	-	-		
N/A	49	46	Egress	2021 OCT 18 11:16:21	2021 OCT 18 11:17:36	2021 OCT 18 11:23:08	407.00	-109.20	-111.68	-120.57	-36.27	-32.96	-19.09	7.07	14	-	-	-		
N/A	50	46	Ingress	2021 OCT 18 12:39:27	2021 OCT 18 12:45:00	2021 OCT 18 12:46:15	408.00	23.63	14.63	12.12	-19.74	-33.63	-36.93	16.91	14	-	-	-		
N/A	50	46	Egress	2021 OCT 18 13:14:22	2021 OCT 18 13:15:37	2021 OCT 18 13:21:08	406.00	-138.17	-140.63	-149.44	-35.90	-32.59	-18.76	7.05	14	-	-	-		
N/A	51	46	Ingress	2021 OCT 18 14:37:33	2021 OCT 18 14:43:04	2021 OCT 18 14:44:19	406.00	-5.31	-14.30	-16.83	-20.16	-33.95	-37.24	16.89	3	-	-	-		
N/A	51	46	Egress	2021 OCT 18 15:12:28	2021 OCT 18 15:13:42	2021 OCT 18 15:19:13	405.00	-167.23	-169.63	-178.38	-35.44	-32.17	-18.33	7.03	3	-	-	-		
N/A	52	46	Ingress	2021 OCT 18 16:35:39	2021 OCT 18 16:41:10	2021 OCT 18 16:42:25	406.00	-34.24	-43.28	-45.83	-20.56	-34.34	-37.63	16.88	14	-	-	-		
N/A	52	46	Egress	2021 OCT 18 17:10:33	2021 OCT 18 17:11:48	2021 OCT 18 17:17:19	406.00	163.77	161.36	152.66	-35.05	-31.73	-17.88	7.02	14	-	-	-		
N/A	53	46	Ingress	2021 OCT 18 18:33:43	2021 OCT 18 18:39:15	2021 OCT 18 18:40:30	407.00	-63.18	-72.31	-74.89	-20.98	-34.80	-38.08	16.86	14	-	-	-		
N/A	53	46	Egress	2021 OCT 18 19:08:36	2021 OCT 18 19:09:51	2021 OCT 18 19:15:23	407.00	134.84	132.44	123.76	-34.76	-31.43	-17.52	7.00	14	-	-	-		
N/A	54	46	Ingress	2021 OCT 18 20:31:43	2021 OCT 18 20:37:16	2021 OCT 18 20:38:31	408.00	-92.06	-101.29	-103.88	-21.34	-35.20	-38.48	16.84	14	-	-	-		
N/A	54	46	Egress	2021 OCT 18 21:06:35	2021 OCT 18 21:07:50	2021 OCT 18 21:13:23	408.00	105.93	103.55	94.88	-34.47	-31.14	-17.17	6.99	14	-	-	-		
N/A	55	46	Ingress	2021 OCT 18 22:29:40	2021 OCT 18 22:35:13	2021 OCT 18 22:36:28	408.00	-120.89	-130.15	-132.76	-21.60	-35.45	-38.73	16.83	3	-	-	-	&mroOverlap; 	
N/A	55	46	Egress	2021 OCT 18 23:04:34	2021 OCT 18 23:05:49	2021 OCT 18 23:11:21	407.00	76.99	74.62	66.02	-34.11	-30.78	-16.84	6.98	3	-	-	-	&mroOverlap; 	
N/A	56	46	Ingress	2021 OCT 19 00:27:40	2021 OCT 19 00:33:12	2021 OCT 19 00:34:27	407.00	-149.77	-159.05	-161.68	-21.95	-35.74	-39.02	16.82	14	-	-	-		
N/A	56	46	Egress	2021 OCT 19 01:02:34	2021 OCT 19 01:03:49	2021 OCT 19 01:09:19	405.00	48.05	45.70	37.19	-33.77	-30.44	-16.59	6.96	14	-	-	-		
N/A	57	46	Ingress	2021 OCT 19 02:25:44	2021 OCT 19 02:31:16	2021 OCT 19 02:32:31	407.00	-178.70	171.97	169.32	-22.36	-36.13	-39.39	16.80	14	-	-	-		
N/A	57	46	Egress	2021 OCT 19 03:00:37	2021 OCT 19 03:01:51	2021 OCT 19 03:07:22	405.00	19.11	16.81	8.31	-33.44	-30.15	-16.26	6.95	14	-	-	-		
N/A	58	46	Ingress	2021 OCT 19 04:23:48	2021 OCT 19 04:29:20	2021 OCT 19 04:30:35	407.00	152.38	142.99	140.32	-22.74	-36.49	-39.75	16.78	14	-	-	-		
N/A	58	46	Egress	2021 OCT 19 04:58:42	2021 OCT 19 04:59:56	2021 OCT 19 05:05:27	405.00	-9.86	-12.15	-20.60	-33.07	-29.78	-15.88	6.94	14	-	-	-		
N/A	59	46	Ingress	2021 OCT 19 06:21:49	2021 OCT 19 06:27:22	2021 OCT 19 06:28:37	408.00	123.53	114.06	111.37	-23.01	-36.80	-40.06	16.77	14	-	-	-		
N/A	59	46	Egress	2021 OCT 19 06:56:45	2021 OCT 19 06:57:59	2021 OCT 19 07:03:29	404.00	-38.83	-41.10	-49.49	-32.69	-29.39	-15.52	6.92	14	-	-	-		
N/A	60	46	Ingress	2021 OCT 19 08:19:50	2021 OCT 19 08:25:23	2021 OCT 19 08:26:38	408.00	94.66	85.14	82.43	-23.31	-37.10	-40.36	16.75	3	-	-	-		
N/A	60	46	Egress	2021 OCT 19 08:54:46	2021 OCT 19 08:56:00	2021 OCT 19 09:01:30	404.00	-67.78	-70.03	-78.38	-32.33	-29.03	-15.14	6.91	3	-	-	-		
N/A	61	46	Ingress	2021 OCT 19 10:17:47	2021 OCT 19 10:23:21	2021 OCT 19 10:24:36	409.00	65.80	56.20	53.46	-23.62	-37.45	-40.70	16.74	14	-	-	-		
N/A	61	46	Egress	2021 OCT 19 10:52:44	2021 OCT 19 10:53:58	2021 OCT 19 10:59:28	404.00	-96.67	-98.91	-107.23	-32.04	-28.74	-14.84	6.89	14	-	-	-		
N/A	62	46	Ingress	2021 OCT 19 12:15:46	2021 OCT 19 12:21:20	2021 OCT 19 12:22:35	409.00	36.92	27.26	24.50	-23.98	-37.78	-41.02	16.72	14	-	-	-		
N/A	62	46	Egress	2021 OCT 19 12:50:43	2021 OCT 19 12:51:57	2021 OCT 19 12:57:27	404.00	-125.58	-127.81	-136.09	-31.71	-28.41	-14.52	6.88	14	-	-	-		
N/A	63	46	Ingress	2021 OCT 19 14:13:49	2021 OCT 19 14:19:21	2021 OCT 19 14:20:36	407.00	8.00	-1.65	-4.42	-24.35	-38.05	-41.29	16.71	7	-	-	-		
N/A	63	46	Egress	2021 OCT 19 14:48:48	2021 OCT 19 14:50:02	2021 OCT 19 14:55:30	402.00	-154.61	-156.82	-164.99	-31.23	-27.92	-14.12	6.86	7	-	-	-		
N/A	64	46	Ingress	2021 OCT 19 16:11:55	2021 OCT 19 16:17:27	2021 OCT 19 16:18:41	406.00	-20.93	-30.63	-33.39	-24.73	-38.41	-41.59	16.69	14	-	-	-		
N/A	64	46	Egress	2021 OCT 19 16:46:55	2021 OCT 19 16:48:09	2021 OCT 19 16:53:37	402.00	176.37	174.18	166.05	-30.77	-27.46	-13.65	6.85	14	-	-	-		
N/A	65	46	Ingress	2021 OCT 19 18:10:01	2021 OCT 19 18:15:33	2021 OCT 19 18:16:47	406.00	-49.88	-59.66	-62.45	-25.15	-38.82	-42.00	16.67	14	-	-	-		
N/A	65	46	Egress	2021 OCT 19 18:45:00	2021 OCT 19 18:46:14	2021 OCT 19 18:51:43	403.00	147.41	145.23	137.12	-30.40	-27.08	-13.22	6.83	14	-	-	-		
N/A	66	46	Ingress	2021 OCT 19 20:08:04	2021 OCT 19 20:13:35	2021 OCT 19 20:14:50	406.00	-78.82	-88.64	-91.50	-25.55	-39.17	-42.39	16.66	14	-	-	-		
