Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Grazing solar occultation observation number,Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km: entry (UTC),Min. Limb Height switch SCI1 to SCI2 (UTC),Limb Height 250 km: exit (UTC),Min. Limb Height (km),Latitude probed @ min. limb height (deg),Longitude probed @ min. limb height (deg),Beta angle (deg),Local Solar Time (LST): TGO2SUN vector surface intercept point @ min. limb height (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
5,5,1,72,37806,0,0,0,1,0,2026 MAY 15 09:51:55,2026 MAY 15 10:31:20,2026 MAY 15 09:52:05,2026 MAY 15 10:31:20,N/A,N/A,2026 MAY 15 09:59:25,2026 MAY 15 10:31:20,2026 MAY 15 09:59:55,2026 MAY 15 10:15:36,2026 MAY 15 10:30:50,59.9184,16.2393,152.7398,-65.438,6.5158,282.6542,182.3318,N/A,346.8867,528.1781,10,480,1421,30,30,2355,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,1915,300,965,1400002C000A01E0058D1E1E09330301000D000D0000000000000000000000000000000001C2077B012C03C5
5,5,2,73,37807,0,0,0,1,0,2026 MAY 15 11:49:37,2026 MAY 15 12:29:25,2026 MAY 15 11:49:47,2026 MAY 15 12:29:25,N/A,N/A,2026 MAY 15 11:57:07,2026 MAY 15 12:29:25,2026 MAY 15 11:57:37,2026 MAY 15 12:13:28,2026 MAY 15 12:28:55,52.6089,16.0813,123.9923,-65.2028,6.5106,282.7048,184.5086,N/A,351.0529,534.5086,10,480,1431,30,30,2378,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,1938,300,1021,1400002C000A01E005971E1E094A0301000D000D0000000000000000000000000000000001C20792012C03FD
5,5,3,75,37809,0,0,0,1,0,2026 MAY 15 15:44:58,2026 MAY 15 16:25:10,2026 MAY 15 15:45:08,2026 MAY 15 16:25:10,N/A,N/A,2026 MAY 15 15:52:28,2026 MAY 15 16:25:10,2026 MAY 15 15:52:58,2026 MAY 15 16:09:02,2026 MAY 15 16:24:40,42.7213,15.4971,66.4037,-64.7954,6.4906,282.8061,186.78,N/A,355.4003,541.1143,10,480,1444,30,30,2402,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,1962,300,1082,1400002C000A01E005A41E1E09620301000D000D0000000000000000000000000000000001C207AA012C043A
5,5,4,76,37810,0,0,0,1,0,2026 MAY 15 17:42:46,2026 MAY 15 18:23:11,2026 MAY 15 17:42:56,2026 MAY 15 18:23:11,N/A,N/A,2026 MAY 15 17:50:16,2026 MAY 15 18:23:11,2026 MAY 15 17:50:46,2026 MAY 15 18:07:02,2026 MAY 15 18:22:41,37.069,15.6034,37.757,-64.5974,6.4942,282.8568,188.0104,N/A,357.7552,544.6924,10,480,1456,30,30,2415,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,1975,300,1120,1400002C000A01E005B01E1E096F0301000D000D0000000000000000000000000000000001C207B7012C0460
5,5,5,77,37811,0,0,0,1,0,2026 MAY 15 19:40:32,2026 MAY 15 20:21:14,2026 MAY 15 19:40:42,2026 MAY 15 20:21:14,N/A,N/A,2026 MAY 15 19:48:02,2026 MAY 15 20:21:14,2026 MAY 15 19:48:32,2026 MAY 15 20:04:55,2026 MAY 15 20:20:44,30.3154,15.3291,8.948,-64.3642,6.4847,282.9074,189.6193,N/A,360.8346,549.3714,10,480,1463,30,30,2432,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,1992,300,1161,1400002C000A01E005B71E1E09800301000D000D0000000000000000000000000000000001C207C8012C0489
5,5,6,78,37812,0,0,0,1,0,2026 MAY 15 21:38:16,2026 MAY 15 22:19:16,2026 MAY 15 21:38:26,2026 MAY 15 22:19:16,N/A,N/A,2026 MAY 15 21:45:46,2026 MAY 15 22:19:16,2026 MAY 15 21:46:16,2026 MAY 15 22:02:47,2026 MAY 15 22:18:46,23.1377,15.0854,-19.8413,-64.1095,6.4767,282.9581,191.3228,N/A,364.0952,554.3257,10,480,1471,30,30,2450,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2010,300,1205,1400002C000A01E005BF1E1E09920301000D000D0000000000000000000000000000000001C207DA012C04B5
5,5,7,79,37813,0,0,0,1,0,2026 MAY 15 23:35:58,2026 MAY 16 00:17:16,2026 MAY 15 23:36:08,2026 MAY 16 00:17:16,N/A,N/A,2026 MAY 15 23:43:28,2026 MAY 16 00:17:16,2026 MAY 15 23:43:58,2026 MAY 16 00:00:39,2026 MAY 16 00:16:46,16.0052,14.958,-48.5725,-63.8645,6.4722,283.0087,193.0264,N/A,367.3557,559.28,10,480,1481,30,30,2468,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2028,300,1251,1400002C000A01E005C91E1E09A40301000D000D0000000000000000000000000000000001C207EC012C04E3
5,5,8,81,37815,0,0,0,1,0,2026 MAY 16 03:31:25,2026 MAY 16 04:13:09,2026 MAY 16 03:31:35,2026 MAY 16 04:13:09,N/A,N/A,2026 MAY 16 03:38:55,2026 MAY 16 04:13:09,2026 MAY 16 03:39:25,2026 MAY 16 03:56:16,2026 MAY 16 04:12:39,4.0324,14.4697,-106.1217,-63.4557,6.4558,283.1099,195.4871,N/A,372.0654,566.4362,10,480,1491,30,30,2494,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,2054,300,1058,1400002C000A01E005D31E1E09BE0301000D000D0000000000000000000000000000000001C20806012C0422
