NOM_02, OCCEG, 33, 58, 89, 90, 107, 113, 148
NOM_02, OCCIN, 30, 53, 120, 165
NOM_03, OCCEG, 23, 24, 30, 35, 39, 42, 44, 45, 47, 53, 68, 70, 72, 74, 81, 99, 101, 104, 110, 115, 117, 123, 129, 130, 132, 143, 154, 156, 163, 165, 167
NOM_03, OCCIN, 31, 33, 39, 42, 44, 47, 49, 54, 56, 59, 60, 64, 68, 72, 76, 78, 83, 85, 90, 95, 97, 125, 129, 142, 143, 146, 148, 156, 161, 167
NOM_03, OCCME, 16, 17, 21
CO_001, OCCIN, 113, 118, 122
CO_002, OCCEG, 93, 95
CO_002, OCCIN, 101, 123, 137
CO2_01, OCCEG, 140, 169
CO2_01, OCCIN, 115
CO2_02, OCCEG, 36, 56, 64, 76, 97, 134, 142, 158, 161
CO2_02, OCCIN, 28, 35, 36, 70, 74, 93, 107, 117, 132, 134, 149
HCL_01, OCCEG, 62, 78
HCL_01, OCCIN, 130, 158
FUL_01, OCCEG, 49, 83, 152
FUL_01, OCCIN, 24, 81
