Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),SO+UVIS+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,46,0,173,2342,0,0,0,1,0,2018 JUN 02 18:55:31,2018 JUN 02 19:10:34,2018 JUN 02 18:55:41,2018 JUN 02 19:10:34,2018 JUN 02 19:05:41,2018 JUN 02 19:10:34,2018 JUN 02 19:10:04,-64.4792,101.1763,2018 JUN 02 19:06:11,-59.1616,101.0575,2018 JUN 02 19:06:51,22.3935,2385,5.5461,186.3656,29.2194,12.4059,41.4707,10,640,680,30,30,893,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,293,327,1207,1400002C000A028002A81E1E037D000109D009D00000000000000000000000000000000002620125014704B7
1,1,47,0,177,2346,0,0,0,1,0,2018 JUN 03 02:47:12,2018 JUN 03 03:02:12,2018 JUN 03 02:47:22,2018 JUN 03 03:02:12,2018 JUN 03 02:57:22,2018 JUN 03 03:02:12,2018 JUN 03 03:01:42,-64.9661,-13.8806,2018 JUN 03 02:57:52,-60.004,-13.2749,2018 JUN 03 02:58:31,21.2816,2395,5.575,186.5536,28.9355,12.2788,41.0614,10,640,679,30,30,890,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,290,327,1200,1400002C000A028002A71E1E037A000109D009D00000000000000000000000000000000002620122014704B0
1,1,48,0,181,2350,0,0,0,1,0,2018 JUN 03 10:38:41,2018 JUN 03 10:53:39,2018 JUN 03 10:38:51,2018 JUN 03 10:53:39,2018 JUN 03 10:48:51,2018 JUN 03 10:53:39,2018 JUN 03 10:53:09,-65.3793,-128.8839,2018 JUN 03 10:49:21,-60.6907,-128.4117,2018 JUN 03 10:50:00,20.1871,2403,5.5472,186.7417,28.7462,12.1941,40.7885,10,640,679,30,30,888,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,288,327,1196,1400002C000A028002A71E1E0378000109D009D00000000000000000000000000000000002620120014704AC
1,1,49,0,185,2354,0,0,0,1,0,2018 JUN 03 18:30:13,2018 JUN 03 18:45:10,2018 JUN 03 18:30:23,2018 JUN 03 18:45:10,2018 JUN 03 18:40:23,2018 JUN 03 18:45:10,2018 JUN 03 18:44:40,-65.9874,116.0247,2018 JUN 03 18:40:53,-61.5552,116.5675,2018 JUN 03 18:41:31,19.1253,2411,5.5278,186.93,28.6516,12.1518,40.6521,10,640,678,30,30,887,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,287,327,1193,1400002C000A028002A61E1E0377000109D009D0000000000000000000000000000000000262011F014704A9
1,1,50,0,189,2358,0,0,0,1,0,2018 JUN 04 02:21:50,2018 JUN 04 02:36:45,2018 JUN 04 02:22:00,2018 JUN 04 02:36:45,2018 JUN 04 02:32:00,2018 JUN 04 02:36:45,2018 JUN 04 02:36:15,-66.3989,0.96375,2018 JUN 04 02:32:30,-62.2614,1.6789,2018 JUN 04 02:33:08,18.0061,2420,5.5186,187.1183,28.4623,12.0671,40.3792,10,640,678,30,30,885,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,285,327,1189,1400002C000A028002A61E1E0375000109D009D0000000000000000000000000000000000262011D014704A5
1,1,51,0,191,2360,0,0,0,1,0,2018 JUN 04 06:17:32,2018 JUN 04 06:32:27,2018 JUN 04 06:17:42,2018 JUN 04 06:32:27,2018 JUN 04 06:27:42,2018 JUN 04 06:32:27,2018 JUN 04 06:31:57,-66.6737,-56.5728,2018 JUN 04 06:28:12,-62.5413,-57.3977,2018 JUN 04 06:28:50,17.4836,2424,5.4033,187.2125,28.4623,12.0671,40.3792,10,640,678,30,30,885,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,285,327,1189,1400002C000A028002A61E1E0375000109D009D0000000000000000000000000000000000262011D014704A5
1,1,52,0,203,2372,0,0,0,1,0,2018 JUN 05 05:52:08,2018 JUN 05 06:06:59,2018 JUN 05 05:52:18,2018 JUN 05 06:06:59,2018 JUN 05 06:02:18,2018 JUN 05 06:06:59,2018 JUN 05 06:06:29,-68.0153,-41.8471,2018 JUN 05 06:02:48,-64.5881,-43.5776,2018 JUN 05 06:03:26,14.2083,2443,5.2706,187.7783,28.0837,11.8978,39.8335,10,640,678,30,30,881,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,281,327,1181,1400002C000A028002A61E1E0371000109D009D000000000000000000000000000000000026201190147049D
1,1,53,0,209,2378,0,0,0,1,0,2018 JUN 05 17:39:26,2018 JUN 05 17:54:15,2018 JUN 05 17:39:36,2018 JUN 05 17:54:15,2018 JUN 05 17:49:36,2018 JUN 05 17:54:15,2018 JUN 05 17:53:45,-68.6667,145.4699,2018 JUN 05 17:50:06,-65.8193,146.1943,2018 JUN 05 17:50:43,12.5634,2449,5.395,188.0615,27.8944,11.8131,39.5606,10,640,677,30,30,879,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,279,327,1176,1400002C000A028002A51E1E036F000109D009D0000000000000000000000000000000000262011701470498
1,1,54,0,213,2382,0,0,0,1,0,2018 JUN 06 01:30:56,2018 JUN 06 01:45:44,2018 JUN 06 01:31:06,2018 JUN 06 01:45:44,2018 JUN 06 01:41:06,2018 JUN 06 01:45:44,2018 JUN 06 01:45:14,-68.9648,30.3996,2018 JUN 06 01:41:36,-66.1754,28.6139,2018 JUN 06 01:42:13,11.4484,2455,5.2044,188.2504,27.7998,11.7707,39.4242,10,640,677,30,30,878,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,278,327,1174,1400002C000A028002A51E1E036E000109D009D0000000000000000000000000000000000262011601470496
1,1,55,0,215,2384,0,0,0,1,0,2018 JUN 06 05:26:42,2018 JUN 06 05:41:29,2018 JUN 06 05:26:52,2018 JUN 06 05:41:29,2018 JUN 06 05:36:52,2018 JUN 06 05:41:29,2018 JUN 06 05:40:59,-69.2645,-27.2175,2018 JUN 06 05:37:22,-66.7361,-27.398,2018 JUN 06 05:37:59,10.9176,2458,5.2947,188.3449,27.7052,11.7284,39.2877,10,640,677,30,30,877,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,277,327,1172,1400002C000A028002A51E1E036D000109D009D0000000000000000000000000000000000262011501470494
1,1,56,0,223,2392,0,0,0,1,0,2018 JUN 06 21:09:37,2018 JUN 06 21:24:22,2018 JUN 06 21:09:47,2018 JUN 06 21:24:22,2018 JUN 06 21:19:47,2018 JUN 06 21:24:22,2018 JUN 06 21:23:52,-70.0117,102.5242,2018 JUN 06 21:20:17,-67.9566,102.0368,2018 JUN 06 21:20:53,8.7393,2464,5.2183,188.7231,27.5159,11.6437,39.0149,10,640,676,30,30,875,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,275,327,1167,1400002C000A028002A41E1E036B000109D009D000000000000000000000000000000000026201130147048F
1,1,57,0,229,2398,0,0,0,1,0,2018 JUN 07 08:56:53,2018 JUN 07 09:11:38,2018 JUN 07 08:57:03,2018 JUN 07 09:11:38,2018 JUN 07 09:07:03,2018 JUN 07 09:11:38,2018 JUN 07 09:11:08,-70.594,-70.254,2018 JUN 07 09:07:33,-68.8676,-71.1426,2018 JUN 07 09:08:09,7.093,2470,5.1456,189.007,27.5159,11.6437,39.0149,10,640,676,30,30,875,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,275,327,1167,1400002C000A028002A41E1E036B000109D009D000000000000000000000000000000000026201130147048F
1,1,58,0,235,2404,0,0,0,1,0,2018 JUN 07 20:44:06,2018 JUN 07 20:58:49,2018 JUN 07 20:44:16,2018 JUN 07 20:58:49,2018 JUN 07 20:54:16,2018 JUN 07 20:58:49,2018 JUN 07 20:58:19,-71.186,116.9362,2018 JUN 07 20:54:46,-69.992,118.0135,2018 JUN 07 20:55:22,5.4547,2471,5.2275,189.2911,27.3266,11.559,38.742,10,640,676,30,30,873,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,273,327,1163,1400002C000A028002A41E1E0369000109D009D000000000000000000000000000000000026201110147048B
1,1,59,0,239,2408,0,0,0,1,0,2018 JUN 08 04:35:42,2018 JUN 08 04:50:25,2018 JUN 08 04:35:52,2018 JUN 08 04:50:25,2018 JUN 08 04:45:52,2018 JUN 08 04:50:25,2018 JUN 08 04:49:55,-71.5536,1.6858,2018 JUN 08 04:46:22,-70.5627,2.1484,2018 JUN 08 04:46:58,4.3291,2475,5.1528,189.4807,27.3266,11.559,38.742,10,640,676,30,30,873,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,273,327,1163,1400002C000A028002A41E1E0369000109D009D000000000000000000000000000000000026201110147048B
1,1,60,0,247,2416,0,0,0,1,0,2018 JUN 08 20:18:35,2018 JUN 08 20:33:18,2018 JUN 08 20:18:45,2018 JUN 08 20:33:18,2018 JUN 08 20:28:45,2018 JUN 08 20:33:18,2018 JUN 08 20:32:48,-72.3151,131.1737,2018 JUN 08 20:29:15,-71.7076,130.4157,2018 JUN 08 20:29:51,2.1546,2477,4.9981,189.8601,27.3266,11.559,38.742,10,640,676,30,30,873,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,273,327,1163,1400002C000A028002A41E1E0369000109D009D000000000000000000000000000000000026201110147048B
1,1,61,0,253,2422,0,0,0,1,0,2018 JUN 09 08:05:48,2018 JUN 09 08:20:31,2018 JUN 09 08:05:58,2018 JUN 09 08:20:31,2018 JUN 09 08:15:58,2018 JUN 09 08:20:31,2018 JUN 09 08:20:01,-72.8445,-41.7545,2018 JUN 09 08:16:28,-72.5504,-43.1565,2018 JUN 09 08:17:04,0.50378,2478,4.8981,190.1449,27.3266,11.559,38.742,10,640,676,30,30,873,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,273,327,1163,1400002C000A028002A41E1E0369000109D009D000000000000000000000000000000000026201110147048B
1,1,62,0,263,2432,0,0,0,1,0,2018 JUN 10 03:44:30,2018 JUN 10 03:59:12,2018 JUN 10 03:44:40,2018 JUN 10 03:59:12,2018 JUN 10 03:54:40,2018 JUN 10 03:59:12,2018 JUN 10 03:58:42,-73.6448,29.9868,2018 JUN 10 03:55:10,-73.9294,28.0513,2018 JUN 10 03:55:46,-2.2662,2477,4.7642,190.6201,27.2319,11.5167,38.6055,10,640,676,30,30,872,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,272,327,1161,1400002C000A028002A41E1E0368000109D009D0000000000000000000000000000000000262011001470489
1,1,63,0,267,2436,0,0,0,1,0,2018 JUN 10 11:35:52,2018 JUN 10 11:50:35,2018 JUN 10 11:36:02,2018 JUN 10 11:50:35,2018 JUN 10 11:46:02,2018 JUN 10 11:50:35,2018 JUN 10 11:50:05,-73.9803,-85.3566,2018 JUN 10 11:46:32,-74.1243,-90.979,2018 JUN 10 11:47:08,-3.348,2475,4.4747,190.8103,27.3266,11.559,38.742,10,640,676,30,30,873,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,273,327,1163,1400002C000A028002A41E1E0369000109D009D000000000000000000000000000000000026201110147048B
1,1,64,0,271,2440,0,0,0,1,0,2018 JUN 10 19:27:23,2018 JUN 10 19:42:08,2018 JUN 10 19:27:33,2018 JUN 10 19:42:08,2018 JUN 10 19:37:33,2018 JUN 10 19:42:08,2018 JUN 10 19:41:38,-74.3759,159.1577,2018 JUN 10 19:38:03,-74.7319,153.0625,2018 JUN 10 19:38:40,-4.4568,2473,4.3925,191.0006,27.5159,11.6437,39.0149,10,640,677,30,30,875,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,275,327,1168,1400002C000A028002A51E1E036B000109D009D0000000000000000000000000000000000262011301470490
1,1,65,0,273,2442,0,0,0,1,0,2018 JUN 10 23:23:01,2018 JUN 10 23:37:44,2018 JUN 10 23:23:11,2018 JUN 10 23:37:44,2018 JUN 10 23:33:11,2018 JUN 10 23:37:44,2018 JUN 10 23:37:14,-74.496,101.537,2018 JUN 10 23:33:41,-75.4718,100.2033,2018 JUN 10 23:34:17,-4.9943,2472,4.6906,191.0958,27.3266,11.559,38.742,10,640,676,30,30,873,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,273,327,1163,1400002C000A028002A41E1E0369000109D009D000000000000000000000000000000000026201110147048B
1,1,66,0,277,2446,0,0,0,1,0,2018 JUN 11 07:14:33,2018 JUN 11 07:29:17,2018 JUN 11 07:14:43,2018 JUN 11 07:29:17,2018 JUN 11 07:24:43,2018 JUN 11 07:29:17,2018 JUN 11 07:28:47,-74.8878,-14.002,2018 JUN 11 07:25:13,-76.0039,-16.6772,2018 JUN 11 07:25:49,-6.1069,2471,4.5469,191.2863,27.4212,11.6014,38.8784,10,640,676,30,30,874,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,274,327,1165,1400002C000A028002A41E1E036A000109D009D000000000000000000000000000000000026201120147048D
1,1,67,0,279,2448,0,0,0,1,0,2018 JUN 11 11:10:11,2018 JUN 11 11:24:56,2018 JUN 11 11:10:21,2018 JUN 11 11:24:56,2018 JUN 11 11:20:21,2018 JUN 11 11:24:56,2018 JUN 11 11:24:26,-74.9806,-71.6193,2018 JUN 11 11:20:51,-75.7535,-78.5993,2018 JUN 11 11:21:28,-6.646,2470,4.2408,191.3815,27.5159,11.6437,39.0149,10,640,677,30,30,875,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,275,327,1168,1400002C000A028002A51E1E036B000109D009D0000000000000000000000000000000000262011301470490
1,1,68,0,281,2450,0,0,0,1,0,2018 JUN 11 15:05:57,2018 JUN 11 15:20:41,2018 JUN 11 15:06:07,2018 JUN 11 15:20:41,2018 JUN 11 15:16:07,2018 JUN 11 15:20:41,2018 JUN 11 15:20:11,-75.1415,-129.3588,2018 JUN 11 15:16:37,-76.1779,-135.2375,2018 JUN 11 15:17:13,-7.2162,2468,4.2892,191.4768,27.4212,11.6014,38.8784,10,640,676,30,30,874,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,274,327,1165,1400002C000A028002A41E1E036A000109D009D000000000000000000000000000000000026201120147048D
1,1,69,0,285,2454,0,0,0,1,0,2018 JUN 11 22:57:19,2018 JUN 11 23:12:04,2018 JUN 11 22:57:29,2018 JUN 11 23:12:04,2018 JUN 11 23:07:29,2018 JUN 11 23:12:04,2018 JUN 11 23:11:34,-75.4898,115.1235,2018 JUN 11 23:07:59,-76.7442,108.7842,2018 JUN 11 23:08:35,-8.2901,2465,4.2031,191.6675,27.5159,11.6437,39.0149,10,640,676,30,30,875,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,275,327,1167,1400002C000A028002A41E1E036B000109D009D000000000000000000000000000000000026201130147048F
1,1,70,0,289,2458,0,0,0,1,0,2018 JUN 12 06:48:52,2018 JUN 12 07:03:38,2018 JUN 12 06:49:02,2018 JUN 12 07:03:38,2018 JUN 12 06:59:02,2018 JUN 12 07:03:38,2018 JUN 12 07:03:08,-75.8374,-0.48327,2018 JUN 12 06:59:32,-77.3277,-7.289,2018 JUN 12 07:00:08,-9.414,2462,4.1136,191.8583,27.6105,11.6861,39.1513,10,640,676,30,30,876,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,276,327,1169,1400002C000A028002A41E1E036C000109D009D0000000000000000000000000000000000262011401470491
1,1,71,0,291,2460,0,0,0,1,0,2018 JUN 12 10:44:30,2018 JUN 12 10:59:17,2018 JUN 12 10:44:40,2018 JUN 12 10:59:17,2018 JUN 12 10:54:40,2018 JUN 12 10:59:17,2018 JUN 12 10:58:47,-75.9493,-58.1712,2018 JUN 12 10:55:10,-77.2602,-67.5394,2018 JUN 12 10:55:47,-9.9489,2460,3.9192,191.9536,27.7052,11.7284,39.2877,10,640,677,30,30,877,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,277,327,1172,1400002C000A028002A51E1E036D000109D009D0000000000000000000000000000000000262011501470494
1,1,72,0,303,2472,0,0,0,1,0,2018 JUN 13 10:18:47,2018 JUN 13 10:33:37,2018 JUN 13 10:18:57,2018 JUN 13 10:33:37,2018 JUN 13 10:28:57,2018 JUN 13 10:33:37,2018 JUN 13 10:33:07,-76.8932,-45.0806,2018 JUN 13 10:29:27,-78.7775,-57.0872,2018 JUN 13 10:30:04,-13.259,2446,3.5561,192.5266,27.9891,11.8554,39.697,10,640,677,30,30,880,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,280,327,1178,1400002C000A028002A51E1E0370000109D009D000000000000000000000000000000000026201180147049A
1,1,73,0,305,2474,0,0,0,1,0,2018 JUN 13 14:14:29,2018 JUN 13 14:29:18,2018 JUN 13 14:14:39,2018 JUN 13 14:29:18,2018 JUN 13 14:24:39,2018 JUN 13 14:29:18,2018 JUN 13 14:28:48,-77.021,-102.8746,2018 JUN 13 14:25:09,-79.0387,-114.9481,2018 JUN 13 14:25:46,-13.8165,2443,3.5219,192.6222,27.8944,11.8131,39.5606,10,640,677,30,30,879,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,279,327,1176,1400002C000A028002A51E1E036F000109D009D0000000000000000000000000000000000262011701470498
1,1,74,0,309,2478,0,0,0,1,0,2018 JUN 13 22:05:54,2018 JUN 13 22:20:46,2018 JUN 13 22:06:04,2018 JUN 13 22:20:46,2018 JUN 13 22:16:04,2018 JUN 13 22:20:46,2018 JUN 13 22:20:16,-77.3606,141.2961,2018 JUN 13 22:16:34,-79.3432,126.4732,2018 JUN 13 22:17:12,-14.9098,2436,3.2631,192.8135,28.1784,11.9401,39.9699,10,640,678,30,30,882,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,282,327,1183,1400002C000A028002A61E1E0372000109D009D0000000000000000000000000000000000262011A0147049F
1,1,75,0,321,2490,0,0,0,1,0,2018 JUN 14 21:40:10,2018 JUN 14 21:55:06,2018 JUN 14 21:40:20,2018 JUN 14 21:55:06,2018 JUN 14 21:50:20,2018 JUN 14 21:55:06,2018 JUN 14 21:54:36,-78.218,153.8005,2018 JUN 14 21:50:50,-81.4227,139.1422,2018 JUN 14 21:51:28,-18.223,2416,3.0475,193.3877,28.5569,12.1095,40.5157,10,640,678,30,30,886,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,286,327,1191,1400002C000A028002A61E1E0376000109D009D0000000000000000000000000000000000262011E014704A7
1,1,76,0,323,2492,0,0,0,1,0,2018 JUN 15 01:35:47,2018 JUN 15 01:50:43,2018 JUN 15 01:35:57,2018 JUN 15 01:50:43,2018 JUN 15 01:45:57,2018 JUN 15 01:50:43,2018 JUN 15 01:50:13,-78.3307,95.936,2018 JUN 15 01:46:27,-80.6764,75.0984,2018 JUN 15 01:47:06,-18.7691,2412,2.5997,193.4835,28.5569,12.1095,40.5157,10,640,679,30,30,886,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,286,327,1192,1400002C000A028002A71E1E0376000109D009D0000000000000000000000000000000000262011E014704A8
1,1,77,0,327,2496,0,0,0,1,0,2018 JUN 15 09:27:17,2018 JUN 15 09:42:15,2018 JUN 15 09:27:27,2018 JUN 15 09:42:15,2018 JUN 15 09:37:27,2018 JUN 15 09:42:15,2018 JUN 15 09:41:45,-78.6754,-20.2708,2018 JUN 15 09:37:57,-81.768,-40.0288,2018 JUN 15 09:38:35,-19.8835,2404,2.5722,193.6752,28.7462,12.1941,40.7885,10,640,678,30,30,888,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,288,327,1195,1400002C000A028002A61E1E0378000109D009D00000000000000000000000000000000002620120014704AB
1,1,78,0,329,2498,0,0,0,1,0,2018 JUN 15 13:22:55,2018 JUN 15 13:37:54,2018 JUN 15 13:23:05,2018 JUN 15 13:37:54,2018 JUN 15 13:33:05,2018 JUN 15 13:37:54,2018 JUN 15 13:37:24,-78.7647,-78.1229,2018 JUN 15 13:33:35,-81.087,-102.8735,2018 JUN 15 13:34:14,-20.4253,2400,2.2047,193.771,28.8409,12.2365,40.925,10,640,679,30,30,889,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,289,327,1198,1400002C000A028002A71E1E0379000109D009D00000000000000000000000000000000002620121014704AE
1,1,79,0,333,2502,0,0,0,1,0,2018 JUN 15 21:14:23,2018 JUN 15 21:29:25,2018 JUN 15 21:14:33,2018 JUN 15 21:29:25,2018 JUN 15 21:24:33,2018 JUN 15 21:29:25,2018 JUN 15 21:28:55,-79.0538,165.7094,2018 JUN 15 21:25:03,-81.4506,138.4456,2018 JUN 15 21:25:43,-21.5442,2390,1.94,193.9629,29.1248,12.3635,41.3343,10,640,680,30,30,892,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,292,327,1205,1400002C000A028002A81E1E037C000109D009D00000000000000000000000000000000002620124014704B5
1,1,80,0,335,2504,0,0,0,1,0,2018 JUN 16 01:09:59,2018 JUN 16 01:25:01,2018 JUN 16 01:10:09,2018 JUN 16 01:25:01,2018 JUN 16 01:20:09,2018 JUN 16 01:25:01,2018 JUN 16 01:24:31,-79.1803,107.6906,2018 JUN 16 01:20:39,-81.9125,80.5384,2018 JUN 16 01:21:18,-22.0754,2385,1.9008,194.0588,29.1248,12.3635,41.3343,10,640,679,30,30,892,0,1,2512,2512,0,0,0,0,0,0,0,0,0,0,610,292,327,1204,1400002C000A028002A71E1E037C000109D009D00000000000000000000000000000000002620124014704B4
