S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2025 MAR 01 02:48:00,75.5016,-62.8976,313.581,3.7792,79.0206,8.1089e-15,79.0206
TGO,2025 MAR 01 02:12:00,75.8894,-60.3669,433.4391,3.3639,79.9563,0.43904,80.213

MRO,2025 MAR 04 18:42:00,73.6408,92.8794,312.9856,3.7308,79.839,2.5468e-14,79.839
TGO,2025 MAR 04 18:39:00,75.6405,90.77,433.691,3.5414,79.1809,0.44229,79.4343

MRO,2025 MAR 05 00:18:00,75.4101,11.8889,315.7751,3.7828,78.5915,3.0226e-14,78.5915
TGO,2025 MAR 05 00:33:00,75.6022,7.0032,433.4988,3.7003,78.7193,0.44314,78.968

MRO,2025 MAR 06 13:42:00,75.5466,-174.1096,315.2942,3.7897,78.3059,1.4312e-14,78.3059
TGO,2025 MAR 06 13:54:00,74.9699,-173.7147,432.721,4.0108,77.9486,1.3315,78.9808

MRO,2025 MAR 06 17:27:00,73.9189,130.2593,315.5695,3.7314,79.4398,2.8669e-14,79.4398
TGO,2025 MAR 07 17:24:00,75.4318,133.8354,434.661,3.2839,79.682,0.44336,79.9447

MRO,2025 MAR 08 03:06:00,75.8187,0.19857,317.0747,3.8172,77.884,4.7709e-15,77.884
TGO,2025 MAR 08 03:15:00,73.8468,4.0717,432.3486,4.2214,77.6486,0.46132,77.8902

MRO,2025 MAR 09 01:33:00,73.7276,31.1356,314.6621,3.7333,79.2795,1.1468e-14,79.2795
TGO,2025 MAR 09 00:51:00,75.1145,35.2643,433.8936,3.3272,79.6273,0.44672,79.8911

MRO,2025 MAR 11 19:00:00,73.6956,155.4976,315.3998,3.7361,78.9847,3.9478e-14,78.9847
TGO,2025 MAR 11 19:42:00,71.754,151.6187,433.3895,4.1589,78.5527,0.48175,78.8088

MRO,2025 MAR 12 17:27:00,71.8377,-173.236,314.7213,3.6742,80.2348,2.324e-14,80.2348
TGO,2025 MAR 12 17:18:00,73.5771,-174.7696,432.8519,3.4258,79.9525,0.46237,80.2242

MRO,2025 MAR 12 23:06:00,64.5378,102.03,312.5052,3.5253,85.5105,4.9605e-14,85.5105
TGO,2025 MAR 12 23:18:00,63.7218,103.1045,427.432,3.7914,84.7019,69.4461,46.3

MRO,2025 MAR 13 08:24:00,73.9122,-30.279,316.5588,3.7575,78.6127,3.556e-15,78.6127
TGO,2025 MAR 13 09:03:00,70.1395,-33.7243,433.0301,4.1606,79.2322,1.5509,77.6826

MRO,2025 MAR 14 01:15:00,69.9713,82.1023,312.6435,3.6519,81.3421,7.7194e-15,81.3421
TGO,2025 MAR 14 00:45:00,72.8015,85.7572,432.9601,3.4089,80.3797,0.46311,80.6815

MRO,2025 MAR 14 06:51:00,71.8138,0.83681,316.1654,3.6856,80.0404,5.2456e-14,80.0404
TGO,2025 MAR 14 06:39:00,72.2314,1.8994,431.4191,3.5617,80.2155,0.47584,80.4917

MRO,2025 MAR 14 10:36:00,70.0646,-54.5248,313.2762,3.6453,81.2688,3.3396e-14,81.2688
TGO,2025 MAR 14 10:36:00,69.9418,-52.502,433.2127,3.78,80.8095,12.571,71.4277

MRO,2025 MAR 14 16:12:00,71.5553,-135.5849,314.3194,3.6925,80.134,1.368e-14,80.134
TGO,2025 MAR 14 16:30:00,69.4052,-133.5373,430.9201,4.1211,79.6588,0.5031,79.9295

MRO,2025 MAR 15 16:30:00,73.1851,-129.4275,314.8747,3.7575,78.8006,1.0058e-14,78.8006
TGO,2025 MAR 14 16:30:00,69.4052,-133.5373,430.9201,4.1211,79.6588,0.5031,79.9295

MRO,2025 MAR 15 20:15:00,71.434,174.635,313.8484,3.6786,80.1366,2.4996e-14,80.1366
TGO,2025 MAR 15 20:00:00,70.6866,177.7018,432.6725,3.6397,80.7511,0.49063,81.0345

