TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2021 APR 17 16:19:08,LNO OFF
-1,-1,-1,-1,-1,2,dayside,2021 APR 17 18:17:05,LNO OFF
-1,-1,-1,-1,-1,3,dayside,2021 APR 17 20:15:04,LNO OFF
0,1,3784,3784,1,4,dayside,2021 APR 17 22:13:01,LNO ON
-1,-1,-1,-1,-1,5,dayside,2021 APR 18 00:10:56,LNO OFF
0,1,944,944,1,6,dayside,2021 APR 18 02:08:48,LNO ON
-1,-1,-1,-1,-1,7,dayside,2021 APR 18 04:06:41,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2021 APR 18 06:04:37,LNO OFF
-1,-1,-1,-1,-1,9,dayside,2021 APR 18 08:02:34,LNO OFF
-1,-1,-1,-1,-1,10,dayside,2021 APR 18 10:00:31,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2021 APR 18 11:58:27,LNO OFF
0,1,3787,3787,1,12,dayside,2021 APR 18 13:56:21,LNO ON
-1,-1,-1,-1,-1,13,dayside,2021 APR 18 15:54:12,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2021 APR 18 17:52:07,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2021 APR 18 19:50:06,LNO OFF
0,1,3784,3784,1,16,dayside,2021 APR 18 21:48:04,LNO ON
-1,-1,-1,-1,-1,17,dayside,2021 APR 18 23:46:00,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2021 APR 19 01:43:53,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2021 APR 19 03:41:44,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2021 APR 19 05:39:39,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2021 APR 19 07:37:36,LNO OFF
0,1,2998,2998,1,22,dayside,2021 APR 19 09:35:33,LNO ON
-1,-1,-1,-1,-1,23,dayside,2021 APR 19 11:33:29,LNO OFF
-1,-1,-1,-1,-1,24,dayside,2021 APR 19 13:31:23,LNO OFF
-1,-1,-1,-1,-1,25,dayside,2021 APR 19 15:29:15,LNO OFF
-1,-1,-1,-1,-1,26,dayside,2021 APR 19 17:27:08,LNO OFF
-1,-1,-1,-1,-1,27,dayside,2021 APR 19 19:25:05,LNO OFF
-1,-1,-1,-1,-1,28,dayside,2021 APR 19 21:23:04,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2021 APR 19 23:21:01,LNO OFF
-1,-1,-1,-1,-1,30,dayside,2021 APR 20 01:18:55,LNO OFF
0,1,3570,3570,1,31,dayside,2021 APR 20 03:16:47,LNO ON
-1,-1,-1,-1,-1,32,dayside,2021 APR 20 05:14:40,LNO OFF
-1,-1,-1,-1,-1,33,dayside,2021 APR 20 07:12:37,LNO OFF
-1,-1,-1,-1,-1,34,dayside,2021 APR 20 09:10:35,LNO OFF
0,1,2370,2370,1,35,dayside,2021 APR 20 11:08:32,LNO ON
-1,-1,-1,-1,-1,36,dayside,2021 APR 20 13:06:27,LNO OFF
0,1,3787,3787,1,37,dayside,2021 APR 20 15:04:19,LNO ON
-1,-1,-1,-1,-1,38,dayside,2021 APR 20 17:02:11,LNO OFF
-1,-1,-1,-1,-1,39,dayside,2021 APR 20 19:00:07,LNO OFF
-1,-1,-1,-1,-1,40,dayside,2021 APR 20 20:58:06,LNO OFF
-1,-1,-1,-1,-1,41,dayside,2021 APR 20 22:56:04,LNO OFF
0,1,3548,3548,1,42,dayside,2021 APR 21 00:53:59,LNO ON
-1,-1,-1,-1,-1,43,dayside,2021 APR 21 02:51:51,LNO OFF
-1,-1,-1,-1,-1,44,dayside,2021 APR 21 04:49:42,LNO OFF
-1,-1,-1,-1,-1,45,dayside,2021 APR 21 06:47:37,LNO OFF
-1,-1,-1,-1,-1,46,dayside,2021 APR 21 08:45:35,LNO OFF
-1,-1,-1,-1,-1,47,dayside,2021 APR 21 10:43:33,LNO OFF
-1,-1,-1,-1,-1,48,dayside,2021 APR 21 12:41:28,LNO OFF
0,1,1316,1316,1,49,dayside,2021 APR 21 14:39:21,LNO ON
