TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,749,749,0,2,ingress,2021 APR 17 17:26:55,SO ON
1,1,3101,3101,0,4,ingress,2021 APR 17 21:23:03,SO ON
1,1,2705,2705,0,6,ingress,2021 APR 18 01:18:54,SO ON
1,1,56,56,1,9,ingress,2021 APR 18 07:12:54,LNO ON
1,1,755,755,0,12,ingress,2021 APR 18 13:06:54,SO ON
1,1,46,46,0,15,ingress,2021 APR 18 19:00:52,SO ON
1,1,2735,2735,0,17,ingress,2021 APR 18 22:56:57,SO ON
1,1,755,755,0,18,ingress,2021 APR 19 00:54:53,SO ON
1,1,2705,2705,0,20,ingress,2021 APR 19 04:50:47,SO ON
1,1,767,767,0,22,ingress,2021 APR 19 08:46:54,SO ON
1,1,1397,1397,0,26,ingress,2021 APR 19 16:38:47,SO ON
1,1,749,749,0,27,ingress,2021 APR 19 18:36:53,SO ON
1,1,3185,3185,0,29,merged,2021 APR 19 22:33:06,SO ON
1,1,2747,2747,0,31,merged,2021 APR 20 02:29:01,SO ON
1,1,42,42,0,32,merged,2021 APR 20 04:26:59,SO ON
1,1,42,42,0,244,merged,2021 MAY 07 14:06:48,SO ON
1,1,42,42,0,246,merged,2021 MAY 07 18:02:31,SO ON
1,1,42,42,0,247,merged,2021 MAY 07 20:00:20,SO ON
1,1,1193,1193,0,249,ingress,2021 MAY 07 23:55:52,SO ON
1,1,3182,3182,0,251,ingress,2021 MAY 08 03:51:25,SO ON
1,1,1103,1103,0,254,ingress,2021 MAY 08 09:44:56,SO ON
1,1,3182,3182,0,258,ingress,2021 MAY 08 17:36:11,SO ON
1,1,3176,3176,0,260,ingress,2021 MAY 08 21:31:52,SO ON
1,1,821,821,0,263,ingress,2021 MAY 09 03:25:16,SO ON
1,1,3176,3176,0,266,ingress,2021 MAY 09 09:18:50,SO ON
1,1,3126,3126,0,269,ingress,2021 MAY 09 15:12:13,SO ON
1,1,761,761,0,271,ingress,2021 MAY 09 19:08:01,SO ON
1,1,3182,3182,0,273,ingress,2021 MAY 09 23:03:43,SO ON
1,1,3152,3152,0,276,ingress,2021 MAY 10 04:57:11,SO ON
1,1,929,929,0,279,ingress,2021 MAY 10 10:50:50,SO ON
1,1,2735,2735,0,283,ingress,2021 MAY 10 18:42:15,SO ON
1,1,905,905,0,284,ingress,2021 MAY 10 20:40:07,SO ON
1,1,755,755,0,286,ingress,2021 MAY 11 00:35:48,SO ON
1,1,3179,3179,0,289,ingress,2021 MAY 11 06:29:20,SO ON
1,1,1397,1397,0,294,ingress,2021 MAY 11 16:18:37,SO ON
1,1,1103,1103,0,295,ingress,2021 MAY 11 18:16:34,SO ON
1,1,1511,1511,0,297,ingress,2021 MAY 11 22:12:22,SO ON
1,1,905,905,0,301,ingress,2021 MAY 12 06:03:46,SO ON
1,1,3126,3126,0,305,ingress,2021 MAY 12 13:55:17,SO ON
1,1,3176,3176,0,307,ingress,2021 MAY 12 17:51:01,SO ON
1,1,3182,3182,0,309,ingress,2021 MAY 12 21:46:52,SO ON
1,1,3151,3151,0,311,ingress,2021 MAY 13 01:42:33,SO ON
1,1,3182,3182,0,314,ingress,2021 MAY 13 07:36:10,SO ON
1,1,3121,3121,0,318,ingress,2021 MAY 13 15:27:39,SO ON
1,1,42,42,0,321,ingress,2021 MAY 13 21:21:26,SO ON
1,1,1295,1295,0,322,ingress,2021 MAY 13 23:19:19,SO ON
1,1,875,875,0,324,ingress,2021 MAY 14 03:15:02,SO ON
1,1,3122,3122,0,328,ingress,2021 MAY 14 11:06:39,SO ON
1,1,905,905,0,332,ingress,2021 MAY 14 18:58:07,SO ON
1,1,2069,2069,0,333,ingress,2021 MAY 14 20:56:03,SO ON
1,1,3127,3127,0,335,ingress,2021 MAY 15 00:51:50,SO ON
1,1,1889,1889,0,338,ingress,2021 MAY 15 06:45:26,SO ON
