MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2024 JUN 11 22:36:00,-36.3566,166.811,255.0775,15.0547,40.5472,4.9375e-14,40.5472,2024 JUN 11 22:36:00,-36.9846,165.6461,381.2373,14.9769,39.6621,0.86342,40.3939
2024 JUN 12 04:09:00,-48.3723,86.9622,253.3916,15.1303,43.3551,9.4166e-15,43.3551,2024 JUN 12 04:33:00,-46.6731,82.5569,377.822,15.2258,43.8765,0.57021,43.9521
2024 JUN 13 04:27:00,-51.7539,92.5773,253.0836,15.1431,44.4796,1.8009e-14,44.4796,2024 JUN 13 04:09:00,-49.8597,96.5226,377.2307,15.1144,43.6377,2.7981,45.8408
2024 JUN 13 06:21:00,-45.815,64.1905,252.7122,15.0989,42.4239,1.7992e-14,42.4239,2024 JUN 13 06:06:00,-47.4415,66.4766,378.2213,15.0081,41.9406,2.4189,43.6747
2024 JUN 13 08:15:00,-39.9856,35.8976,254.3992,15.0611,40.9681,6.5492e-14,40.9681,2024 JUN 13 08:03:00,-44.8036,36.3918,379.216,14.8994,40.1493,2.5723,42.2922
2024 JUN 13 10:03:00,-53.8342,10.9656,254.4164,15.15,45.2378,3.7304e-14,45.2378,2024 JUN 13 10:03:00,-50.5539,11.0982,379.4229,15.1586,44.2517,2.3395,42.1271
2024 JUN 13 11:57:00,-48.2819,-17.4236,254.7418,15.1056,43.1121,8.1957e-14,43.1121,2024 JUN 13 12:00:00,-47.8418,-19.4821,379.9394,15.0169,42.1422,1.549,40.636
2024 JUN 13 17:30:00,-60.2504,-96.6488,251.1514,15.2228,48.2652,5.1397e-14,48.2652,2024 JUN 13 17:57:00,-57.3918,-100.7826,378.3061,15.385,48.3282,1.9301,49.4641
2024 JUN 14 19:42:00,-57.8295,-119.5616,252.74,15.1822,47.0115,3.1325e-14,47.0115,2024 JUN 14 19:30:00,-57.7878,-115.6203,378.6021,15.2503,47.4922,2.5474,45.603
2024 JUN 14 21:36:00,-52.0176,-148.2111,254.0526,15.1206,44.3975,2.5444e-14,44.3975,2024 JUN 14 21:27:00,-55.3401,-147.047,380.1991,15.0522,45.0458,0.30649,44.9637
2024 JUN 15 01:18:00,-60.2436,158.9164,252.8453,15.195,48.1029,2.4892e-14,48.1029,2024 JUN 15 01:24:00,-58.5411,157.2318,379.5836,15.18,47.288,2.2672,48.5512
2024 JUN 15 03:12:00,-54.6115,130.3618,253.5172,15.1397,45.4631,6.0347e-14,45.4631,2024 JUN 15 03:21:00,-55.9595,126.5003,377.9924,15.0281,45.1166,0.35543,44.9484
2024 JUN 16 09:06:00,-59.5581,54.7405,252.551,15.1844,47.7726,2.5642e-14,47.7726,2024 JUN 16 08:51:00,-59.9366,56.2738,379.1747,15.0433,46.9932,0.79736,46.4076
2024 JUN 18 05:57:00,-67.8262,121.9313,253.0857,15.2933,52.2396,1.321e-14,52.2396,2024 JUN 18 06:06:00,-67.7524,122.2249,377.7596,15.4589,53.0242,1.1815,52.3287
2024 JUN 18 11:33:00,-69.6341,40.7833,252.4642,15.3311,53.3142,1.5903e-15,53.3142,2024 JUN 18 12:00:00,-68.5228,37.0515,379.7262,15.52,53.677,0.22131,53.5072
2024 JUN 19 19:21:00,-69.8283,-63.3724,251.3341,15.3222,53.4192,2.5094e-14,53.4192,2024 JUN 19 19:27:00,-69.7223,-63.8148,378.9076,15.39,53.6691,1.4207,54.0488
2024 JUN 20 00:57:00,-71.6819,-144.3758,253.3307,15.3697,54.5619,2.3372e-14,54.5619,2024 JUN 20 01:21:00,-70.086,-148.0689,381.3062,15.5125,54.3997,1.4026,53.8788
2024 JUN 21 08:45:00,-71.5278,111.4967,253.1972,15.3628,54.5104,2.3277e-14,54.5104,2024 JUN 21 08:48:00,-71.4472,111.8441,378.8435,15.4347,54.7627,1.1333,54.9716
2024 JUN 21 14:21:00,-73.3606,30.4918,253.9106,15.4103,55.6362,4.4357e-14,55.6362,2024 JUN 21 14:42:00,-71.8167,26.9329,380.0704,15.5133,55.2732,1.1059,55.4037
2024 JUN 22 22:09:00,-72.8938,-73.8241,251.7658,15.3908,55.3868,3.1806e-15,55.3868,2024 JUN 22 22:09:00,-72.78,-71.8111,378.7015,15.525,55.8388,0.13456,55.7794
2024 JUN 23 03:45:00,-74.7742,-154.689,253.2647,15.4475,56.5649,2.5506e-14,56.5649,2024 JUN 23 04:03:00,-73.1965,-156.9391,381.4046,15.5894,56.2933,1.2808,56.4658
2024 JUN 24 11:33:00,-74.4316,101.1478,252.2057,15.4386,56.4258,2.8492e-14,56.4258,2024 JUN 24 11:30:00,-74.1703,105.3093,380.1616,15.6675,57.0981,1.491,57.1481
2024 JUN 24 17:09:00,-76.4047,20.49,253.3095,15.5092,57.6785,2.1645e-14,57.6785,2024 JUN 24 17:24:00,-74.4651,19.7408,380.6214,15.7025,57.3701,3.1133,57.7735
2024 JUN 26 08:27:00,-72.5243,164.187,251.7648,15.3206,55.1117,4.3848e-14,55.1117,2024 JUN 26 08:42:00,-74.1324,160.139,378.9107,15.2939,55.8802,0.72139,56.0732
2024 JUL 05 15:00:00,-75.3789,156.9337,250.9346,15.3411,57.3784,3.8767e-14,57.3784,2024 JUL 05 14:48:00,-75.8763,159.9464,379.222,15.3475,57.6701,0.53951,58.1496
2024 JUL 05 20:36:00,-77.2732,77.2523,249.9218,15.4772,58.8196,7.991e-15,58.8196,2024 JUL 05 20:42:00,-75.7501,76.1635,380.6598,15.5019,58.0967,0.2908,58.3851
