Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
28	2018 DEC 03 22:01:30	2018 DEC 03 23:03:59	2018 DEC 03 22:32:43	3750.0	58.2	132.9	-136.1	2.6	-73.4	-2.3	11.5	
29	2018 DEC 03 23:59:28	2018 DEC 04 01:01:57	2018 DEC 04 00:30:41	3750.0	29.4	105.4	-164.9	2.1	-73.4	-1.9	11.6	
30	2018 DEC 04 01:57:29	2018 DEC 04 02:59:59	2018 DEC 04 02:28:43	3750.0	0.5	78.0	166.2	1.7	-73.4	-1.5	11.7	
31	2018 DEC 04 03:55:32	2018 DEC 04 04:58:01	2018 DEC 04 04:26:47	3750.0	-28.4	50.4	137.3	1.3	-73.5	-1.1	11.8	
32	2018 DEC 04 05:53:33	2018 DEC 04 06:56:01	2018 DEC 04 06:24:47	3748.0	-57.2	23.0	108.4	0.8	-73.6	-0.7	11.8	
33	2018 DEC 04 07:51:31	2018 DEC 04 08:53:59	2018 DEC 04 08:22:45	3748.0	-86.1	-4.4	79.6	0.4	-73.6	-0.2	11.9	
34	2018 DEC 04 09:49:27	2018 DEC 04 10:51:53	2018 DEC 04 10:20:41	3746.0	-115.0	-31.9	50.7	-0.0	-73.6	0.1	12.0	
35	2018 DEC 04 11:47:24	2018 DEC 04 12:49:53	2018 DEC 04 12:18:39	3750.0	-143.8	-59.5	21.9	-0.3	-73.5	0.5	12.1	
36	2018 DEC 04 13:45:25	2018 DEC 04 14:47:57	2018 DEC 04 14:16:41	3752.0	-172.7	-86.6	-7.0	-0.9	-73.5	1.1	12.2	
37	2018 DEC 04 15:43:27	2018 DEC 04 16:45:57	2018 DEC 04 16:14:43	3752.0	158.4	-114.3	-35.9	-1.2	-73.5	1.4	12.3	
38	2018 DEC 04 17:41:28	2018 DEC 04 18:43:57	2018 DEC 04 18:12:43	3750.0	129.5	-141.5	-64.8	-1.7	-73.5	1.9	12.4	
39	2018 DEC 04 19:39:28	2018 DEC 04 20:41:55	2018 DEC 04 20:10:41	3748.0	100.7	-168.8	-93.6	-2.1	-73.4	2.3	12.5	
40	2018 DEC 04 21:37:23	2018 DEC 04 22:39:51	2018 DEC 04 22:08:37	3748.0	71.8	163.7	-122.5	-2.5	-73.4	2.7	12.5	
41	2018 DEC 04 23:35:19	2018 DEC 05 00:37:49	2018 DEC 05 00:06:33	3750.0	43.0	136.2	-151.3	-2.9	-73.3	3.1	12.6	
42	2018 DEC 05 01:33:20	2018 DEC 05 02:35:49	2018 DEC 05 02:04:35	3750.0	14.1	108.5	179.8	-3.3	-73.1	3.5	12.7	
43	2018 DEC 05 03:31:23	2018 DEC 05 04:33:51	2018 DEC 05 04:02:37	3750.0	-14.8	80.8	150.9	-3.7	-73.0	3.9	12.7	
44	2018 DEC 05 05:29:25	2018 DEC 05 06:31:53	2018 DEC 05 06:00:41	3750.0	-43.7	53.3	122.0	-4.1	-73.0	4.4	12.8	
45	2018 DEC 05 07:27:24	2018 DEC 05 08:29:53	2018 DEC 05 07:58:39	3750.0	-72.5	26.0	93.2	-4.6	-72.9	4.8	12.9	
46	2018 DEC 05 09:25:21	2018 DEC 05 10:27:47	2018 DEC 05 09:56:35	3748.0	-101.4	-1.7	64.3	-5.0	-72.8	5.2	13.0	
47	2018 DEC 05 11:23:17	2018 DEC 05 12:25:45	2018 DEC 05 11:54:31	3748.0	-130.2	-29.1	35.5	-5.4	-72.6	5.6	13.1	
48	2018 DEC 05 13:21:16	2018 DEC 05 14:23:45	2018 DEC 05 13:52:31	3750.0	-159.1	-57.0	6.6	-5.8	-72.4	6.0	13.1	
49	2018 DEC 05 15:19:18	2018 DEC 05 16:21:49	2018 DEC 05 15:50:33	3752.0	172.1	-84.4	-22.3	-6.3	-72.2	6.5	13.2	
50	2018 DEC 05 17:17:20	2018 DEC 05 18:19:49	2018 DEC 05 17:48:35	3750.0	143.2	-112.0	-51.2	-6.7	-72.1	6.9	13.3	
51	2018 DEC 05 19:15:20	2018 DEC 05 20:17:47	2018 DEC 05 19:46:33	3748.0	114.3	-139.6	-80.0	-7.1	-71.9	7.3	13.4	
52	2018 DEC 05 21:13:18	2018 DEC 05 22:15:43	2018 DEC 05 21:44:31	3746.0	85.5	-167.3	-108.9	-7.5	-71.8	7.7	13.4	
53	2018 DEC 05 23:11:13	2018 DEC 06 00:13:41	2018 DEC 05 23:42:27	3750.0	56.6	164.9	-137.7	-7.9	-71.6	8.1	13.5	
54	2018 DEC 06 01:09:11	2018 DEC 06 02:11:41	2018 DEC 06 01:40:25	3752.0	27.7	137.1	-166.6	-8.3	-71.3	8.5	13.5	
55	2018 DEC 06 03:07:13	2018 DEC 06 04:09:41	2018 DEC 06 03:38:29	3750.0	-1.1	109.1	164.5	-8.7	-71.1	8.9	13.6	
56	2018 DEC 06 05:05:15	2018 DEC 06 06:07:45	2018 DEC 06 05:36:31	3752.0	-30.0	81.3	135.7	-9.1	-70.9	9.4	13.7	
57	2018 DEC 06 07:03:16	2018 DEC 06 08:05:45	2018 DEC 06 07:34:31	3750.0	-58.9	53.6	106.8	-9.6	-70.7	9.8	13.7	
58	2018 DEC 06 09:01:14	2018 DEC 06 10:03:41	2018 DEC 06 09:32:29	3748.0	-87.7	25.8	77.9	-10.0	-70.5	10.2	13.8	
59	2018 DEC 06 10:59:10	2018 DEC 06 12:01:37	2018 DEC 06 11:30:25	3748.0	-116.6	-2.2	49.1	-10.4	-70.3	10.6	13.8	
60	2018 DEC 06 12:57:08	2018 DEC 06 13:59:37	2018 DEC 06 13:28:23	3750.0	-145.4	-30.2	20.3	-10.8	-70.0	11.0	13.9	
61	2018 DEC 06 14:55:08	2018 DEC 06 15:57:39	2018 DEC 06 15:26:25	3752.0	-174.3	-58.2	-8.6	-11.2	-69.8	11.4	13.9	
62	2018 DEC 06 16:53:10	2018 DEC 06 17:55:41	2018 DEC 06 17:24:27	3752.0	156.8	-86.1	-37.5	-11.6	-69.5	11.8	14.0	
63	2018 DEC 06 18:51:12	2018 DEC 06 19:53:39	2018 DEC 06 19:22:27	3750.0	127.9	-114.1	-66.4	-12.0	-69.3	12.2	14.0	
64	2018 DEC 06 20:49:10	2018 DEC 06 21:51:37	2018 DEC 06 21:20:25	3748.0	99.1	-141.9	-95.2	-12.5	-69.0	12.7	14.1	
65	2018 DEC 06 22:47:06	2018 DEC 06 23:49:33	2018 DEC 06 23:18:19	3750.0	70.2	-170.0	-124.1	-12.8	-68.8	13.0	14.1	
66	2018 DEC 07 00:45:02	2018 DEC 07 01:47:31	2018 DEC 07 01:16:17	3752.0	41.4	161.8	-152.9	-13.2	-68.5	13.4	14.1	
67	2018 DEC 07 02:43:02	2018 DEC 07 03:45:31	2018 DEC 07 03:14:17	3750.0	12.5	133.6	178.2	-13.6	-68.2	13.8	14.2	
68	2018 DEC 07 04:41:05	2018 DEC 07 05:43:33	2018 DEC 07 05:12:21	3750.0	-16.4	105.4	149.3	-14.0	-67.9	14.2	14.2	
69	2018 DEC 07 06:39:06	2018 DEC 07 07:41:35	2018 DEC 07 07:10:23	3752.0	-45.3	77.3	120.4	-14.4	-67.7	14.7	14.3	
70	2018 DEC 07 08:37:05	2018 DEC 07 09:39:31	2018 DEC 07 09:08:21	3748.0	-74.1	49.2	91.6	-14.9	-67.4	15.0	14.3	
71	2018 DEC 07 10:35:01	2018 DEC 07 11:37:27	2018 DEC 07 11:06:15	3748.0	-103.0	21.1	62.7	-15.2	-67.1	15.4	14.3	
72	2018 DEC 07 12:32:57	2018 DEC 07 13:35:23	2018 DEC 07 13:04:13	3748.0	-131.8	-7.3	33.9	-15.6	-66.8	15.7	14.4	
73	2018 DEC 07 14:30:56	2018 DEC 07 15:33:25	2018 DEC 07 15:02:13	3752.0	-160.7	-35.6	5.0	-15.9	-66.5	16.1	14.4	
74	2018 DEC 07 16:28:57	2018 DEC 07 17:31:27	2018 DEC 07 17:00:13	3752.0	170.5	-63.8	-23.9	-16.4	-66.2	16.5	14.4	
75	2018 DEC 07 18:26:58	2018 DEC 07 19:29:27	2018 DEC 07 18:58:15	3752.0	141.6	-92.1	-52.7	-16.7	-65.9	17.0	14.4	
76	2018 DEC 07 20:24:58	2018 DEC 07 21:27:25	2018 DEC 07 20:56:13	3750.0	112.7	-120.2	-81.6	-17.2	-65.6	17.4	14.5	
77	2018 DEC 07 22:22:55	2018 DEC 07 23:25:21	2018 DEC 07 22:54:09	3750.0	83.9	-148.5	-110.4	-17.5	-65.4	17.7	14.5	
78	2018 DEC 08 00:20:49	2018 DEC 08 01:23:17	2018 DEC 08 00:52:05	3750.0	55.0	-176.9	-139.3	-18.0	-65.0	18.1	14.5	
79	2018 DEC 08 02:18:47	2018 DEC 08 03:21:17	2018 DEC 08 02:50:03	3752.0	26.2	154.7	-168.1	-18.3	-64.7	18.5	14.5	
80	2018 DEC 08 04:16:49	2018 DEC 08 05:19:19	2018 DEC 08 04:48:05	3752.0	-2.7	126.2	163.0	-18.7	-64.4	18.9	14.6	
81	2018 DEC 08 06:14:51	2018 DEC 08 07:17:21	2018 DEC 08 06:46:09	3752.0	-31.6	97.9	134.1	-19.1	-64.1	19.3	14.6	
82	2018 DEC 08 08:12:52	2018 DEC 08 09:15:19	2018 DEC 08 08:44:09	3750.0	-60.5	69.5	105.2	-19.5	-63.8	19.7	14.6	
83	2018 DEC 08 10:10:49	2018 DEC 08 11:13:15	2018 DEC 08 10:42:05	3750.0	-89.3	41.2	76.4	-19.8	-63.6	20.0	14.6	
84	2018 DEC 08 12:08:44	2018 DEC 08 13:11:11	2018 DEC 08 12:39:59	3750.0	-118.1	12.8	47.6	-20.2	-63.2	20.4	14.7	
85	2018 DEC 08 14:06:42	2018 DEC 08 15:09:11	2018 DEC 08 14:37:59	3752.0	-147.0	-15.8	18.7	-20.6	-62.9	20.8	14.7	
86	2018 DEC 08 16:04:42	2018 DEC 08 17:07:11	2018 DEC 08 16:35:59	3752.0	-175.8	-44.3	-10.2	-21.0	-62.6	21.1	14.7	
87	2018 DEC 08 18:02:43	2018 DEC 08 19:05:13	2018 DEC 08 18:33:59	3754.0	155.3	-72.7	-39.1	-21.3	-62.2	21.5	14.7	
88	2018 DEC 08 20:00:43	2018 DEC 08 21:03:11	2018 DEC 08 20:31:59	3752.0	126.4	-101.1	-67.9	-21.7	-61.9	21.9	14.7	
89	2018 DEC 08 21:58:41	2018 DEC 08 23:01:07	2018 DEC 08 22:29:55	3750.0	97.5	-129.5	-96.8	-22.1	-61.6	22.3	14.7	
90	2018 DEC 08 23:56:35	2018 DEC 09 00:59:03	2018 DEC 09 00:27:51	3752.0	68.7	-158.0	-125.6	-22.4	-61.3	22.7	14.8	
91	2018 DEC 09 01:54:31	2018 DEC 09 02:56:59	2018 DEC 09 02:25:47	3752.0	39.9	173.4	-154.5	-22.8	-61.0	22.9	14.8	
92	2018 DEC 09 03:52:31	2018 DEC 09 04:54:59	2018 DEC 09 04:23:47	3752.0	11.0	144.7	176.7	-23.1	-60.7	23.3	14.8	
93	2018 DEC 09 05:50:32	2018 DEC 09 06:53:01	2018 DEC 09 06:21:49	3752.0	-17.9	116.2	147.8	-23.5	-60.4	23.7	14.8	
94	2018 DEC 09 07:48:33	2018 DEC 09 08:51:01	2018 DEC 09 08:19:49	3752.0	-46.8	87.7	118.9	-23.9	-60.1	24.1	14.8	
95	2018 DEC 09 09:46:30	2018 DEC 09 10:48:57	2018 DEC 09 10:17:47	3750.0	-75.6	59.3	90.1	-24.3	-59.8	24.5	14.8	
96	2018 DEC 09 11:44:25	2018 DEC 09 12:46:51	2018 DEC 09 12:15:41	3750.0	-104.5	30.7	61.2	-24.6	-59.5	24.8	14.8	
97	2018 DEC 09 13:42:20	2018 DEC 09 14:44:49	2018 DEC 09 14:13:37	3752.0	-133.3	2.1	32.4	-24.9	-59.1	25.1	14.8	
98	2018 DEC 09 15:40:19	2018 DEC 09 16:42:49	2018 DEC 09 16:11:37	3754.0	-162.1	-26.6	3.5	-25.3	-58.9	25.4	14.8	
99	2018 DEC 09 17:38:19	2018 DEC 09 18:40:51	2018 DEC 09 18:09:37	3756.0	169.0	-55.2	-25.3	-25.6	-58.5	25.9	14.8	
100	2018 DEC 09 19:36:19	2018 DEC 09 20:38:49	2018 DEC 09 20:07:35	3754.0	140.1	-83.8	-54.2	-26.0	-58.2	26.2	14.8	
101	2018 DEC 09 21:34:18	2018 DEC 09 22:36:45	2018 DEC 09 22:05:33	3750.0	111.3	-112.3	-83.1	-26.4	-57.8	26.5	14.8	
102	2018 DEC 09 23:32:13	2018 DEC 10 00:34:41	2018 DEC 10 00:03:29	3752.0	82.4	-140.8	-111.9	-26.7	-57.6	26.9	14.8	
103	2018 DEC 10 01:30:07	2018 DEC 10 02:32:37	2018 DEC 10 02:01:23	3754.0	53.6	-169.5	-140.7	-27.0	-57.3	27.2	14.8	
104	2018 DEC 10 03:28:05	2018 DEC 10 04:30:35	2018 DEC 10 03:59:21	3754.0	24.7	161.7	-169.6	-27.3	-57.0	27.5	14.8	
105	2018 DEC 10 05:26:06	2018 DEC 10 06:28:35	2018 DEC 10 05:57:23	3752.0	-4.1	133.0	161.5	-27.7	-56.6	27.8	14.8	
106	2018 DEC 10 07:24:07	2018 DEC 10 08:26:37	2018 DEC 10 07:55:25	3754.0	-33.0	104.4	132.7	-28.0	-56.3	28.3	14.9	
107	2018 DEC 10 09:22:06	2018 DEC 10 10:24:33	2018 DEC 10 09:53:23	3750.0	-61.9	75.8	103.8	-28.5	-56.1	28.5	14.9	
108	2018 DEC 10 11:20:01	2018 DEC 10 12:22:29	2018 DEC 10 11:51:17	3752.0	-90.7	47.2	75.0	-28.7	-55.7	28.9	14.9	
109	2018 DEC 10 13:17:56	2018 DEC 10 14:20:23	2018 DEC 10 13:49:11	3750.0	-119.5	18.5	46.1	-29.1	-55.4	29.2	14.9	
110	2018 DEC 10 15:15:53	2018 DEC 10 16:18:23	2018 DEC 10 15:47:09	3754.0	-148.4	-10.2	17.3	-29.3	-55.1	29.5	14.9	
111	2018 DEC 10 17:13:52	2018 DEC 10 18:16:23	2018 DEC 10 17:45:09	3756.0	-177.3	-39.0	-11.6	-29.6	-54.9	29.8	14.9	
112	2018 DEC 10 19:11:52	2018 DEC 10 20:14:23	2018 DEC 10 19:43:09	3756.0	153.9	-67.6	-40.5	-30.0	-54.5	30.2	14.9	
113	2018 DEC 10 21:09:51	2018 DEC 10 22:12:19	2018 DEC 10 21:41:07	3752.0	125.0	-96.2	-69.3	-30.4	-54.2	30.5	14.9	
114	2018 DEC 10 23:07:47	2018 DEC 11 00:10:15	2018 DEC 10 23:39:01	3752.0	96.1	-124.8	-98.2	-30.7	-53.9	30.9	14.9	
115	2018 DEC 11 01:05:40	2018 DEC 11 02:08:09	2018 DEC 11 01:36:55	3754.0	67.3	-153.6	-127.0	-31.0	-53.6	31.1	14.9	
116	2018 DEC 11 03:03:35	2018 DEC 11 04:06:05	2018 DEC 11 03:34:51	3754.0	38.5	177.6	-155.8	-31.3	-53.3	31.4	14.9	
117	2018 DEC 11 05:01:34	2018 DEC 11 06:04:05	2018 DEC 11 05:32:51	3754.0	9.7	148.9	175.3	-31.6	-53.0	31.7	14.9	
118	2018 DEC 11 06:59:35	2018 DEC 11 08:02:05	2018 DEC 11 07:30:51	3754.0	-19.2	120.1	146.4	-31.9	-52.7	32.1	14.9	
119	2018 DEC 11 08:57:34	2018 DEC 11 10:00:03	2018 DEC 11 09:28:51	3752.0	-48.1	91.5	117.6	-32.3	-52.4	32.4	14.9	
120	2018 DEC 11 10:55:30	2018 DEC 11 11:57:57	2018 DEC 11 11:26:47	3750.0	-77.0	62.8	88.7	-32.6	-52.2	32.7	14.9	
121	2018 DEC 11 12:53:24	2018 DEC 11 13:55:51	2018 DEC 11 13:24:39	3752.0	-105.8	34.0	59.9	-32.8	-51.9	33.0	14.9	
122	2018 DEC 11 14:51:19	2018 DEC 11 15:53:49	2018 DEC 11 15:22:35	3754.0	-134.6	5.2	31.1	-33.1	-51.6	33.3	14.8	
123	2018 DEC 11 16:49:17	2018 DEC 11 17:51:49	2018 DEC 11 17:20:35	3756.0	-163.5	-23.5	2.2	-33.4	-51.3	33.6	14.8	
124	2018 DEC 11 18:47:16	2018 DEC 11 19:49:49	2018 DEC 11 19:18:33	3758.0	167.7	-52.3	-26.7	-33.7	-51.0	33.9	14.8	
125	2018 DEC 11 20:45:15	2018 DEC 11 21:47:45	2018 DEC 11 21:16:31	3754.0	138.8	-81.0	-55.6	-34.1	-50.7	34.2	14.8	
126	2018 DEC 11 22:43:12	2018 DEC 11 23:45:41	2018 DEC 11 23:14:27	3754.0	109.9	-109.7	-84.4	-34.3	-50.4	34.5	14.8	
127	2018 DEC 12 00:41:06	2018 DEC 12 01:43:35	2018 DEC 12 01:12:21	3754.0	81.1	-138.4	-113.2	-34.6	-50.1	34.8	14.8	
128	2018 DEC 12 02:38:59	2018 DEC 12 03:41:31	2018 DEC 12 03:10:15	3756.0	52.3	-167.2	-142.0	-34.9	-49.8	35.1	14.8	
129	2018 DEC 12 04:36:57	2018 DEC 12 05:39:29	2018 DEC 12 05:08:13	3756.0	23.5	163.9	-170.9	-35.2	-49.5	35.3	14.8	
130	2018 DEC 12 06:34:57	2018 DEC 12 07:37:27	2018 DEC 12 07:06:13	3754.0	-5.4	135.1	160.2	-35.5	-49.3	35.6	14.8	
131	2018 DEC 12 08:32:57	2018 DEC 12 09:35:27	2018 DEC 12 09:04:13	3754.0	-34.3	106.4	131.4	-35.8	-49.0	36.0	14.8	
132	2018 DEC 12 10:30:54	2018 DEC 12 11:33:23	2018 DEC 12 11:02:11	3754.0	-63.2	77.6	102.5	-36.1	-48.8	36.2	14.8	
133	2018 DEC 12 12:28:48	2018 DEC 12 13:31:15	2018 DEC 12 13:00:03	3752.0	-92.0	48.9	73.7	-36.4	-48.5	36.5	14.8	
134	2018 DEC 12 14:26:41	2018 DEC 12 15:29:11	2018 DEC 12 14:57:57	3754.0	-120.8	20.1	44.9	-36.6	-48.2	36.8	14.8	
135	2018 DEC 12 16:24:37	2018 DEC 12 17:27:09	2018 DEC 12 16:55:55	3756.0	-149.6	-8.8	16.0	-36.9	-48.0	37.0	14.8	
136	2018 DEC 12 18:22:36	2018 DEC 12 19:25:09	2018 DEC 12 18:53:53	3758.0	-178.5	-37.6	-12.8	-37.1	-47.7	37.3	14.8	
137	2018 DEC 12 20:20:35	2018 DEC 12 21:23:07	2018 DEC 12 20:51:51	3756.0	152.6	-66.3	-41.7	-37.5	-47.3	37.6	14.8	
138	2018 DEC 12 22:18:32	2018 DEC 12 23:21:03	2018 DEC 12 22:49:47	3756.0	123.7	-95.1	-70.6	-37.7	-47.1	37.9	14.8	
139	2018 DEC 13 00:16:27	2018 DEC 13 01:18:55	2018 DEC 13 00:47:41	3752.0	94.9	-123.8	-99.4	-38.0	-46.8	38.1	14.8	
140	2018 DEC 13 02:14:19	2018 DEC 13 03:16:51	2018 DEC 13 02:45:35	3756.0	66.1	-152.6	-128.2	-38.3	-46.6	38.4	14.7	
141	2018 DEC 13 04:12:14	2018 DEC 13 05:14:47	2018 DEC 13 04:43:31	3758.0	37.3	178.5	-157.0	-38.5	-46.3	38.6	14.7	
142	2018 DEC 13 06:10:13	2018 DEC 13 07:12:45	2018 DEC 13 06:41:29	3756.0	8.5	149.6	174.1	-38.8	-46.1	38.9	14.7	
143	2018 DEC 13 08:08:13	2018 DEC 13 09:10:43	2018 DEC 13 08:39:29	3754.0	-20.4	120.8	145.2	-39.1	-45.8	39.1	14.7	
144	2018 DEC 13 10:06:11	2018 DEC 13 11:08:41	2018 DEC 13 10:37:27	3754.0	-49.3	92.0	116.4	-39.4	-45.6	39.5	14.7	
145	2018 DEC 13 12:04:06	2018 DEC 13 13:06:35	2018 DEC 13 12:35:21	3754.0	-78.2	63.3	87.5	-39.6	-45.3	39.7	14.7	
146	2018 DEC 13 14:01:59	2018 DEC 13 15:04:27	2018 DEC 13 14:33:13	3752.0	-107.0	34.5	58.7	-39.9	-45.1	39.9	14.7	
147	2018 DEC 13 15:59:53	2018 DEC 13 17:02:25	2018 DEC 13 16:31:09	3756.0	-135.8	5.6	29.9	-40.1	-44.8	40.2	14.7	
148	2018 DEC 13 17:57:50	2018 DEC 13 19:00:23	2018 DEC 13 18:29:09	3758.0	-164.7	-23.3	1.0	-40.2	-44.6	40.4	14.7	
149	2018 DEC 13 19:55:49	2018 DEC 13 20:58:23	2018 DEC 13 20:27:07	3758.0	166.5	-52.1	-27.8	-40.6	-44.3	40.7	14.7	
150	2018 DEC 13 21:53:47	2018 DEC 13 22:56:19	2018 DEC 13 22:25:03	3756.0	137.6	-80.9	-56.7	-40.9	-44.0	41.0	14.7	
151	2018 DEC 13 23:51:42	2018 DEC 14 00:54:13	2018 DEC 14 00:22:57	3756.0	108.7	-109.7	-85.6	-41.1	-43.8	41.2	14.7	
152	2018 DEC 14 01:49:35	2018 DEC 14 02:52:05	2018 DEC 14 02:20:51	3754.0	79.9	-138.5	-114.4	-41.4	-43.5	41.4	14.6	
153	2018 DEC 14 03:47:28	2018 DEC 14 04:50:01	2018 DEC 14 04:18:45	3758.0	51.1	-167.4	-143.2	-41.5	-43.3	41.7	14.6	
154	2018 DEC 14 05:45:25	2018 DEC 14 06:47:59	2018 DEC 14 06:16:41	3758.0	22.3	163.8	-172.0	-41.8	-43.0	41.9	14.6	
155	2018 DEC 14 07:43:24	2018 DEC 14 08:45:57	2018 DEC 14 08:14:41	3758.0	-6.6	134.9	159.1	-42.0	-42.8	42.2	14.6	
156	2018 DEC 14 09:41:23	2018 DEC 14 10:43:53	2018 DEC 14 10:12:39	3754.0	-35.4	106.0	130.2	-42.3	-42.6	42.4	14.6	
157	2018 DEC 14 11:39:19	2018 DEC 14 12:41:49	2018 DEC 14 12:10:35	3754.0	-64.3	77.3	101.4	-42.6	-42.4	42.7	14.6	
158	2018 DEC 14 13:37:11	2018 DEC 14 14:39:41	2018 DEC 14 14:08:27	3754.0	-93.1	48.5	72.5	-42.8	-42.1	42.9	14.6	
159	2018 DEC 14 15:35:04	2018 DEC 14 16:37:35	2018 DEC 14 16:06:19	3756.0	-121.9	19.6	43.8	-42.9	-41.9	43.1	14.6	
160	2018 DEC 14 17:33:00	2018 DEC 14 18:35:33	2018 DEC 14 18:04:17	3758.0	-150.8	-9.3	14.9	-43.2	-41.7	43.3	14.6	
161	2018 DEC 14 19:30:57	2018 DEC 14 20:33:31	2018 DEC 14 20:02:15	3758.0	-179.6	-38.2	-14.0	-43.4	-41.5	43.5	14.5	
162	2018 DEC 14 21:28:55	2018 DEC 14 22:31:29	2018 DEC 14 22:00:11	3758.0	151.5	-67.0	-42.8	-43.7	-41.2	43.8	14.5	
