Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
161	130	65	Ingress	SO_O	UVIS_O	2018 DEC 06 21:48:02	2018 DEC 06 21:58:12	2018 DEC 06 22:05:41	2018 DEC 06 21:48:12	2018 DEC 06 21:58:12	2018 DEC 06 22:04:01	2018 DEC 06 22:05:41	Same	Same	Same	Same	Same	Same	449.0	449.0	449.0	449.0	1	1177	1177	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
162	131	65	Egress	SO_O	UVIS_O	2018 DEC 06 22:23:20	2018 DEC 06 22:33:30	2018 DEC 06 22:41:07	2018 DEC 06 22:23:30	2018 DEC 06 22:33:30	2018 DEC 06 22:35:11	2018 DEC 06 22:41:07	Same	Same	Same	Same	Same	Same	457.0	457.0	457.0	457.0	1	239	239	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	-	
163	65	65	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 06 22:46:53	2018 DEC 06 22:47:03	2018 DEC 06 23:49:33	2018 DEC 06 22:47:03	2018 DEC 06 22:57:03	-	2018 DEC 06 23:37:03	Same	Same	Same	2018 DEC 06 22:50:51	2018 DEC 06 23:00:51	2018 DEC 06 23:35:45	2400.0	3750.0	2094.0	3750.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
164	66	66	Dayside_Nadir	OFF	UVIS_1	2018 DEC 07 00:44:49	2018 DEC 07 00:44:59	2018 DEC 07 01:47:31	-	-	-	-	Same	Same	2018 DEC 07 01:43:52	-	-	-	-	3752.0	-	3533.0	-	-	-	-	-	
165	66	66	Dayside_Nadir	OFF	UVIS_2	2018 DEC 07 00:44:49	2018 DEC 07 00:44:59	2018 DEC 07 01:47:31	-	-	-	-	Same	Same	2018 DEC 07 01:43:52	-	-	-	-	3752.0	-	3533.0	-	-	-	-	-	
166	66	66	Dayside_Nadir	OFF	UVIS_3	2018 DEC 07 00:44:49	2018 DEC 07 00:44:59	2018 DEC 07 01:47:31	-	-	-	-	Same	Same	2018 DEC 07 01:43:52	-	-	-	-	3752.0	-	3533.0	-	-	-	-	-	
167	134	67	Ingress	SO_O	UVIS_O	2018 DEC 07 01:43:57	2018 DEC 07 01:54:07	2018 DEC 07 02:01:33	2018 DEC 07 01:44:07	2018 DEC 07 01:54:07	2018 DEC 07 01:59:53	2018 DEC 07 02:01:33	Same	Same	Same	Same	Same	Same	446.0	446.0	446.0	446.0	1	1465	1465	Science: orders #132, #132, #132, #132, #132, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
168	135	67	Egress	SO_O	UVIS_O	2018 DEC 07 02:19:20	2018 DEC 07 02:29:30	2018 DEC 07 02:37:03	2018 DEC 07 02:19:30	2018 DEC 07 02:29:30	2018 DEC 07 02:31:11	2018 DEC 07 02:37:03	Same	Same	Same	Same	Same	Same	453.0	453.0	453.0	453.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
169	67	67	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 07 02:42:51	2018 DEC 07 02:43:01	2018 DEC 07 03:45:31	2018 DEC 07 02:43:01	2018 DEC 07 02:53:01	-	2018 DEC 07 03:33:01	Same	Same	Same	2018 DEC 07 02:46:45	2018 DEC 07 02:56:45	2018 DEC 07 03:31:46	2400.0	3750.0	2101.0	3750.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
170	68	68	Dayside_Nadir	OFF	UVIS_1	2018 DEC 07 04:40:53	2018 DEC 07 04:41:03	2018 DEC 07 05:43:33	-	-	-	-	Same	Same	Same	-	-	-	-	3750.0	-	3750.0	-	-	-	-	-	
171	68	68	Dayside_Nadir	OFF	UVIS_2	2018 DEC 07 04:40:53	2018 DEC 07 04:41:03	2018 DEC 07 05:43:33	-	-	-	-	Same	Same	Same	-	-	-	-	3750.0	-	3750.0	-	-	-	-	-	
172	68	68	Dayside_Nadir	OFF	UVIS_3	2018 DEC 07 04:40:53	2018 DEC 07 04:41:03	2018 DEC 07 05:43:33	-	-	-	-	Same	Same	Same	-	-	-	-	3750.0	-	3750.0	-	-	-	-	-	
173	69	69	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 07 06:28:53	2018 DEC 07 06:29:03	2018 DEC 07 07:41:35	2018 DEC 07 06:29:03	2018 DEC 07 06:39:03	-	2018 DEC 07 07:41:35	Same	Same	2018 DEC 07 07:37:50	Same	Same	2018 DEC 07 07:37:50	3752.0	4352.0	3527.0	4127.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
174	140	70	Ingress	SO_O	UVIS_O	2018 DEC 07 07:37:55	2018 DEC 07 07:48:05	2018 DEC 07 07:55:30	2018 DEC 07 07:38:05	2018 DEC 07 07:48:05	2018 DEC 07 07:53:50	2018 DEC 07 07:55:30	Same	Same	Same	Same	Same	Same	445.0	445.0	445.0	445.0	1	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
175	141	70	Egress	SO_O	UVIS_O	2018 DEC 07 08:13:26	2018 DEC 07 08:23:36	2018 DEC 07 08:31:06	2018 DEC 07 08:13:36	2018 DEC 07 08:23:36	2018 DEC 07 08:25:16	2018 DEC 07 08:31:06	Same	Same	Same	Same	Same	Same	450.0	450.0	450.0	450.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
176	70	70	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 07 08:36:53	2018 DEC 07 08:37:03	2018 DEC 07 09:39:31	2018 DEC 07 08:37:03	2018 DEC 07 08:47:03	-	2018 DEC 07 09:27:03	Same	Same	Same	2018 DEC 07 08:40:44	2018 DEC 07 08:50:44	2018 DEC 07 09:25:49	2400.0	3748.0	2105.0	3748.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
177	71	71	Dayside_Nadir	OFF	UVIS_1	2018 DEC 07 10:34:49	2018 DEC 07 10:34:59	2018 DEC 07 11:37:27	-	-	-	-	Same	Same	2018 DEC 07 11:33:44	-	-	-	-	3748.0	-	3525.0	-	-	-	-	-	
178	71	71	Dayside_Nadir	OFF	UVIS_2	2018 DEC 07 10:34:49	2018 DEC 07 10:34:59	2018 DEC 07 11:37:27	-	-	-	-	Same	Same	2018 DEC 07 11:33:44	-	-	-	-	3748.0	-	3525.0	-	-	-	-	-	
179	71	71	Dayside_Nadir	OFF	UVIS_3	2018 DEC 07 10:34:49	2018 DEC 07 10:34:59	2018 DEC 07 11:37:27	-	-	-	-	Same	Same	2018 DEC 07 11:33:44	-	-	-	-	3748.0	-	3525.0	-	-	-	-	-	
180	144	72	Ingress	SO_O	UVIS_O	2018 DEC 07 11:33:49	2018 DEC 07 11:43:59	2018 DEC 07 11:51:22	2018 DEC 07 11:33:59	2018 DEC 07 11:43:59	2018 DEC 07 11:49:43	2018 DEC 07 11:51:22	Same	Same	Same	Same	Same	Same	443.0	443.0	443.0	443.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
181	145	72	Egress	SO_O	UVIS_O	2018 DEC 07 12:09:22	2018 DEC 07 12:19:32	2018 DEC 07 12:27:02	2018 DEC 07 12:09:32	2018 DEC 07 12:19:32	2018 DEC 07 12:21:12	2018 DEC 07 12:27:02	Same	Same	Same	Same	Same	Same	450.0	450.0	450.0	450.0	1	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
182	72	72	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 07 12:32:45	2018 DEC 07 12:32:55	2018 DEC 07 13:35:23	2018 DEC 07 12:32:55	2018 DEC 07 12:42:55	-	2018 DEC 07 13:22:55	Same	Same	2018 DEC 07 13:31:42	2018 DEC 07 12:36:35	2018 DEC 07 12:46:35	2018 DEC 07 13:21:42	2400.0	3748.0	2107.0	3527.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
183	146	73	Ingress	SO_O	UVIS_O	2018 DEC 07 13:31:47	2018 DEC 07 13:41:57	2018 DEC 07 13:49:18	2018 DEC 07 13:31:57	2018 DEC 07 13:41:57	2018 DEC 07 13:47:39	2018 DEC 07 13:49:18	Same	Same	Same	Same	Same	Same	441.0	441.0	441.0	441.0	1	1459	1458	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
184	147	73	Egress	SO_O	UVIS_O	2018 DEC 07 14:07:24	2018 DEC 07 14:17:34	2018 DEC 07 14:25:02	2018 DEC 07 14:07:34	2018 DEC 07 14:17:34	2018 DEC 07 14:19:14	2018 DEC 07 14:25:02	Same	Same	Same	Same	Same	Same	448.0	448.0	448.0	448.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
185	73	73	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 07 14:30:43	2018 DEC 07 14:30:53	2018 DEC 07 15:33:25	2018 DEC 07 14:30:53	2018 DEC 07 14:40:53	-	2018 DEC 07 15:20:53	Same	Same	Same	2018 DEC 07 14:34:33	2018 DEC 07 14:44:33	2018 DEC 07 15:19:44	2400.0	3752.0	2111.0	3752.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
186	74	74	Dayside_Nadir	OFF	UVIS_1	2018 DEC 07 16:28:45	2018 DEC 07 16:28:55	2018 DEC 07 17:31:27	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
187	74	74	Dayside_Nadir	OFF	UVIS_2	2018 DEC 07 16:28:45	2018 DEC 07 16:28:55	2018 DEC 07 17:31:27	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
188	74	74	Dayside_Nadir	OFF	UVIS_3	2018 DEC 07 16:28:45	2018 DEC 07 16:28:55	2018 DEC 07 17:31:27	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
189	75	75	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 07 18:16:45	2018 DEC 07 18:16:55	2018 DEC 07 19:29:27	2018 DEC 07 18:16:55	2018 DEC 07 18:26:55	-	2018 DEC 07 19:29:27	Same	Same	Same	Same	Same	Same	3752.0	4352.0	3752.0	4352.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
190	76	76	Dayside_Nadir	OFF	UVIS_1	2018 DEC 07 20:24:45	2018 DEC 07 20:24:55	2018 DEC 07 21:27:25	-	-	-	-	Same	Same	2018 DEC 07 21:23:43	-	-	-	-	3750.0	-	3528.0	-	-	-	-	-	
191	76	76	Dayside_Nadir	OFF	UVIS_2	2018 DEC 07 20:24:45	2018 DEC 07 20:24:55	2018 DEC 07 21:27:25	-	-	-	-	Same	Same	2018 DEC 07 21:23:43	-	-	-	-	3750.0	-	3528.0	-	-	-	-	-	
192	76	76	Dayside_Nadir	OFF	UVIS_3	2018 DEC 07 20:24:45	2018 DEC 07 20:24:55	2018 DEC 07 21:27:25	-	-	-	-	Same	Same	2018 DEC 07 21:23:43	-	-	-	-	3750.0	-	3528.0	-	-	-	-	-	
193	154	77	Ingress	SO_O	UVIS_O	2018 DEC 07 21:23:48	2018 DEC 07 21:33:58	2018 DEC 07 21:41:14	2018 DEC 07 21:23:58	2018 DEC 07 21:33:58	2018 DEC 07 21:39:36	2018 DEC 07 21:41:14	Same	Same	Same	Same	Same	Same	436.0	436.0	436.0	436.0	1	1466	1466	Science: orders #133, #133, #133, #133, #133, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
194	155	77	Egress	SO_O	UVIS_O	2018 DEC 07 21:59:34	2018 DEC 07 22:09:44	2018 DEC 07 22:17:10	2018 DEC 07 21:59:44	2018 DEC 07 22:09:44	2018 DEC 07 22:11:23	2018 DEC 07 22:17:10	Same	Same	Same	Same	Same	Same	446.0	446.0	446.0	446.0	1	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
195	77	77	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 07 22:22:41	2018 DEC 07 22:22:51	2018 DEC 07 23:25:21	2018 DEC 07 22:22:51	2018 DEC 07 22:32:51	-	2018 DEC 07 23:12:51	Same	Same	Same	2018 DEC 07 22:26:27	2018 DEC 07 22:36:27	2018 DEC 07 23:11:45	2400.0	3750.0	2118.0	3750.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
196	78	78	Dayside_Nadir	OFF	UVIS_1	2018 DEC 08 00:20:37	2018 DEC 08 00:20:47	2018 DEC 08 01:23:17	-	-	-	-	Same	Same	2018 DEC 08 01:19:34	-	-	-	-	3750.0	-	3527.0	-	-	-	-	-	
197	78	78	Dayside_Nadir	OFF	UVIS_2	2018 DEC 08 00:20:37	2018 DEC 08 00:20:47	2018 DEC 08 01:23:17	-	-	-	-	Same	Same	2018 DEC 08 01:19:34	-	-	-	-	3750.0	-	3527.0	-	-	-	-	-	
198	78	78	Dayside_Nadir	OFF	UVIS_3	2018 DEC 08 00:20:37	2018 DEC 08 00:20:47	2018 DEC 08 01:23:17	-	-	-	-	Same	Same	2018 DEC 08 01:19:34	-	-	-	-	3750.0	-	3527.0	-	-	-	-	-	
199	158	79	Ingress	SO_O	UVIS_O	2018 DEC 08 01:19:39	2018 DEC 08 01:29:49	2018 DEC 08 01:37:02	2018 DEC 08 01:19:49	2018 DEC 08 01:29:49	2018 DEC 08 01:35:24	2018 DEC 08 01:37:02	Same	Same	Same	Same	Same	Same	433.0	433.0	433.0	433.0	1	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
200	159	79	Egress	SO_O	UVIS_O	2018 DEC 08 01:55:32	2018 DEC 08 02:05:42	2018 DEC 08 02:13:05	2018 DEC 08 01:55:42	2018 DEC 08 02:05:42	2018 DEC 08 02:07:20	2018 DEC 08 02:13:05	Same	Same	Same	Same	Same	Same	443.0	443.0	443.0	443.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
201	79	79	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 08 02:18:35	2018 DEC 08 02:18:45	2018 DEC 08 03:21:17	2018 DEC 08 02:18:45	2018 DEC 08 02:28:45	-	2018 DEC 08 03:08:45	Same	Same	2018 DEC 08 03:17:33	2018 DEC 08 02:22:19	2018 DEC 08 02:32:19	2018 DEC 08 03:07:43	2400.0	3752.0	2124.0	3528.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
202	160	80	Ingress	SO_O	UVIS_O	2018 DEC 08 03:17:38	2018 DEC 08 03:27:48	2018 DEC 08 03:35:00	2018 DEC 08 03:17:48	2018 DEC 08 03:27:48	2018 DEC 08 03:33:23	2018 DEC 08 03:35:00	Same	Same	Same	Same	Same	Same	432.0	432.0	432.0	432.0	1	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
203	161	80	Egress	SO_O	UVIS_O	2018 DEC 08 03:53:35	2018 DEC 08 04:03:45	2018 DEC 08 04:11:05	2018 DEC 08 03:53:45	2018 DEC 08 04:03:45	2018 DEC 08 04:05:22	2018 DEC 08 04:11:05	Same	Same	Same	Same	Same	Same	440.0	440.0	440.0	440.0	1	1215	1215	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
204	80	80	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 08 04:16:37	2018 DEC 08 04:16:47	2018 DEC 08 05:19:19	2018 DEC 08 04:16:47	2018 DEC 08 04:26:47	-	2018 DEC 08 05:06:47	Same	Same	Same	2018 DEC 08 04:20:19	2018 DEC 08 04:30:19	2018 DEC 08 05:05:47	2400.0	3752.0	2128.0	3752.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
205	81	81	Dayside_Nadir	OFF	UVIS_1	2018 DEC 08 06:14:39	2018 DEC 08 06:14:49	2018 DEC 08 07:17:21	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
206	81	81	Dayside_Nadir	OFF	UVIS_2	2018 DEC 08 06:14:39	2018 DEC 08 06:14:49	2018 DEC 08 07:17:21	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
207	81	81	Dayside_Nadir	OFF	UVIS_3	2018 DEC 08 06:14:39	2018 DEC 08 06:14:49	2018 DEC 08 07:17:21	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
208	82	82	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 08 08:02:39	2018 DEC 08 08:02:49	2018 DEC 08 09:15:19	2018 DEC 08 08:02:49	2018 DEC 08 08:12:49	-	2018 DEC 08 09:15:19	Same	Same	Same	Same	Same	Same	3750.0	4350.0	3750.0	4350.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
209	83	83	Dayside_Nadir	OFF	UVIS_1	2018 DEC 08 10:10:35	2018 DEC 08 10:10:45	2018 DEC 08 11:13:15	-	-	-	-	Same	Same	Same	-	-	-	-	3750.0	-	3750.0	-	-	-	-	-	
210	83	83	Dayside_Nadir	OFF	UVIS_2	2018 DEC 08 10:10:35	2018 DEC 08 10:10:45	2018 DEC 08 11:13:15	-	-	-	-	Same	Same	Same	-	-	-	-	3750.0	-	3750.0	-	-	-	-	-	
211	83	83	Dayside_Nadir	OFF	UVIS_3	2018 DEC 08 10:10:35	2018 DEC 08 10:10:45	2018 DEC 08 11:13:15	-	-	-	-	Same	Same	Same	-	-	-	-	3750.0	-	3750.0	-	-	-	-	-	
212	84	84	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 08 11:58:31	2018 DEC 08 11:58:41	2018 DEC 08 13:11:11	2018 DEC 08 11:58:41	2018 DEC 08 12:08:41	-	2018 DEC 08 13:11:11	Same	Same	Same	Same	Same	Same	3750.0	4350.0	3750.0	4350.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
213	85	85	Dayside_Nadir	OFF	UVIS_1	2018 DEC 08 14:06:29	2018 DEC 08 14:06:39	2018 DEC 08 15:09:11	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
214	85	85	Dayside_Nadir	OFF	UVIS_2	2018 DEC 08 14:06:29	2018 DEC 08 14:06:39	2018 DEC 08 15:09:11	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
215	85	85	Dayside_Nadir	OFF	UVIS_3	2018 DEC 08 14:06:29	2018 DEC 08 14:06:39	2018 DEC 08 15:09:11	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
216	86	86	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 08 15:54:29	2018 DEC 08 15:54:39	2018 DEC 08 17:07:11	2018 DEC 08 15:54:39	2018 DEC 08 16:04:39	-	2018 DEC 08 17:07:11	Same	Same	Same	Same	Same	Same	3752.0	4352.0	3752.0	4352.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
217	87	87	Dayside_Nadir	OFF	UVIS_1	2018 DEC 08 18:02:29	2018 DEC 08 18:02:39	2018 DEC 08 19:05:13	-	-	-	-	Same	Same	2018 DEC 08 19:01:22	-	-	-	-	3754.0	-	3523.0	-	-	-	-	-	
218	87	87	Dayside_Nadir	OFF	UVIS_2	2018 DEC 08 18:02:29	2018 DEC 08 18:02:39	2018 DEC 08 19:05:13	-	-	-	-	Same	Same	2018 DEC 08 19:01:22	-	-	-	-	3754.0	-	3523.0	-	-	-	-	-	
219	87	87	Dayside_Nadir	OFF	UVIS_3	2018 DEC 08 18:02:29	2018 DEC 08 18:02:39	2018 DEC 08 19:05:13	-	-	-	-	Same	Same	2018 DEC 08 19:01:22	-	-	-	-	3754.0	-	3523.0	-	-	-	-	-	
220	176	88	Ingress	SO_O	UVIS_O	2018 DEC 08 19:01:27	2018 DEC 08 19:11:37	2018 DEC 08 19:18:40	2018 DEC 08 19:01:37	2018 DEC 08 19:11:37	2018 DEC 08 19:17:05	2018 DEC 08 19:18:40	Same	Same	Same	Same	Same	Same	423.0	423.0	423.0	423.0	1	1175	1175	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
221	177	88	Egress	SO_O	UVIS_O	2018 DEC 08 19:37:48	2018 DEC 08 19:47:58	2018 DEC 08 19:55:11	2018 DEC 08 19:37:58	2018 DEC 08 19:47:58	2018 DEC 08 19:49:34	2018 DEC 08 19:55:11	Same	Same	Same	Same	Same	Same	433.0	433.0	433.0	433.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
222	88	88	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 08 20:00:29	2018 DEC 08 20:00:39	2018 DEC 08 21:03:11	2018 DEC 08 20:00:39	2018 DEC 08 20:10:39	-	2018 DEC 08 20:50:39	Same	Same	Same	2018 DEC 08 20:04:03	2018 DEC 08 20:14:03	2018 DEC 08 20:49:47	2400.0	3752.0	2144.0	3752.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
223	89	89	Dayside_Nadir	OFF	UVIS_1	2018 DEC 08 21:58:27	2018 DEC 08 21:58:37	2018 DEC 08 23:01:07	-	-	-	-	Same	Same	2018 DEC 08 22:57:15	-	-	-	-	3750.0	-	3518.0	-	-	-	-	-	
224	89	89	Dayside_Nadir	OFF	UVIS_2	2018 DEC 08 21:58:27	2018 DEC 08 21:58:37	2018 DEC 08 23:01:07	-	-	-	-	Same	Same	2018 DEC 08 22:57:15	-	-	-	-	3750.0	-	3518.0	-	-	-	-	-	
225	89	89	Dayside_Nadir	OFF	UVIS_3	2018 DEC 08 21:58:27	2018 DEC 08 21:58:37	2018 DEC 08 23:01:07	-	-	-	-	Same	Same	2018 DEC 08 22:57:15	-	-	-	-	3750.0	-	3518.0	-	-	-	-	-	
226	180	90	Ingress	SO_O	UVIS_O	2018 DEC 08 22:57:20	2018 DEC 08 23:07:30	2018 DEC 08 23:14:31	2018 DEC 08 22:57:30	2018 DEC 08 23:07:30	2018 DEC 08 23:12:56	2018 DEC 08 23:14:31	Same	Same	Same	Same	Same	Same	421.0	421.0	421.0	421.0	1	1457	1456	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
227	181	90	Egress	SO_O	UVIS_O	2018 DEC 08 23:33:46	2018 DEC 08 23:43:56	2018 DEC 08 23:51:08	2018 DEC 08 23:33:56	2018 DEC 08 23:43:56	2018 DEC 08 23:45:31	2018 DEC 08 23:51:08	Same	Same	Same	Same	Same	Same	432.0	432.0	432.0	432.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
228	90	90	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 08 23:56:21	2018 DEC 08 23:56:31	2018 DEC 09 00:59:03	2018 DEC 08 23:56:31	2018 DEC 09 00:06:31	-	2018 DEC 09 00:46:31	Same	Same	Same	2018 DEC 08 23:59:53	2018 DEC 09 00:09:53	2018 DEC 09 00:45:40	2400.0	3752.0	2147.0	3752.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
229	91	91	Dayside_Nadir	OFF	UVIS_NI	2018 DEC 09 01:54:17	2018 DEC 09 01:54:27	2018 DEC 09 02:56:59	-	-	-	-	Same	Same	Same	-	-	-	-	3752.0	-	3752.0	-	-	-	-	-	
230	92	92	Dayside_Nadir	OFF	UVIS_NI	2018 DEC 09 03:52:17	2018 DEC 09 03:52:27	2018 DEC 09 04:54:59	-	-	-	-	Same	Same	2018 DEC 09 04:51:07	-	-	-	-	3752.0	-	3520.0	-	-	-	-	-	
231	186	93	Ingress	SO_O	UVIS_O	2018 DEC 09 04:51:12	2018 DEC 09 05:01:22	2018 DEC 09 05:08:18	2018 DEC 09 04:51:22	2018 DEC 09 05:01:22	2018 DEC 09 05:06:44	2018 DEC 09 05:08:18	Same	Same	Same	Same	Same	Same	416.0	416.0	416.0	416.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
232	187	93	Egress	SO_O	UVIS_O	2018 DEC 09 05:27:48	2018 DEC 09 05:37:58	2018 DEC 09 05:45:05	2018 DEC 09 05:27:58	2018 DEC 09 05:37:58	2018 DEC 09 05:39:33	2018 DEC 09 05:45:05	Same	Same	Same	Same	Same	Same	427.0	427.0	427.0	427.0	1	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
