TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2021 DEC 01 15:15:00,49,49
2021 DEC 09 13:54:00,146,146
2021 DEC 11 09:09:00,168,168
2021 DEC 12 16:36:00,184,184
2021 DEC 22 03:39:00,300,300
2021 DEC 23 15:03:00,318,318
2021 DEC 23 19:00:00,320,320
2021 DEC 23 21:00:00,321,321
2021 DEC 25 08:24:00,339,339
