NOM_02, OCCEG, 33, 36, 42, 56, 62, 73, 83, 85, 90, 144, 147, 156, 157
NOM_02, OCCIN, 24, 39, 48, 53, 147, 149
NOM_02, OCCME, 103, 104, 137
NOM_03, OCCEG, 8, 29, 76
NOM_03, OCCIN, 3, 78, 90
NOM_03, OCCME, 101, 139
CO_001, OCCEG, 5, 15, 19, 59, 170
CO_001, OCCIN, 83, 143, 152
CO2_01, OCCEG, 9, 60, 70, 72, 173
CO2_01, OCCIN, 9, 13, 33, 34, 40, 46, 60, 73, 85, 151, 156, 160, 163, 170
HCL_01, OCCEG, 3, 11, 27, 39, 78, 96, 152, 163, 168, 177
HCL_01, OCCIN, 11, 16, 22, 27, 29, 42, 49, 62, 70, 76, 96, 98, 99, 144, 154, 162, 173, 177
AER_01, OCCEG, 22
NOM_01, OCCEG, 162
