Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
4,4,65,2019 JAN 03 19:58:44,2019 JAN 03 21:56:32,7068,2019 JAN 03 19:56:44,2019 JAN 03 20:55:45,3541,2019 JAN 03 20:55:46,2019 JAN 03 21:54:32,3526,20.2078,2019 JAN 03 21:24:55
4,4,66,2019 JAN 03 21:56:33,2019 JAN 03 23:54:22,7069,2019 JAN 03 21:54:33,2019 JAN 03 22:53:34,3541,2019 JAN 03 22:53:35,2019 JAN 03 23:52:22,3527,20.4639,2019 JAN 03 23:22:44
1,1,67,2019 JAN 03 23:54:23,2019 JAN 04 01:52:16,7073,2019 JAN 03 23:52:23,2019 JAN 04 00:51:26,3543,2019 JAN 04 00:51:27,2019 JAN 04 01:50:16,3529,20.7333,2019 JAN 04 01:20:37
4,4,68,2019 JAN 04 01:52:17,2019 JAN 04 03:50:11,7074,2019 JAN 04 01:50:17,2019 JAN 04 02:49:20,3543,2019 JAN 04 02:49:21,2019 JAN 04 03:48:11,3530,21.0096,2019 JAN 04 03:18:32
1,1,69,2019 JAN 04 03:50:12,2019 JAN 04 05:48:05,7073,2019 JAN 04 03:48:12,2019 JAN 04 04:47:14,3542,2019 JAN 04 04:47:15,2019 JAN 04 05:46:05,3530,21.2889,2019 JAN 04 05:16:26
4,4,70,2019 JAN 04 05:48:06,2019 JAN 04 07:45:57,7071,2019 JAN 04 05:46:06,2019 JAN 04 06:45:07,3541,2019 JAN 04 06:45:08,2019 JAN 04 07:43:57,3529,21.5558,2019 JAN 04 07:14:18
4,4,71,2019 JAN 04 07:45:58,2019 JAN 04 09:43:47,7069,2019 JAN 04 07:43:58,2019 JAN 04 08:42:58,3540,2019 JAN 04 08:42:59,2019 JAN 04 09:41:47,3528,21.802,2019 JAN 04 09:12:08
1,1,72,2019 JAN 04 09:43:48,2019 JAN 04 11:41:37,7069,2019 JAN 04 09:41:48,2019 JAN 04 10:40:47,3539,2019 JAN 04 10:40:48,2019 JAN 04 11:39:37,3529,22.043,2019 JAN 04 11:09:58
4,4,73,2019 JAN 04 11:41:38,2019 JAN 04 13:39:29,7071,2019 JAN 04 11:39:38,2019 JAN 04 12:38:37,3539,2019 JAN 04 12:38:38,2019 JAN 04 13:37:29,3531,22.3124,2019 JAN 04 13:07:49
1,1,74,2019 JAN 04 13:39:30,2019 JAN 04 15:37:23,7073,2019 JAN 04 13:37:30,2019 JAN 04 14:36:31,3541,2019 JAN 04 14:36:32,2019 JAN 04 15:35:23,3531,22.6033,2019 JAN 04 15:05:43
4,4,75,2019 JAN 04 15:37:24,2019 JAN 04 17:35:17,7073,2019 JAN 04 15:35:24,2019 JAN 04 16:34:27,3543,2019 JAN 04 16:34:28,2019 JAN 04 17:33:17,3529,22.882,2019 JAN 04 17:03:38
1,1,76,2019 JAN 04 17:35:18,2019 JAN 04 19:33:10,7072,2019 JAN 04 17:33:18,2019 JAN 04 18:32:22,3544,2019 JAN 04 18:32:23,2019 JAN 04 19:31:10,3527,23.141,2019 JAN 04 19:01:33
4,4,77,2019 JAN 04 19:33:11,2019 JAN 04 21:31:01,7070,2019 JAN 04 19:31:11,2019 JAN 04 20:30:13,3542,2019 JAN 04 20:30:14,2019 JAN 04 21:29:01,3527,23.3854,2019 JAN 04 20:59:24
3,3,78,2019 JAN 04 21:31:02,2019 JAN 04 23:28:50,7068,2019 JAN 04 21:29:02,2019 JAN 04 22:28:02,3540,2019 JAN 04 22:28:03,2019 JAN 04 23:26:50,3527,23.6335,2019 JAN 04 22:57:12
1,1,79,2019 JAN 04 23:28:51,2019 JAN 05 01:26:42,7071,2019 JAN 04 23:26:51,2019 JAN 05 00:25:52,3541,2019 JAN 05 00:25:53,2019 JAN 05 01:24:42,3529,23.8996,2019 JAN 05 00:55:03
1,1,80,2019 JAN 05 01:26:43,2019 JAN 05 03:24:37,7074,2019 JAN 05 01:24:43,2019 JAN 05 02:23:45,3542,2019 JAN 05 02:23:46,2019 JAN 05 03:22:37,3531,24.1725,2019 JAN 05 02:52:57
17,17,81,2019 JAN 05 03:24:38,2019 JAN 05 05:22:32,7074,2019 JAN 05 03:22:38,2019 JAN 05 04:21:40,3542,2019 JAN 05 04:21:41,2019 JAN 05 05:20:32,3531,24.4537,2019 JAN 05 04:50:52
3,3,82,2019 JAN 05 05:22:33,2019 JAN 05 07:20:25,7072,2019 JAN 05 05:20:33,2019 JAN 05 06:19:33,3540,2019 JAN 05 06:19:34,2019 JAN 05 07:18:25,3531,24.7294,2019 JAN 05 06:48:45
4,4,83,2019 JAN 05 07:20:26,2019 JAN 05 09:18:15,7069,2019 JAN 05 07:18:26,2019 JAN 05 08:17:25,3539,2019 JAN 05 08:17:26,2019 JAN 05 09:16:15,3529,24.9861,2019 JAN 05 08:46:36
1,1,84,2019 JAN 05 09:18:16,2019 JAN 05 11:16:05,7069,2019 JAN 05 09:16:16,2019 JAN 05 10:15:15,3539,2019 JAN 05 10:15:16,2019 JAN 05 11:14:05,3529,25.2281,2019 JAN 05 10:44:25
4,4,85,2019 JAN 05 11:16:06,2019 JAN 05 13:13:56,7070,2019 JAN 05 11:14:06,2019 JAN 05 12:13:04,3538,2019 JAN 05 12:13:05,2019 JAN 05 13:11:56,3531,25.4839,2019 JAN 05 12:42:16
4,4,86,2019 JAN 05 13:13:57,2019 JAN 05 15:11:49,7072,2019 JAN 05 13:11:57,2019 JAN 05 14:10:56,3539,2019 JAN 05 14:10:57,2019 JAN 05 15:09:49,3532,25.7702,2019 JAN 05 14:40:09
4,4,87,2019 JAN 05 15:11:50,2019 JAN 05 17:09:44,7074,2019 JAN 05 15:09:50,2019 JAN 05 16:08:52,3542,2019 JAN 05 16:08:53,2019 JAN 05 17:07:44,3531,26.0564,2019 JAN 05 16:38:04
3,3,88,2019 JAN 05 17:09:45,2019 JAN 05 19:07:38,7073,2019 JAN 05 17:07:45,2019 JAN 05 18:06:47,3542,2019 JAN 05 18:06:48,2019 JAN 05 19:05:38,3530,26.3248,2019 JAN 05 18:35:59
1,1,89,2019 JAN 05 19:07:39,2019 JAN 05 21:05:29,7070,2019 JAN 05 19:05:39,2019 JAN 05 20:04:40,3541,2019 JAN 05 20:04:41,2019 JAN 05 21:03:29,3528,26.5777,2019 JAN 05 20:33:51
1,1,90,2019 JAN 05 21:05:30,2019 JAN 05 23:03:19,7069,2019 JAN 05 21:03:30,2019 JAN 05 22:02:30,3540,2019 JAN 05 22:02:31,2019 JAN 05 23:01:19,3528,26.8233,2019 JAN 05 22:31:41
4,4,91,2019 JAN 05 23:03:20,2019 JAN 06 01:01:09,7069,2019 JAN 05 23:01:20,2019 JAN 06 00:00:20,3540,2019 JAN 06 00:00:21,2019 JAN 06 00:59:09,3528,27.0825,2019 JAN 06 00:29:30
4,4,92,2019 JAN 06 01:01:10,2019 JAN 06 02:59:03,7073,2019 JAN 06 00:59:10,2019 JAN 06 01:58:12,3542,2019 JAN 06 01:58:13,2019 JAN 06 02:57:03,3530,27.3527,2019 JAN 06 02:27:24
1,1,93,2019 JAN 06 02:59:04,2019 JAN 06 04:56:59,7075,2019 JAN 06 02:57:04,2019 JAN 06 03:56:06,3542,2019 JAN 06 03:56:07,2019 JAN 06 04:54:59,3532,27.6314,2019 JAN 06 04:25:19
4,4,94,2019 JAN 06 04:57:00,2019 JAN 06 06:54:53,7073,2019 JAN 06 04:55:00,2019 JAN 06 05:54:00,3540,2019 JAN 06 05:54:01,2019 JAN 06 06:52:53,3532,27.9123,2019 JAN 06 06:23:13
1,1,95,2019 JAN 06 06:54:54,2019 JAN 06 08:52:44,7070,2019 JAN 06 06:52:54,2019 JAN 06 07:51:53,3539,2019 JAN 06 07:51:54,2019 JAN 06 08:50:44,3530,28.1794,2019 JAN 06 08:21:04
8,8,96,2019 JAN 06 08:52:45,2019 JAN 06 10:50:34,7069,2019 JAN 06 08:50:45,2019 JAN 06 09:49:44,3539,2019 JAN 06 09:49:45,2019 JAN 06 10:48:34,3529,28.4263,2019 JAN 06 10:18:54
1,1,97,2019 JAN 06 10:50:35,2019 JAN 06 12:48:24,7069,2019 JAN 06 10:48:35,2019 JAN 06 11:47:32,3537,2019 JAN 06 11:47:33,2019 JAN 06 12:46:24,3531,28.6707,2019 JAN 06 12:16:44
4,4,98,2019 JAN 06 12:48:25,2019 JAN 06 14:46:17,7072,2019 JAN 06 12:46:25,2019 JAN 06 13:45:23,3538,2019 JAN 06 13:45:24,2019 JAN 06 14:44:17,3533,28.944,2019 JAN 06 14:14:36
1,1,99,2019 JAN 06 14:46:18,2019 JAN 06 16:44:11,7073,2019 JAN 06 14:44:18,2019 JAN 06 15:43:18,3540,2019 JAN 06 15:43:19,2019 JAN 06 16:42:11,3532,29.2343,2019 JAN 06 16:12:30
4,4,100,2019 JAN 06 16:44:12,2019 JAN 06 18:42:05,7073,2019 JAN 06 16:42:12,2019 JAN 06 17:41:14,3542,2019 JAN 06 17:41:15,2019 JAN 06 18:40:05,3530,29.5117,2019 JAN 06 18:10:25
1,1,101,2019 JAN 06 18:42:06,2019 JAN 06 20:39:57,7071,2019 JAN 06 18:40:06,2019 JAN 06 19:39:08,3542,2019 JAN 06 19:39:09,2019 JAN 06 20:37:57,3528,29.7712,2019 JAN 06 20:08:19
8,8,102,2019 JAN 06 20:39:58,2019 JAN 06 22:37:47,7069,2019 JAN 06 20:37:58,2019 JAN 06 21:36:59,3541,2019 JAN 06 21:37:00,2019 JAN 06 22:35:47,3527,30.0173,2019 JAN 06 22:06:09
1,1,103,2019 JAN 06 22:37:48,2019 JAN 07 00:35:36,7068,2019 JAN 06 22:35:48,2019 JAN 06 23:34:47,3539,2019 JAN 06 23:34:48,2019 JAN 07 00:33:36,3528,30.2692,2019 JAN 07 00:03:57
17,17,104,2019 JAN 07 00:35:37,2019 JAN 07 02:33:29,7072,2019 JAN 07 00:33:37,2019 JAN 07 01:32:38,3541,2019 JAN 07 01:32:39,2019 JAN 07 02:31:29,3530,30.5356,2019 JAN 07 02:01:49
4,4,105,2019 JAN 07 02:33:30,2019 JAN 07 04:31:24,7074,2019 JAN 07 02:31:30,2019 JAN 07 03:30:32,3542,2019 JAN 07 03:30:33,2019 JAN 07 04:29:24,3531,30.8099,2019 JAN 07 03:59:44
1,1,106,2019 JAN 07 04:31:25,2019 JAN 07 06:29:19,7074,2019 JAN 07 04:29:25,2019 JAN 07 05:28:26,3541,2019 JAN 07 05:28:27,2019 JAN 07 06:27:19,3532,31.0929,2019 JAN 07 05:57:39
4,4,107,2019 JAN 07 06:29:20,2019 JAN 07 08:27:12,7072,2019 JAN 07 06:27:20,2019 JAN 07 07:26:19,3539,2019 JAN 07 07:26:20,2019 JAN 07 08:25:12,3532,31.3691,2019 JAN 07 07:55:31
3,3,108,2019 JAN 07 08:27:13,2019 JAN 07 10:25:02,7069,2019 JAN 07 08:25:13,2019 JAN 07 09:24:11,3538,2019 JAN 07 09:24:12,2019 JAN 07 10:23:02,3530,31.6253,2019 JAN 07 09:53:22
