Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
6	21	Nightside	2019 NOV 03 00:56:37	2019 NOV 03 01:25:59	2019 NOV 03 01:55:22	3525.39	-78.66	-49.18	86.91	61.06	-23.13	-61.09	116.31	4.70	5	-	-	-		
6	21	Dayside	2019 NOV 03 01:55:22	2019 NOV 03 02:24:56	2019 NOV 03 02:54:29	3547.30	86.91	116.80	-107.61	-61.09	24.52	61.14	63.58	16.73	5	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
7	21	Nightside	2019 NOV 03 02:54:29	2019 NOV 03 03:23:52	2019 NOV 03 03:53:14	3524.42	-107.61	-78.16	58.00	61.14	-23.09	-61.16	116.55	4.68	14	-	-	-		
7	21	Dayside	2019 NOV 03 03:53:14	2019 NOV 03 04:22:47	2019 NOV 03 04:52:20	3545.99	58.00	87.83	-136.59	-61.16	24.46	61.22	63.34	16.71	14	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
8	21	Nightside	2019 NOV 03 04:52:20	2019 NOV 03 05:21:41	2019 NOV 03 05:51:01	3521.46	-136.59	-107.11	28.88	61.22	-22.96	-61.30	116.76	4.67	5	-	-	-		
8	21	Dayside	2019 NOV 03 05:51:01	2019 NOV 03 06:20:35	2019 NOV 03 06:50:08	3546.84	28.88	58.88	-165.75	-61.30	24.32	61.37	63.13	16.69	5	HDO H2O 2SUBD 03	Science: orders #168, #121, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&mergedMatch:EAST THAUMASIA; 	
9	21	Nightside	2019 NOV 03 06:50:08	2019 NOV 03 07:19:29	2019 NOV 03 07:48:50	3522.10	-165.75	-136.08	-0.42	61.37	-22.75	-61.47	116.96	4.65	5	-	-	-		
9	21	Dayside	2019 NOV 03 07:48:50	2019 NOV 03 08:18:24	2019 NOV 03 08:47:58	3547.46	-0.42	29.89	164.90	-61.47	24.04	61.55	62.93	16.67	5	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&mergedMatch:PAVONIS MONS; &mergedMatch:CLARITAS RISE; &mergedMatch:SOUTH THAUMASIA; 	
10	21	Nightside	2019 NOV 03 08:47:58	2019 NOV 03 09:17:20	2019 NOV 03 09:46:43	3525.20	164.90	-165.08	-29.64	61.55	-22.56	-61.62	117.19	4.62	5	-	-	-		
10	21	Dayside	2019 NOV 03 09:46:43	2019 NOV 03 10:16:17	2019 NOV 03 10:45:51	3547.84	-29.64	0.88	135.68	-61.62	23.82	61.69	62.71	16.64	5	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
11	21	Nightside	2019 NOV 03 10:45:51	2019 NOV 03 11:15:14	2019 NOV 03 11:44:37	3525.93	135.68	165.91	-58.76	61.69	-22.41	-61.73	117.43	4.60	5	-	-	-		
11	21	Dayside	2019 NOV 03 11:44:37	2019 NOV 03 12:14:11	2019 NOV 03 12:43:46	3549.06	-58.76	-28.14	106.63	-61.73	23.72	61.79	62.45	16.62	5	HDO H2O 2SUBD 03	Science: orders #168, #121, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
12	21	Nightside	2019 NOV 03 12:43:46	2019 NOV 03 13:13:08	2019 NOV 03 13:42:30	3524.17	106.63	136.90	-87.79	61.79	-22.30	-61.82	117.68	4.58	14	-	-	-		
12	21	Dayside	2019 NOV 03 13:42:30	2019 NOV 03 14:12:05	2019 NOV 03 14:41:40	3549.99	-87.79	-57.14	77.71	-61.82	23.68	61.85	62.19	16.60	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
13	21	Nightside	2019 NOV 03 14:41:40	2019 NOV 03 15:11:01	2019 NOV 03 15:40:22	3522.09	77.71	107.92	-116.74	61.85	-22.24	-61.89	117.92	4.56	3	-	-	-		
13	21	Dayside	2019 NOV 03 15:40:22	2019 NOV 03 16:09:57	2019 NOV 03 16:39:31	3549.04	-116.74	-86.10	48.78	-61.89	23.64	61.92	61.95	16.58	3	CH4 CO 2SUBD 02	Science: orders #134, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
14	21	Nightside	2019 NOV 03 16:39:31	2019 NOV 03 17:08:52	2019 NOV 03 17:38:12	3521.01	48.78	78.97	-145.71	61.92	-22.19	-61.97	118.15	4.54	1	-	-	-		
14	21	Dayside	2019 NOV 03 17:38:12	2019 NOV 03 18:07:45	2019 NOV 03 18:37:19	3546.66	-145.71	-115.05	19.60	-61.97	23.49	62.05	61.75	16.56	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
15	21	Nightside	2019 NOV 03 18:37:19	2019 NOV 03 19:06:40	2019 NOV 03 19:36:01	3521.92	19.60	50.02	-174.93	62.05	-22.04	-62.11	118.36	4.52	1	-	-	-		
15	21	Dayside	2019 NOV 03 19:36:01	2019 NOV 03 20:05:35	2019 NOV 03 20:35:09	3547.90	-174.93	-144.03	-9.70	-62.11	23.28	62.20	61.53	16.54	1	-		COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
16	21	Nightside	2019 NOV 03 20:35:09	2019 NOV 03 21:04:30	2019 NOV 03 21:33:52	3523.18	-9.70	21.02	155.74	62.20	-21.79	-62.27	118.58	4.50	1	-	-	-		
16	21	Dayside	2019 NOV 03 21:33:52	2019 NOV 03 22:03:27	2019 NOV 03 22:33:02	3549.95	155.74	-173.03	-38.90	-62.27	23.11	62.32	61.30	16.52	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
17	21	Nightside	2019 NOV 03 22:33:02	2019 NOV 03 23:02:24	2019 NOV 03 23:31:46	3524.73	-38.90	-7.99	126.55	62.32	-21.61	-62.38	118.81	4.48	1	-	-	-		
17	21	Dayside	2019 NOV 03 23:31:46	2019 NOV 04 00:01:21	2019 NOV 04 00:30:56	3549.75	126.55	157.97	-67.96	-62.38	23.01	62.41	61.06	16.50	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
18	21	Nightside	2019 NOV 04 00:30:56	2019 NOV 04 01:00:19	2019 NOV 04 01:29:43	3526.55	-67.96	-37.00	97.57	62.41	-21.53	-62.45	119.06	4.46	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
18	21	Dayside	2019 NOV 04 01:29:43	2019 NOV 04 01:59:16	2019 NOV 04 02:28:50	3547.57	97.57	128.97	-96.92	-62.45	22.95	62.48	60.81	16.48	17	-		COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
19	21	Nightside	2019 NOV 04 02:28:50	2019 NOV 04 02:58:14	2019 NOV 04 03:27:37	3526.64	-96.92	-65.98	68.69	62.48	-21.52	-62.50	119.32	4.44	3	-	-	-		
19	21	Dayside	2019 NOV 04 03:27:37	2019 NOV 04 03:57:10	2019 NOV 04 04:26:43	3545.67	68.69	100.00	-125.85	-62.50	22.92	62.53	60.57	16.46	3	Ice CO 2SUBD #1	Science: orders #193, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
20	21	Nightside	2019 NOV 04 04:26:43	2019 NOV 04 04:56:05	2019 NOV 04 05:25:27	3524.07	-125.85	-94.94	39.72	62.53	-21.46	-62.57	119.55	4.42	1	-	-	-		
20	21	Dayside	2019 NOV 04 05:25:27	2019 NOV 04 05:55:00	2019 NOV 04 06:24:33	3545.86	39.72	71.05	-154.87	-62.57	22.87	62.62	60.34	16.44	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 88: NADIR: Horizontal Bin (57:240;0:1047), Tint = 10000 ms,20 bit,Rhythm = 11964 ms, Binning=3		
21	21	Nightside	2019 NOV 04 06:24:33	2019 NOV 04 06:53:54	2019 NOV 04 07:23:15	3522.18	-154.87	-123.89	10.50	62.62	-21.31	-62.69	119.76	4.40	14	-	-	-		
21	21	Dayside	2019 NOV 04 07:23:15	2019 NOV 04 07:52:48	2019 NOV 04 08:22:22	3547.13	10.50	42.09	175.86	-62.69	22.69	62.75	60.14	16.42	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
22	21	Nightside	2019 NOV 04 08:22:22	2019 NOV 04 08:51:44	2019 NOV 04 09:21:07	3525.01	175.86	-152.87	-18.73	62.75	-21.14	-62.81	119.97	4.38	1	-	-	-		
22	21	Dayside	2019 NOV 04 09:21:07	2019 NOV 04 09:50:41	2019 NOV 04 10:20:14	3547.44	-18.73	13.10	146.59	-62.81	22.47	62.87	59.92	16.40	1	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&ingressMatch:OLYMPUS MONS; &ingressMatch:OLYMPUS MONS; 	
23	21	Nightside	2019 NOV 04 10:20:14	2019 NOV 04 10:49:38	2019 NOV 04 11:19:01	3526.75	146.59	178.13	-47.87	62.87	-21.01	-62.91	120.22	4.36	1	-	-	-		
23	21	Dayside	2019 NOV 04 11:19:01	2019 NOV 04 11:48:35	2019 NOV 04 12:18:09	3548.26	-47.87	-15.91	117.50	-62.91	22.35	62.96	59.67	16.38	1	Ice CH4 2SUBD #1	Science: orders #193, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
24	21	Nightside	2019 NOV 04 12:18:09	2019 NOV 04 12:47:32	2019 NOV 04 13:16:55	3525.83	117.50	149.13	-76.92	62.96	-20.92	-62.98	120.47	4.34	14	-	-	-		
24	21	Dayside	2019 NOV 04 13:16:55	2019 NOV 04 13:46:30	2019 NOV 04 14:16:05	3549.53	-76.92	-44.91	88.56	-62.98	22.32	63.01	59.41	16.36	14	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
25	21	Nightside	2019 NOV 04 14:16:05	2019 NOV 04 14:45:26	2019 NOV 04 15:14:48	3523.57	88.56	120.14	-105.86	63.01	-20.86	-63.04	120.71	4.32	14	-	-	-		
25	21	Dayside	2019 NOV 04 15:14:48	2019 NOV 04 15:44:23	2019 NOV 04 16:13:58	3549.55	-105.86	-73.88	59.69	-63.04	22.32	63.05	59.16	16.34	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
26	21	Nightside	2019 NOV 04 16:13:58	2019 NOV 04 16:43:19	2019 NOV 04 17:12:40	3521.92	59.69	91.18	-134.78	63.05	-20.84	-63.09	120.95	4.30	3	-	-	-		
26	21	Dayside	2019 NOV 04 17:12:40	2019 NOV 04 17:42:13	2019 NOV 04 18:11:47	3547.23	-134.78	-102.83	30.66	-63.09	22.24	63.12	58.93	16.32	3	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&daysideMatch:ASCRAEUS MONS; 	
27	21	Nightside	2019 NOV 04 18:11:47	2019 NOV 04 18:41:08	2019 NOV 04 19:10:29	3522.09	30.66	62.25	-163.85	63.12	-20.78	-63.17	121.17	4.29	1	-	-	-		
27	21	Dayside	2019 NOV 04 19:10:29	2019 NOV 04 19:40:02	2019 NOV 04 20:09:36	3546.94	-163.85	-131.79	1.41	-63.17	22.08	63.24	58.73	16.30	1	CH4 H2O 2SUBD 01	Science: orders #134, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&ingressMatch:NILI FOSSAE FORSTERITE; &ingressMatch:NILI FOSSAE FAULT; &ingressMatch:NILI FOSSAE FORSTERITE; &ingressMatch:NILI FOSSAE FAULT; &daysideMatch:OLYMPUS MONS; 	
28	21	Nightside	2019 NOV 04 20:09:36	2019 NOV 04 20:38:58	2019 NOV 04 21:08:19	3523.20	1.41	33.28	166.87	63.24	-20.61	-63.29	121.38	4.27	14	-	-	-		
28	21	Dayside	2019 NOV 04 21:08:19	2019 NOV 04 21:37:54	2019 NOV 04 22:07:28	3549.28	166.87	-160.77	-27.81	-63.29	21.93	63.34	58.50	16.28	14	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
29	21	Nightside	2019 NOV 04 22:07:28	2019 NOV 04 22:36:51	2019 NOV 04 23:06:13	3524.59	-27.81	4.28	137.64	63.34	-20.42	-63.39	121.61	4.24	1	-	-	-		
29	21	Dayside	2019 NOV 04 23:06:13	2019 NOV 04 23:35:48	2019 NOV 05 00:05:23	3549.97	137.64	170.24	-56.91	-63.39	21.83	63.42	58.26	16.26	1	H2O CO 2SUBD 01	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
30	21	Nightside	2019 NOV 05 00:05:23	2019 NOV 05 00:34:46	2019 NOV 05 01:04:09	3526.30	-56.91	-24.72	108.59	63.42	-20.32	-63.46	121.86	4.22	3	-	-	-		
30	21	Dayside	2019 NOV 05 01:04:09	2019 NOV 05 01:33:43	2019 NOV 05 02:03:18	3548.28	108.59	141.25	-85.90	-63.46	21.76	63.48	58.01	16.24	3	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:INSIGHT; 	
31	21	Nightside	2019 NOV 05 02:03:18	2019 NOV 05 02:32:41	2019 NOV 05 03:02:05	3527.31	-85.90	-53.71	79.70	63.48	-20.31	-63.49	122.12	4.20	14	-	-	-		
31	21	Dayside	2019 NOV 05 03:02:05	2019 NOV 05 03:31:38	2019 NOV 05 04:01:11	3546.21	79.70	112.27	-114.81	-63.49	21.74	63.52	57.76	16.23	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
32	21	Nightside	2019 NOV 05 04:01:11	2019 NOV 05 04:30:34	2019 NOV 05 04:59:57	3525.90	-114.81	-82.67	50.82	63.52	-20.30	-63.53	122.36	4.19	1	-	-	-		
32	21	Dayside	2019 NOV 05 04:59:57	2019 NOV 05 05:29:30	2019 NOV 05 05:59:02	3545.38	50.82	83.32	-143.74	-63.53	21.73	63.57	57.53	16.21	1	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
33	21	Nightside	2019 NOV 05 05:59:02	2019 NOV 05 06:28:24	2019 NOV 05 06:57:46	3523.42	-143.74	-111.61	21.72	63.57	-20.21	-63.61	122.58	4.17	1	-	-	-		
33	21	Dayside	2019 NOV 05 06:57:46	2019 NOV 05 07:27:19	2019 NOV 05 07:56:52	3546.28	21.72	54.37	-172.89	-63.61	21.63	63.65	57.31	16.19	1	HDO CO 3SUBD 02	Science: orders #168, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
34	21	Nightside	2019 NOV 05 07:56:52	2019 NOV 05 08:26:14	2019 NOV 05 08:55:37	3524.85	-172.89	-140.57	-7.52	63.65	-20.08	-63.71	122.79	4.15	14	-	-	-		
34	21	Dayside	2019 NOV 05 08:55:37	2019 NOV 05 09:25:10	2019 NOV 05 09:54:44	3546.89	-7.52	25.40	157.82	-63.71	21.43	63.75	57.10	16.17	14	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
35	21	Nightside	2019 NOV 05 09:54:44	2019 NOV 05 10:24:07	2019 NOV 05 10:53:31	3527.39	157.82	-169.55	-36.68	63.75	-19.97	-63.79	123.03	4.13	1	-	-	-		
35	21	Dayside	2019 NOV 05 10:53:31	2019 NOV 05 11:23:05	2019 NOV 05 11:52:39	3547.43	-36.68	-3.60	128.68	-63.79	21.29	63.83	56.87	16.15	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
36	21	Nightside	2019 NOV 05 11:52:39	2019 NOV 05 12:22:02	2019 NOV 05 12:51:26	3527.50	128.68	161.45	-65.74	63.83	-19.89	-63.85	123.28	4.11	3	-	-	-		
36	21	Dayside	2019 NOV 05 12:51:26	2019 NOV 05 13:21:00	2019 NOV 05 13:50:35	3548.59	-65.74	-32.60	99.70	-63.85	21.25	63.88	56.61	16.13	3	CH4 CO 2SUBD 01	Science: orders #136, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&daysideMatch:ACIDALIA MUD VOLCANOES BASIN; 	
37	21	Nightside	2019 NOV 05 13:50:35	2019 NOV 05 14:19:57	2019 NOV 05 14:49:20	3525.49	99.70	132.46	-94.70	63.88	-19.83	-63.90	123.53	4.09	14	-	-	-		
37	21	Dayside	2019 NOV 05 14:49:20	2019 NOV 05 15:18:55	2019 NOV 05 15:48:29	3549.17	-94.70	-61.58	70.84	-63.90	21.27	63.91	56.35	16.11	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
38	21	Nightside	2019 NOV 05 15:48:29	2019 NOV 05 16:17:51	2019 NOV 05 16:47:13	3523.58	70.84	103.49	-123.60	63.91	-19.81	-63.93	123.77	4.07	1	-	-	-		
38	21	Dayside	2019 NOV 05 16:47:13	2019 NOV 05 17:16:47	2019 NOV 05 17:46:21	3547.80	-123.60	-90.53	41.94	-63.93	21.25	63.95	56.11	16.09	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
39	21	Nightside	2019 NOV 05 17:46:21	2019 NOV 05 18:15:42	2019 NOV 05 18:45:04	3522.77	41.94	74.56	-152.54	63.95	-19.80	-63.98	124.00	4.05	1	-	-	-		
39	21	Dayside	2019 NOV 05 18:45:04	2019 NOV 05 19:14:37	2019 NOV 05 19:44:10	3546.33	-152.54	-119.47	12.77	-63.98	21.15	64.02	55.90	16.07	1	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&ingressMatch:UTOPIA; &ingressMatch:UTOPIA; &daysideMatch:ULYSSES FOSSAE; 	
40	21	Nightside	2019 NOV 05 19:44:10	2019 NOV 05 20:13:32	2019 NOV 05 20:42:54	3523.68	12.77	45.61	178.26	64.02	-19.69	-64.06	124.21	4.04	8	-	-	-		
40	21	Dayside	2019 NOV 05 20:42:54	2019 NOV 05 21:12:28	2019 NOV 05 21:42:02	3548.07	178.26	-148.43	-16.47	-64.06	21.01	64.11	55.68	16.05	8	Nominal Limb 01	Science: orders #164, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
41	21	Nightside	2019 NOV 05 21:42:02	2019 NOV 05 22:11:24	2019 NOV 05 22:40:47	3524.98	-16.47	16.63	148.99	64.11	-19.52	-64.15	124.44	4.01	1	-	-	-		
41	21	Dayside	2019 NOV 05 22:40:47	2019 NOV 05 23:10:21	2019 NOV 05 23:39:56	3549.51	148.99	-177.42	-45.59	-64.15	20.92	64.17	55.44	16.03	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
42	21	Nightside	2019 NOV 05 23:39:56	2019 NOV 06 00:09:19	2019 NOV 06 00:38:43	3526.55	-45.59	-12.37	119.88	64.17	-19.40	-64.21	124.68	3.99	3	-	-	-		
42	21	Dayside	2019 NOV 06 00:38:43	2019 NOV 06 01:08:17	2019 NOV 06 01:37:51	3548.79	119.88	153.59	-74.60	-64.21	20.86	64.22	55.19	16.02	3	CH4 CO 2SUBD 01	Science: orders #136, #190, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3	&daysideMatch:AEOLIS MENSAE MFF; 	
43	21	Nightside	2019 NOV 06 01:37:51	2019 NOV 06 02:07:15	2019 NOV 06 02:36:40	3528.10	-74.60	-41.36	90.97	64.22	-19.38	-64.24	124.94	3.97	14	-	-	-		
43	21	Dayside	2019 NOV 06 02:36:40	2019 NOV 06 03:06:13	2019 NOV 06 03:35:46	3546.56	90.97	124.61	-103.50	-64.24	20.84	64.25	54.94	16.00	14	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
44	21	Nightside	2019 NOV 06 03:35:46	2019 NOV 06 04:05:10	2019 NOV 06 04:34:34	3527.72	-103.50	-70.33	62.14	64.25	-19.40	-64.26	125.19	3.96	1	-	-	-		
44	21	Dayside	2019 NOV 06 04:34:34	2019 NOV 06 05:04:06	2019 NOV 06 05:33:39	3544.95	62.14	95.65	-132.38	-64.26	20.84	64.29	54.70	15.98	1	-		COP row 95: NADIR: Horizontal Bin (57:240;0:1047), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
45	21	Nightside	2019 NOV 06 05:33:39	2019 NOV 06 06:03:01	2019 NOV 06 06:32:24	3524.89	-132.38	-99.27	33.18	64.29	-19.37	-64.31	125.42	3.94	14	-	-	-		
45	21	Dayside	2019 NOV 06 06:32:24	2019 NOV 06 07:01:56	2019 NOV 06 07:31:29	3545.55	33.18	66.72	-161.40	-64.31	20.82	64.33	54.47	15.96	14	-		COP row 84: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7000 ms,20 bit,Rhythm = 8964 ms, Binning=3		
46	21	Nightside	2019 NOV 06 07:31:29	2019 NOV 06 08:00:51	2019 NOV 06 08:30:13	3523.95	-161.40	-128.22	3.98	64.33	-19.26	-64.38	125.63	3.92	1	-	-	-		
