Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,20,2024 JUN 10 03:47:38,2024 JUN 10 05:45:28,7070,2024 JUN 10 03:45:38,2024 JUN 10 04:44:45,3547,2024 JUN 10 04:44:46,2024 JUN 10 05:43:28,3522,41.246,2024 JUN 10 05:14:22
1,1,21,2024 JUN 10 05:45:29,2024 JUN 10 07:43:23,7074,2024 JUN 10 05:43:29,2024 JUN 10 06:42:38,3549,2024 JUN 10 06:42:39,2024 JUN 10 07:41:23,3524,41.0248,2024 JUN 10 07:12:16
3,3,22,2024 JUN 10 07:43:24,2024 JUN 10 09:41:20,7076,2024 JUN 10 07:41:24,2024 JUN 10 08:40:34,3550,2024 JUN 10 08:40:35,2024 JUN 10 09:39:20,3525,40.7873,2024 JUN 10 09:10:13
3,3,23,2024 JUN 10 09:41:21,2024 JUN 10 11:39:17,7076,2024 JUN 10 09:39:21,2024 JUN 10 10:38:30,3549,2024 JUN 10 10:38:31,2024 JUN 10 11:37:17,3526,40.5324,2024 JUN 10 11:08:10
1,1,24,2024 JUN 10 11:39:18,2024 JUN 10 13:37:12,7074,2024 JUN 10 11:37:18,2024 JUN 10 12:36:26,3548,2024 JUN 10 12:36:27,2024 JUN 10 13:35:12,3525,40.276,2024 JUN 10 13:06:05
1,1,25,2024 JUN 10 13:37:13,2024 JUN 10 15:35:04,7071,2024 JUN 10 13:35:13,2024 JUN 10 14:34:19,3546,2024 JUN 10 14:34:20,2024 JUN 10 15:33:04,3524,40.0393,2024 JUN 10 15:03:58
3,3,26,2024 JUN 10 15:35:05,2024 JUN 10 17:32:54,7069,2024 JUN 10 15:33:05,2024 JUN 10 16:32:11,3546,2024 JUN 10 16:32:12,2024 JUN 10 17:30:54,3522,39.8269,2024 JUN 10 17:01:49
1,1,27,2024 JUN 10 17:32:55,2024 JUN 10 19:30:49,7074,2024 JUN 10 17:30:55,2024 JUN 10 18:30:03,3548,2024 JUN 10 18:30:04,2024 JUN 10 19:28:49,3525,39.6053,2024 JUN 10 18:59:42
3,3,28,2024 JUN 10 19:30:50,2024 JUN 10 21:28:45,7075,2024 JUN 10 19:28:50,2024 JUN 10 20:27:58,3548,2024 JUN 10 20:27:59,2024 JUN 10 21:26:45,3526,39.3602,2024 JUN 10 20:57:37
1,1,29,2024 JUN 10 21:28:46,2024 JUN 10 23:26:41,7075,2024 JUN 10 21:26:46,2024 JUN 10 22:25:55,3549,2024 JUN 10 22:25:56,2024 JUN 10 23:24:41,3525,39.1081,2024 JUN 10 22:55:34
1,1,30,2024 JUN 10 23:26:42,2024 JUN 11 01:24:35,7073,2024 JUN 10 23:24:42,2024 JUN 11 00:23:51,3549,2024 JUN 11 00:23:52,2024 JUN 11 01:22:35,3523,38.8572,2024 JUN 11 00:53:30
3,3,31,2024 JUN 11 01:24:36,2024 JUN 11 03:22:28,7072,2024 JUN 11 01:22:36,2024 JUN 11 02:21:45,3549,2024 JUN 11 02:21:46,2024 JUN 11 03:20:28,3522,38.6175,2024 JUN 11 02:51:23
1,1,32,2024 JUN 11 03:22:29,2024 JUN 11 05:20:19,7070,2024 JUN 11 03:20:29,2024 JUN 11 04:19:36,3547,2024 JUN 11 04:19:37,2024 JUN 11 05:18:19,3522,38.3952,2024 JUN 11 04:49:13
3,3,33,2024 JUN 11 05:20:20,2024 JUN 11 07:18:11,7071,2024 JUN 11 05:18:20,2024 JUN 11 06:17:27,3547,2024 JUN 11 06:17:28,2024 JUN 11 07:16:11,3523,38.1783,2024 JUN 11 06:47:05
1,1,34,2024 JUN 11 07:18:12,2024 JUN 11 09:16:07,7075,2024 JUN 11 07:16:12,2024 JUN 11 08:15:22,3550,2024 JUN 11 08:15:23,2024 JUN 11 09:14:07,3524,37.9479,2024 JUN 11 08:45:01
1,1,35,2024 JUN 11 09:16:08,2024 JUN 11 11:14:05,7077,2024 JUN 11 09:14:08,2024 JUN 11 10:13:19,3551,2024 JUN 11 10:13:20,2024 JUN 11 11:12:05,3525,37.7019,2024 JUN 11 10:42:58
3,3,36,2024 JUN 11 11:14:06,2024 JUN 11 13:12:01,7075,2024 JUN 11 11:12:06,2024 JUN 11 12:11:14,3548,2024 JUN 11 12:11:15,2024 JUN 11 13:10:01,3526,37.4422,2024 JUN 11 12:40:54
1,1,37,2024 JUN 11 13:12:02,2024 JUN 11 15:09:54,7072,2024 JUN 11 13:10:02,2024 JUN 11 14:09:09,3547,2024 JUN 11 14:09:10,2024 JUN 11 15:07:54,3524,37.1949,2024 JUN 11 14:38:48
3,3,38,2024 JUN 11 15:09:55,2024 JUN 11 17:07:45,7070,2024 JUN 11 15:07:55,2024 JUN 11 16:07:01,3546,2024 JUN 11 16:07:02,2024 JUN 11 17:05:45,3523,36.9764,2024 JUN 11 16:36:39
1,1,39,2024 JUN 11 17:07:46,2024 JUN 11 19:05:38,7072,2024 JUN 11 17:05:46,2024 JUN 11 18:04:53,3547,2024 JUN 11 18:04:54,2024 JUN 11 19:03:38,3524,36.7651,2024 JUN 11 18:34:32
3,3,40,2024 JUN 11 19:05:39,2024 JUN 11 21:03:34,7075,2024 JUN 11 19:03:39,2024 JUN 11 20:02:47,3548,2024 JUN 11 20:02:48,2024 JUN 11 21:01:34,3526,36.5289,2024 JUN 11 20:32:26
3,3,41,2024 JUN 11 21:03:35,2024 JUN 11 23:01:31,7076,2024 JUN 11 21:01:35,2024 JUN 11 22:00:44,3549,2024 JUN 11 22:00:45,2024 JUN 11 22:59:31,3526,36.2776,2024 JUN 11 22:30:23
1,1,42,2024 JUN 11 23:01:32,2024 JUN 12 00:59:26,7074,2024 JUN 11 22:59:32,2024 JUN 11 23:58:41,3549,2024 JUN 11 23:58:42,2024 JUN 12 00:57:26,3524,36.0243,2024 JUN 12 00:28:19
1,1,43,2024 JUN 12 00:59:27,2024 JUN 12 02:57:19,7072,2024 JUN 12 00:57:27,2024 JUN 12 01:56:36,3549,2024 JUN 12 01:56:37,2024 JUN 12 02:55:19,3522,35.7811,2024 JUN 12 02:26:14
3,3,44,2024 JUN 12 02:57:20,2024 JUN 12 04:55:11,7071,2024 JUN 12 02:55:20,2024 JUN 12 03:54:28,3548,2024 JUN 12 03:54:29,2024 JUN 12 04:53:11,3522,35.5495,2024 JUN 12 04:24:06
1,1,45,2024 JUN 12 04:55:12,2024 JUN 12 06:53:03,7071,2024 JUN 12 04:53:12,2024 JUN 12 05:52:19,3547,2024 JUN 12 05:52:20,2024 JUN 12 06:51:03,3523,35.3356,2024 JUN 12 06:21:56
3,3,46,2024 JUN 12 06:53:04,2024 JUN 12 08:50:58,7074,2024 JUN 12 06:51:04,2024 JUN 12 07:50:13,3549,2024 JUN 12 07:50:14,2024 JUN 12 08:48:58,3524,35.112,2024 JUN 12 08:19:52
1,1,47,2024 JUN 12 08:50:59,2024 JUN 12 10:48:56,7077,2024 JUN 12 08:48:59,2024 JUN 12 09:48:09,3550,2024 JUN 12 09:48:10,2024 JUN 12 10:46:56,3526,34.8725,2024 JUN 12 10:17:49
3,3,48,2024 JUN 12 10:48:57,2024 JUN 12 12:46:53,7076,2024 JUN 12 10:46:57,2024 JUN 12 11:46:06,3549,2024 JUN 12 11:46:07,2024 JUN 12 12:44:53,3526,34.6156,2024 JUN 12 12:15:46
1,1,49,2024 JUN 12 12:46:54,2024 JUN 12 14:44:48,7074,2024 JUN 12 12:44:54,2024 JUN 12 13:44:01,3547,2024 JUN 12 13:44:02,2024 JUN 12 14:42:48,3526,34.3603,2024 JUN 12 14:13:41
1,1,50,2024 JUN 12 14:44:49,2024 JUN 12 16:42:39,7070,2024 JUN 12 14:42:49,2024 JUN 12 15:41:55,3546,2024 JUN 12 15:41:56,2024 JUN 12 16:40:39,3523,34.1279,2024 JUN 12 16:11:33
3,3,51,2024 JUN 12 16:42:40,2024 JUN 12 18:40:30,7070,2024 JUN 12 16:40:40,2024 JUN 12 17:39:46,3546,2024 JUN 12 17:39:47,2024 JUN 12 18:38:30,3523,33.9183,2024 JUN 12 18:09:25
1,1,52,2024 JUN 12 18:40:31,2024 JUN 12 20:38:26,7075,2024 JUN 12 18:38:31,2024 JUN 12 19:37:39,3548,2024 JUN 12 19:37:40,2024 JUN 12 20:36:26,3526,33.6933,2024 JUN 12 20:07:18
3,3,53,2024 JUN 12 20:38:27,2024 JUN 12 22:36:22,7075,2024 JUN 12 20:36:27,2024 JUN 12 21:35:35,3548,2024 JUN 12 21:35:36,2024 JUN 12 22:34:22,3526,33.4462,2024 JUN 12 22:05:14
1,1,54,2024 JUN 12 22:36:23,2024 JUN 13 00:34:18,7075,2024 JUN 12 22:34:23,2024 JUN 12 23:33:32,3549,2024 JUN 12 23:33:33,2024 JUN 13 00:32:18,3525,33.1936,2024 JUN 13 00:03:11
1,1,55,2024 JUN 13 00:34:19,2024 JUN 13 02:32:13,7074,2024 JUN 13 00:32:19,2024 JUN 13 01:31:29,3550,2024 JUN 13 01:31:30,2024 JUN 13 02:30:13,3523,32.9438,2024 JUN 13 02:01:07
3,3,56,2024 JUN 13 02:32:14,2024 JUN 13 04:30:05,7071,2024 JUN 13 02:30:14,2024 JUN 13 03:29:23,3549,2024 JUN 13 03:29:24,2024 JUN 13 04:28:05,3521,32.7055,2024 JUN 13 03:59:00
1,1,57,2024 JUN 13 04:30:06,2024 JUN 13 06:27:56,7070,2024 JUN 13 04:28:06,2024 JUN 13 05:27:13,3547,2024 JUN 13 05:27:14,2024 JUN 13 06:25:56,3522,32.4851,2024 JUN 13 05:56:50
3,3,58,2024 JUN 13 06:27:57,2024 JUN 13 08:25:50,7073,2024 JUN 13 06:25:57,2024 JUN 13 07:25:06,3549,2024 JUN 13 07:25:07,2024 JUN 13 08:23:50,3523,32.2671,2024 JUN 13 07:54:43
1,1,59,2024 JUN 13 08:25:51,2024 JUN 13 10:23:47,7076,2024 JUN 13 08:23:51,2024 JUN 13 09:23:01,3550,2024 JUN 13 09:23:02,2024 JUN 13 10:21:47,3525,32.0344,2024 JUN 13 09:52:40
1,1,60,2024 JUN 13 10:23:48,2024 JUN 13 12:21:45,7077,2024 JUN 13 10:21:48,2024 JUN 13 11:20:58,3550,2024 JUN 13 11:20:59,2024 JUN 13 12:19:45,3526,31.786,2024 JUN 13 11:50:38
3,3,61,2024 JUN 13 12:21:46,2024 JUN 13 14:19:41,7075,2024 JUN 13 12:19:46,2024 JUN 13 13:18:54,3548,2024 JUN 13 13:18:55,2024 JUN 13 14:17:41,3526,31.5266,2024 JUN 13 13:48:34
1,1,62,2024 JUN 13 14:19:42,2024 JUN 13 16:17:34,7072,2024 JUN 13 14:17:42,2024 JUN 13 15:16:49,3547,2024 JUN 13 15:16:50,2024 JUN 13 16:15:34,3524,31.2815,2024 JUN 13 15:46:28
3,3,63,2024 JUN 13 16:17:35,2024 JUN 13 18:15:25,7070,2024 JUN 13 16:15:35,2024 JUN 13 17:14:41,3546,2024 JUN 13 17:14:42,2024 JUN 13 18:13:25,3523,31.0647,2024 JUN 13 17:44:20
3,3,64,2024 JUN 13 18:15:26,2024 JUN 13 20:13:20,7074,2024 JUN 13 18:13:26,2024 JUN 13 19:12:34,3548,2024 JUN 13 19:12:35,2024 JUN 13 20:11:20,3525,30.851,2024 JUN 13 19:42:13
1,1,65,2024 JUN 13 20:13:21,2024 JUN 13 22:11:16,7075,2024 JUN 13 20:11:21,2024 JUN 13 21:10:29,3548,2024 JUN 13 21:10:30,2024 JUN 13 22:09:16,3526,30.6121,2024 JUN 13 21:40:08
3,3,66,2024 JUN 13 22:11:17,2024 JUN 14 00:09:13,7076,2024 JUN 13 22:09:17,2024 JUN 13 23:08:26,3549,2024 JUN 13 23:08:27,2024 JUN 14 00:07:13,3526,30.3601,2024 JUN 13 23:38:05
1,1,67,2024 JUN 14 00:09:14,2024 JUN 14 02:07:08,7074,2024 JUN 14 00:07:14,2024 JUN 14 01:06:23,3549,2024 JUN 14 01:06:24,2024 JUN 14 02:05:08,3524,30.1075,2024 JUN 14 01:36:02
1,1,68,2024 JUN 14 02:07:09,2024 JUN 14 04:05:02,7073,2024 JUN 14 02:05:09,2024 JUN 14 03:04:18,3549,2024 JUN 14 03:04:19,2024 JUN 14 04:03:02,3523,29.865,2024 JUN 14 03:33:56
3,3,69,2024 JUN 14 04:05:03,2024 JUN 14 06:02:53,7070,2024 JUN 14 04:03:03,2024 JUN 14 05:02:10,3547,2024 JUN 14 05:02:11,2024 JUN 14 06:00:53,3522,29.6361,2024 JUN 14 05:31:48
3,3,70,2024 JUN 14 06:02:54,2024 JUN 14 08:00:46,7072,2024 JUN 14 06:00:54,2024 JUN 14 07:00:02,3548,2024 JUN 14 07:00:03,2024 JUN 14 07:58:46,3523,29.4216,2024 JUN 14 07:29:39
3,3,71,2024 JUN 14 08:00:47,2024 JUN 14 09:58:42,7075,2024 JUN 14 07:58:47,2024 JUN 14 08:57:57,3550,2024 JUN 14 08:57:58,2024 JUN 14 09:56:42,3524,29.1965,2024 JUN 14 09:27:35
1,1,72,2024 JUN 14 09:58:43,2024 JUN 14 11:56:40,7077,2024 JUN 14 09:56:43,2024 JUN 14 10:55:53,3550,2024 JUN 14 10:55:54,2024 JUN 14 11:54:40,3526,28.9557,2024 JUN 14 11:25:33
3,3,73,2024 JUN 14 11:56:41,2024 JUN 14 13:54:37,7076,2024 JUN 14 11:54:41,2024 JUN 14 12:53:50,3549,2024 JUN 14 12:53:51,2024 JUN 14 13:52:37,3526,28.6975,2024 JUN 14 13:23:30
1,1,74,2024 JUN 14 13:54:38,2024 JUN 14 15:52:32,7074,2024 JUN 14 13:52:38,2024 JUN 14 14:51:45,3547,2024 JUN 14 14:51:46,2024 JUN 14 15:50:32,3526,28.444,2024 JUN 14 15:21:25
3,3,75,2024 JUN 14 15:52:33,2024 JUN 14 17:50:22,7069,2024 JUN 14 15:50:33,2024 JUN 14 16:49:38,3545,2024 JUN 14 16:49:39,2024 JUN 14 17:48:22,3523,28.2164,2024 JUN 14 17:19:17
1,1,76,2024 JUN 14 17:50:23,2024 JUN 14 19:48:15,7072,2024 JUN 14 17:48:23,2024 JUN 14 18:47:30,3547,2024 JUN 14 18:47:31,2024 JUN 14 19:46:15,3524,28.009,2024 JUN 14 19:17:09
3,3,77,2024 JUN 14 19:48:16,2024 JUN 14 21:46:11,7075,2024 JUN 14 19:46:16,2024 JUN 14 20:45:24,3548,2024 JUN 14 20:45:25,2024 JUN 14 21:44:11,3526,27.7813,2024 JUN 14 21:15:03
1,1,78,2024 JUN 14 21:46:12,2024 JUN 14 23:44:08,7076,2024 JUN 14 21:44:12,2024 JUN 14 22:43:20,3548,2024 JUN 14 22:43:21,2024 JUN 14 23:42:08,3527,27.5332,2024 JUN 14 23:13:00
3,3,79,2024 JUN 14 23:44:09,2024 JUN 15 01:42:04,7075,2024 JUN 14 23:42:09,2024 JUN 15 00:41:18,3549,2024 JUN 15 00:41:19,2024 JUN 15 01:40:04,3525,27.2804,2024 JUN 15 01:10:57
3,3,80,2024 JUN 15 01:42:05,2024 JUN 15 03:39:58,7073,2024 JUN 15 01:40:05,2024 JUN 15 02:39:14,3549,2024 JUN 15 02:39:15,2024 JUN 15 03:37:58,3523,27.0323,2024 JUN 15 03:08:52
1,1,81,2024 JUN 15 03:39:59,2024 JUN 15 05:37:51,7072,2024 JUN 15 03:37:59,2024 JUN 15 04:37:08,3549,2024 JUN 15 04:37:09,2024 JUN 15 05:35:51,3522,26.7956,2024 JUN 15 05:06:45
3,3,82,2024 JUN 15 05:37:52,2024 JUN 15 07:35:42,7070,2024 JUN 15 05:35:52,2024 JUN 15 06:34:59,3547,2024 JUN 15 06:35:00,2024 JUN 15 07:33:42,3522,26.5777,2024 JUN 15 07:04:36
3,3,83,2024 JUN 15 07:35:43,2024 JUN 15 09:33:37,7074,2024 JUN 15 07:33:43,2024 JUN 15 08:32:53,3550,2024 JUN 15 08:32:54,2024 JUN 15 09:31:37,3523,26.359,2024 JUN 15 09:02:30
1,1,84,2024 JUN 15 09:33:38,2024 JUN 15 11:31:35,7077,2024 JUN 15 09:31:38,2024 JUN 15 10:30:49,3551,2024 JUN 15 10:30:50,2024 JUN 15 11:29:35,3525,26.1249,2024 JUN 15 11:00:28
1,1,85,2024 JUN 15 11:31:36,2024 JUN 15 13:29:33,7077,2024 JUN 15 11:29:36,2024 JUN 15 12:28:46,3550,2024 JUN 15 12:28:47,2024 JUN 15 13:27:33,3526,25.8742,2024 JUN 15 12:58:26
3,3,86,2024 JUN 15 13:29:34,2024 JUN 15 15:27:29,7075,2024 JUN 15 13:27:34,2024 JUN 15 14:26:42,3548,2024 JUN 15 14:26:43,2024 JUN 15 15:25:29,3526,25.6158,2024 JUN 15 14:56:22
3,3,87,2024 JUN 15 15:27:30,2024 JUN 15 17:25:22,7072,2024 JUN 15 15:25:30,2024 JUN 15 16:24:37,3547,2024 JUN 15 16:24:38,2024 JUN 15 17:23:22,3524,25.3732,2024 JUN 15 16:54:15
3,3,88,2024 JUN 15 17:25:23,2024 JUN 15 19:23:13,7070,2024 JUN 15 17:23:23,2024 JUN 15 18:22:29,3546,2024 JUN 15 18:22:30,2024 JUN 15 19:21:13,3523,25.158,2024 JUN 15 18:52:07
1,1,89,2024 JUN 15 19:23:14,2024 JUN 15 21:21:08,7074,2024 JUN 15 19:21:14,2024 JUN 15 20:20:22,3548,2024 JUN 15 20:20:23,2024 JUN 15 21:19:08,3525,24.9422,2024 JUN 15 20:50:01
3,3,90,2024 JUN 15 21:21:09,2024 JUN 15 23:19:05,7076,2024 JUN 15 21:19:09,2024 JUN 15 22:18:18,3549,2024 JUN 15 22:18:19,2024 JUN 15 23:17:05,3526,24.7015,2024 JUN 15 22:47:57
3,3,91,2024 JUN 15 23:19:06,2024 JUN 16 01:17:02,7076,2024 JUN 15 23:17:06,2024 JUN 16 00:16:15,3549,2024 JUN 16 00:16:16,2024 JUN 16 01:15:02,3526,24.4498,2024 JUN 16 00:45:54
1,1,92,2024 JUN 16 01:17:03,2024 JUN 16 03:14:57,7074,2024 JUN 16 01:15:03,2024 JUN 16 02:14:13,3550,2024 JUN 16 02:14:14,2024 JUN 16 03:12:57,3523,24.1982,2024 JUN 16 02:43:51
1,1,93,2024 JUN 16 03:14:58,2024 JUN 16 05:12:50,7072,2024 JUN 16 03:12:58,2024 JUN 16 04:12:08,3550,2024 JUN 16 04:12:09,2024 JUN 16 05:10:50,3521,23.9564,2024 JUN 16 04:41:45
3,3,94,2024 JUN 16 05:12:51,2024 JUN 16 07:10:42,7071,2024 JUN 16 05:10:51,2024 JUN 16 06:09:59,3548,2024 JUN 16 06:10:00,2024 JUN 16 07:08:42,3522,23.7303,2024 JUN 16 06:39:36
1,1,95,2024 JUN 16 07:10:43,2024 JUN 16 09:08:35,7072,2024 JUN 16 07:08:43,2024 JUN 16 08:07:52,3549,2024 JUN 16 08:07:53,2024 JUN 16 09:06:35,3522,23.5159,2024 JUN 16 08:37:29
3,3,96,2024 JUN 16 09:08:36,2024 JUN 16 11:06:32,7076,2024 JUN 16 09:06:36,2024 JUN 16 10:05:47,3551,2024 JUN 16 10:05:48,2024 JUN 16 11:04:32,3524,23.2898,2024 JUN 16 10:35:25
3,3,97,2024 JUN 16 11:06:33,2024 JUN 16 13:04:30,7077,2024 JUN 16 11:04:33,2024 JUN 16 12:03:44,3551,2024 JUN 16 12:03:45,2024 JUN 16 13:02:30,3525,23.048,2024 JUN 16 12:33:23
1,1,98,2024 JUN 16 13:04:31,2024 JUN 16 15:02:27,7076,2024 JUN 16 13:02:31,2024 JUN 16 14:01:40,3549,2024 JUN 16 14:01:41,2024 JUN 16 15:00:27,3526,22.7892,2024 JUN 16 14:31:20
3,3,99,2024 JUN 16 15:02:28,2024 JUN 16 17:00:21,7073,2024 JUN 16 15:00:28,2024 JUN 16 15:59:35,3547,2024 JUN 16 15:59:36,2024 JUN 16 16:58:21,3525,22.5381,2024 JUN 16 16:29:14
3,3,100,2024 JUN 16 17:00:22,2024 JUN 16 18:58:12,7070,2024 JUN 16 16:58:22,2024 JUN 16 17:57:28,3546,2024 JUN 16 17:57:29,2024 JUN 16 18:56:12,3523,22.315,2024 JUN 16 18:27:06
1,1,101,2024 JUN 16 18:58:13,2024 JUN 16 20:56:05,7072,2024 JUN 16 18:56:13,2024 JUN 16 19:55:20,3547,2024 JUN 16 19:55:21,2024 JUN 16 20:54:05,3524,22.1083,2024 JUN 16 20:24:59
1,1,102,2024 JUN 16 20:56:06,2024 JUN 16 22:54:02,7076,2024 JUN 16 20:54:06,2024 JUN 16 21:53:15,3549,2024 JUN 16 21:53:16,2024 JUN 16 22:52:02,3526,21.8785,2024 JUN 16 22:22:54
3,3,103,2024 JUN 16 22:54:03,2024 JUN 17 00:51:59,7076,2024 JUN 16 22:52:03,2024 JUN 16 23:51:12,3549,2024 JUN 16 23:51:13,2024 JUN 17 00:49:59,3526,21.63,2024 JUN 17 00:20:51
1,1,104,2024 JUN 17 00:52:00,2024 JUN 17 02:49:55,7075,2024 JUN 17 00:50:00,2024 JUN 17 01:49:10,3550,2024 JUN 17 01:49:11,2024 JUN 17 02:47:55,3524,21.3775,2024 JUN 17 02:18:48
3,3,105,2024 JUN 17 02:49:56,2024 JUN 17 04:47:49,7073,2024 JUN 17 02:47:56,2024 JUN 17 03:47:06,3550,2024 JUN 17 03:47:07,2024 JUN 17 04:45:49,3522,21.1317,2024 JUN 17 04:16:43
3,3,106,2024 JUN 17 04:47:50,2024 JUN 17 06:45:42,7072,2024 JUN 17 04:45:50,2024 JUN 17 05:44:59,3549,2024 JUN 17 05:45:00,2024 JUN 17 06:43:42,3522,20.8972,2024 JUN 17 06:14:36
1,1,107,2024 JUN 17 06:45:43,2024 JUN 17 08:43:34,7071,2024 JUN 17 06:43:43,2024 JUN 17 07:42:50,3547,2024 JUN 17 07:42:51,2024 JUN 17 08:41:34,3523,20.6824,2024 JUN 17 08:12:27
3,3,108,2024 JUN 17 08:43:35,2024 JUN 17 10:41:29,7074,2024 JUN 17 08:41:35,2024 JUN 17 09:40:45,3550,2024 JUN 17 09:40:46,2024 JUN 17 10:39:29,3523,20.4636,2024 JUN 17 10:10:22
