NOM_02, OCCEG, 25, 74, 123, 149, 180, 262, 273, 280, 290, 308, 313, 338, 340
NOM_02, OCCIN, 102, 227, 248, 306
NOM_03, OCCEG, 5, 64, 89, 118, 121, 134, 163, 197, 199, 208, 214, 216, 220, 234, 236, 253, 268, 275, 277, 278, 282, 284, 287, 289, 294, 295, 297, 299, 302, 316, 325, 330, 332, 333
NOM_03, OCCIN, 3, 9, 17, 30, 32, 46, 58, 60, 67, 69, 71, 73, 83, 97, 113, 131, 152, 154, 156, 158, 166, 184, 202, 208, 211, 216, 218, 224, 239, 247, 256, 268, 273, 280, 285, 287, 288, 289, 301, 316, 323, 326, 330, 332, 333, 338
CO_001, OCCEG, 301
CO_001, OCCIN, 210
CO_002, OCCEG, 22, 61, 161, 211, 227, 240, 248, 264, 270, 292, 326
CO_002, OCCIN, 40, 124, 168, 186, 200, 205, 260, 262, 270, 284, 318, 319
CO2_01, OCCEG, 319
CO2_02, OCCEG, 80, 94, 103, 106, 147, 151, 192, 194, 247, 256, 304, 309, 321, 323, 328, 337
CO2_02, OCCIN, 11, 15, 81, 95, 111, 117, 146, 234, 236, 311
HCL_01, OCCEG, 8, 139, 165, 228, 230, 245
HCL_01, OCCIN, 257, 295, 297
FUL_01, OCCEG, 38, 55, 159, 175, 271, 285
FUL_01, OCCIN, 42, 44, 170, 181, 294, 342
