NOM_02, OCCEG, 88, 95, 120, 122, 126, 208
NOM_02, OCCIN, 22, 124, 144, 146, 185
NOM_03, OCCEG, 17, 29, 48, 56, 58, 79, 82, 98, 107, 113, 124, 133, 135, 146, 147, 151, 159, 166, 175, 180, 185, 189, 191, 193, 196, 198, 200, 205, 207
NOM_03, OCCIN, 41, 74, 77, 79, 85, 94, 98, 109, 113, 135, 139, 142, 149, 159, 171, 177, 180, 189, 200
NOM_03, OCCME, 212
CO_001, OCCEG, 69, 130, 165, 178
CO_001, OCCIN, 25, 151, 191
CO_002, OCCEG, 42, 44, 46, 66, 75, 91, 115, 128, 137, 161, 163
CO_002, OCCIN, 5, 61, 82, 105, 107, 112, 122, 130, 147, 166, 175, 195
CO2_01, OCCEG, 77, 105, 118, 139, 144, 168, 170, 203
CO2_01, OCCIN, 3, 36, 154, 165, 187, 196, 198, 201, 203
CO2_02, OCCEG, 35, 60, 184
CO2_02, OCCIN, 28, 38, 55, 89, 100, 115, 126, 152
CO2_02, OCCME, 217
HCL_01, OCCEG, 12, 15, 72, 74, 83, 85, 89, 103, 141, 152, 154, 210
HCL_01, OCCIN, 49, 51, 65, 72, 75, 128, 161, 184, 210
FUL_01, OCCEG, 94, 109, 156, 158, 177, 182, 187, 195
FUL_01, OCCIN, 137, 208
