TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1469,1469,0,2,egress,2019 JUN 15 18:19:43,SO ON
1,1,3951,3951,0,4,egress,2019 JUN 15 22:15:32,SO ON
1,1,3951,3951,0,8,egress,2019 JUN 16 06:07:03,SO ON
1,1,1215,1215,0,10,egress,2019 JUN 16 10:02:49,SO ON
1,1,3951,3951,0,13,egress,2019 JUN 16 15:56:33,SO ON
1,1,1410,1410,0,15,egress,2019 JUN 16 19:52:13,SO ON
1,1,3951,3951,0,16,egress,2019 JUN 16 21:50:08,SO ON
1,1,1215,1215,0,19,egress,2019 JUN 17 03:43:49,SO ON
1,1,1452,1453,0,21,egress,2019 JUN 17 07:39:31,SO ON
1,1,3951,3951,0,22,egress,2019 JUN 17 09:37:23,SO ON
1,1,3954,3954,0,25,egress,2019 JUN 17 15:31:06,SO ON
1,1,3951,3951,0,27,egress,2019 JUN 17 19:26:45,SO ON
1,1,1177,1177,0,29,egress,2019 JUN 17 23:22:34,SO ON
1,1,1215,1215,0,31,egress,2019 JUN 18 03:18:20,SO ON
1,1,1175,1175,0,33,egress,2019 JUN 18 07:14:00,SO ON
1,1,1176,1176,0,35,egress,2019 JUN 18 11:09:45,SO ON
1,1,1446,1446,0,38,egress,2019 JUN 18 17:03:26,SO ON
1,1,1452,1453,0,40,egress,2019 JUN 18 20:59:04,SO ON
1,1,3951,3951,0,43,egress,2019 JUN 19 02:52:45,SO ON
1,1,1452,1453,0,45,egress,2019 JUN 19 06:48:24,SO ON
1,1,1427,1427,0,46,egress,2019 JUN 19 08:46:14,SO ON
1,1,3954,3954,0,50,egress,2019 JUN 19 16:37:45,SO ON
1,1,1175,1175,0,52,egress,2019 JUN 19 20:33:22,SO ON
1,1,239,239,0,53,egress,2019 JUN 19 22:31:15,SO ON
1,1,1456,1457,0,56,egress,2019 JUN 20 04:24:51,SO ON
1,1,1458,1459,0,58,egress,2019 JUN 20 08:20:29,SO ON
1,1,1177,1177,0,63,egress,2019 JUN 20 18:09:48,SO ON
1,1,1469,1469,0,64,egress,2019 JUN 20 20:07:34,SO ON
1,1,1176,1176,0,67,egress,2019 JUN 21 02:01:09,SO ON
1,1,1446,1446,0,69,egress,2019 JUN 21 05:56:47,SO ON
1,1,3951,3951,0,70,egress,2019 JUN 21 07:54:35,SO ON
1,1,3954,3954,0,73,egress,2019 JUN 21 13:48:05,SO ON
1,1,1452,1453,0,76,egress,2019 JUN 21 19:41:35,SO ON
1,1,1427,1427,0,80,egress,2019 JUN 22 03:32:55,SO ON
1,1,1175,1175,0,81,egress,2019 JUN 22 05:30:42,SO ON
1,1,1456,1457,0,83,egress,2019 JUN 22 09:26:16,SO ON
1,1,3951,3951,0,87,egress,2019 JUN 22 17:17:29,SO ON
1,1,1458,1459,0,88,egress,2019 JUN 22 19:15:16,SO ON
1,1,1467,1467,0,90,egress,2019 JUN 22 23:10:47,SO ON
1,1,3951,3951,0,93,egress,2019 JUN 23 05:04:15,SO ON
1,1,3954,3954,0,95,egress,2019 JUN 23 08:59:46,SO ON
1,1,254,254,0,96,egress,2019 JUN 23 10:57:32,SO ON
1,1,3951,3951,0,100,egress,2019 JUN 23 18:48:47,SO ON
1,1,3954,3954,0,102,egress,2019 JUN 23 22:44:13,SO ON
1,1,3951,3951,0,103,egress,2019 JUN 24 00:42:01,SO ON
1,1,1410,1410,0,106,egress,2019 JUN 24 06:35:18,SO ON
1,1,3951,3951,0,108,egress,2019 JUN 24 10:30:44,SO ON
1,1,3951,3951,0,112,egress,2019 JUN 24 18:21:47,SO ON
1,1,1215,1215,0,113,egress,2019 JUN 24 20:19:29,SO ON
1,1,1452,1453,0,115,egress,2019 JUN 25 00:14:49,SO ON
1,1,3951,3951,0,118,egress,2019 JUN 25 06:07:57,SO ON
1,1,3951,3951,0,119,egress,2019 JUN 25 08:05:35,SO ON
1,1,3951,3951,0,121,egress,2019 JUN 25 12:00:52,SO ON
1,1,1176,1176,0,125,egress,2019 JUN 25 19:51:34,SO ON
1,1,1469,1469,0,127,egress,2019 JUN 25 23:46:38,SO ON
1,1,1176,1176,0,129,egress,2019 JUN 26 03:41:48,SO ON
1,1,1446,1446,0,131,egress,2019 JUN 26 07:36:43,SO ON
