TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1107,1107,1,1,dayside,2019 JUN 15 16:32:26,LNO ON
-1,-1,-1,-1,-1,2,dayside,2019 JUN 15 18:30:18,LNO OFF
-1,-1,-1,-1,-1,3,dayside,2019 JUN 15 20:28:13,LNO OFF
-1,-1,-1,-1,-1,4,dayside,2019 JUN 15 22:26:11,LNO OFF
1,1,1107,1107,1,5,dayside,2019 JUN 16 00:24:09,LNO ON
-1,-1,-1,-1,-1,6,dayside,2019 JUN 16 02:22:05,LNO OFF
1,1,4085,4085,1,7,dayside,2019 JUN 16 04:19:58,LNO ON
-1,-1,-1,-1,-1,8,dayside,2019 JUN 16 06:17:50,LNO OFF
-1,-1,-1,-1,-1,9,dayside,2019 JUN 16 08:15:44,LNO OFF
1,1,4086,4086,1,10,dayside,2019 JUN 16 10:13:41,LNO ON
-1,-1,-1,-1,-1,11,dayside,2019 JUN 16 12:11:38,LNO OFF
1,1,1107,1107,1,12,dayside,2019 JUN 16 14:09:35,LNO ON
-1,-1,-1,-1,-1,13,dayside,2019 JUN 16 16:07:29,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2019 JUN 16 18:05:21,LNO OFF
1,1,1029,1029,1,15,dayside,2019 JUN 16 20:03:14,LNO ON
-1,-1,-1,-1,-1,16,dayside,2019 JUN 16 22:01:12,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2019 JUN 16 23:59:10,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2019 JUN 17 01:57:06,LNO OFF
1,1,1090,1090,1,19,dayside,2019 JUN 17 03:55:00,LNO ON
-1,-1,-1,-1,-1,20,dayside,2019 JUN 17 05:52:52,LNO OFF
1,1,1779,1779,1,21,dayside,2019 JUN 17 07:50:45,LNO ON
-1,-1,-1,-1,-1,22,dayside,2019 JUN 17 09:48:41,LNO OFF
1,1,4085,4085,1,23,dayside,2019 JUN 17 11:46:38,LNO ON
-1,-1,-1,-1,-1,24,dayside,2019 JUN 17 13:44:34,LNO OFF
1,1,1860,1860,1,25,dayside,2019 JUN 17 15:42:29,LNO ON
-1,-1,-1,-1,-1,26,dayside,2019 JUN 17 17:40:21,LNO OFF
1,1,1107,1107,1,27,dayside,2019 JUN 17 19:38:13,LNO ON
-1,-1,-1,-1,-1,28,dayside,2019 JUN 17 21:36:09,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2019 JUN 17 23:34:07,LNO OFF
1,1,1107,1107,1,30,dayside,2019 JUN 18 01:32:05,LNO ON
-1,-1,-1,-1,-1,31,dayside,2019 JUN 18 03:30:00,LNO OFF
-1,-1,-1,-1,-1,32,dayside,2019 JUN 18 05:27:52,LNO OFF
1,1,4086,4086,1,33,dayside,2019 JUN 18 07:25:44,LNO ON
-1,-1,-1,-1,-1,34,dayside,2019 JUN 18 09:23:39,LNO OFF
1,1,1837,1837,1,35,dayside,2019 JUN 18 11:21:36,LNO ON
-1,-1,-1,-1,-1,36,dayside,2019 JUN 18 13:19:33,LNO OFF
-1,-1,-1,-1,-1,37,dayside,2019 JUN 18 15:17:29,LNO OFF
1,1,1033,1033,1,38,dayside,2019 JUN 18 17:15:22,LNO ON
-1,-1,-1,-1,-1,39,dayside,2019 JUN 18 19:13:14,LNO OFF
1,1,2639,2639,1,40,dayside,2019 JUN 18 21:11:08,LNO ON
-1,-1,-1,-1,-1,41,dayside,2019 JUN 18 23:09:06,LNO OFF
1,1,1107,1107,1,42,dayside,2019 JUN 19 01:07:03,LNO ON
-1,-1,-1,-1,-1,43,dayside,2019 JUN 19 03:04:59,LNO OFF
-1,-1,-1,-1,-1,44,dayside,2019 JUN 19 05:02:52,LNO OFF
1,1,1107,1107,1,45,dayside,2019 JUN 19 07:00:44,LNO ON
-1,-1,-1,-1,-1,46,dayside,2019 JUN 19 08:58:37,LNO OFF
1,1,4085,4085,1,47,dayside,2019 JUN 19 10:56:33,LNO ON
-1,-1,-1,-1,-1,48,dayside,2019 JUN 19 12:54:30,LNO OFF
1,1,1033,1033,1,49,dayside,2019 JUN 19 14:52:26,LNO ON
-1,-1,-1,-1,-1,50,dayside,2019 JUN 19 16:50:20,LNO OFF
1,1,1107,1107,1,51,dayside,2019 JUN 19 18:48:12,LNO ON
-1,-1,-1,-1,-1,52,dayside,2019 JUN 19 20:46:05,LNO OFF
1,1,1090,1090,1,53,dayside,2019 JUN 19 22:44:01,LNO ON
-1,-1,-1,-1,-1,54,dayside,2019 JUN 20 00:41:59,LNO OFF
1,1,1107,1107,1,55,dayside,2019 JUN 20 02:39:56,LNO ON
-1,-1,-1,-1,-1,56,dayside,2019 JUN 20 04:37:50,LNO OFF
1,1,4085,4085,1,57,dayside,2019 JUN 20 06:35:42,LNO ON
-1,-1,-1,-1,-1,58,dayside,2019 JUN 20 08:33:35,LNO OFF
-1,-1,-1,-1,-1,59,dayside,2019 JUN 20 10:31:30,LNO OFF
1,1,1107,1107,1,60,dayside,2019 JUN 20 12:29:27,LNO ON
-1,-1,-1,-1,-1,61,dayside,2019 JUN 20 14:27:23,LNO OFF
-1,-1,-1,-1,-1,62,dayside,2019 JUN 20 16:25:18,LNO OFF
1,1,1107,1107,1,63,dayside,2019 JUN 20 18:23:11,LNO ON
-1,-1,-1,-1,-1,64,dayside,2019 JUN 20 20:21:03,LNO OFF
-1,-1,-1,-1,-1,65,dayside,2019 JUN 20 22:18:57,LNO OFF
1,1,4086,4086,1,66,dayside,2019 JUN 21 00:16:55,LNO ON
1,1,1107,1107,1,67,dayside,2019 JUN 21 02:14:53,LNO ON
-1,-1,-1,-1,-1,68,dayside,2019 JUN 21 04:12:48,LNO OFF
1,1,1029,1029,1,69,dayside,2019 JUN 21 06:10:40,LNO ON
-1,-1,-1,-1,-1,70,dayside,2019 JUN 21 08:08:32,LNO OFF
-1,-1,-1,-1,-1,71,dayside,2019 JUN 21 10:06:26,LNO OFF
-1,-1,-1,-1,-1,72,dayside,2019 JUN 21 12:04:22,LNO OFF
1,1,1090,1090,1,73,dayside,2019 JUN 21 14:02:19,LNO ON
-1,-1,-1,-1,-1,74,dayside,2019 JUN 21 16:00:15,LNO OFF
1,1,1779,1779,1,75,dayside,2019 JUN 21 17:58:09,LNO ON
-1,-1,-1,-1,-1,76,dayside,2019 JUN 21 19:56:00,LNO OFF
-1,-1,-1,-1,-1,77,dayside,2019 JUN 21 21:53:53,LNO OFF
-1,-1,-1,-1,-1,78,dayside,2019 JUN 21 23:51:51,LNO OFF
-1,-1,-1,-1,-1,79,dayside,2019 JUN 22 01:49:48,LNO OFF
1,1,1860,1860,1,80,dayside,2019 JUN 22 03:47:45,LNO ON
-1,-1,-1,-1,-1,81,dayside,2019 JUN 22 05:45:38,LNO OFF
-1,-1,-1,-1,-1,82,dayside,2019 JUN 22 07:43:29,LNO OFF
1,1,1107,1107,1,83,dayside,2019 JUN 22 09:41:22,LNO ON
-1,-1,-1,-1,-1,84,dayside,2019 JUN 22 11:39:18,LNO OFF
-1,-1,-1,-1,-1,85,dayside,2019 JUN 22 13:37:15,ALL OFF
-1,-1,-1,-1,-1,86,dayside,2019 JUN 22 15:35:00,ALL OFF
1,1,4086,4086,1,87,dayside,2019 JUN 22 17:32:54,LNO ON
1,1,1837,1837,1,88,dayside,2019 JUN 22 19:30:46,LNO ON
-1,-1,-1,-1,-1,89,dayside,2019 JUN 22 21:28:38,LNO OFF
1,1,1033,1033,1,90,dayside,2019 JUN 22 23:26:33,LNO ON
-1,-1,-1,-1,-1,91,dayside,2019 JUN 23 01:24:31,LNO OFF
1,1,1107,1107,1,92,dayside,2019 JUN 23 03:22:28,LNO ON
-1,-1,-1,-1,-1,93,dayside,2019 JUN 23 05:20:23,LNO OFF
1,1,4085,4085,1,94,dayside,2019 JUN 23 07:18:14,LNO ON
-1,-1,-1,-1,-1,95,dayside,2019 JUN 23 09:16:06,LNO OFF
-1,-1,-1,-1,-1,96,dayside,2019 JUN 23 11:14:01,LNO OFF
1,1,4085,4085,1,97,dayside,2019 JUN 23 13:11:58,LNO ON
-1,-1,-1,-1,-1,98,dayside,2019 JUN 23 15:09:54,LNO OFF
1,1,1107,1107,1,99,dayside,2019 JUN 23 17:07:50,LNO ON
-1,-1,-1,-1,-1,100,dayside,2019 JUN 23 19:05:43,LNO OFF
1,1,1107,1107,1,101,dayside,2019 JUN 23 21:03:34,LNO ON
-1,-1,-1,-1,-1,102,dayside,2019 JUN 23 23:01:27,LNO OFF
1,1,2639,2639,1,103,dayside,2019 JUN 24 00:59:25,LNO ON
-1,-1,-1,-1,-1,104,dayside,2019 JUN 24 02:57:23,LNO OFF
1,1,1107,1107,1,105,dayside,2019 JUN 24 04:55:18,LNO ON
-1,-1,-1,-1,-1,106,dayside,2019 JUN 24 06:53:10,LNO OFF
-1,-1,-1,-1,-1,107,dayside,2019 JUN 24 08:51:01,LNO OFF
1,1,1033,1033,1,108,dayside,2019 JUN 24 10:48:55,LNO ON
-1,-1,-1,-1,-1,109,dayside,2019 JUN 24 12:46:50,LNO OFF
1,1,4085,4085,1,110,dayside,2019 JUN 24 14:44:47,LNO ON
-1,-1,-1,-1,-1,111,dayside,2019 JUN 24 16:42:43,LNO OFF
-1,-1,-1,-1,-1,112,dayside,2019 JUN 24 18:40:36,LNO OFF
1,1,1090,1090,1,113,dayside,2019 JUN 24 20:38:27,LNO ON
-1,-1,-1,-1,-1,114,dayside,2019 JUN 24 22:36:19,LNO OFF
1,1,4086,4086,1,115,dayside,2019 JUN 25 00:34:15,LNO ON
-1,-1,-1,-1,-1,116,dayside,2019 JUN 25 02:32:13,LNO OFF
1,1,1107,1107,1,117,dayside,2019 JUN 25 04:30:09,LNO ON
-1,-1,-1,-1,-1,118,dayside,2019 JUN 25 06:28:03,LNO OFF
1,1,1029,1029,1,119,dayside,2019 JUN 25 08:25:54,LNO ON
-1,-1,-1,-1,-1,120,dayside,2019 JUN 25 10:23:45,LNO OFF
1,1,1090,1090,1,121,dayside,2019 JUN 25 12:21:41,LNO ON
-1,-1,-1,-1,-1,122,dayside,2019 JUN 25 14:19:37,LNO OFF
1,1,1779,1779,1,123,dayside,2019 JUN 25 16:17:33,LNO ON
-1,-1,-1,-1,-1,124,dayside,2019 JUN 25 18:15:28,LNO OFF
1,1,1860,1860,1,125,dayside,2019 JUN 25 20:13:20,LNO ON
-1,-1,-1,-1,-1,126,dayside,2019 JUN 25 22:11:10,LNO OFF
