TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,Dayside_Nadir,2018 APR 04 04:31:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 04 04:31:25,COMMENT_GOES_HERE
1,1,1779,1779,Dayside_Nadir,2018 APR 04 08:21:31,NONE
1,1,2364,2364,Dayside_Nadir,2018 APR 04 12:18:39,NONE
1,1,1029,1029,Dayside_Nadir,2018 APR 04 16:15:43,NONE
1,1,1837,1837,Dayside_Nadir,2018 APR 04 20:12:39,NONE
1,1,124,124,Dayside_Nadir,2018 APR 05 00:09:43,NONE
1,1,1934,1934,Dayside_Nadir,2018 APR 05 04:06:49,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 06:15:19,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 06:15:19,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 06:15:19,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 08:13:45,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 08:13:45,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 08:13:45,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 10:12:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 10:12:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 10:12:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 12:10:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 12:10:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 12:10:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 14:09:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 14:09:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 14:09:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 16:07:55,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 16:07:55,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 05 16:07:55,COMMENT_GOES_HERE
1,1,1107,1107,Dayside_Nadir,2018 APR 05 19:54:51,NONE
1,1,2318,2318,Dayside_Nadir,2018 APR 05 21:53:19,NONE
1,1,144,144,Dayside_Nadir,2018 APR 06 01:50:25,NONE
1,1,1090,1090,Dayside_Nadir,2018 APR 06 03:48:57,NONE
1,1,2639,2639,Dayside_Nadir,2018 APR 06 07:45:51,NONE
1,1,140,140,Dayside_Nadir,2018 APR 06 09:44:19,NONE
1,1,104,104,Dayside_Nadir,2018 APR 06 13:41:25,NONE
1,1,1033,1033,Dayside_Nadir,2018 APR 06 15:39:57,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 17:48:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 17:48:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 17:48:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 19:46:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 19:46:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 19:46:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 21:45:19,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 21:45:19,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 21:45:19,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 23:43:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 23:43:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 06 23:43:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 07 01:42:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 07 01:42:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 07 01:42:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 07 03:40:55,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 07 03:40:55,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 07 03:40:55,COMMENT_GOES_HERE
1,1,1860,1860,Dayside_Nadir,2018 APR 07 05:29:25,NONE
1,1,2626,2626,Dayside_Nadir,2018 APR 07 07:27:51,NONE
1,1,116,116,Dayside_Nadir,2018 APR 07 09:26:17,NONE
1,1,1779,1779,Dayside_Nadir,2018 APR 07 11:24:47,NONE
1,1,2364,2364,Dayside_Nadir,2018 APR 07 13:23:21,NONE
1,1,1029,1029,Dayside_Nadir,2018 APR 07 15:21:51,NONE
1,1,1837,1837,Dayside_Nadir,2018 APR 07 17:20:21,NONE
1,1,124,124,Dayside_Nadir,2018 APR 07 19:18:47,NONE
1,1,1934,1934,Dayside_Nadir,2018 APR 07 21:17:13,NONE
1,1,1107,1107,Dayside_Nadir,2018 APR 07 23:15:43,NONE
1,1,2318,2318,Dayside_Nadir,2018 APR 08 01:14:13,NONE
1,1,144,144,Dayside_Nadir,2018 APR 08 03:12:45,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 05:21:15,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 05:21:15,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 05:21:15,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 07:19:41,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 07:19:41,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 07:19:41,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 09:18:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 09:18:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 09:18:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 11:16:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 11:16:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 11:16:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 13:15:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 13:15:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 13:15:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 15:13:39,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 15:13:39,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 08 15:13:39,COMMENT_GOES_HERE
1,1,1090,1090,Dayside_Nadir,2018 APR 08 19:00:35,NONE
1,1,2639,2639,Dayside_Nadir,2018 APR 08 22:57:29,NONE
1,1,140,140,Dayside_Nadir,2018 APR 09 02:54:29,NONE
1,1,104,104,Dayside_Nadir,2018 APR 09 06:51:27,NONE
1,1,1033,1033,Dayside_Nadir,2018 APR 09 10:48:19,NONE
1,1,1860,1860,Dayside_Nadir,2018 APR 09 14:45:19,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 16:53:49,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 16:53:49,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 16:53:49,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 18:52:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 18:52:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 18:52:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 20:50:41,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 20:50:41,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 20:50:41,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 22:49:09,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 22:49:09,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 09 22:49:09,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 10 00:47:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 10 00:47:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 10 00:47:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 10 02:46:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 10 02:46:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 10 02:46:07,COMMENT_GOES_HERE
1,1,2626,2626,Dayside_Nadir,2018 APR 10 06:33:05,NONE
1,1,116,116,Dayside_Nadir,2018 APR 10 08:31:31,NONE
1,1,1779,1779,Dayside_Nadir,2018 APR 10 12:25:23,NONE
1,1,2364,2364,Dayside_Nadir,2018 APR 10 14:20:51,NONE
1,1,1029,1029,Dayside_Nadir,2018 APR 10 18:11:47,NONE
1,1,1837,1837,Dayside_Nadir,2018 APR 10 20:07:13,NONE
1,1,124,124,Dayside_Nadir,2018 APR 10 23:58:01,NONE
1,1,1934,1934,Dayside_Nadir,2018 APR 11 01:53:29,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 03:58:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 03:58:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 03:58:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 05:54:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 05:54:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 05:54:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 07:49:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 07:49:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 07:49:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 09:45:13,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 09:45:13,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 09:45:13,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 11:40:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 11:40:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 11:40:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 13:36:05,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 13:36:05,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 11 13:36:05,COMMENT_GOES_HERE
1,1,1107,1107,Dayside_Nadir,2018 APR 11 15:21:35,NONE
1,1,2318,2318,Dayside_Nadir,2018 APR 11 17:17:03,NONE
1,1,144,144,Dayside_Nadir,2018 APR 11 19:12:27,NONE
1,1,1090,1090,Dayside_Nadir,2018 APR 11 21:07:51,NONE
1,1,2639,2639,Dayside_Nadir,2018 APR 11 23:03:15,NONE
1,1,140,140,Dayside_Nadir,2018 APR 12 00:58:39,NONE
1,1,104,104,Dayside_Nadir,2018 APR 12 02:54:07,NONE
1,1,1033,1033,Dayside_Nadir,2018 APR 12 04:49:35,NONE
1,1,1860,1860,Dayside_Nadir,2018 APR 12 06:45:03,NONE
1,1,2626,2626,Dayside_Nadir,2018 APR 12 08:40:27,NONE
1,1,116,116,Dayside_Nadir,2018 APR 12 10:35:49,NONE
1,1,1779,1779,Dayside_Nadir,2018 APR 12 12:31:15,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 14:36:43,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 14:36:43,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 14:36:43,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 16:32:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 16:32:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 16:32:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 18:27:39,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 18:27:39,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 18:27:39,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 20:23:03,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 20:23:03,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 20:23:03,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 22:18:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 22:18:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 12 22:18:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 13 00:13:49,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 13 11:46:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 13 11:46:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 13 23:19:01,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 13 23:19:01,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 13 23:19:01,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 01:14:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 01:14:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 01:14:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 03:09:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 03:09:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 03:09:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 05:05:21,COMMENT_GOES_HERE
1,1,1070,1070,Limb,2018 APR 14 05:05:21,NONE
1,1,1070,1070,Limb,2018 APR 14 05:05:21,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 05:05:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 05:05:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 05:05:21,COMMENT_GOES_HERE
1,1,1070,1070,Limb,2018 APR 14 05:05:21,NONE
1,1,1070,1070,Limb,2018 APR 14 05:05:21,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 05:05:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 05:05:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 07:00:47,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 07:00:47,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 07:00:47,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 08:56:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 08:56:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 08:56:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 10:51:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 10:51:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 10:51:35,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 12:46:57,COMMENT_GOES_HERE
1,1,2364,2364,Dayside_Nadir,2018 APR 14 14:32:25,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 16:37:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 16:37:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 16:37:53,COMMENT_GOES_HERE
1,1,1029,1029,Dayside_Nadir,2018 APR 14 18:23:19,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 20:28:45,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 20:28:45,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 14 20:28:45,COMMENT_GOES_HERE
1,1,1837,1837,Dayside_Nadir,2018 APR 14 22:14:07,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 00:19:31,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 00:19:31,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 00:19:31,COMMENT_GOES_HERE
1,1,124,124,Dayside_Nadir,2018 APR 15 02:04:55,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 04:10:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 04:10:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 04:10:23,COMMENT_GOES_HERE
1,1,1934,1934,Dayside_Nadir,2018 APR 15 05:55:49,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 08:01:15,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 08:01:15,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 08:01:15,COMMENT_GOES_HERE
1,1,1107,1107,Dayside_Nadir,2018 APR 15 09:46:39,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 11:52:01,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 11:52:01,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 11:52:01,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 13:47:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 13:47:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 13:47:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 15:42:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 15:42:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 15:42:53,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 17:38:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 17:38:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 17:38:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 19:33:47,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 19:33:47,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 19:33:47,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 21:29:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 21:29:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 21:29:11,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 23:24:33,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 23:24:33,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 15 23:24:33,COMMENT_GOES_HERE
1,1,2318,2318,Dayside_Nadir,2018 APR 16 01:09:55,NONE
1,1,144,144,Dayside_Nadir,2018 APR 16 03:05:21,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 05:10:49,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 05:10:49,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 05:10:49,COMMENT_GOES_HERE
1,1,1090,1090,Dayside_Nadir,2018 APR 16 06:56:17,NONE
1,1,2639,2639,Dayside_Nadir,2018 APR 16 08:51:41,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 10:57:05,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 10:57:05,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 10:57:05,COMMENT_GOES_HERE
1,1,140,140,Dayside_Nadir,2018 APR 16 12:42:27,NONE
1,1,104,104,Dayside_Nadir,2018 APR 16 14:37:53,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 16:43:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 16:43:21,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 16:43:21,COMMENT_GOES_HERE
1,1,1033,1033,Dayside_Nadir,2018 APR 16 18:28:49,NONE
1,1,1860,1860,Dayside_Nadir,2018 APR 16 20:24:15,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 22:29:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 22:29:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 16 22:29:37,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 00:24:59,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 00:24:59,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 00:24:59,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 02:20:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 02:20:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 02:20:23,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 04:15:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 04:15:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 04:15:51,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 06:11:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 06:11:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 06:11:17,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 08:08:39,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 08:08:39,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 17 08:08:39,COMMENT_GOES_HERE
1,1,2626,2626,Dayside_Nadir,2018 APR 17 09:56:59,NONE
1,1,116,116,Dayside_Nadir,2018 APR 17 11:55:17,NONE
1,1,1779,1779,Dayside_Nadir,2018 APR 17 13:53:37,NONE
1,1,2364,2364,Dayside_Nadir,2018 APR 17 15:51:59,NONE
1,1,1029,1029,Dayside_Nadir,2018 APR 17 17:50:23,NONE
1,1,1837,1837,Dayside_Nadir,2018 APR 17 19:48:45,NONE
1,1,124,124,Dayside_Nadir,2018 APR 17 21:47:05,NONE
1,1,1934,1934,Dayside_Nadir,2018 APR 17 23:45:23,NONE
1,1,1107,1107,Dayside_Nadir,2018 APR 18 01:43:41,NONE
1,1,2318,2318,Dayside_Nadir,2018 APR 18 03:42:01,NONE
1,1,144,144,Dayside_Nadir,2018 APR 18 05:40:25,NONE
1,1,1090,1090,Dayside_Nadir,2018 APR 18 07:38:47,NONE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 09:47:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 09:47:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 09:47:07,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 11:45:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 11:45:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 11:45:25,COMMENT_GOES_HERE
-1,-1,-1,-1,Dayside_Nadir,2018 APR 18 13:43:43,COMMENT_GOES_HERE
