Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	8	87	Grazing	2024 NOV 24 05:35:16	-	2024 NOV 24 06:05:46	1830.00	74.73	-	77.35	74.20	-	-23.52	-	14	-	-	-	&mroOverlap; 	
N/A	9	87	Grazing	2024 NOV 24 07:33:03	-	2024 NOV 24 08:03:49	1846.00	45.77	-	48.66	74.58	-	-24.01	-	14	-	-	-		
N/A	10	87	Grazing	2024 NOV 24 09:31:00	-	2024 NOV 24 10:01:56	1856.00	16.96	-	19.95	74.66	-	-24.47	-	14	-	-	-	&mroOverlap; 	
N/A	11	87	Grazing	2024 NOV 24 11:28:56	-	2024 NOV 24 12:00:06	1870.00	-11.87	-	-8.77	74.74	-	-25.14	-	3	-	-	-	&daysideMatch:INSIGHT; 	
N/A	12	87	Grazing	2024 NOV 24 13:26:47	-	2024 NOV 24 13:58:15	1888.00	-40.81	-	-37.48	75.04	-	-25.84	-	14	-	-	-	&daysideMatch:TIANWEN1; &mroOverlap; 	
N/A	13	87	Grazing	2024 NOV 24 15:24:38	-	2024 NOV 24 15:56:24	1906.00	-69.73	-	-66.17	75.29	-	-26.62	-	14	-	-	-		
N/A	14	87	Grazing	2024 NOV 24 17:22:29	-	2024 NOV 24 17:54:29	1920.00	-98.57	-	-94.86	75.41	-	-27.29	-	14	-	-	-		
N/A	15	87	Grazing	2024 NOV 24 19:20:19	-	2024 NOV 24 19:52:31	1932.00	-127.45	-	-123.56	75.60	-	-27.75	-	14	-	-	-		
N/A	16	87	Grazing	2024 NOV 24 21:18:08	-	2024 NOV 24 21:50:36	1948.00	-156.52	-	-152.25	76.01	-	-28.24	-	14	-	-	-		
N/A	17	87	Grazing	2024 NOV 24 23:16:01	-	2024 NOV 24 23:48:47	1966.00	174.47	-	179.04	76.32	-	-28.94	-	14	-	-	-		
N/A	18	87	Grazing	2024 NOV 25 01:13:58	-	2024 NOV 25 01:46:58	1980.00	145.66	-	150.33	76.36	-	-29.73	-	3	-	-	-		
N/A	19	87	Grazing	2024 NOV 25 03:11:52	-	2024 NOV 25 03:45:08	1996.00	116.81	-	121.63	76.45	-	-30.54	-	14	-	-	-		
N/A	20	87	Merged	2024 NOV 25 05:09:40	-	2024 NOV 25 05:43:12	2011.46	87.83	-	92.95	76.71	-	-31.15	-	14	-	-	-	&daysideMatch:ULYSSES FOSSAE; 	
NOMAD	21	87	Merged	2024 NOV 25 07:07:28	-	2024 NOV 25 07:41:10	2022.60	58.82	-	64.27	77.00	-	-31.50	-	5	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	22	87	Merged	2024 NOV 25 09:05:22	-	2024 NOV 25 09:39:15	2033.07	29.90	-	35.58	77.15	-	-31.90	-	5	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	23	87	Merged	2024 NOV 25 11:03:19	-	2024 NOV 25 11:37:22	2042.59	1.08	-	6.88	77.19	-	-32.37	-	5	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	24	87	Ingress	2024 NOV 25 13:01:13	2024 NOV 25 13:10:09	2024 NOV 25 13:13:29	736.00	-27.87	-20.78	-20.52	77.36	49.73	38.64	5.78	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:ACIDALIA MUD VOLCANOES NE; 	
NOMAD	24	87	Egress	2024 NOV 25 13:22:40	2024 NOV 25 13:26:03	2024 NOV 25 13:35:29	769.00	-20.88	-21.16	-21.82	7.45	-3.76	-32.90	6.01	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&ingressMatch:ACIDALIA MUD VOLCANOES NE; 	
NOMAD	25	87	Ingress	2024 NOV 25 14:59:04	2024 NOV 25 15:07:51	2024 NOV 25 15:10:58	714.00	-56.90	-49.54	-49.25	77.62	50.52	40.17	5.77	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	25	87	Egress	2024 NOV 25 15:21:10	2024 NOV 25 15:24:20	2024 NOV 25 15:33:35	745.00	-49.63	-49.88	-50.51	5.47	-5.01	-33.53	6.02	1	6SUBD CO2 H2O #12	Science: orders #121, #132, #148, #156, #189, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	26	87	Ingress	2024 NOV 25 16:56:56	2024 NOV 25 17:05:32	2024 NOV 25 17:08:29	693.00	-85.81	-78.29	-77.98	77.75	51.27	41.50	5.76	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	26	87	Egress	2024 NOV 25 17:19:34	2024 NOV 25 17:22:34	2024 NOV 25 17:31:40	726.00	-78.36	-78.59	-79.19	3.68	-6.23	-34.24	6.02	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	27	87	Ingress	2024 NOV 25 18:54:48	2024 NOV 25 19:03:14	2024 NOV 25 19:06:02	674.00	-114.61	-107.04	-106.71	77.77	51.88	42.61	5.76	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&egressMatch:PAVONIS MONS VOLCANIC CONES SE; 	
NOMAD	27	87	Egress	2024 NOV 25 19:17:54	2024 NOV 25 19:20:45	2024 NOV 25 19:29:41	707.00	-107.08	-107.30	-107.87	2.18	-7.21	-34.65	6.02	1	6SUBD Nominal #53	Science: orders #121, #136, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&egressMatch:PAVONIS MONS VOLCANIC CONES SE; 	
NOMAD	28	87	Ingress	2024 NOV 25 20:52:39	2024 NOV 25 21:00:54	2024 NOV 25 21:03:34	655.00	-143.67	-135.81	-135.45	78.03	52.76	43.96	5.75	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	28	87	Egress	2024 NOV 25 21:16:15	2024 NOV 25 21:18:58	2024 NOV 25 21:27:42	687.00	-135.81	-136.02	-136.55	0.74	-8.20	-34.95	6.03	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	29	87	Ingress	2024 NOV 25 22:50:31	2024 NOV 25 22:58:37	2024 NOV 25 23:01:09	638.00	-172.82	-164.60	-164.21	78.34	53.61	45.27	5.74	1	CO2 Fullscan Fast #4	Diffraction order stepping (fullscan): 10 orders from 165 to 175 in steps of 1 (6 order(s) per 1 second(s))	COP row -1: 		
NOMAD	29	87	Egress	2024 NOV 25 23:14:38	2024 NOV 25 23:17:13	2024 NOV 25 23:25:47	669.00	-164.55	-164.74	-165.24	-0.74	-9.21	-35.40	6.03	1	6SUBD Nominal #54	Science: orders #121, #134, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	30	87	Ingress	2024 NOV 26 00:48:27	2024 NOV 26 00:56:24	2024 NOV 26 00:58:50	623.00	158.19	166.61	167.02	78.50	54.28	46.29	5.73	14	-	-	-		
N/A	30	87	Egress	2024 NOV 26 01:13:02	2024 NOV 26 01:15:31	2024 NOV 26 01:23:57	655.00	166.72	166.53	166.06	-2.24	-10.36	-36.08	6.04	14	-	-	-		
NOMAD	31	87	Ingress	2024 NOV 26 02:46:23	2024 NOV 26 02:54:12	2024 NOV 26 02:56:33	610.00	129.35	137.84	138.27	78.54	54.79	47.08	5.72	1	6SUBD CO2 Dipole #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&egressMatch:CURIOSITY; &daysideMatch:SOUTH THAUMASIA; 	
NOMAD	31	87	Egress	2024 NOV 26 03:11:23	2024 NOV 26 03:13:47	2024 NOV 26 03:22:06	643.00	137.99	137.81	137.38	-3.64	-11.49	-36.79	6.04	1	6SUBD Nominal #45	Science: orders #121, #136, #169, #129, #149, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&egressMatch:CURIOSITY; &daysideMatch:SOUTH THAUMASIA; 	
N/A	32	87	Ingress	2024 NOV 26 04:44:16	2024 NOV 26 04:51:58	2024 NOV 26 04:54:14	598.00	100.49	109.09	109.53	78.60	55.26	47.84	5.72	14	-	-	-		
N/A	32	87	Egress	2024 NOV 26 05:09:38	2024 NOV 26 05:11:57	2024 NOV 26 05:20:09	631.00	109.27	109.11	108.71	-4.89	-12.45	-37.35	6.04	14	-	-	-		
NOMAD	33	87	Ingress	2024 NOV 26 06:42:03	2024 NOV 26 06:49:38	2024 NOV 26 06:51:50	587.00	71.33	80.31	80.78	78.89	55.97	48.78	5.71	1	6SUBD CO #1	Science: orders #132, #183, #184, #185, #186, #187, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
NOMAD	33	87	Egress	2024 NOV 26 07:07:48	2024 NOV 26 07:10:03	2024 NOV 26 07:18:06	618.00	80.57	80.41	80.04	-5.94	-13.26	-37.66	6.05	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&mroOverlap; 	
ACS	34	87	Ingress	2024 NOV 26 08:39:54	2024 NOV 26 08:47:21	2024 NOV 26 08:49:29	575.00	42.29	51.52	52.02	79.07	56.62	49.67	5.70	14	-	-	-		
ACS	34	87	Egress	2024 NOV 26 09:05:59	2024 NOV 26 09:08:10	2024 NOV 26 09:16:05	606.00	51.86	51.71	51.36	-6.89	-13.98	-37.92	6.05	14	-	-	-		
NOMAD	35	87	Ingress	2024 NOV 26 10:37:51	2024 NOV 26 10:45:12	2024 NOV 26 10:47:16	565.00	13.40	22.75	23.25	79.13	57.04	50.32	5.69	1	6SUBD CO2 CO #34	Science: orders #121, #140, #146, #148, #169, #186, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
NOMAD	35	87	Egress	2024 NOV 26 11:04:14	2024 NOV 26 11:06:21	2024 NOV 26 11:14:11	597.00	23.14	22.99	22.67	-7.82	-14.68	-38.31	6.05	1	HCL #10	Science: orders #121, #134, #126, #127, #129, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; 	
ACS	36	87	Ingress	2024 NOV 26 12:35:48	2024 NOV 26 12:43:03	2024 NOV 26 12:45:04	556.00	-15.53	-6.04	-5.52	79.22	57.49	50.95	5.69	14	-	-	-		
ACS	36	87	Egress	2024 NOV 26 13:02:29	2024 NOV 26 13:04:33	2024 NOV 26 13:12:17	588.00	-5.59	-5.72	-6.02	-8.79	-15.47	-38.74	6.06	14	-	-	-		
NOMAD	37	87	Ingress	2024 NOV 26 14:33:41	2024 NOV 26 14:40:51	2024 NOV 26 14:42:49	548.00	-44.60	-34.83	-34.29	79.40	57.98	51.61	5.68	1	6SUBD CO2 H2O #14	Science: orders #121, #134, #148, #132, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	37	87	Egress	2024 NOV 26 15:00:43	2024 NOV 26 15:02:44	2024 NOV 26 15:10:22	579.00	-34.31	-34.43	-34.71	-9.82	-16.33	-39.24	6.06	1	6SUBD CO2 H2O #11	Science: orders #121, #132, #148, #156, #160, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	38	87	Ingress	2024 NOV 26 16:31:33	2024 NOV 26 16:38:38	2024 NOV 26 16:40:33	540.00	-73.63	-63.61	-63.05	79.55	58.43	52.24	5.67	1	6SUBD CO2 Dipole #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:PERSEVERANCE; 	
NOMAD	38	87	Egress	2024 NOV 26 16:58:55	2024 NOV 26 17:00:53	2024 NOV 26 17:08:25	570.00	-63.01	-63.13	-63.37	-10.87	-17.20	-39.77	6.06	1	6SUBD Nominal #52	Science: orders #121, #134, #169, #129, #148, #165, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 	&daysideMatch:PERSEVERANCE; 	
ACS	39	87	Ingress	2024 NOV 26 18:29:26	2024 NOV 26 18:36:24	2024 NOV 26 18:38:17	531.00	-102.45	-92.38	-91.80	79.57	58.86	52.79	5.66	14	-	-	-		
ACS	39	87	Egress	2024 NOV 26 18:57:04	2024 NOV 26 18:59:00	2024 NOV 26 19:06:27	563.00	-91.71	-91.83	-92.04	-11.77	-17.98	-40.25	6.07	14	-	-	-		
NOMAD	40	87	Ingress	2024 NOV 26 20:27:18	2024 NOV 26 20:34:11	2024 NOV 26 20:36:01	523.00	-131.48	-121.17	-120.57	79.71	59.31	53.42	5.65	1	6SUBD Nominal #51	Science: orders #121, #136, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
NOMAD	40	87	Egress	2024 NOV 26 20:55:11	2024 NOV 26 20:57:04	2024 NOV 26 21:04:24	553.00	-120.41	-120.52	-120.72	-12.53	-18.57	-40.44	6.07	1	6SUBD CH4 H2O #1	Science: orders #169, #132, #133, #134, #136, #137, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row -1: 		
N/A	41	87	Ingress	2024 NOV 26 22:25:10	2024 NOV 26 22:31:56	2024 NOV 26 22:33:44	514.00	-160.75	-150.00	-149.37	79.98	59.99	54.22	5.64	47	-	-	-	&trueNightLimb; 	
N/A	41	87	Egress	2024 NOV 26 22:53:22	2024 NOV 26 22:55:12	2024 NOV 26 23:02:26	544.00	-149.12	-149.22	-149.40	-13.37	-19.23	-40.75	6.07	47	-	-	-	&trueNightLimb; 	
