Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,12,2024 SEP 29 12:13:23,2024 SEP 29 14:11:20,7077,2024 SEP 29 12:11:23,2024 SEP 29 13:10:18,3535,2024 SEP 29 13:10:19,2024 SEP 29 14:09:20,3541,54.171,2024 SEP 29 13:40:07
3,3,13,2024 SEP 29 14:11:21,2024 SEP 29 16:09:13,7072,2024 SEP 29 14:09:21,2024 SEP 29 15:08:14,3533,2024 SEP 29 15:08:15,2024 SEP 29 16:07:13,3538,53.9416,2024 SEP 29 15:38:01
1,1,14,2024 SEP 29 16:09:14,2024 SEP 29 18:07:05,7071,2024 SEP 29 16:07:14,2024 SEP 29 17:06:07,3533,2024 SEP 29 17:06:08,2024 SEP 29 18:05:05,3537,53.7164,2024 SEP 29 17:35:54
3,3,15,2024 SEP 29 18:07:06,2024 SEP 29 20:04:59,7073,2024 SEP 29 18:05:06,2024 SEP 29 19:03:59,3533,2024 SEP 29 19:04:00,2024 SEP 29 20:02:59,3539,53.4728,2024 SEP 29 19:33:47
1,1,16,2024 SEP 29 20:05:00,2024 SEP 29 22:02:56,7076,2024 SEP 29 20:03:00,2024 SEP 29 21:01:55,3535,2024 SEP 29 21:01:56,2024 SEP 29 22:00:56,3540,53.213,2024 SEP 29 21:31:43
1,1,17,2024 SEP 29 22:02:57,2024 SEP 30 00:00:54,7077,2024 SEP 29 22:00:57,2024 SEP 29 22:59:53,3536,2024 SEP 29 22:59:54,2024 SEP 29 23:58:54,3540,52.9572,2024 SEP 29 23:29:41
3,3,18,2024 SEP 30 00:00:55,2024 SEP 30 01:58:50,7075,2024 SEP 29 23:58:55,2024 SEP 30 00:57:52,3537,2024 SEP 30 00:57:53,2024 SEP 30 01:56:50,3537,52.7154,2024 SEP 30 01:27:39
3,3,19,2024 SEP 30 01:58:51,2024 SEP 30 03:56:45,7074,2024 SEP 30 01:56:51,2024 SEP 30 02:55:48,3537,2024 SEP 30 02:55:49,2024 SEP 30 03:54:45,3536,52.4889,2024 SEP 30 03:25:35
1,1,20,2024 SEP 30 03:56:46,2024 SEP 30 05:54:36,7070,2024 SEP 30 03:54:46,2024 SEP 30 04:53:40,3534,2024 SEP 30 04:53:41,2024 SEP 30 05:52:36,3535,52.263,2024 SEP 30 05:23:26
3,3,21,2024 SEP 30 05:54:37,2024 SEP 30 07:52:29,7072,2024 SEP 30 05:52:37,2024 SEP 30 06:51:32,3535,2024 SEP 30 06:51:33,2024 SEP 30 07:50:29,3536,52.0209,2024 SEP 30 07:21:18
1,1,22,2024 SEP 30 07:52:30,2024 SEP 30 09:50:26,7076,2024 SEP 30 07:50:30,2024 SEP 30 08:49:27,3537,2024 SEP 30 08:49:28,2024 SEP 30 09:48:26,3538,51.77,2024 SEP 30 09:19:15
3,3,23,2024 SEP 30 09:50:27,2024 SEP 30 11:48:25,7078,2024 SEP 30 09:48:27,2024 SEP 30 10:47:24,3537,2024 SEP 30 10:47:25,2024 SEP 30 11:46:25,3540,51.5212,2024 SEP 30 11:17:13
3,3,24,2024 SEP 30 11:48:26,2024 SEP 30 13:46:23,7077,2024 SEP 30 11:46:26,2024 SEP 30 12:45:21,3535,2024 SEP 30 12:45:22,2024 SEP 30 13:44:23,3541,51.2721,2024 SEP 30 13:15:10
3,3,25,2024 SEP 30 13:46:24,2024 SEP 30 15:44:18,7074,2024 SEP 30 13:44:24,2024 SEP 30 14:43:18,3534,2024 SEP 30 14:43:19,2024 SEP 30 15:42:18,3539,51.0372,2024 SEP 30 15:13:06
1,1,26,2024 SEP 30 15:44:19,2024 SEP 30 17:42:09,7070,2024 SEP 30 15:42:19,2024 SEP 30 16:41:12,3533,2024 SEP 30 16:41:13,2024 SEP 30 17:40:09,3536,50.8138,2024 SEP 30 17:10:58
1,1,27,2024 SEP 30 17:42:10,2024 SEP 30 19:40:02,7072,2024 SEP 30 17:40:10,2024 SEP 30 18:39:04,3534,2024 SEP 30 18:39:05,2024 SEP 30 19:38:02,3537,50.5818,2024 SEP 30 19:08:51
3,3,28,2024 SEP 30 19:40:03,2024 SEP 30 21:37:58,7075,2024 SEP 30 19:38:03,2024 SEP 30 20:36:58,3535,2024 SEP 30 20:36:59,2024 SEP 30 21:35:58,3539,50.3272,2024 SEP 30 21:06:46
1,1,29,2024 SEP 30 21:37:59,2024 SEP 30 23:35:56,7077,2024 SEP 30 21:35:59,2024 SEP 30 22:34:55,3536,2024 SEP 30 22:34:56,2024 SEP 30 23:33:56,3540,50.0681,2024 SEP 30 23:04:43
3,3,30,2024 SEP 30 23:35:57,2024 OCT 01 01:33:53,7076,2024 SEP 30 23:33:57,2024 OCT 01 00:32:54,3537,2024 OCT 01 00:32:55,2024 OCT 01 01:31:53,3538,49.8185,2024 OCT 01 01:02:41
3,3,31,2024 OCT 01 01:33:54,2024 OCT 01 03:31:48,7074,2024 OCT 01 01:31:54,2024 OCT 01 02:30:51,3537,2024 OCT 01 02:30:52,2024 OCT 01 03:29:48,3536,49.5869,2024 OCT 01 03:00:38
1,1,32,2024 OCT 01 03:31:49,2024 OCT 01 05:29:41,7072,2024 OCT 01 03:29:49,2024 OCT 01 04:28:45,3536,2024 OCT 01 04:28:46,2024 OCT 01 05:27:41,3535,49.3631,2024 OCT 01 04:58:31
1,1,33,2024 OCT 01 05:29:42,2024 OCT 01 07:27:33,7071,2024 OCT 01 05:27:42,2024 OCT 01 06:26:36,3534,2024 OCT 01 06:26:37,2024 OCT 01 07:25:33,3536,49.1293,2024 OCT 01 06:56:22
3,3,34,2024 OCT 01 07:27:34,2024 OCT 01 09:25:28,7074,2024 OCT 01 07:25:34,2024 OCT 01 08:24:30,3536,2024 OCT 01 08:24:31,2024 OCT 01 09:23:28,3537,48.8788,2024 OCT 01 08:54:17
1,1,35,2024 OCT 01 09:25:29,2024 OCT 01 11:23:26,7077,2024 OCT 01 09:23:29,2024 OCT 01 10:22:27,3538,2024 OCT 01 10:22:28,2024 OCT 01 11:21:26,3538,48.6287,2024 OCT 01 10:52:15
3,3,36,2024 OCT 01 11:23:27,2024 OCT 01 13:21:25,7078,2024 OCT 01 11:21:27,2024 OCT 01 12:20:24,3537,2024 OCT 01 12:20:25,2024 OCT 01 13:19:25,3540,48.3793,2024 OCT 01 12:50:13
3,3,37,2024 OCT 01 13:21:26,2024 OCT 01 15:19:22,7076,2024 OCT 01 13:19:26,2024 OCT 01 14:18:21,3535,2024 OCT 01 14:18:22,2024 OCT 01 15:17:22,3540,48.1373,2024 OCT 01 14:48:09
1,1,38,2024 OCT 01 15:19:23,2024 OCT 01 17:17:15,7072,2024 OCT 01 15:17:23,2024 OCT 01 16:16:17,3534,2024 OCT 01 16:16:18,2024 OCT 01 17:15:15,3537,47.9088,2024 OCT 01 16:46:03
1,1,39,2024 OCT 01 17:17:16,2024 OCT 01 19:15:06,7070,2024 OCT 01 17:15:16,2024 OCT 01 18:14:09,3533,2024 OCT 01 18:14:10,2024 OCT 01 19:13:06,3536,47.6832,2024 OCT 01 18:43:56
3,3,40,2024 OCT 01 19:15:07,2024 OCT 01 21:13:01,7074,2024 OCT 01 19:13:07,2024 OCT 01 20:12:02,3535,2024 OCT 01 20:12:03,2024 OCT 01 21:11:01,3538,47.4375,2024 OCT 01 20:41:49
3,3,41,2024 OCT 01 21:13:02,2024 OCT 01 23:10:58,7076,2024 OCT 01 21:11:02,2024 OCT 01 22:09:58,3536,2024 OCT 01 22:09:59,2024 OCT 01 23:08:58,3539,47.1776,2024 OCT 01 22:39:46
1,1,42,2024 OCT 01 23:10:59,2024 OCT 02 01:08:55,7076,2024 OCT 01 23:08:59,2024 OCT 02 00:07:56,3537,2024 OCT 02 00:07:57,2024 OCT 02 01:06:55,3538,46.923,2024 OCT 02 00:37:43
3,3,43,2024 OCT 02 01:08:56,2024 OCT 02 03:06:51,7075,2024 OCT 02 01:06:56,2024 OCT 02 02:05:54,3538,2024 OCT 02 02:05:55,2024 OCT 02 03:04:51,3536,46.6824,2024 OCT 02 02:35:41
1,1,44,2024 OCT 02 03:06:52,2024 OCT 02 05:04:45,7073,2024 OCT 02 03:04:52,2024 OCT 02 04:03:49,3537,2024 OCT 02 04:03:50,2024 OCT 02 05:02:45,3535,46.4561,2024 OCT 02 04:33:36
3,3,45,2024 OCT 02 05:04:46,2024 OCT 02 07:02:37,7071,2024 OCT 02 05:02:46,2024 OCT 02 06:01:41,3535,2024 OCT 02 06:01:42,2024 OCT 02 07:00:37,3535,46.2284,2024 OCT 02 06:31:27
3,3,46,2024 OCT 02 07:02:38,2024 OCT 02 09:00:30,7072,2024 OCT 02 07:00:38,2024 OCT 02 07:59:33,3535,2024 OCT 02 07:59:34,2024 OCT 02 08:58:30,3536,45.9845,2024 OCT 02 08:29:19
1,1,47,2024 OCT 02 09:00:31,2024 OCT 02 10:58:27,7076,2024 OCT 02 08:58:31,2024 OCT 02 09:57:29,3538,2024 OCT 02 09:57:30,2024 OCT 02 10:56:27,3537,45.7343,2024 OCT 02 10:27:16
1,1,48,2024 OCT 02 10:58:28,2024 OCT 02 12:56:26,7078,2024 OCT 02 10:56:28,2024 OCT 02 11:55:26,3538,2024 OCT 02 11:55:27,2024 OCT 02 12:54:26,3539,45.4855,2024 OCT 02 12:25:14
3,3,49,2024 OCT 02 12:56:27,2024 OCT 02 14:54:24,7077,2024 OCT 02 12:54:27,2024 OCT 02 13:53:23,3536,2024 OCT 02 13:53:24,2024 OCT 02 14:52:24,3540,45.2362,2024 OCT 02 14:23:11
3,3,50,2024 OCT 02 14:54:25,2024 OCT 02 16:52:18,7073,2024 OCT 02 14:52:25,2024 OCT 02 15:51:19,3534,2024 OCT 02 15:51:20,2024 OCT 02 16:50:18,3538,45.002,2024 OCT 02 16:21:06
1,1,51,2024 OCT 02 16:52:19,2024 OCT 02 18:50:09,7070,2024 OCT 02 16:50:19,2024 OCT 02 17:49:13,3534,2024 OCT 02 17:49:14,2024 OCT 02 18:48:09,3535,44.7785,2024 OCT 02 18:18:59
3,3,52,2024 OCT 02 18:50:10,2024 OCT 02 20:48:03,7073,2024 OCT 02 18:48:10,2024 OCT 02 19:47:05,3535,2024 OCT 02 19:47:06,2024 OCT 02 20:46:03,3537,44.545,2024 OCT 02 20:16:52
3,3,53,2024 OCT 02 20:48:04,2024 OCT 02 22:45:59,7075,2024 OCT 02 20:46:04,2024 OCT 02 21:45:00,3536,2024 OCT 02 21:45:01,2024 OCT 02 22:43:59,3538,44.2895,2024 OCT 02 22:14:47
1,1,54,2024 OCT 02 22:46:00,2024 OCT 03 00:43:57,7077,2024 OCT 02 22:44:00,2024 OCT 02 23:42:57,3537,2024 OCT 02 23:42:58,2024 OCT 03 00:41:57,3539,44.0312,2024 OCT 03 00:12:44
3,3,55,2024 OCT 03 00:43:58,2024 OCT 03 02:41:53,7075,2024 OCT 03 00:41:58,2024 OCT 03 01:40:55,3537,2024 OCT 03 01:40:56,2024 OCT 03 02:39:53,3537,43.783,2024 OCT 03 02:10:42
1,1,56,2024 OCT 03 02:41:54,2024 OCT 03 04:39:48,7074,2024 OCT 03 02:39:54,2024 OCT 03 03:38:52,3538,2024 OCT 03 03:38:53,2024 OCT 03 04:37:48,3535,43.5524,2024 OCT 03 04:08:38
1,1,57,2024 OCT 03 04:39:49,2024 OCT 03 06:37:41,7072,2024 OCT 03 04:37:49,2024 OCT 03 05:36:45,3536,2024 OCT 03 05:36:46,2024 OCT 03 06:35:41,3535,43.328,2024 OCT 03 06:06:31
3,3,58,2024 OCT 03 06:37:42,2024 OCT 03 08:35:33,7071,2024 OCT 03 06:35:42,2024 OCT 03 07:34:37,3535,2024 OCT 03 07:34:38,2024 OCT 03 08:33:33,3535,43.0931,2024 OCT 03 08:04:22
3,3,59,2024 OCT 03 08:35:34,2024 OCT 03 10:33:29,7075,2024 OCT 03 08:33:34,2024 OCT 03 09:32:31,3537,2024 OCT 03 09:32:32,2024 OCT 03 10:31:29,3537,42.8435,2024 OCT 03 10:02:18
1,1,60,2024 OCT 03 10:33:30,2024 OCT 03 12:31:27,7077,2024 OCT 03 10:31:30,2024 OCT 03 11:30:28,3538,2024 OCT 03 11:30:29,2024 OCT 03 12:29:27,3538,42.594,2024 OCT 03 12:00:16
3,3,61,2024 OCT 03 12:31:28,2024 OCT 03 14:29:26,7078,2024 OCT 03 12:29:28,2024 OCT 03 13:28:25,3537,2024 OCT 03 13:28:26,2024 OCT 03 14:27:26,3540,42.3441,2024 OCT 03 13:58:14
3,3,62,2024 OCT 03 14:29:27,2024 OCT 03 16:27:22,7075,2024 OCT 03 14:27:27,2024 OCT 03 15:26:22,3535,2024 OCT 03 15:26:23,2024 OCT 03 16:25:22,3539,42.1031,2024 OCT 03 15:56:09
1,1,63,2024 OCT 03 16:27:23,2024 OCT 03 18:25:14,7071,2024 OCT 03 16:25:23,2024 OCT 03 17:24:17,3534,2024 OCT 03 17:24:18,2024 OCT 03 18:23:14,3536,41.8761,2024 OCT 03 17:54:03
1,1,64,2024 OCT 03 18:25:15,2024 OCT 03 20:23:06,7071,2024 OCT 03 18:23:15,2024 OCT 03 19:22:09,3534,2024 OCT 03 19:22:10,2024 OCT 03 20:21:06,3536,41.6507,2024 OCT 03 19:51:55
3,3,65,2024 OCT 03 20:23:07,2024 OCT 03 22:21:01,7074,2024 OCT 03 20:21:07,2024 OCT 03 21:20:02,3535,2024 OCT 03 21:20:03,2024 OCT 03 22:19:01,3538,41.4033,2024 OCT 03 21:49:49
1,1,66,2024 OCT 03 22:21:02,2024 OCT 04 00:18:58,7076,2024 OCT 03 22:19:02,2024 OCT 03 23:17:59,3537,2024 OCT 03 23:18:00,2024 OCT 04 00:16:58,3538,41.1436,2024 OCT 03 23:47:46
3,3,67,2024 OCT 04 00:18:59,2024 OCT 04 02:16:55,7076,2024 OCT 04 00:16:59,2024 OCT 04 01:15:57,3538,2024 OCT 04 01:15:58,2024 OCT 04 02:14:55,3537,40.8899,2024 OCT 04 01:45:44
3,3,68,2024 OCT 04 02:16:56,2024 OCT 04 04:14:51,7075,2024 OCT 04 02:14:56,2024 OCT 04 03:13:54,3538,2024 OCT 04 03:13:55,2024 OCT 04 04:12:51,3536,40.6507,2024 OCT 04 03:43:41
1,1,69,2024 OCT 04 04:14:52,2024 OCT 04 06:12:44,7072,2024 OCT 04 04:12:52,2024 OCT 04 05:11:49,3537,2024 OCT 04 05:11:50,2024 OCT 04 06:10:44,3534,40.4247,2024 OCT 04 05:41:35
1,1,70,2024 OCT 04 06:12:45,2024 OCT 04 08:10:36,7071,2024 OCT 04 06:10:45,2024 OCT 04 07:09:41,3536,2024 OCT 04 07:09:42,2024 OCT 04 08:08:36,3534,40.1957,2024 OCT 04 07:39:26
3,3,71,2024 OCT 04 08:10:37,2024 OCT 04 10:08:30,7073,2024 OCT 04 08:08:37,2024 OCT 04 09:07:34,3537,2024 OCT 04 09:07:35,2024 OCT 04 10:06:30,3535,39.9498,2024 OCT 04 09:37:19
3,3,72,2024 OCT 04 10:08:31,2024 OCT 04 12:06:28,7077,2024 OCT 04 10:06:31,2024 OCT 04 11:05:30,3539,2024 OCT 04 11:05:31,2024 OCT 04 12:04:28,3537,39.7003,2024 OCT 04 11:35:16
1,1,73,2024 OCT 04 12:06:29,2024 OCT 04 14:04:27,7078,2024 OCT 04 12:04:29,2024 OCT 04 13:03:27,3538,2024 OCT 04 13:03:28,2024 OCT 04 14:02:27,3539,39.451,2024 OCT 04 13:33:15
3,3,74,2024 OCT 04 14:04:28,2024 OCT 04 16:02:24,7076,2024 OCT 04 14:02:28,2024 OCT 04 15:01:24,3536,2024 OCT 04 15:01:25,2024 OCT 04 16:00:24,3539,39.2023,2024 OCT 04 15:31:12
1,1,75,2024 OCT 04 16:02:25,2024 OCT 04 18:00:18,7073,2024 OCT 04 16:00:25,2024 OCT 04 16:59:20,3535,2024 OCT 04 16:59:21,2024 OCT 04 17:58:18,3537,38.9688,2024 OCT 04 17:29:06
3,3,76,2024 OCT 04 18:00:19,2024 OCT 04 19:58:09,7070,2024 OCT 04 17:58:19,2024 OCT 04 18:57:13,3534,2024 OCT 04 18:57:14,2024 OCT 04 19:56:09,3535,38.7452,2024 OCT 04 19:26:59
3,3,77,2024 OCT 04 19:58:10,2024 OCT 04 21:56:04,7074,2024 OCT 04 19:56:10,2024 OCT 04 20:55:06,3536,2024 OCT 04 20:55:07,2024 OCT 04 21:54:04,3537,38.5098,2024 OCT 04 21:24:52
1,1,78,2024 OCT 04 21:56:05,2024 OCT 04 23:54:01,7076,2024 OCT 04 21:54:05,2024 OCT 04 22:53:01,3536,2024 OCT 04 22:53:02,2024 OCT 04 23:52:01,3539,38.2535,2024 OCT 04 23:22:48
3,3,79,2024 OCT 04 23:54:02,2024 OCT 05 01:51:58,7076,2024 OCT 04 23:52:02,2024 OCT 05 00:50:59,3537,2024 OCT 05 00:51:00,2024 OCT 05 01:49:58,3538,37.996,2024 OCT 05 01:20:45
1,1,80,2024 OCT 05 01:51:59,2024 OCT 05 03:49:54,7075,2024 OCT 05 01:49:59,2024 OCT 05 02:48:57,3538,2024 OCT 05 02:48:58,2024 OCT 05 03:47:54,3536,37.7493,2024 OCT 05 03:18:43
3,3,81,2024 OCT 05 03:49:55,2024 OCT 05 05:47:49,7074,2024 OCT 05 03:47:55,2024 OCT 05 04:46:53,3538,2024 OCT 05 04:46:54,2024 OCT 05 05:45:49,3535,37.5192,2024 OCT 05 05:16:39
1,1,82,2024 OCT 05 05:47:50,2024 OCT 05 07:45:41,7071,2024 OCT 05 05:45:50,2024 OCT 05 06:44:46,3536,2024 OCT 05 06:44:47,2024 OCT 05 07:43:41,3534,37.2943,2024 OCT 05 07:14:31
3,3,83,2024 OCT 05 07:45:42,2024 OCT 05 09:43:34,7072,2024 OCT 05 07:43:42,2024 OCT 05 08:42:38,3536,2024 OCT 05 08:42:39,2024 OCT 05 09:41:34,3535,37.0581,2024 OCT 05 09:12:23
1,1,84,2024 OCT 05 09:43:35,2024 OCT 05 11:41:30,7075,2024 OCT 05 09:41:35,2024 OCT 05 10:40:33,3538,2024 OCT 05 10:40:34,2024 OCT 05 11:39:30,3536,36.8095,2024 OCT 05 11:10:19
3,3,85,2024 OCT 05 11:41:31,2024 OCT 05 13:39:28,7077,2024 OCT 05 11:39:31,2024 OCT 05 12:38:30,3539,2024 OCT 05 12:38:31,2024 OCT 05 13:37:28,3537,36.5606,2024 OCT 05 13:08:17
3,3,86,2024 OCT 05 13:39:29,2024 OCT 05 15:37:27,7078,2024 OCT 05 13:37:29,2024 OCT 05 14:36:27,3538,2024 OCT 05 14:36:28,2024 OCT 05 15:35:27,3539,36.31,2024 OCT 05 15:06:15
3,3,87,2024 OCT 05 15:37:28,2024 OCT 05 17:35:22,7074,2024 OCT 05 15:35:28,2024 OCT 05 16:34:23,3535,2024 OCT 05 16:34:24,2024 OCT 05 17:33:22,3538,36.0701,2024 OCT 05 17:04:10
1,1,88,2024 OCT 05 17:35:23,2024 OCT 05 19:33:13,7070,2024 OCT 05 17:33:23,2024 OCT 05 18:32:17,3534,2024 OCT 05 18:32:18,2024 OCT 05 19:31:13,3535,35.8447,2024 OCT 05 19:02:03
1,1,89,2024 OCT 05 19:33:14,2024 OCT 05 21:31:06,7072,2024 OCT 05 19:31:14,2024 OCT 05 20:30:09,3535,2024 OCT 05 20:30:10,2024 OCT 05 21:29:06,3536,35.6189,2024 OCT 05 20:59:55
3,3,90,2024 OCT 05 21:31:07,2024 OCT 05 23:29:02,7075,2024 OCT 05 21:29:07,2024 OCT 05 22:28:03,3536,2024 OCT 05 22:28:04,2024 OCT 05 23:27:02,3538,35.37,2024 OCT 05 22:57:50
3,3,91,2024 OCT 05 23:29:03,2024 OCT 06 01:26:59,7076,2024 OCT 05 23:27:03,2024 OCT 06 00:26:00,3537,2024 OCT 06 00:26:01,2024 OCT 06 01:24:59,3538,35.1107,2024 OCT 06 00:55:47
1,1,92,2024 OCT 06 01:27:00,2024 OCT 06 03:24:56,7076,2024 OCT 06 01:25:00,2024 OCT 06 02:23:58,3538,2024 OCT 06 02:23:59,2024 OCT 06 03:22:56,3537,34.858,2024 OCT 06 02:53:45
3,3,93,2024 OCT 06 03:24:57,2024 OCT 06 05:22:51,7074,2024 OCT 06 03:22:57,2024 OCT 06 04:21:55,3538,2024 OCT 06 04:21:56,2024 OCT 06 05:20:51,3535,34.6205,2024 OCT 06 04:51:41
1,1,94,2024 OCT 06 05:22:52,2024 OCT 06 07:20:44,7072,2024 OCT 06 05:20:52,2024 OCT 06 06:19:50,3538,2024 OCT 06 06:19:51,2024 OCT 06 07:18:44,3533,34.3945,2024 OCT 06 06:49:35
1,1,95,2024 OCT 06 07:20:45,2024 OCT 06 09:18:36,7071,2024 OCT 06 07:18:45,2024 OCT 06 08:17:42,3537,2024 OCT 06 08:17:43,2024 OCT 06 09:16:36,3533,34.1647,2024 OCT 06 08:47:26
3,3,96,2024 OCT 06 09:18:37,2024 OCT 06 11:16:31,7074,2024 OCT 06 09:16:37,2024 OCT 06 10:15:35,3538,2024 OCT 06 10:15:36,2024 OCT 06 11:14:31,3535,33.918,2024 OCT 06 10:45:20
3,3,97,2024 OCT 06 11:16:32,2024 OCT 06 13:14:29,7077,2024 OCT 06 11:14:32,2024 OCT 06 12:13:31,3539,2024 OCT 06 12:13:32,2024 OCT 06 13:12:29,3537,33.6689,2024 OCT 06 12:43:18
1,1,98,2024 OCT 06 13:14:30,2024 OCT 06 15:12:28,7078,2024 OCT 06 13:12:30,2024 OCT 06 14:11:29,3539,2024 OCT 06 14:11:30,2024 OCT 06 15:10:28,3538,33.4192,2024 OCT 06 14:41:16
3,3,99,2024 OCT 06 15:12:29,2024 OCT 06 17:10:25,7076,2024 OCT 06 15:10:29,2024 OCT 06 16:09:26,3537,2024 OCT 06 16:09:27,2024 OCT 06 17:08:25,3538,33.1717,2024 OCT 06 16:39:13
1,1,100,2024 OCT 06 17:10:26,2024 OCT 06 19:08:18,7072,2024 OCT 06 17:08:26,2024 OCT 06 18:07:21,3535,2024 OCT 06 18:07:22,2024 OCT 06 19:06:18,3536,32.939,2024 OCT 06 18:37:07
1,1,101,2024 OCT 06 19:08:19,2024 OCT 06 21:06:10,7071,2024 OCT 06 19:06:19,2024 OCT 06 20:05:14,3535,2024 OCT 06 20:05:15,2024 OCT 06 21:04:10,3535,32.715,2024 OCT 06 20:35:00
3,3,102,2024 OCT 06 21:06:11,2024 OCT 06 23:04:05,7074,2024 OCT 06 21:04:11,2024 OCT 06 22:03:07,3536,2024 OCT 06 22:03:08,2024 OCT 06 23:02:05,3537,32.4773,2024 OCT 06 22:32:53
1,1,103,2024 OCT 06 23:04:06,2024 OCT 07 01:02:02,7076,2024 OCT 06 23:02:06,2024 OCT 07 00:01:03,3537,2024 OCT 07 00:01:04,2024 OCT 07 01:00:02,3538,32.2203,2024 OCT 07 00:30:49
3,3,104,2024 OCT 07 01:02:03,2024 OCT 07 02:59:59,7076,2024 OCT 07 01:00:03,2024 OCT 07 01:59:01,3538,2024 OCT 07 01:59:02,2024 OCT 07 02:57:59,3537,31.9638,2024 OCT 07 02:28:47
1,1,105,2024 OCT 07 03:00:00,2024 OCT 07 04:57:55,7075,2024 OCT 07 02:58:00,2024 OCT 07 03:56:59,3539,2024 OCT 07 03:57:00,2024 OCT 07 04:55:55,3535,31.7186,2024 OCT 07 04:26:44
3,3,106,2024 OCT 07 04:57:56,2024 OCT 07 06:55:49,7073,2024 OCT 07 04:55:56,2024 OCT 07 05:54:54,3538,2024 OCT 07 05:54:55,2024 OCT 07 06:53:49,3534,31.4887,2024 OCT 07 06:24:40
1,1,107,2024 OCT 07 06:55:50,2024 OCT 07 08:53:41,7071,2024 OCT 07 06:53:50,2024 OCT 07 07:52:47,3537,2024 OCT 07 07:52:48,2024 OCT 07 08:51:41,3533,31.2634,2024 OCT 07 08:22:31
1,1,108,2024 OCT 07 08:53:42,2024 OCT 07 10:51:34,7072,2024 OCT 07 08:51:42,2024 OCT 07 09:50:39,3537,2024 OCT 07 09:50:40,2024 OCT 07 10:49:34,3534,31.0261,2024 OCT 07 10:20:24
