TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,755,755,0,2,ingress,2020 MAY 16 16:38:30,SO ON
1,1,1193,1193,0,4,ingress,2020 MAY 16 20:34:29,SO ON
1,1,2141,2141,0,6,ingress,2020 MAY 17 00:30:27,SO ON
1,1,2183,2183,0,15,ingress,2020 MAY 17 18:11:59,SO ON
1,1,1343,1343,0,17,ingress,2020 MAY 17 22:08:02,SO ON
1,1,2693,2693,0,19,ingress,2020 MAY 18 02:03:57,SO ON
1,1,1511,1511,0,21,ingress,2020 MAY 18 05:59:48,SO ON
1,1,785,785,0,27,ingress,2020 MAY 18 17:47:33,SO ON
1,1,53,53,0,29,ingress,2020 MAY 18 21:43:35,SO ON
1,1,785,785,0,31,ingress,2020 MAY 19 01:39:33,SO ON
1,1,755,755,0,36,ingress,2020 MAY 19 11:29:23,SO ON
1,1,749,749,0,39,ingress,2020 MAY 19 17:23:14,SO ON
1,1,2735,2735,0,40,ingress,2020 MAY 19 19:21:11,SO ON
1,1,749,749,0,42,ingress,2020 MAY 19 23:17:14,SO ON
1,1,1781,1781,0,45,ingress,2020 MAY 20 05:11:05,SO ON
1,1,1193,1193,0,47,ingress,2020 MAY 20 09:07:02,SO ON
1,1,1193,1193,0,48,ingress,2020 MAY 20 11:05:02,SO ON
1,1,2693,2693,0,51,ingress,2020 MAY 20 16:58:57,SO ON
1,1,749,749,0,54,ingress,2020 MAY 20 22:52:57,SO ON
1,1,821,821,0,55,ingress,2020 MAY 21 00:50:57,SO ON
1,1,821,821,0,57,ingress,2020 MAY 21 04:46:50,SO ON
1,1,929,929,0,60,ingress,2020 MAY 21 10:40:47,SO ON
1,1,755,755,0,62,ingress,2020 MAY 21 14:36:49,SO ON
1,1,749,749,0,65,ingress,2020 MAY 21 20:30:38,SO ON
1,1,1193,1193,0,67,ingress,2020 MAY 22 00:26:44,SO ON
1,1,1709,1709,0,69,ingress,2020 MAY 22 04:22:41,SO ON
1,1,1193,1193,0,71,ingress,2020 MAY 22 08:18:36,SO ON
1,1,1193,1193,0,73,ingress,2020 MAY 22 12:14:39,SO ON
1,1,749,749,0,78,ingress,2020 MAY 22 22:04:34,SO ON
1,1,2735,2735,0,80,ingress,2020 MAY 23 02:00:40,SO ON
1,1,767,767,0,81,ingress,2020 MAY 23 03:58:38,SO ON
1,1,2069,2069,0,84,ingress,2020 MAY 23 09:52:34,SO ON
1,1,2687,2687,0,89,ingress,2020 MAY 23 19:42:31,SO ON
1,1,2069,2069,0,90,ingress,2020 MAY 23 21:40:32,SO ON
1,1,1295,1295,0,92,ingress,2020 MAY 24 01:36:41,SO ON
1,1,1343,1343,0,94,ingress,2020 MAY 24 05:32:39,SO ON
1,1,1343,1343,0,95,ingress,2020 MAY 24 07:30:37,SO ON
1,1,2723,2723,0,97,ingress,2020 MAY 24 11:26:40,SO ON
1,1,1193,1193,0,100,ingress,2020 MAY 24 17:20:46,SO ON
1,1,2687,2687,0,102,ingress,2020 MAY 24 21:16:41,SO ON
1,1,875,875,0,103,ingress,2020 MAY 24 23:14:45,SO ON
1,1,2069,2069,0,105,ingress,2020 MAY 25 03:10:53,SO ON
1,1,773,773,0,107,ingress,2020 MAY 25 07:06:50,SO ON
1,1,749,749,0,109,ingress,2020 MAY 25 11:02:52,SO ON
1,1,2723,2723,0,110,ingress,2020 MAY 25 13:00:55,SO ON
1,1,2729,2729,0,113,ingress,2020 MAY 25 18:54:58,SO ON
1,1,1775,1775,0,115,ingress,2020 MAY 25 22:50:59,SO ON
1,1,1295,1295,0,116,ingress,2020 MAY 26 00:49:05,SO ON
1,1,3101,3101,0,118,ingress,2020 MAY 26 04:45:12,SO ON
1,1,2693,2693,0,120,ingress,2020 MAY 26 08:41:10,SO ON
1,1,821,821,0,121,ingress,2020 MAY 26 10:39:12,SO ON
1,1,2687,2687,0,125,ingress,2020 MAY 26 18:31:24,SO ON
1,1,821,821,0,127,ingress,2020 MAY 26 22:27:23,SO ON
1,1,46,46,0,128,ingress,2020 MAY 27 00:25:30,SO ON
1,1,749,749,0,130,ingress,2020 MAY 27 04:21:41,SO ON
1,1,767,767,0,132,ingress,2020 MAY 27 08:17:40,SO ON
1,1,761,761,0,134,ingress,2020 MAY 27 12:13:46,SO ON
1,1,3101,3101,0,135,ingress,2020 MAY 27 14:11:50,SO ON
1,1,755,755,0,138,ingress,2020 MAY 27 20:05:57,SO ON
1,1,1511,1511,0,140,ingress,2020 MAY 28 00:02:03,SO ON
1,1,1991,1991,0,141,ingress,2020 MAY 28 02:00:11,SO ON
1,1,755,755,0,143,ingress,2020 MAY 28 05:56:21,SO ON
1,1,2687,2687,0,145,ingress,2020 MAY 28 09:52:22,SO ON
1,1,767,767,0,146,ingress,2020 MAY 28 11:50:27,SO ON
1,1,2069,2069,0,148,ingress,2020 MAY 28 15:46:37,SO ON
1,1,1709,1709,0,151,ingress,2020 MAY 28 21:40:43,SO ON
1,1,767,767,0,153,ingress,2020 MAY 29 01:36:56,SO ON
1,1,1103,1103,0,154,ingress,2020 MAY 29 03:35:04,SO ON
1,1,56,56,1,156,ingress,2020 MAY 29 07:31:13,LNO ON
1,1,3110,3110,0,158,ingress,2020 MAY 29 11:27:17,SO ON
1,1,761,761,0,160,ingress,2020 MAY 29 15:23:30,SO ON
1,1,809,809,0,162,ingress,2020 MAY 29 19:19:39,SO ON
1,1,2687,2687,0,164,ingress,2020 MAY 29 23:15:43,SO ON
1,1,2651,2651,0,166,ingress,2020 MAY 30 03:12:01,SO ON
1,1,755,755,0,167,ingress,2020 MAY 30 05:10:09,SO ON
1,1,2069,2069,0,169,ingress,2020 MAY 30 09:06:17,SO ON
1,1,749,749,0,174,ingress,2020 MAY 30 18:56:46,SO ON
1,1,34,34,0,175,ingress,2020 MAY 30 20:54:49,SO ON
1,1,2693,2693,0,177,ingress,2020 MAY 31 00:50:58,SO ON
1,1,3101,3101,0,179,ingress,2020 MAY 31 04:47:18,SO ON
1,1,785,785,0,181,ingress,2020 MAY 31 08:43:30,SO ON
1,1,2747,2747,0,182,ingress,2020 MAY 31 10:41:34,SO ON
1,1,2687,2687,0,185,ingress,2020 MAY 31 16:35:55,SO ON
1,1,2687,2687,0,188,ingress,2020 MAY 31 22:30:10,SO ON
1,1,2645,2645,0,191,ingress,2020 JUN 01 04:24:36,SO ON
1,1,2147,2147,0,192,ingress,2020 JUN 01 06:22:46,SO ON
1,1,767,767,0,194,ingress,2020 JUN 01 10:18:56,SO ON
1,1,749,749,0,197,ingress,2020 JUN 01 16:13:16,SO ON
1,1,2069,2069,0,199,ingress,2020 JUN 01 20:09:29,SO ON
1,1,755,755,0,201,ingress,2020 JUN 02 00:05:38,SO ON
1,1,2105,2105,0,205,ingress,2020 JUN 02 07:58:16,SO ON
1,1,2747,2747,0,206,ingress,2020 JUN 02 09:56:22,SO ON
1,1,1103,1103,0,209,ingress,2020 JUN 02 15:50:40,SO ON
1,1,755,755,0,212,ingress,2020 JUN 02 21:44:59,SO ON
1,1,2105,2105,0,215,ingress,2020 JUN 03 03:39:19,SO ON
1,1,1295,1295,0,217,ingress,2020 JUN 03 07:35:39,SO ON
1,1,779,779,0,219,ingress,2020 JUN 03 11:31:49,SO ON
1,1,2705,2705,0,222,ingress,2020 JUN 03 17:26:08,SO ON
1,1,2729,2729,0,226,ingress,2020 JUN 04 01:18:28,SO ON
1,1,821,821,0,227,ingress,2020 JUN 04 03:16:34,SO ON
1,1,749,749,0,231,ingress,2020 JUN 04 11:09:05,SO ON
1,1,1511,1511,0,233,ingress,2020 JUN 04 15:05:12,SO ON
1,1,34,34,0,234,ingress,2020 JUN 04 17:03:19,SO ON
1,1,2705,2705,0,238,ingress,2020 JUN 05 00:55:38,SO ON
1,1,1769,1769,0,240,ingress,2020 JUN 05 04:51:47,SO ON
1,1,1991,1991,0,242,ingress,2020 JUN 05 08:48:05,SO ON
1,1,2735,2735,0,245,ingress,2020 JUN 05 14:42:13,SO ON
1,1,3110,3110,0,247,ingress,2020 JUN 05 18:38:23,SO ON
1,1,2645,2645,0,251,ingress,2020 JUN 06 02:30:35,SO ON
1,1,749,749,0,252,ingress,2020 JUN 06 04:28:38,SO ON
1,1,2723,2723,0,259,ingress,2020 JUN 06 18:15:06,SO ON
1,1,767,767,0,263,ingress,2020 JUN 07 02:07:14,SO ON
1,1,34,34,0,265,ingress,2020 JUN 07 06:03:20,SO ON
1,1,1103,1103,0,268,ingress,2020 JUN 07 11:57:34,SO ON
1,1,2705,2705,0,270,ingress,2020 JUN 07 15:53:31,SO ON
1,1,1193,1193,0,275,ingress,2020 JUN 08 01:43:40,SO ON
1,1,1103,1103,0,276,ingress,2020 JUN 08 03:41:40,SO ON
1,1,2729,2729,0,278,ingress,2020 JUN 08 07:37:43,SO ON
1,1,2693,2693,0,281,ingress,2020 JUN 08 13:31:50,SO ON
1,1,2069,2069,0,282,ingress,2020 JUN 08 15:29:47,SO ON
