TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
-1,-1,-1,-1,-1,1,dayside,2022 MAY 14 16:14:17,LNO OFF
0,1,3548,3548,1,2,dayside,2022 MAY 14 18:12:08,LNO ON
-1,-1,-1,-1,-1,3,dayside,2022 MAY 14 20:10:02,LNO OFF
-1,-1,-1,-1,-1,4,dayside,2022 MAY 14 22:07:58,LNO OFF
-1,-1,-1,-1,-1,5,dayside,2022 MAY 15 00:05:56,LNO OFF
0,1,3118,3118,1,6,dayside,2022 MAY 15 02:03:53,LNO ON
-1,-1,-1,-1,-1,7,dayside,2022 MAY 15 04:01:47,LNO OFF
-1,-1,-1,-1,-1,8,dayside,2022 MAY 15 05:59:40,LNO OFF
0,1,904,904,1,9,dayside,2022 MAY 15 07:57:32,LNO ON
-1,-1,-1,-1,-1,10,dayside,2022 MAY 15 09:55:28,LNO OFF
-1,-1,-1,-1,-1,11,dayside,2022 MAY 15 11:53:27,LNO OFF
-1,-1,-1,-1,-1,12,dayside,2022 MAY 15 13:51:25,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2022 MAY 15 15:49:21,LNO OFF
0,1,944,944,1,14,dayside,2022 MAY 15 17:47:13,LNO ON
-1,-1,-1,-1,-1,15,dayside,2022 MAY 15 19:45:06,LNO OFF
-1,-1,-1,-1,-1,16,dayside,2022 MAY 15 21:43:01,LNO OFF
-1,-1,-1,-1,-1,17,dayside,2022 MAY 15 23:40:58,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2022 MAY 16 01:38:55,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2022 MAY 16 03:36:51,LNO OFF
0,1,3548,3548,1,20,dayside,2022 MAY 16 05:34:44,LNO ON
-1,-1,-1,-1,-1,21,dayside,2022 MAY 16 07:32:35,LNO OFF
-1,-1,-1,-1,-1,22,dayside,2022 MAY 16 09:30:29,LNO OFF
0,1,3786,3786,1,23,dayside,2022 MAY 16 11:28:27,LNO ON
-1,-1,-1,-1,-1,24,dayside,2022 MAY 16 13:26:25,LNO OFF
0,1,872,872,1,25,dayside,2022 MAY 16 15:24:22,LNO ON
-1,-1,-1,-1,-1,26,dayside,2022 MAY 16 17:22:15,LNO OFF
0,1,944,944,1,27,dayside,2022 MAY 16 19:20:07,LNO ON
-1,-1,-1,-1,-1,28,dayside,2022 MAY 16 21:18:01,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2022 MAY 16 23:15:58,LNO OFF
-1,-1,-1,-1,-1,30,dayside,2022 MAY 17 01:13:55,LNO OFF
-1,-1,-1,-1,-1,31,dayside,2022 MAY 17 03:11:51,LNO OFF
-1,-1,-1,-1,-1,32,dayside,2022 MAY 17 05:09:45,LNO OFF
0,1,3784,3784,1,33,dayside,2022 MAY 17 07:07:37,LNO ON
-1,-1,-1,-1,-1,34,dayside,2022 MAY 17 09:05:30,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2022 MAY 17 11:03:26,LNO OFF
-1,-1,-1,-1,-1,36,dayside,2022 MAY 17 13:01:25,LNO OFF
-1,-1,-1,-1,-1,37,dayside,2022 MAY 17 14:59:23,LNO OFF
-1,-1,-1,-1,-1,38,dayside,2022 MAY 17 16:57:18,LNO OFF
0,1,944,944,1,39,dayside,2022 MAY 17 18:55:10,LNO ON
-1,-1,-1,-1,-1,40,dayside,2022 MAY 17 20:53:02,LNO OFF
-1,-1,-1,-1,-1,41,dayside,2022 MAY 17 22:50:58,LNO OFF
-1,-1,-1,-1,-1,42,dayside,2022 MAY 18 00:48:55,LNO OFF
-1,-1,-1,-1,-1,43,dayside,2022 MAY 18 02:46:51,LNO OFF
-1,-1,-1,-1,-1,44,dayside,2022 MAY 18 04:44:46,LNO OFF
0,1,3782,3782,1,45,dayside,2022 MAY 18 06:42:39,LNO ON
-1,-1,-1,-1,-1,46,dayside,2022 MAY 18 08:40:30,LNO OFF
-1,-1,-1,-1,-1,47,dayside,2022 MAY 18 10:38:25,LNO OFF
0,1,3787,3787,1,48,dayside,2022 MAY 18 12:36:23,LNO ON
-1,-1,-1,-1,-1,49,dayside,2022 MAY 18 14:34:21,LNO OFF
0,1,872,872,1,50,dayside,2022 MAY 18 16:32:17,LNO ON
-1,-1,-1,-1,-1,51,dayside,2022 MAY 18 18:30:10,LNO OFF
-1,-1,-1,-1,-1,52,dayside,2022 MAY 18 20:28:02,LNO OFF
-1,-1,-1,-1,-1,53,dayside,2022 MAY 18 22:25:56,LNO OFF
-1,-1,-1,-1,-1,54,dayside,2022 MAY 19 00:23:53,LNO OFF
0,1,2998,2998,1,55,dayside,2022 MAY 19 02:21:50,LNO ON
-1,-1,-1,-1,-1,56,dayside,2022 MAY 19 04:19:46,LNO OFF
-1,-1,-1,-1,-1,57,dayside,2022 MAY 19 06:17:40,LNO OFF
-1,-1,-1,-1,-1,58,dayside,2022 MAY 19 08:15:31,LNO OFF
0,1,944,944,1,59,dayside,2022 MAY 19 10:13:24,LNO ON
-1,-1,-1,-1,-1,60,dayside,2022 MAY 19 12:11:21,LNO OFF
0,1,71,71,1,61,dayside,2022 MAY 19 14:09:20,LNO ON
-1,-1,-1,-1,-1,62,dayside,2022 MAY 19 16:07:17,LNO OFF
-1,-1,-1,-1,-1,63,dayside,2022 MAY 19 18:05:11,LNO OFF
-1,-1,-1,-1,-1,64,dayside,2022 MAY 19 20:03:02,LNO OFF
0,1,3570,3570,1,65,dayside,2022 MAY 19 22:00:55,LNO ON
-1,-1,-1,-1,-1,66,dayside,2022 MAY 19 23:58:51,LNO OFF
-1,-1,-1,-1,-1,67,dayside,2022 MAY 20 01:56:48,LNO OFF
0,1,944,944,1,68,dayside,2022 MAY 20 03:54:45,LNO ON
-1,-1,-1,-1,-1,69,dayside,2022 MAY 20 05:52:39,LNO OFF
-1,-1,-1,-1,-1,70,dayside,2022 MAY 20 07:50:31,LNO OFF
-1,-1,-1,-1,-1,71,dayside,2022 MAY 20 09:48:23,LNO OFF
-1,-1,-1,-1,-1,72,dayside,2022 MAY 20 11:46:18,ALL OFF
-1,-1,-1,-1,-1,73,dayside,2022 MAY 20 13:44:16,LNO OFF
-1,-1,-1,-1,-1,74,dayside,2022 MAY 20 15:42:15,LNO OFF
0,1,872,872,1,75,dayside,2022 MAY 20 17:40:10,LNO ON
-1,-1,-1,-1,-1,76,dayside,2022 MAY 20 19:38:03,LNO OFF
-1,-1,-1,-1,-1,77,dayside,2022 MAY 20 21:35:55,LNO OFF
0,1,71,71,1,78,dayside,2022 MAY 20 23:33:50,LNO ON
-1,-1,-1,-1,-1,79,dayside,2022 MAY 21 01:31:47,LNO OFF
-1,-1,-1,-1,-1,80,dayside,2022 MAY 21 03:29:43,LNO OFF
-1,-1,-1,-1,-1,81,dayside,2022 MAY 21 05:27:39,LNO OFF
0,1,872,872,1,82,dayside,2022 MAY 21 07:25:32,LNO ON
-1,-1,-1,-1,-1,83,dayside,2022 MAY 21 09:23:23,LNO OFF
-1,-1,-1,-1,-1,84,dayside,2022 MAY 21 11:21:17,LNO OFF
-1,-1,-1,-1,-1,85,dayside,2022 MAY 21 13:19:14,ALL OFF
-1,-1,-1,-1,-1,86,dayside,2022 MAY 21 15:17:12,ALL OFF
-1,-1,-1,-1,-1,87,dayside,2022 MAY 21 17:15:09,LNO OFF
0,1,3570,3570,1,88,dayside,2022 MAY 21 19:13:02,LNO ON
-1,-1,-1,-1,-1,89,dayside,2022 MAY 21 21:10:54,LNO OFF
-1,-1,-1,-1,-1,90,dayside,2022 MAY 21 23:08:47,LNO OFF
0,1,3786,3786,1,91,dayside,2022 MAY 22 01:06:43,LNO ON
-1,-1,-1,-1,-1,92,dayside,2022 MAY 22 03:04:40,LNO OFF
-1,-1,-1,-1,-1,93,dayside,2022 MAY 22 05:02:36,LNO OFF
-1,-1,-1,-1,-1,94,dayside,2022 MAY 22 07:00:30,LNO OFF
0,1,1404,1404,1,95,dayside,2022 MAY 22 08:58:22,LNO ON
-1,-1,-1,-1,-1,96,dayside,2022 MAY 22 10:56:14,LNO OFF
0,1,1028,1028,1,97,limb,2022 MAY 22 12:54:10,LNO ON
-1,-1,-1,-1,-1,98,dayside,2022 MAY 22 14:52:08,LNO OFF
-1,-1,-1,-1,-1,99,dayside,2022 MAY 22 16:50:06,LNO OFF
0,1,3114,3114,1,100,dayside,2022 MAY 22 18:48:01,LNO ON
-1,-1,-1,-1,-1,101,dayside,2022 MAY 22 20:45:53,LNO OFF
-1,-1,-1,-1,-1,102,dayside,2022 MAY 22 22:43:45,LNO OFF
-1,-1,-1,-1,-1,103,dayside,2022 MAY 23 00:41:40,ALL OFF
-1,-1,-1,-1,-1,104,dayside,2022 MAY 23 02:39:37,LNO OFF
-1,-1,-1,-1,-1,105,dayside,2022 MAY 23 04:37:34,LNO OFF
-1,-1,-1,-1,-1,106,dayside,2022 MAY 23 06:35:29,LNO OFF
-1,-1,-1,-1,-1,107,dayside,2022 MAY 23 08:33:21,LNO OFF
0,1,872,872,1,108,dayside,2022 MAY 23 10:31:12,LNO ON
-1,-1,-1,-1,-1,109,dayside,2022 MAY 23 12:29:06,LNO OFF
-1,-1,-1,-1,-1,110,dayside,2022 MAY 23 14:27:03,LNO OFF
-1,-1,-1,-1,-1,111,dayside,2022 MAY 23 16:25:01,LNO OFF
0,1,3570,3570,1,112,dayside,2022 MAY 23 18:22:57,LNO ON
-1,-1,-1,-1,-1,113,dayside,2022 MAY 23 20:20:50,LNO OFF
-1,-1,-1,-1,-1,114,dayside,2022 MAY 23 22:18:41,LNO OFF
-1,-1,-1,-1,-1,115,dayside,2022 MAY 24 00:16:35,LNO OFF
0,1,3570,3570,1,116,dayside,2022 MAY 24 02:14:31,LNO ON
-1,-1,-1,-1,-1,117,dayside,2022 MAY 24 04:12:28,LNO OFF
-1,-1,-1,-1,-1,118,dayside,2022 MAY 24 06:10:23,LNO OFF
-1,-1,-1,-1,-1,119,dayside,2022 MAY 24 08:08:17,LNO OFF
0,1,944,944,1,120,dayside,2022 MAY 24 10:06:08,LNO ON
-1,-1,-1,-1,-1,121,dayside,2022 MAY 24 12:04:00,LNO OFF
-1,-1,-1,-1,-1,122,dayside,2022 MAY 24 14:01:57,LNO OFF
0,1,1404,1404,1,123,dayside,2022 MAY 24 15:59:55,LNO ON
-1,-1,-1,-1,-1,124,dayside,2022 MAY 24 17:57:52,LNO OFF
-1,-1,-1,-1,-1,125,dayside,2022 MAY 24 19:55:46,LNO OFF
-1,-1,-1,-1,-1,126,dayside,2022 MAY 24 21:53:38,LNO OFF
0,1,3570,3570,1,127,dayside,2022 MAY 24 23:51:30,LNO ON
-1,-1,-1,-1,-1,128,dayside,2022 MAY 25 01:49:25,LNO OFF
-1,-1,-1,-1,-1,129,dayside,2022 MAY 25 03:47:22,LNO OFF
0,1,3782,3782,1,130,dayside,2022 MAY 25 05:45:18,LNO ON
-1,-1,-1,-1,-1,131,dayside,2022 MAY 25 07:43:12,LNO OFF
-1,-1,-1,-1,-1,132,dayside,2022 MAY 25 09:41:04,LNO OFF
-1,-1,-1,-1,-1,133,dayside,2022 MAY 25 11:38:55,LNO OFF
-1,-1,-1,-1,-1,134,dayside,2022 MAY 25 13:36:49,LNO OFF
-1,-1,-1,-1,-1,135,dayside,2022 MAY 25 15:34:46,LNO OFF
