Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
11	92	Nightside	2025 APR 13 09:51:52	2025 APR 13 10:21:15	2025 APR 13 10:50:39	3527.70	170.78	-158.09	-23.67	65.43	-18.96	-65.41	160.51	1.36	47	-	-	COP row -1: 		
11	92	Dayside	2025 APR 13 10:50:39	2025 APR 13 11:20:14	2025 APR 13 11:49:48	3549.23	-23.67	7.87	141.78	-65.41	20.42	65.38	19.40	13.38	47	-		COP row -1: 	&trueNightLimb; 	
12	92	Nightside	2025 APR 13 11:49:48	2025 APR 13 12:19:13	2025 APR 13 12:48:37	3528.19	141.78	172.97	-52.59	65.38	-19.01	-65.37	160.74	1.34	14	-	-	-		
12	92	Dayside	2025 APR 13 12:48:37	2025 APR 13 13:18:12	2025 APR 13 13:47:46	3549.78	-52.59	-21.09	112.90	-65.37	20.46	65.36	19.17	13.37	14	-		COP row -1: 		
13	92	Nightside	2025 APR 13 13:47:46	2025 APR 13 14:17:10	2025 APR 13 14:46:33	3526.77	112.90	144.01	-81.45	65.36	-19.04	-65.35	160.98	1.33	14	-	-	-		
13	92	Dayside	2025 APR 13 14:46:33	2025 APR 13 15:16:08	2025 APR 13 15:45:43	3550.03	-81.45	-50.04	84.11	-65.35	20.53	65.34	18.92	13.35	14	-		COP row -1: 		
14	92	Nightside	2025 APR 13 15:45:43	2025 APR 13 16:15:06	2025 APR 13 16:44:28	3524.77	84.11	115.07	-110.25	65.34	-19.07	-65.33	161.21	1.31	1	-	-	-		
14	92	Dayside	2025 APR 13 16:44:28	2025 APR 13 17:14:03	2025 APR 13 17:43:37	3549.33	-110.25	-78.98	55.35	-65.33	20.60	65.33	18.68	13.33	1	-		COP row -1: 	&daysideMatch:SOUTH THAUMASIA; 	
15	92	Nightside	2025 APR 13 17:43:37	2025 APR 13 18:12:59	2025 APR 13 18:42:21	3523.59	55.35	86.15	-139.04	65.33	-19.12	-65.31	161.43	1.30	3	-	-	-		
15	92	Dayside	2025 APR 13 18:42:21	2025 APR 13 19:11:55	2025 APR 13 19:41:29	3548.05	-139.04	-107.88	26.46	-65.31	20.62	65.29	18.48	13.32	3	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
16	92	Nightside	2025 APR 13 19:41:29	2025 APR 13 20:10:51	2025 APR 13 20:40:13	3524.12	26.46	57.26	-167.95	65.29	-19.19	-65.28	161.64	1.28	1	-	-	-		
16	92	Dayside	2025 APR 13 20:40:13	2025 APR 13 21:09:48	2025 APR 13 21:39:22	3549.43	-167.95	-136.79	-2.55	-65.28	20.62	65.25	18.28	13.30	1	-		COP row -1: 		
17	92	Nightside	2025 APR 13 21:39:22	2025 APR 13 22:08:45	2025 APR 13 22:38:08	3525.40	-2.55	28.35	163.02	65.25	-19.20	-65.22	161.84	1.27	1	-	-	-		
17	92	Dayside	2025 APR 13 22:38:08	2025 APR 13 23:07:43	2025 APR 13 23:37:19	3551.19	163.02	-165.71	-31.52	-65.22	20.65	65.20	18.06	13.29	1	-		COP row -1: 		
18	92	Nightside	2025 APR 13 23:37:19	2025 APR 14 00:06:42	2025 APR 14 00:36:06	3526.74	-31.52	-0.60	134.04	65.20	-19.20	-65.18	162.06	1.25	14	-	-	-		
18	92	Dayside	2025 APR 14 00:36:06	2025 APR 14 01:05:41	2025 APR 14 01:35:17	3550.80	134.04	165.35	-60.41	-65.18	20.71	65.17	17.84	13.27	14	-		COP row -1: 	&daysideMatch:ELYSIUM CERBERUS PHLEGRA; &mroOverlap; 	
19	92	Nightside	2025 APR 14 01:35:17	2025 APR 14 02:04:41	2025 APR 14 02:34:05	3527.96	-60.41	-29.55	105.18	65.17	-19.23	-65.16	162.29	1.24	1	-	-	-		
19	92	Dayside	2025 APR 14 02:34:05	2025 APR 14 03:03:39	2025 APR 14 03:33:13	3548.79	105.18	136.40	-89.25	-65.16	20.75	65.15	17.61	13.26	1	-		COP row -1: 	&daysideMatch:INSIGHT; 	
20	92	Nightside	2025 APR 14 03:33:13	2025 APR 14 04:02:37	2025 APR 14 04:32:01	3527.89	-89.25	-58.50	76.41	65.15	-19.30	-65.14	162.53	1.22	14	-	-	-		
20	92	Dayside	2025 APR 14 04:32:01	2025 APR 14 05:01:35	2025 APR 14 05:31:08	3546.98	76.41	107.45	-118.03	-65.14	20.79	65.13	17.37	13.24	14	-		COP row -1: 	&daysideMatch:TIANWEN1; 	
21	92	Nightside	2025 APR 14 05:31:08	2025 APR 14 06:00:31	2025 APR 14 06:29:54	3526.13	-118.03	-87.43	47.64	65.13	-19.35	-65.12	162.76	1.20	1	-	-	-		
21	92	Dayside	2025 APR 14 06:29:54	2025 APR 14 06:59:28	2025 APR 14 07:29:01	3546.88	47.64	78.54	-146.85	-65.12	20.85	65.11	17.15	13.22	1	-		COP row -1: 	&daysideMatch:PERSEVERANCE; 	
22	92	Nightside	2025 APR 14 07:29:01	2025 APR 14 07:58:24	2025 APR 14 08:27:46	3524.98	-146.85	-116.33	18.71	65.11	-19.37	-65.08	162.96	1.19	14	-	-	-		
22	92	Dayside	2025 APR 14 08:27:46	2025 APR 14 08:57:20	2025 APR 14 09:26:54	3548.12	18.71	49.65	-175.80	-65.08	20.90	65.06	16.96	13.21	14	-		COP row -1: 		
23	92	Nightside	2025 APR 14 09:26:54	2025 APR 14 09:56:18	2025 APR 14 10:25:42	3527.14	-175.80	-145.23	-10.28	65.06	-19.40	-65.04	163.16	1.17	14	-	-	-		
23	92	Dayside	2025 APR 14 10:25:42	2025 APR 14 10:55:16	2025 APR 14 11:24:50	3548.96	-10.28	20.73	155.18	-65.04	20.88	65.01	16.76	13.20	14	-		COP row -1: 	&nomadPhobos; 	
24	92	Nightside	2025 APR 14 11:24:50	2025 APR 14 11:54:15	2025 APR 14 12:23:39	3528.46	155.18	-174.17	-39.22	65.01	-19.46	-65.00	163.38	1.16	1	-	-	-		
24	92	Dayside	2025 APR 14 12:23:39	2025 APR 14 12:53:14	2025 APR 14 13:22:48	3549.45	-39.22	-8.22	126.25	-65.00	20.89	64.98	16.54	13.18	1	-		COP row -1: 		
25	92	Nightside	2025 APR 14 13:22:48	2025 APR 14 13:52:12	2025 APR 14 14:21:36	3527.71	126.25	156.88	-68.10	64.98	-19.50	-64.97	163.62	1.14	1	-	-	-		
25	92	Dayside	2025 APR 14 14:21:36	2025 APR 14 14:51:11	2025 APR 14 15:20:46	3550.05	-68.10	-37.18	97.43	-64.97	20.95	64.95	16.29	13.16	1	-		COP row -1: 		
26	92	Nightside	2025 APR 14 15:20:46	2025 APR 14 15:50:09	2025 APR 14 16:19:32	3525.60	97.43	127.93	-96.92	64.95	-19.53	-64.94	163.85	1.13	7	-	-	COP row -1: 		
26	92	Dayside	2025 APR 14 16:19:32	2025 APR 14 16:49:07	2025 APR 14 17:18:42	3549.87	-96.92	-66.12	68.66	-64.94	21.03	64.94	16.05	13.15	7	-		COP row -1: 		
27	92	Nightside	2025 APR 14 17:18:42	2025 APR 14 17:48:04	2025 APR 14 18:17:26	3524.04	68.66	98.99	-125.71	64.94	-19.57	-64.92	164.07	1.11	14	-	-	-		
27	92	Dayside	2025 APR 14 18:17:26	2025 APR 14 18:47:00	2025 APR 14 19:16:34	3548.40	-125.71	-95.04	39.86	-64.92	21.08	64.91	15.83	13.13	14	-		COP row -1: 		
28	92	Nightside	2025 APR 14 19:16:34	2025 APR 14 19:45:56	2025 APR 14 20:15:18	3523.67	39.86	70.10	-154.54	64.91	-19.64	-64.89	164.29	1.10	14	-	-	-		
28	92	Dayside	2025 APR 14 20:15:18	2025 APR 14 20:44:52	2025 APR 14 21:14:27	3548.91	-154.54	-123.94	10.89	-64.89	21.09	64.87	15.64	13.12	14	-		COP row -1: 		
29	92	Nightside	2025 APR 14 21:14:27	2025 APR 14 21:43:49	2025 APR 14 22:13:11	3524.69	10.89	41.20	176.48	64.87	-19.68	-64.84	164.48	1.08	1	-	-	-		
29	92	Dayside	2025 APR 14 22:13:11	2025 APR 14 22:42:47	2025 APR 14 23:12:22	3550.91	176.48	-152.85	-18.10	-64.84	21.12	64.82	15.43	13.10	1	-		COP row -1: 	&mroOverlap; 	
30	92	Nightside	2025 APR 14 23:12:22	2025 APR 14 23:41:45	2025 APR 15 00:11:08	3526.00	-18.10	12.27	147.47	64.82	-19.67	-64.79	164.69	1.07	3	-	-	-		
30	92	Dayside	2025 APR 15 00:11:08	2025 APR 15 00:40:44	2025 APR 15 01:10:20	3551.27	147.47	178.22	-47.02	-64.79	21.18	64.78	15.21	13.09	3	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 		
31	92	Nightside	2025 APR 15 01:10:20	2025 APR 15 01:39:43	2025 APR 15 02:09:07	3527.28	-47.02	-16.68	118.56	64.78	-19.69	-64.76	164.92	1.05	1	-	-	-		
31	92	Dayside	2025 APR 15 02:09:07	2025 APR 15 02:38:42	2025 APR 15 03:08:17	3549.81	118.56	149.27	-75.88	-64.76	21.23	64.75	14.98	13.07	1	-		COP row -1: 	&daysideMatch:AEOLIS MENSAE MFF; 	
32	92	Nightside	2025 APR 15 03:08:17	2025 APR 15 03:37:41	2025 APR 15 04:07:05	3527.97	-75.88	-45.64	89.76	64.75	-19.75	-64.74	165.16	1.03	1	-	-	-		
32	92	Dayside	2025 APR 15 04:07:05	2025 APR 15 04:36:38	2025 APR 15 05:06:12	3547.64	89.76	120.32	-104.67	-64.74	21.27	64.73	14.75	13.05	1	-		COP row -1: 		
33	92	Nightside	2025 APR 15 05:06:12	2025 APR 15 05:35:36	2025 APR 15 06:04:59	3526.86	-104.67	-74.57	61.01	64.73	-19.82	-64.72	165.39	1.02	14	-	-	-		
33	92	Dayside	2025 APR 15 06:04:59	2025 APR 15 06:34:32	2025 APR 15 07:04:06	3546.61	61.01	91.39	-133.45	-64.72	21.32	64.71	14.52	13.04	14	-		COP row -1: 		
34	92	Nightside	2025 APR 15 07:04:06	2025 APR 15 07:33:28	2025 APR 15 08:02:50	3524.73	-133.45	-103.48	32.16	64.71	-19.86	-64.69	165.60	1.00	1	-	-	-		
34	92	Dayside	2025 APR 15 08:02:50	2025 APR 15 08:32:24	2025 APR 15 09:01:58	3547.78	32.16	62.50	-162.34	-64.69	21.38	64.67	14.32	13.02	1	-		COP row -1: 	&mroOverlap; 	
35	92	Nightside	2025 APR 15 09:01:58	2025 APR 15 09:31:21	2025 APR 15 10:00:44	3525.52	-162.34	-132.37	3.17	64.67	-19.88	-64.63	165.79	0.99	47	-	-	COP row -1: 		
35	92	Dayside	2025 APR 15 10:00:44	2025 APR 15 10:30:18	2025 APR 15 10:59:53	3549.32	3.17	33.60	168.64	-64.63	21.39	64.61	14.13	13.01	47	-		COP row -1: 	&trueNightLimb; 	
36	92	Nightside	2025 APR 15 10:59:53	2025 APR 15 11:29:17	2025 APR 15 11:58:41	3527.55	168.64	-161.29	-25.79	64.61	-19.93	-64.59	166.00	0.97	14	-	-	-		
36	92	Dayside	2025 APR 15 11:58:41	2025 APR 15 12:28:16	2025 APR 15 12:57:50	3549.88	-25.79	4.67	139.67	-64.59	21.38	64.56	13.92	12.99	14	-		COP row -1: 	&daysideMatch:MERIDIANI SULPHATES; 	
37	92	Nightside	2025 APR 15 12:57:50	2025 APR 15 13:27:14	2025 APR 15 13:56:38	3527.73	139.67	169.77	-54.69	64.56	-19.99	-64.55	166.24	0.96	1	-	-	-		
37	92	Dayside	2025 APR 15 13:56:38	2025 APR 15 14:26:13	2025 APR 15 14:55:49	3550.41	-54.69	-24.29	110.80	-64.55	21.43	64.53	13.68	12.98	1	-		COP row -1: 	&mroOverlap; 	
38	92	Nightside	2025 APR 15 14:55:49	2025 APR 15 15:25:12	2025 APR 15 15:54:35	3526.12	110.80	140.81	-83.54	64.53	-20.03	-64.52	166.47	0.94	3	-	-	-		
38	92	Dayside	2025 APR 15 15:54:35	2025 APR 15 16:24:10	2025 APR 15 16:53:45	3550.49	-83.54	-53.24	82.02	-64.52	21.50	64.51	13.44	12.96	3	Ice H2O 2SUBD #1	Science: orders #193, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&daysideMatch:EASTERN COPRATES; &daysideMatch:COPRATES RISE; 	
39	92	Nightside	2025 APR 15 16:53:45	2025 APR 15 17:23:07	2025 APR 15 17:52:29	3524.22	82.02	111.87	-112.34	64.51	-20.06	-64.50	166.70	0.93	1	-	-	-		
39	92	Dayside	2025 APR 15 17:52:29	2025 APR 15 18:22:04	2025 APR 15 18:51:39	3549.61	-112.34	-82.17	53.25	-64.50	21.57	64.49	13.21	12.95	1	-		COP row -1: 		
40	92	Nightside	2025 APR 15 18:51:39	2025 APR 15 19:21:01	2025 APR 15 19:50:22	3523.22	53.25	82.95	-141.13	64.49	-20.12	-64.47	166.92	0.91	14	-	-	-		
40	92	Dayside	2025 APR 15 19:50:22	2025 APR 15 20:19:57	2025 APR 15 20:49:31	3548.60	-141.13	-111.08	24.35	-64.47	21.59	64.45	13.00	12.93	14	-		COP row -1: 		
41	92	Nightside	2025 APR 15 20:49:31	2025 APR 15 21:18:53	2025 APR 15 21:48:15	3523.99	24.35	54.07	-170.05	64.45	-20.20	-64.43	167.12	0.90	1	-	-	-		
41	92	Dayside	2025 APR 15 21:48:15	2025 APR 15 22:17:50	2025 APR 15 22:47:25	3550.38	-170.05	-139.98	-4.65	-64.43	21.61	64.39	12.81	12.92	1	-		COP row -1: 		
42	92	Nightside	2025 APR 15 22:47:25	2025 APR 15 23:16:48	2025 APR 15 23:46:11	3525.32	-4.65	25.15	160.93	64.39	-20.21	-64.37	167.32	0.88	14	-	-	-		
42	92	Dayside	2025 APR 15 23:46:11	2025 APR 16 00:15:46	2025 APR 16 00:45:22	3551.77	160.93	-168.90	-33.60	-64.37	21.66	64.34	12.59	12.90	14	-		COP row -1: 		
43	92	Nightside	2025 APR 16 00:45:22	2025 APR 16 01:14:46	2025 APR 16 01:44:09	3526.63	-33.60	-3.79	131.97	64.34	-20.22	-64.32	167.54	0.87	1	-	-	-		
43	92	Dayside	2025 APR 16 01:44:09	2025 APR 16 02:13:44	2025 APR 16 02:43:20	3551.10	131.97	162.15	-62.48	-64.32	21.72	64.31	12.37	12.89	1	-		COP row -1: 		
44	92	Nightside	2025 APR 16 02:43:20	2025 APR 16 03:12:44	2025 APR 16 03:42:08	3527.74	-62.48	-32.75	103.13	64.31	-20.26	-64.29	167.77	0.85	14	-	-	-		
44	92	Dayside	2025 APR 16 03:42:08	2025 APR 16 04:11:42	2025 APR 16 04:41:17	3549.00	103.13	133.20	-91.30	-64.29	21.76	64.28	12.14	12.87	14	-		COP row -1: 		
45	92	Nightside	2025 APR 16 04:41:17	2025 APR 16 05:10:40	2025 APR 16 05:40:04	3527.39	-91.30	-61.70	74.36	64.28	-20.33	-64.27	168.01	0.83	1	-	-	-		
45	92	Dayside	2025 APR 16 05:40:04	2025 APR 16 06:09:38	2025 APR 16 06:39:11	3547.32	74.36	104.27	-120.09	-64.27	21.81	64.26	11.91	12.85	1	-		COP row -1: 		
46	92	Nightside	2025 APR 16 06:39:11	2025 APR 16 07:08:34	2025 APR 16 07:37:57	3525.46	-120.09	-90.62	45.57	64.26	-20.39	-64.25	168.23	0.82	1	-	-	-		
46	92	Dayside	2025 APR 16 07:37:57	2025 APR 16 08:07:31	2025 APR 16 08:37:04	3547.50	45.57	75.35	-148.91	-64.25	21.88	64.23	11.69	12.84	1	-		COP row -1: 		
47	92	Nightside	2025 APR 16 08:37:04	2025 APR 16 09:06:27	2025 APR 16 09:35:49	3524.66	-148.91	-119.52	16.64	64.23	-20.41	-64.20	168.43	0.80	14	-	-	-		
47	92	Dayside	2025 APR 16 09:35:49	2025 APR 16 10:05:24	2025 APR 16 10:34:58	3548.91	16.64	46.46	-177.87	-64.20	21.93	64.17	11.50	12.82	14	-		COP row -1: 		
48	92	Nightside	2025 APR 16 10:34:58	2025 APR 16 11:04:21	2025 APR 16 11:33:45	3526.96	-177.87	-148.42	-12.33	64.17	-20.46	-64.14	168.63	0.79	1	-	-	-		
48	92	Dayside	2025 APR 16 11:33:45	2025 APR 16 12:03:20	2025 APR 16 12:32:55	3549.65	-12.33	17.55	153.13	-64.14	21.92	64.11	11.30	12.81	1	-		COP row -1: 		
49	92	Nightside	2025 APR 16 12:32:55	2025 APR 16 13:02:19	2025 APR 16 13:31:43	3528.00	153.13	-177.35	-41.26	64.11	-20.52	-64.09	168.85	0.77	14	-	-	-		
49	92	Dayside	2025 APR 16 13:31:43	2025 APR 16 14:01:18	2025 APR 16 14:30:53	3550.11	-41.26	-11.40	124.22	-64.09	21.95	64.07	11.07	12.79	14	-		COP row -1: 		
50	92	Nightside	2025 APR 16 14:30:53	2025 APR 16 15:00:16	2025 APR 16 15:29:40	3526.99	124.22	153.69	-70.13	64.07	-20.57	-64.06	169.09	0.76	1	-	-	-		
50	92	Dayside	2025 APR 16 15:29:40	2025 APR 16 15:59:15	2025 APR 16 16:28:50	3550.65	-70.13	-40.36	95.41	-64.06	22.02	64.04	10.83	12.78	1	-		COP row -1: 		
51	92	Nightside	2025 APR 16 16:28:50	2025 APR 16 16:58:13	2025 APR 16 17:27:35	3524.82	95.41	124.74	-98.94	64.04	-20.60	-64.03	169.32	0.74	7	-	-	COP row -1: 		
51	92	Dayside	2025 APR 16 17:27:35	2025 APR 16 17:57:10	2025 APR 16 18:26:46	3550.33	-98.94	-69.30	66.64	-64.03	22.11	64.02	10.59	12.76	7	-		COP row -1: 		
52	92	Nightside	2025 APR 16 18:26:46	2025 APR 16 18:56:07	2025 APR 16 19:25:29	3523.33	66.64	95.81	-127.73	64.02	-20.65	-64.01	169.54	0.72	14	-	-	-		
52	92	Dayside	2025 APR 16 19:25:29	2025 APR 16 19:55:03	2025 APR 16 20:24:38	3548.86	-127.73	-98.22	37.82	-64.01	22.15	63.99	10.38	12.75	14	-		COP row -1: 	&daysideMatch:CERAUNIUS THOLUS; 	
53	92	Nightside	2025 APR 16 20:24:38	2025 APR 16 20:53:59	2025 APR 16 21:23:21	3523.25	37.82	66.92	-156.57	63.99	-20.72	-63.97	169.75	0.71	3	-	-	-		
53	92	Dayside	2025 APR 16 21:23:21	2025 APR 16 21:52:56	2025 APR 16 22:22:31	3549.76	-156.57	-127.11	8.86	-63.97	22.17	63.94	10.19	12.73	3	H2O CO 2SUBD #1	Science: orders #168, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: 	&mroOverlap; 	
54	92	Nightside	2025 APR 16 22:22:31	2025 APR 16 22:51:53	2025 APR 16 23:21:15	3524.30	8.86	38.02	174.45	63.94	-20.77	-63.91	169.95	0.70	1	-	-	-		
54	92	Dayside	2025 APR 16 23:21:15	2025 APR 16 23:50:51	2025 APR 17 00:20:27	3551.74	174.45	-156.02	-20.11	-63.91	22.21	63.88	9.98	12.72	1	-		COP row -1: 		
55	92	Nightside	2025 APR 17 00:20:27	2025 APR 17 00:49:50	2025 APR 17 01:19:12	3525.59	-20.11	9.09	145.47	63.88	-20.77	-63.85	170.15	0.68	1	-	-	-		
55	92	Dayside	2025 APR 17 01:19:12	2025 APR 17 01:48:48	2025 APR 17 02:18:24	3551.85	145.47	175.05	-49.01	-63.85	22.28	63.83	9.76	12.70	1	-		COP row -1: 		
56	92	Nightside	2025 APR 17 02:18:24	2025 APR 17 02:47:48	2025 APR 17 03:17:11	3526.80	-49.01	-19.86	116.58	63.83	-20.80	-63.81	170.37	0.67	14	-	-	-		
56	92	Dayside	2025 APR 17 03:17:11	2025 APR 17 03:46:46	2025 APR 17 04:16:21	3550.17	116.58	146.10	-77.86	-63.81	22.33	63.80	9.54	12.69	14	-		COP row -1: 	&daysideMatch:ELYSIUM MONS; &mroOverlap; 	
57	92	Nightside	2025 APR 17 04:16:21	2025 APR 17 04:45:45	2025 APR 17 05:15:08	3527.25	-77.86	-48.81	87.79	63.80	-20.87	-63.79	170.62	0.65	1	-	-	-		
57	92	Dayside	2025 APR 17 05:15:08	2025 APR 17 05:44:42	2025 APR 17 06:14:17	3548.08	87.79	117.15	-106.65	-63.79	22.37	63.77	9.31	12.67	1	-		COP row -1: 		
58	92	Nightside	2025 APR 17 06:14:17	2025 APR 17 06:43:39	2025 APR 17 07:13:02	3525.93	-106.65	-77.74	59.02	63.77	-20.95	-63.77	170.85	0.63	14	-	-	-		
58	92	Dayside	2025 APR 17 07:13:02	2025 APR 17 07:42:36	2025 APR 17 08:12:10	3547.32	59.02	88.23	-135.45	-63.77	22.43	63.75	9.08	12.65	14	-		COP row -1: 		
59	92	Nightside	2025 APR 17 08:12:10	2025 APR 17 08:41:32	2025 APR 17 09:10:54	3524.17	-135.45	-106.64	30.15	63.75	-20.98	-63.72	171.05	0.62	1	-	-	-		
59	92	Dayside	2025 APR 17 09:10:54	2025 APR 17 09:40:28	2025 APR 17 10:10:03	3548.61	30.15	59.34	-164.35	-63.72	22.50	63.70	8.88	12.64	1	-		COP row -1: 	&ingressMatch:PHOENIX; 	
60	92	Nightside	2025 APR 17 10:10:03	2025 APR 17 10:39:25	2025 APR 17 11:08:48	3525.56	-164.35	-135.53	1.18	63.70	-21.02	-63.66	171.24	0.61	1	-	-	-		
60	92	Dayside	2025 APR 17 11:08:48	2025 APR 17 11:38:23	2025 APR 17 12:07:58	3549.92	1.18	30.44	166.65	-63.66	22.51	63.63	8.70	12.63	1	-		COP row -1: 		
61	92	Nightside	2025 APR 17 12:07:58	2025 APR 17 12:37:22	2025 APR 17 13:06:45	3527.35	166.65	-164.45	-27.77	63.63	-21.09	-63.60	171.45	0.59	14	-	-	-		
61	92	Dayside	2025 APR 17 13:06:45	2025 APR 17 13:36:21	2025 APR 17 14:05:56	3550.42	-27.77	1.51	137.70	-63.60	22.52	63.57	8.49	12.61	14	-		COP row -1: 		
62	92	Nightside	2025 APR 17 14:05:56	2025 APR 17 14:35:19	2025 APR 17 15:04:43	3527.24	137.70	166.60	-56.66	63.57	-21.15	-63.56	171.68	0.57	14	-	-	-		
62	92	Dayside	2025 APR 17 15:04:43	2025 APR 17 15:34:18	2025 APR 17 16:03:54	3550.93	-56.66	-27.45	108.85	-63.56	22.57	63.54	8.25	12.59	14	-		COP row -1: 	&nomadPhobos; &daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
63	92	Nightside	2025 APR 17 16:03:54	2025 APR 17 16:33:17	2025 APR 17 17:02:39	3525.44	108.85	137.65	-85.50	63.54	-21.20	-63.53	171.92	0.56	1	-	-	-		
63	92	Dayside	2025 APR 17 17:02:39	2025 APR 17 17:32:15	2025 APR 17 18:01:50	3550.89	-85.50	-56.40	80.06	-63.53	22.66	63.51	8.01	12.58	1	-		COP row -1: 		
