MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2026 JUN 06 00:39:00,-69.4924,-84.8349,251.6052,15.0025,54.1533,2.5649e-14,54.1533,2026 JUN 06 00:21:00,-70.8889,-80.8176,378.6681,14.9783,54.8851,0.13372,54.7738
2026 JUN 06 06:15:00,-71.3057,-166.0911,253.0488,15.0336,55.3752,1.6603e-14,55.3752,2026 JUN 06 06:15:00,-71.3547,-166.2354,381.1937,15.0242,55.3677,0.82395,55.3288
2026 JUN 06 11:51:00,-73.5385,113.603,253.3433,15.1283,57.0624,1.4918e-14,57.0624,2026 JUN 06 12:09:00,-72.0602,109.4473,378.9611,15.1431,56.257,0.41233,56.2608
2026 JUN 07 19:39:00,-71.6206,8.1082,254.875,15.0344,55.751,1.1713e-14,55.751,2026 JUN 07 19:36:00,-72.7846,9.4368,380.5997,15.0744,56.5891,1.4968,56.7784
2026 JUN 08 01:15:00,-73.7886,-72.2647,252.0018,15.1247,57.3857,5.0289e-14,57.3857,2026 JUN 08 01:30:00,-73.3026,-73.9887,378.7529,15.2531,57.5459,0.23682,57.6346
2026 JUN 12 08:06:00,-74.6669,-133.203,253.7944,15.1294,58.47,1.5087e-14,58.47,2026 JUN 12 07:42:00,-74.4754,-130.6631,381.4775,14.9097,57.6738,0.22264,57.8686
2026 JUN 14 03:06:00,-76.9794,-39.2915,253.3315,15.2275,60.3737,3.7261e-14,60.3737,2026 JUN 14 02:57:00,-75.6291,-35.6167,378.6579,15.3267,59.8754,0.52118,59.9057
2026 JUN 20 12:27:00,-74.9915,-119.3647,251.7763,15.0967,59.7176,1.2919e-14,59.7176,2026 JUN 20 12:15:00,-75.8521,-117.5975,381.8013,15.0197,60.0294,0.36096,60.075
2026 JUN 20 18:03:00,-77.2316,160.2673,251.7447,15.1875,61.3718,1.6905e-14,61.3718,2026 JUN 20 18:09:00,-75.8596,159.8461,379.3319,15.2569,60.7482,0.36818,60.802
2026 JUN 27 03:24:00,-74.3097,79.7856,250.3575,15.0353,60.1333,1.7146e-14,60.1333,2026 JUN 27 03:27:00,-74.9209,76.3702,380.0854,14.8564,59.9936,0.36218,60.0276
2026 JUN 28 16:48:00,-73.8523,-106.449,250.8352,15.0117,60.0241,3.1845e-14,60.0241,2026 JUN 28 16:48:00,-74.0736,-105.0998,380.6209,15.1017,60.4488,1.4584,59.2186
2026 JUN 28 22:24:00,-75.793,172.6657,251.1398,15.0683,61.4504,2.9334e-14,61.4504,2026 JUN 28 22:42:00,-73.4386,171.491,379.9195,15.2819,60.7173,0.38857,60.7597
