S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2026 JUL 22 18:57:00,-2.4331,83.9949,264.8153,14.3183,36.4434,1.4401e-14,36.4434
TGO,2026 JUL 22 19:00:00,1.7978,82.2237,389.7551,14.2489,37.2886,1.9785,38.9907

MRO,2026 JUL 23 00:39:00,15.1361,-0.022736,277.7504,14.2642,45.0525,2.2264e-14,45.0525
TGO,2026 JUL 23 00:57:00,11.4705,-2.6085,397.0907,14.3839,44.144,0.649,43.7941

MRO,2026 JUL 23 00:42:00,24.6834,-1.2449,284.6763,14.2314,51.3788,3.1365e-14,51.3788
TGO,2026 JUL 23 01:00:00,20.2979,-0.94683,402.4567,14.5433,51.4568,0.39264,51.2513

MRO,2026 JUL 23 02:33:00,20.7711,-28.0476,281.0878,14.245,48.6743,4.9478e-14,48.6743
TGO,2026 JUL 23 02:57:00,17.5784,-30.6967,400.8492,14.4578,48.7557,1.7154,49.8728

MRO,2026 JUL 24 02:48:00,9.8996,-21.5312,273.8499,14.2794,41.8472,1.8271e-14,41.8472
TGO,2026 JUL 24 02:30:00,12.0259,-18.6475,397.4781,14.1797,41.969,1.0317,41.4297

MRO,2026 JUL 24 04:39:00,6.0313,-48.3756,270.8468,14.2903,39.8166,4.0801e-14,39.8166
TGO,2026 JUL 24 04:27:00,9.2891,-47.9332,396.0178,14.125,39.631,2.5815,37.9435

MRO,2026 JUL 24 06:30:00,2.2745,-75.2253,267.9834,14.3006,38.082,1.5003e-14,38.082
TGO,2026 JUL 24 06:24:00,6.693,-77.5009,394.4263,14.0517,37.1992,0.95309,36.6275

MRO,2026 JUL 24 12:18:00,39.0019,-161.925,295.794,14.1653,61.7225,1.5903e-15,61.7225
TGO,2026 JUL 24 12:27:00,34.1093,-158.5034,412.8856,14.5392,60.8118,0.1495,60.6888

MRO,2026 JUL 24 14:09:00,35.1678,171.3567,293.5711,14.1844,58.7741,2.2935e-14,58.7741
TGO,2026 JUL 24 14:24:00,31.4116,171.7138,410.8801,14.4514,58.066,0.55808,58.2915

MRO,2026 JUL 24 16:00:00,31.2913,144.5979,290.4185,14.2008,55.85,3.6542e-14,55.85
TGO,2026 JUL 24 16:21:00,28.6502,142.1379,407.7975,14.3775,55.3726,0.152,55.2586

MRO,2026 JUL 24 16:03:00,40.7901,143.1987,297.5977,14.1561,63.0873,5.0087e-14,63.0873
TGO,2026 JUL 24 16:24:00,37.3436,144.5668,413.7888,14.5881,63.5652,0.098131,63.4695

MRO,2026 JUL 24 17:54:00,36.9572,116.4623,293.6244,14.1742,60.0992,3.2435e-14,60.0992
TGO,2026 JUL 24 18:21:00,34.7122,114.7757,410.7146,14.4997,60.8848,0.083298,60.8473

MRO,2026 JUL 25 16:15:00,20.732,151.176,282.0287,14.2394,48.221,3.2122e-14,48.221
TGO,2026 JUL 25 15:54:00,23.1883,153.6465,404.5344,14.0636,48.3114,0.035012,48.3287

MRO,2026 JUL 25 19:57:00,13.1319,97.5426,275.0545,14.2647,43.4279,3.1365e-14,43.4279
TGO,2026 JUL 25 19:48:00,17.8212,94.6552,398.8471,13.9264,42.997,0.10007,43.0017

MRO,2026 JUL 26 03:36:00,45.9406,-16.187,299.2216,14.1278,66.8816,2.7909e-14,66.8816
TGO,2026 JUL 26 03:48:00,42.0155,-14.0362,417.3717,14.4658,65.9113,3.7469,64.5153

MRO,2026 JUL 26 05:27:00,42.1014,-42.8875,296.334,14.1483,63.8272,2.2935e-14,63.8272
TGO,2026 JUL 26 05:45:00,39.5134,-44.5221,415.9139,14.3314,62.9927,0.091359,62.9112

MRO,2026 JUL 26 07:18:00,38.3573,-69.6551,293.4725,14.1642,60.8798,6.1344e-14,60.8798
TGO,2026 JUL 26 07:42:00,36.9879,-74.382,414.2211,14.2383,60.3169,0.41943,60.409

MRO,2026 JUL 26 07:21:00,47.848,-71.2303,300.1857,14.1078,68.3288,5.9183e-14,68.3288
TGO,2026 JUL 26 07:45:00,45.5532,-71.1237,419.8925,14.5042,68.8749,0.11468,68.7626

MRO,2026 JUL 26 09:12:00,44.2344,-97.9338,297.4954,14.1281,65.427,2.7e-14,65.427
TGO,2026 JUL 26 09:42:00,43.1059,-101.0605,417.7509,14.4061,66.2997,0.1176,66.1851

MRO,2026 JUL 27 05:42:00,31.7329,-36.1423,288.5601,14.1983,55.7428,5.4349e-14,55.7428
TGO,2026 JUL 27 05:18:00,34.025,-33.3903,411.8387,13.9925,55.9867,0.5502,55.697

MRO,2026 JUL 27 07:33:00,27.9526,-62.9567,285.521,14.2111,52.9556,1.4224e-14,52.9556
TGO,2026 JUL 27 07:15:00,31.2391,-62.3146,410.3262,13.9619,53.4828,6.8425,51.2641

MRO,2026 JUL 27 09:24:00,24.3004,-89.7819,282.7164,14.2233,50.3537,1.7993e-14,50.3537
TGO,2026 JUL 27 09:12:00,28.9308,-92.8384,408.2144,13.8247,50.5475,0.90783,50.8349

MRO,2026 JUL 27 18:54:00,53.0866,129.2444,304.6232,14.0706,72.27,2.3801e-14,72.27
TGO,2026 JUL 27 19:09:00,50.173,130.3694,421.2524,14.3889,71.5258,0.123,71.4089

MRO,2026 JUL 27 20:45:00,49.3445,102.634,300.8246,14.0969,69.2309,6.5569e-15,69.2309
TGO,2026 JUL 27 21:06:00,47.712,100.1086,419.0844,14.2692,68.8373,0.13096,68.713

MRO,2026 JUL 28 17:15:00,36.9213,164.5242,294.5507,14.1739,59.3731,2.7406e-14,59.3731
TGO,2026 JUL 28 16:42:00,38.9571,167.2456,415.9374,13.82,58.7002,0.16843,58.6296

MRO,2026 JUL 28 19:06:00,33.0327,137.774,291.2003,14.1911,56.4287,1.9083e-14,56.4287
TGO,2026 JUL 28 18:39:00,36.22,137.5134,412.663,13.7356,55.8204,0.77534,55.4892

MRO,2026 JUL 28 19:09:00,42.5302,136.3452,298.271,14.1444,63.6856,5.7952e-14,63.6856
TGO,2026 JUL 28 18:42:00,44.8236,140.5731,418.4505,13.9883,64.6591,0.23665,64.4905

MRO,2026 JUL 29 10:12:00,59.9839,-85.6434,308.7482,13.9922,77.5254,3.6475e-14,77.5254
TGO,2026 JUL 29 10:30:00,58.0761,-82.873,426.4958,14.4689,77.9399,0.10907,77.8467

MRO,2026 JUL 29 12:03:00,56.4114,-112.0685,305.8112,14.0308,74.5936,3.4841e-14,74.5936
TGO,2026 JUL 29 12:27:00,55.7127,-113.6646,425.5114,14.3139,75.2807,0.12286,75.1724

MRO,2026 JUL 30 08:33:00,43.64,-49.7486,297.4671,14.1367,64.2591,5.1383e-14,64.2591
TGO,2026 JUL 30 08:03:00,46.9676,-48.3252,420.6182,13.745,64.9384,0.13728,64.8348

MRO,2026 JUL 30 23:36:00,61.3175,88.0918,307.2046,13.9731,78.3013,9.0507e-15,78.3013
TGO,2026 JUL 30 23:51:00,60.1582,89.3624,427.0074,14.3011,78.5784,0.11765,78.4872

MRO,2026 JUL 31 01:27:00,57.7968,61.698,305.8603,14.0142,75.4056,4.1834e-14,75.4056
TGO,2026 JUL 31 01:48:00,57.8134,58.3049,427.0786,14.1286,75.8872,0.13271,75.7788

MRO,2026 JUL 31 20:06:00,49.0412,150.7338,302.292,14.1006,68.2418,8.996e-15,68.2418
TGO,2026 JUL 31 19:27:00,51.7235,153.4109,423.3646,13.6464,68.44,0.20069,68.3357

MRO,2026 AUG 01 13:00:00,63.0359,-98.324,308.1579,13.9444,79.3834,3.556e-15,79.3834
TGO,2026 AUG 01 13:12:00,62.2234,-98.0341,428.1272,14.1583,79.4284,0.12501,79.3422

MRO,2026 AUG 01 14:51:00,59.4901,-124.5653,305.5537,13.9956,76.4798,2.8625e-14,76.4798
TGO,2026 AUG 01 15:09:00,59.8631,-129.4888,428.091,13.9592,76.6643,0.1415,76.5587

