Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,27820,0,0,0,1,0,2024 FEB 17 16:38:53,2024 FEB 17 16:51:38,2024 FEB 17 16:39:03,2024 FEB 17 16:51:38,N/A,N/A,2024 FEB 17 16:46:23,2024 FEB 17 16:51:38,2024 FEB 17 16:51:08,63.4946,91.7398,2024 FEB 17 16:46:53,55.1964,85.0458,2024 FEB 17 16:47:39,-37.078,2177,6.7019,200.9976,30.9044,N/A,57.0597,87.7975,10,480,526,30,30,755,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,315,300,950,1400002C000A01E0020E1E1E02F30301000D000D0000000000000000000000000000000001C2013B012C03B6
1,1,2,0,4,27822,0,0,0,1,0,2024 FEB 17 20:34:56,2024 FEB 17 20:47:39,2024 FEB 17 20:35:06,2024 FEB 17 20:47:39,N/A,N/A,2024 FEB 17 20:42:26,2024 FEB 17 20:47:39,2024 FEB 17 20:47:09,63.7543,34.6227,2024 FEB 17 20:42:56,55.5135,28.7757,2024 FEB 17 20:43:41,-36.5835,2187,6.7792,201.0953,30.7151,N/A,56.6974,87.2471,10,480,525,30,30,753,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,313,300,945,1400002C000A01E0020D1E1E02F10301000D000D0000000000000000000000000000000001C20139012C03B1
1,1,3,0,6,27824,0,0,0,1,0,2024 FEB 18 00:30:52,2024 FEB 18 00:43:33,2024 FEB 18 00:31:02,2024 FEB 18 00:43:33,N/A,N/A,2024 FEB 18 00:38:22,2024 FEB 18 00:43:33,2024 FEB 18 00:43:03,64.0728,-22.4084,2024 FEB 18 00:38:52,56.1381,-29.2239,2024 FEB 18 00:39:37,-36.1057,2198,6.7392,201.1931,30.5258,N/A,56.3351,86.6966,10,480,525,30,30,751,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,311,300,941,1400002C000A01E0020D1E1E02EF0301000D000D0000000000000000000000000000000001C20137012C03AD
1,1,4,0,8,27826,0,0,0,1,0,2024 FEB 18 04:26:44,2024 FEB 18 04:39:23,2024 FEB 18 04:26:54,2024 FEB 18 04:39:23,N/A,N/A,2024 FEB 18 04:34:14,2024 FEB 18 04:39:23,2024 FEB 18 04:38:53,64.1997,-79.5843,2024 FEB 18 04:34:44,56.3211,-85.5863,2024 FEB 18 04:35:28,-35.6328,2205,6.8075,201.2908,30.3366,N/A,55.9728,86.1461,10,480,524,30,30,749,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,309,300,936,1400002C000A01E0020C1E1E02ED0301000D000D0000000000000000000000000000000001C20135012C03A8
1,1,5,0,10,27828,0,0,0,1,0,2024 FEB 18 08:22:44,2024 FEB 18 08:35:20,2024 FEB 18 08:22:54,2024 FEB 18 08:35:20,N/A,N/A,2024 FEB 18 08:30:14,2024 FEB 18 08:35:20,2024 FEB 18 08:34:50,64.3679,-136.7491,2024 FEB 18 08:30:44,56.5563,-141.8425,2024 FEB 18 08:31:28,-35.1464,2214,6.8847,201.3886,30.0526,N/A,55.4294,85.3204,10,480,524,30,30,746,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,306,300,930,1400002C000A01E0020C1E1E02EA0301000D000D0000000000000000000000000000000001C20132012C03A2
1,1,6,0,12,27830,0,0,0,1,0,2024 FEB 18 12:18:44,2024 FEB 18 12:31:20,2024 FEB 18 12:18:54,2024 FEB 18 12:31:20,N/A,N/A,2024 FEB 18 12:26:14,2024 FEB 18 12:31:20,2024 FEB 18 12:30:50,64.7787,166.3023,2024 FEB 18 12:26:44,57.1634,160.5545,2024 FEB 18 12:27:27,-34.6724,2223,6.8722,201.4865,30.0526,N/A,55.4294,85.3204,10,480,523,30,30,746,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,306,300,929,1400002C000A01E0020B1E1E02EA0301000D000D0000000000000000000000000000000001C20132012C03A1
1,1,7,0,14,27832,0,0,0,1,0,2024 FEB 18 16:14:33,2024 FEB 18 16:27:06,2024 FEB 18 16:14:43,2024 FEB 18 16:27:06,N/A,N/A,2024 FEB 18 16:22:03,2024 FEB 18 16:27:06,2024 FEB 18 16:26:36,64.8491,109.1006,2024 FEB 18 16:22:33,57.3869,103.6589,2024 FEB 18 16:23:16,-34.2074,2231,6.9042,201.5843,29.7687,N/A,54.886,84.4947,10,480,523,30,30,743,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,303,300,923,1400002C000A01E0020B1E1E02E70301000D000D0000000000000000000000000000000001C2012F012C039B
1,1,8,0,15,27833,0,0,0,1,0,2024 FEB 18 18:12:32,2024 FEB 18 18:25:05,2024 FEB 18 18:12:42,2024 FEB 18 18:25:05,N/A,N/A,2024 FEB 18 18:20:02,2024 FEB 18 18:25:05,2024 FEB 18 18:24:35,64.9086,80.4991,2024 FEB 18 18:20:32,57.756,73.2997,2024 FEB 18 18:21:16,-33.9711,2235,6.7936,201.6332,29.7687,N/A,54.886,84.4947,10,480,524,30,30,743,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,303,300,924,1400002C000A01E0020C1E1E02E70301000D000D0000000000000000000000000000000001C2012F012C039C
1,1,9,0,17,27835,0,0,0,1,0,2024 FEB 18 22:08:33,2024 FEB 18 22:21:04,2024 FEB 18 22:08:43,2024 FEB 18 22:21:04,N/A,N/A,2024 FEB 18 22:16:03,2024 FEB 18 22:21:04,2024 FEB 18 22:20:34,65.1601,23.4224,2024 FEB 18 22:16:33,58.1433,16.4846,2024 FEB 18 22:17:16,-33.4693,2244,6.8342,201.7311,29.5794,N/A,54.5237,83.9442,10,480,523,30,30,741,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,301,300,919,1400002C000A01E0020B1E1E02E50301000D000D0000000000000000000000000000000001C2012D012C0397
1,1,10,0,19,27837,0,0,0,1,0,2024 FEB 19 02:04:26,2024 FEB 19 02:16:56,2024 FEB 19 02:04:36,2024 FEB 19 02:16:56,N/A,N/A,2024 FEB 19 02:11:56,2024 FEB 19 02:16:56,2024 FEB 19 02:16:26,65.4484,-33.5814,2024 FEB 19 02:12:26,58.582,-40.6559,2024 FEB 19 02:13:09,-33.0006,2252,6.8506,201.829,29.4848,N/A,54.3426,83.669,10,480,523,30,30,740,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,300,300,917,1400002C000A01E0020B1E1E02E40301000D000D0000000000000000000000000000000001C2012C012C0395
