S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
MRO,2023 JUN 18 17:36:00,-13.8337,21.1528,261.2404,15.4564,63.6826,2.8625e-14,63.6826
TGO,2023 JUN 18 17:30:00,-14.9324,21.7542,384.5305,15.3992,63.702,0.37135,63.7453

MRO,2023 JUN 18 19:33:00,1.4068,-8.0299,268.2879,15.4089,54.5368,2.3209e-14,54.5368
TGO,2023 JUN 18 19:24:00,-3.2216,-9.3714,389.9616,15.1733,54.0092,1.2414,54.7498

MRO,2023 JUN 18 23:03:00,-45.2056,-56.3875,252.648,15.5919,85.6263,2.0116e-14,85.6263
TGO,2023 JUN 18 23:33:00,-41.623,-58.7531,381.0534,15.9208,85.9904,5.5083,91.4764

MRO,2023 JUN 18 23:06:00,-35.4869,-57.9043,253.7481,15.5394,78.6094,2.1097e-14,78.6094
TGO,2023 JUN 18 23:30:00,-33.186,-61.0233,381.9661,15.7208,78.7778,0.47623,78.7256

MRO,2023 JUN 18 23:09:00,-25.7878,-59.249,255.7142,15.4983,71.7494,2.1097e-14,71.7494
TGO,2023 JUN 18 23:27:00,-24.3299,-63.2162,383.5361,15.5258,71.083,0.43108,71.0667

MRO,2023 JUN 20 01:21:00,-21.8457,-81.9387,256.0131,15.4881,69.1004,3.7363e-14,69.1004
TGO,2023 JUN 20 01:00:00,-25.047,-79.2265,382.6791,15.3281,69.5555,0.4295,69.5284

MRO,2023 JUN 20 01:24:00,-12.1765,-83.1704,259.6344,15.4544,62.6815,1.722e-14,62.6815
TGO,2023 JUN 20 00:57:00,-16.1591,-81.0561,385.0038,15.1575,61.8196,0.44406,61.8894

MRO,2023 JUN 20 04:57:00,-48.7695,-132.4813,252.6865,15.6225,88.3023,8.6169e-14,88.3023
TGO,2023 JUN 20 05:03:00,-45.6942,-131.3827,379.9749,15.7931,87.5637,9.6982,97.2504

MRO,2023 JUN 20 05:00:00,-39.0476,-134.1076,253.6408,15.5628,81.2557,3.2435e-14,81.2557
TGO,2023 JUN 20 05:00:00,-37.5922,-133.6691,380.5506,15.5919,80.5289,0.48071,80.5673

MRO,2023 JUN 20 06:54:00,-33.2499,-162.3226,254.7367,15.5311,77.0648,6.6716e-14,77.0648
TGO,2023 JUN 20 06:57:00,-34.8927,-163.4223,381.9861,15.5067,77.9478,0.47481,77.8805

MRO,2023 JUN 20 06:57:00,-23.5594,-163.6322,257.067,15.4925,70.2642,4.9375e-14,70.2642
TGO,2023 JUN 20 06:54:00,-26.0499,-165.7302,383.2101,15.3042,70.003,0.43387,69.9692

MRO,2023 JUN 21 09:54:00,57.2124,-14.1426,308.7622,3.6908,85.575,3.1806e-14,85.575
TGO,2023 JUN 20 10:00:00,53.3401,-18.6721,423.9161,4.1253,85.1674,0.60379,85.5091

MRO,2023 JUN 21 12:45:00,-47.5269,123.0958,252.4949,15.6142,87.4403,1.5581e-14,87.4403
TGO,2023 JUN 21 12:30:00,-46.8764,126.1912,378.6487,15.5769,86.724,9.3825,96.095

MRO,2023 JUN 21 12:48:00,-37.8036,121.525,253.61,15.5581,80.4082,5.3221e-14,80.4082
TGO,2023 JUN 21 12:27:00,-38.7994,123.6972,379.1469,15.3622,79.4304,0.47301,79.3849

MRO,2023 JUN 21 20:15:00,-43.4443,13.2072,254.0199,15.5883,84.4892,1.2006e-14,84.4892
TGO,2023 JUN 21 20:21:00,-45.452,10.1576,379.8986,15.4825,85.0446,6.3103,91.3367

MRO,2023 JUN 21 20:18:00,-33.7342,11.7431,255.4618,15.5394,77.5056,1.8062e-14,77.5056
TGO,2023 JUN 21 20:18:00,-37.1589,7.5019,380.4454,15.2567,77.3978,0.47158,77.3124

MRO,2023 JUN 21 21:06:00,61.0341,-176.9825,308.8011,3.7364,82.8006,1.9167e-14,82.8006
TGO,2023 JUN 21 21:24:00,58.0491,-175.8812,427.8973,4.1019,82.4933,0.58364,82.8226

MRO,2023 JUN 22 02:42:00,63.1744,101.9176,310.5926,3.7806,81.185,6.5569e-15,81.185
TGO,2023 JUN 22 03:18:00,58.8497,97.8723,425.8247,4.095,82.0566,0.57918,82.3832

MRO,2023 JUN 22 20:36:00,-35.8199,17.1506,255.4412,15.5528,79.0544,4.8471e-14,79.0544
TGO,2023 JUN 22 19:54:00,-40.4694,21.3993,380.1568,15.1544,79.0066,0.463,78.986

MRO,2023 JUN 23 02:09:00,-47.8115,-62.8409,252.0421,15.6219,87.7341,2.3801e-14,87.7341
TGO,2023 JUN 23 01:51:00,-49.7237,-61.4493,380.4333,15.4228,87.6359,0.47968,87.5483

MRO,2023 JUN 23 04:03:00,-41.871,-91.099,251.9671,15.5875,83.4517,2.0131e-14,83.4517
TGO,2023 JUN 23 03:48:00,-46.7923,-92.2934,379.1821,15.2647,84.447,6.3839,90.8139

MRO,2023 JUN 23 08:36:00,66.7765,26.2358,311.6756,3.8386,78.6031,4.6118e-14,78.6031
TGO,2023 JUN 23 08:48:00,62.4609,27.9773,429.0484,4.1494,79.5962,0.55737,79.9054

MRO,2023 JUN 23 10:30:00,61.2496,-2.8865,310.2164,3.7467,82.5603,9.7465e-15,82.5603
TGO,2023 JUN 23 10:45:00,59.9927,-3.7954,427.8237,3.9294,82.3243,0.57233,82.655

MRO,2023 JUN 24 10:51:00,53.6036,0.40782,305.6112,3.6675,88.0291,0,88.0291
TGO,2023 JUN 24 10:18:00,55.4311,4.985,424.6103,3.4375,88.2269,5.351,93.0399

MRO,2023 JUN 24 15:33:00,-47.7406,111.2055,252.5966,15.6289,87.776,6.3928e-14,87.776
TGO,2023 JUN 24 15:12:00,-51.9318,110.0448,378.051,15.2108,87.8836,0.46646,87.7893

MRO,2023 JUN 24 16:24:00,65.0299,-78.3335,308.8004,3.8203,79.7409,2.3209e-14,79.7409
TGO,2023 JUN 24 16:15:00,63.6718,-73.698,429.0507,3.9833,79.7506,0.54859,80.0623

MRO,2023 JUN 24 22:00:00,66.6523,-159.7889,311.0698,3.8408,78.6271,2.2546e-14,78.6271
TGO,2023 JUN 24 22:09:00,64.3492,-159.2827,431.302,4.0206,79.1464,0.54394,79.453

MRO,2023 JUN 24 23:54:00,61.1076,171.0849,308.1197,3.7483,82.6,1.6698e-14,82.6
TGO,2023 JUN 25 00:06:00,61.9742,168.5789,429.4021,3.7761,81.8937,0.5595,82.2232

MRO,2023 JUN 25 05:33:00,53.6082,87.5671,303.7898,3.68,87.9246,3.427e-14,87.9246
TGO,2023 JUN 26 05:33:00,57.8359,90.1641,425.6233,3.2139,87.7269,0.57975,88.1001

MRO,2023 JUN 26 00:15:00,53.5904,174.4004,304.6358,3.6708,87.9789,4.0733e-14,87.9789
TGO,2023 JUN 25 23:39:00,57.477,176.8204,427.17,3.2481,87.8099,5.1351,92.576

MRO,2023 JUN 26 05:48:00,65.0773,95.7126,311.0583,3.8269,79.6383,6.6645e-15,79.6383
TGO,2023 JUN 26 05:36:00,65.5741,99.4049,429.4431,3.8786,79.0812,0.53414,79.388

MRO,2023 JUN 26 11:24:00,66.8534,14.2097,313.2085,3.8444,78.4464,1.1577e-14,78.4464
TGO,2023 JUN 26 11:30:00,66.0843,13.7543,430.1997,3.9114,78.606,0.53032,78.9087

MRO,2023 JUN 26 13:18:00,61.3668,-14.8661,311.1484,3.7553,82.3565,2.2036e-14,82.3565
TGO,2023 JUN 26 13:27:00,63.7987,-18.8959,429.7205,3.6328,81.4016,0.54632,81.7288

MRO,2023 JUN 27 22:54:00,72.7424,-141.5341,313.8439,4.0156,74.2053,4.2937e-14,74.2053
TGO,2023 JUN 27 22:54:00,69.9877,-138.3852,433.1671,4.2256,74.9086,0.49806,75.176

MRO,2023 JUN 28 00:48:00,67.2036,-171.6601,311.2434,3.8567,78.1381,6.472e-15,78.1381
TGO,2023 JUN 28 00:51:00,67.9123,-172.5101,432.2035,3.8486,77.7373,0.51538,78.0326

MRO,2023 JUN 29 12:18:00,72.7016,32.4097,313.616,4.0156,74.1954,1.1245e-14,74.1954
TGO,2023 JUN 29 12:15:00,71.5084,36.8001,432.0808,4.2594,73.9245,0.48397,74.1819

MRO,2023 JUN 29 17:54:00,74.8336,-47.9705,313.8585,4.1075,72.6856,1.4312e-14,72.6856
TGO,2023 JUN 29 18:09:00,72.1114,-48.2712,432.2779,4.3308,73.3249,0.47825,73.576

MRO,2023 JUN 29 19:48:00,69.1373,-78.4811,310.4551,3.9228,76.6368,6.7937e-15,76.6368
TGO,2023 JUN 29 20:06:00,70.3967,-83.0096,431.2269,3.9131,75.9237,0.49374,76.2015

MRO,2023 JUN 29 23:30:00,76.3176,-128.4384,314.6091,4.1939,71.6209,4.5455e-14,71.6209
TGO,2023 JUN 30 00:03:00,72.5778,-132.496,434.1566,4.4586,72.5907,0.47377,72.8342

MRO,2023 JUL 01 07:18:00,74.7112,125.9708,314.7967,4.1072,72.724,2.3209e-14,72.724
TGO,2023 JUL 01 07:30:00,73.483,128.4836,432.2443,4.4694,72.0914,0.46455,72.3294

MRO,2023 JUL 01 12:54:00,76.2743,45.297,314.6556,4.1797,71.6564,2.0674e-14,71.6564
TGO,2023 JUL 01 13:24:00,73.7728,44.1553,432.8246,4.5903,71.506,0.46171,71.7378

MRO,2023 JUL 01 12:57:00,66.9133,39.8642,311.4199,3.8661,78.2046,1.4312e-14,78.2046
TGO,2023 JUL 02 12:57:00,70.4462,42.6036,432.4294,3.4092,77.7493,0.49129,78.046

MRO,2023 JUL 04 02:39:00,69.1305,-140.0393,312.2987,3.9286,76.5463,1.2006e-14,76.5463
TGO,2023 JUL 04 02:18:00,71.9065,-142.1743,434.443,3.4456,76.6053,0.4782,76.8908

MRO,2023 JUL 05 19:45:00,76.6034,-15.9378,316.3158,4.2067,71.3434,1.242e-14,71.3434
TGO,2023 JUL 05 19:36:00,74.8463,-13.2654,434.1138,4.2389,72.1543,0.45142,72.393

MRO,2023 JUL 05 21:39:00,71.0676,-47.0254,313.0772,3.9836,75.1576,2.215e-14,75.1576
TGO,2023 JUL 05 21:33:00,73.7264,-50.5724,432.7291,3.6497,74.7182,0.46151,74.9842

MRO,2023 JUL 07 14:45:00,78.2826,78.3977,314.8626,4.3497,70.0891,3.1806e-15,70.0891
TGO,2023 JUL 07 14:51:00,75.6729,82.7398,434.0241,4.7367,70.0959,0.44207,70.3124

MRO,2023 JUL 07 20:21:00,80.2916,-1.1318,318.3018,4.4986,68.8014,6.5569e-15,68.8014
TGO,2023 JUL 07 20:45:00,75.8656,-1.507,434.299,4.8628,69.5955,0.43962,69.8065

