TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
0,1,3787,3787,1,1,dayside,2020 AUG 08 15:47:57,LNO ON
-1,-1,-1,-1,-1,2,dayside,2020 AUG 08 17:45:48,LNO OFF
-1,-1,-1,-1,-1,3,dayside,2020 AUG 08 19:43:41,LNO OFF
-1,-1,-1,-1,-1,4,dayside,2020 AUG 08 21:41:36,LNO OFF
0,1,1404,1404,1,5,dayside,2020 AUG 08 23:39:32,LNO ON
-1,-1,-1,-1,-1,6,dayside,2020 AUG 09 01:37:27,LNO OFF
0,1,3784,3784,1,7,dayside,2020 AUG 09 03:35:20,LNO ON
-1,-1,-1,-1,-1,8,dayside,2020 AUG 09 05:33:11,LNO OFF
0,1,872,872,1,9,dayside,2020 AUG 09 07:31:03,LNO ON
-1,-1,-1,-1,-1,10,dayside,2020 AUG 09 09:28:59,LNO OFF
0,1,3784,3784,1,11,dayside,2020 AUG 09 11:26:56,LNO ON
-1,-1,-1,-1,-1,12,dayside,2020 AUG 09 13:24:52,LNO OFF
-1,-1,-1,-1,-1,13,dayside,2020 AUG 09 15:22:46,LNO OFF
-1,-1,-1,-1,-1,14,dayside,2020 AUG 09 17:20:36,LNO OFF
-1,-1,-1,-1,-1,15,dayside,2020 AUG 09 19:18:28,LNO OFF
0,1,3558,3558,1,16,dayside,2020 AUG 09 21:16:23,LNO ON
-1,-1,-1,-1,-1,17,dayside,2020 AUG 09 23:14:20,LNO OFF
-1,-1,-1,-1,-1,18,dayside,2020 AUG 10 01:12:16,LNO OFF
-1,-1,-1,-1,-1,19,dayside,2020 AUG 10 03:10:10,LNO OFF
-1,-1,-1,-1,-1,20,dayside,2020 AUG 10 05:08:02,LNO OFF
-1,-1,-1,-1,-1,21,dayside,2020 AUG 10 07:05:54,LNO OFF
0,1,2601,2601,1,22,dayside,2020 AUG 10 09:03:48,LNO ON
-1,-1,-1,-1,-1,23,dayside,2020 AUG 10 11:01:45,LNO OFF
0,1,3548,3548,1,24,dayside,2020 AUG 10 12:59:42,LNO ON
0,1,1644,1644,1,25,limb,2020 AUG 10 14:57:37,LNO ON
-1,-1,-1,-1,-1,26,dayside,2020 AUG 10 16:55:28,LNO OFF
0,1,3787,3787,1,27,dayside,2020 AUG 10 18:53:20,LNO ON
-1,-1,-1,-1,-1,28,dayside,2020 AUG 10 20:51:14,LNO OFF
-1,-1,-1,-1,-1,29,dayside,2020 AUG 10 22:49:10,LNO OFF
-1,-1,-1,-1,-1,30,dayside,2020 AUG 11 00:47:06,LNO OFF
-1,-1,-1,-1,-1,31,dayside,2020 AUG 11 02:45:01,LNO OFF
0,1,3784,3784,1,32,dayside,2020 AUG 11 04:42:54,LNO ON
-1,-1,-1,-1,-1,33,dayside,2020 AUG 11 06:40:45,LNO OFF
-1,-1,-1,-1,-1,34,dayside,2020 AUG 11 08:38:38,LNO OFF
-1,-1,-1,-1,-1,35,dayside,2020 AUG 11 10:36:35,LNO OFF
0,1,3784,3784,1,36,dayside,2020 AUG 11 12:34:32,LNO ON
-1,-1,-1,-1,-1,37,dayside,2020 AUG 11 14:32:28,LNO OFF
-1,-1,-1,-1,-1,38,dayside,2020 AUG 11 16:30:21,LNO OFF
0,1,71,71,1,39,dayside,2020 AUG 11 18:28:12,LNO ON
-1,-1,-1,-1,-1,40,dayside,2020 AUG 11 20:26:05,LNO OFF
-1,-1,-1,-1,-1,41,dayside,2020 AUG 11 22:24:01,LNO OFF
-1,-1,-1,-1,-1,42,dayside,2020 AUG 12 00:21:58,LNO OFF
0,1,2998,2998,1,43,dayside,2020 AUG 12 02:19:54,LNO ON
-1,-1,-1,-1,-1,44,dayside,2020 AUG 12 04:17:48,LNO OFF
0,1,3786,3786,1,45,dayside,2020 AUG 12 06:15:40,LNO ON
-1,-1,-1,-1,-1,46,dayside,2020 AUG 12 08:13:32,LNO OFF
0,1,904,904,1,47,dayside,2020 AUG 12 10:11:28,LNO ON
-1,-1,-1,-1,-1,48,dayside,2020 AUG 12 12:09:25,LNO OFF
-1,-1,-1,-1,-1,49,dayside,2020 AUG 12 14:07:22,ALL OFF
-1,-1,-1,-1,-1,50,dayside,2020 AUG 12 16:05:16,LNO OFF
0,1,1324,1324,1,51,dayside,2020 AUG 12 18:03:08,LNO ON
-1,-1,-1,-1,-1,52,dayside,2020 AUG 12 20:00:59,LNO OFF
0,1,2352,2352,1,53,dayside,2020 AUG 12 21:58:54,LNO ON
-1,-1,-1,-1,-1,54,dayside,2020 AUG 12 23:56:51,LNO OFF
-1,-1,-1,-1,-1,55,dayside,2020 AUG 13 01:54:47,LNO OFF
-1,-1,-1,-1,-1,56,dayside,2020 AUG 13 03:52:42,LNO OFF
-1,-1,-1,-1,-1,57,dayside,2020 AUG 13 05:50:35,LNO OFF
0,1,2601,2601,1,58,dayside,2020 AUG 13 07:48:27,LNO ON
-1,-1,-1,-1,-1,59,dayside,2020 AUG 13 09:46:21,LNO OFF
0,1,3785,3785,1,60,dayside,2020 AUG 13 11:44:18,LNO ON
-1,-1,-1,-1,-1,61,dayside,2020 AUG 13 13:42:16,LNO OFF
-1,-1,-1,-1,-1,62,dayside,2020 AUG 13 15:40:11,LNO OFF
-1,-1,-1,-1,-1,63,dayside,2020 AUG 13 17:38:04,LNO OFF
0,1,944,944,1,64,dayside,2020 AUG 13 19:35:55,LNO ON
-1,-1,-1,-1,-1,65,dayside,2020 AUG 13 21:33:49,LNO OFF
-1,-1,-1,-1,-1,66,dayside,2020 AUG 13 23:31:46,LNO OFF
-1,-1,-1,-1,-1,67,dayside,2020 AUG 14 01:29:43,LNO OFF
0,1,3782,3782,1,68,dayside,2020 AUG 14 03:27:39,LNO ON
-1,-1,-1,-1,-1,69,dayside,2020 AUG 14 05:25:32,LNO OFF
0,1,3786,3786,1,70,dayside,2020 AUG 14 07:23:24,LNO ON
-1,-1,-1,-1,-1,71,dayside,2020 AUG 14 09:21:18,LNO OFF
-1,-1,-1,-1,-1,72,dayside,2020 AUG 14 11:19:14,LNO OFF
0,1,1532,1532,1,73,dayside,2020 AUG 14 13:17:11,LNO ON
-1,-1,-1,-1,-1,74,dayside,2020 AUG 14 15:15:08,LNO OFF
-1,-1,-1,-1,-1,75,dayside,2020 AUG 14 17:13:03,LNO OFF
-1,-1,-1,-1,-1,76,dayside,2020 AUG 14 19:10:54,LNO OFF
-1,-1,-1,-1,-1,77,dayside,2020 AUG 14 21:08:47,LNO OFF
0,1,944,944,1,78,dayside,2020 AUG 14 23:06:42,LNO ON
