NOM_02, OCCEG, 50, 69, 73, 132
NOM_02, OCCIN, 58, 111, 145, 147, 188
NOM_03, OCCEG, 22, 23, 28, 35, 45, 47, 52, 63, 65, 75, 83, 89, 92, 100, 104, 106, 111, 125, 126, 135, 147, 155, 158, 165, 166, 170, 176, 178, 182, 194
NOM_03, OCCIN, 18, 21, 25, 33, 36, 44, 56, 66, 71, 75, 82, 83, 86, 88, 94, 95, 100, 103, 106, 120, 128, 133, 140, 142, 153, 155, 165, 176, 182
NOM_03, OCCME, 14
CO_001, OCCEG, 71, 140
CO_001, OCCIN, 160
CO_002, OCCEG, 20, 25, 41, 94, 109, 120, 128, 184, 190
CO_002, OCCIN, 27, 47, 89, 98, 173
CO2_01, OCCEG, 56, 117
CO2_01, OCCIN, 135
CO2_02, OCCEG, 59, 66, 82, 95, 112, 123, 133, 142, 172
CO2_02, OCCIN, 22, 63, 199
HCL_01, OCCEG, 27, 86, 88, 98, 130, 157, 179, 187
HCL_01, OCCIN, 123, 126, 149, 184
FUL_01, OCCEG, 38, 149, 163
FUL_01, OCCIN, 19, 45, 112, 121, 158, 190
