Orbit Index	Nadir Type	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
1	69	Nightside	2023 JUL 08 15:18:22	2023 JUL 08 15:47:45	2023 JUL 08 16:17:09	3526.79	-147.03	-10.40	18.61	-63.65	-21.05	63.66	163.13	22.81	3	-	-	-		
1	69	Dayside	2023 JUL 08 16:17:09	2023 JUL 08 16:46:44	2023 JUL 08 17:16:19	3550.32	18.61	154.70	-175.95	63.66	22.42	-63.68	17.02	10.77	3	CH4 H2O 2SUBD 02	Science: orders #136, #168, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off	&daysideMatch:CERBERUS FOSSAE; 	
2	69	Nightside	2023 JUL 08 17:16:19	2023 JUL 08 17:45:43	2023 JUL 08 18:15:06	3526.89	-175.95	-39.35	-10.37	-63.68	-21.02	63.69	162.90	22.79	1	-	-	-		
2	69	Dayside	2023 JUL 08 18:15:06	2023 JUL 08 18:44:41	2023 JUL 08 19:14:15	3549.21	-10.37	125.75	155.08	63.69	22.43	-63.71	17.24	10.76	1	-		COP row -1: UVIS off		
3	69	Nightside	2023 JUL 08 19:14:15	2023 JUL 08 19:43:38	2023 JUL 08 20:13:01	3525.64	155.08	-68.27	-39.39	-63.71	-20.97	63.73	162.68	22.78	14	-	-	-		
3	69	Dayside	2023 JUL 08 20:13:01	2023 JUL 08 20:42:35	2023 JUL 08 21:12:09	3548.46	-39.39	96.84	126.10	63.73	22.45	-63.75	17.43	10.74	14	-		COP row -1: UVIS off		
4	69	Nightside	2023 JUL 08 21:12:09	2023 JUL 08 21:41:31	2023 JUL 08 22:10:53	3524.12	126.10	-97.17	-68.35	-63.75	-20.94	63.77	162.48	22.76	1	-	-	-		
4	69	Dayside	2023 JUL 08 22:10:53	2023 JUL 08 22:40:27	2023 JUL 08 23:10:01	3547.49	-68.35	67.95	97.18	63.77	22.43	-63.78	17.62	10.73	1	-		COP row -1: UVIS off		
5	69	Nightside	2023 JUL 08 23:10:01	2023 JUL 08 23:39:23	2023 JUL 09 00:08:46	3524.91	97.18	-126.07	-97.16	-63.78	-20.93	63.78	162.29	22.75	3	-	-	-		
5	69	Dayside	2023 JUL 09 00:08:46	2023 JUL 09 00:38:20	2023 JUL 09 01:07:54	3547.78	-97.16	39.04	68.38	63.78	22.36	-63.79	17.85	10.71	3	Nominal 3SUBD 01	Science: orders #167, #169, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
6	69	Nightside	2023 JUL 09 01:07:54	2023 JUL 09 01:37:17	2023 JUL 09 02:06:41	3527.13	68.38	-155.01	-125.95	-63.79	-20.89	63.80	162.05	22.73	1	-	-	-		
6	69	Dayside	2023 JUL 09 02:06:41	2023 JUL 09 02:36:16	2023 JUL 09 03:05:51	3549.77	-125.95	10.08	39.59	63.80	22.32	-63.80	18.10	10.69	1	-		COP row -1: UVIS off		
7	69	Nightside	2023 JUL 09 03:05:51	2023 JUL 09 03:35:14	2023 JUL 09 04:04:37	3526.89	39.59	176.03	-154.82	-63.80	-20.83	63.82	161.80	22.71	1	-	-	-		
7	69	Dayside	2023 JUL 09 04:04:37	2023 JUL 09 04:34:13	2023 JUL 09 05:03:49	3551.63	-154.82	-18.88	10.70	63.82	22.29	-63.83	18.33	10.68	1	-		COP row -1: UVIS off	&daysideMatch:MAWRTH VALLIS; 	
8	69	Nightside	2023 JUL 09 05:03:49	2023 JUL 09 05:33:12	2023 JUL 09 06:02:35	3525.44	10.70	147.07	176.25	-63.83	-20.80	63.84	161.57	22.70	3	-	-	-		
8	69	Dayside	2023 JUL 09 06:02:35	2023 JUL 09 06:32:11	2023 JUL 09 07:01:47	3552.00	176.25	-47.82	-18.30	63.84	22.26	-63.86	18.55	10.66	3	Ice CO 2SUBD #2	Science: orders #193, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&mroOverlap; 	
9	69	Nightside	2023 JUL 09 07:01:47	2023 JUL 09 07:31:09	2023 JUL 09 08:00:31	3523.98	-18.30	118.14	147.27	-63.86	-20.81	63.88	161.36	22.68	14	-	-	-		
9	69	Dayside	2023 JUL 09 08:00:31	2023 JUL 09 08:30:06	2023 JUL 09 08:59:41	3550.48	147.27	-76.73	-47.32	63.88	22.23	-63.90	18.75	10.65	14	-		COP row -1: UVIS off		
10	69	Nightside	2023 JUL 09 08:59:41	2023 JUL 09 09:29:03	2023 JUL 09 09:58:24	3523.12	-47.32	89.23	118.28	-63.90	-20.82	63.91	161.17	22.67	1	-	-	-		
10	69	Dayside	2023 JUL 09 09:58:24	2023 JUL 09 10:27:58	2023 JUL 09 10:57:33	3548.63	118.28	-105.63	-76.24	63.91	22.23	-63.93	18.94	10.63	1	-		COP row -1: UVIS off	&daysideMatch:CERAUNIUS FOSSAE; &daysideMatch:SOUTH THAUMASIA; 	
11	69	Nightside	2023 JUL 09 10:57:33	2023 JUL 09 11:26:54	2023 JUL 09 11:56:16	3522.96	-76.24	60.34	89.37	-63.93	-20.76	63.94	160.97	22.65	3	-	-	-		
11	69	Dayside	2023 JUL 09 11:56:16	2023 JUL 09 12:25:51	2023 JUL 09 12:55:25	3549.67	89.37	-134.54	-105.03	63.94	22.22	-63.94	19.15	10.62	3	Surface Ice 2SUBD #1	Science: orders #132, #133, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 68: NADIR: Full Frame (57:245;0:1047),Tint = 7000 ms,16 bit,Rhythm = 9017 ms, Binning=0	&daysideMatch:OLYMPUS MONS; &mroOverlap; 	
12	69	Nightside	2023 JUL 09 12:55:25	2023 JUL 09 13:24:48	2023 JUL 09 13:54:10	3524.40	-105.03	31.42	60.61	-63.94	-20.70	63.94	160.74	22.64	1	-	-	-		
12	69	Dayside	2023 JUL 09 13:54:10	2023 JUL 09 14:23:45	2023 JUL 09 14:53:21	3551.24	60.61	-163.49	-133.85	63.94	22.16	-63.95	19.40	10.60	1	-		COP row -1: UVIS off		
13	69	Nightside	2023 JUL 09 14:53:21	2023 JUL 09 15:22:44	2023 JUL 09 15:52:07	3526.24	-133.85	2.46	31.79	-63.95	-20.69	63.96	160.50	22.62	14	-	-	-		
13	69	Dayside	2023 JUL 09 15:52:07	2023 JUL 09 16:21:43	2023 JUL 09 16:51:18	3550.72	31.79	167.55	-162.75	63.96	22.10	-63.97	19.64	10.58	14	-		COP row -1: UVIS off		
14	69	Nightside	2023 JUL 09 16:51:18	2023 JUL 09 17:20:41	2023 JUL 09 17:50:05	3526.95	-162.75	-26.49	2.86	-63.97	-20.67	63.98	160.27	22.60	1	-	-	-		
14	69	Dayside	2023 JUL 09 17:50:05	2023 JUL 09 18:19:40	2023 JUL 09 18:49:15	3549.61	2.86	138.60	168.30	63.98	22.09	-64.00	19.87	10.57	1	-		COP row -1: UVIS off		
15	69	Nightside	2023 JUL 09 18:49:15	2023 JUL 09 19:18:38	2023 JUL 09 19:48:01	3526.25	168.30	-55.43	-26.16	-64.00	-20.63	64.02	160.04	22.59	1	-	-	-		
15	69	Dayside	2023 JUL 09 19:48:01	2023 JUL 09 20:17:35	2023 JUL 09 20:47:09	3548.56	-26.16	109.67	139.31	64.02	22.11	-64.03	20.08	10.55	1	-		COP row -1: UVIS off	&daysideMatch:TIANWEN1; 	
16	69	Nightside	2023 JUL 09 20:47:09	2023 JUL 09 21:16:32	2023 JUL 09 21:45:54	3524.80	139.31	-84.34	-55.17	-64.03	-20.60	64.05	159.84	22.57	47	Night Limb #2	Science: orders #158, #158, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
16	69	Dayside	2023 JUL 09 21:45:54	2023 JUL 09 22:15:28	2023 JUL 09 22:45:02	3547.74	-55.17	80.77	110.34	64.05	22.12	-64.06	20.27	10.54	47	-		COP row -1: UVIS off	&trueNightLimb; 	
17	69	Nightside	2023 JUL 09 22:45:02	2023 JUL 09 23:14:24	2023 JUL 09 23:43:46	3524.16	110.34	-113.24	-84.05	-64.06	-20.59	64.07	159.64	22.56	14	-	-	-		
17	69	Dayside	2023 JUL 09 23:43:46	2023 JUL 10 00:13:20	2023 JUL 10 00:42:53	3547.19	-84.05	51.87	81.49	64.07	22.07	-64.08	20.48	10.52	14	-		COP row -1: UVIS off		
18	69	Nightside	2023 JUL 10 00:42:53	2023 JUL 10 01:12:16	2023 JUL 10 01:41:40	3526.43	81.49	-142.16	-112.83	-64.08	-20.57	64.08	159.42	22.54	1	-	-	-		
18	69	Dayside	2023 JUL 10 01:41:40	2023 JUL 10 02:11:14	2023 JUL 10 02:40:48	3548.23	-112.83	22.93	52.72	64.08	22.01	-64.08	20.72	10.51	1	Surface Ice 3SUBD #3	Science: orders #193, #132, #133, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 64: NADIR: Full Frame (57:245;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8642 ms, Binning=0		
19	69	Nightside	2023 JUL 10 02:40:48	2023 JUL 10 03:10:12	2023 JUL 10 03:39:36	3527.71	52.72	-171.12	-141.67	-64.08	-20.51	64.09	159.17	22.52	14	-	-	-		
19	69	Dayside	2023 JUL 10 03:39:36	2023 JUL 10 04:09:11	2023 JUL 10 04:38:46	3550.39	-141.67	-6.03	23.87	64.09	21.98	-64.10	20.96	10.49	14	-		COP row 79: NADIR: Full Frame (57:245;0:1047),Tint = 20000 ms,16 bit,Rhythm = 22017 ms, Binning=0		
20	69	Nightside	2023 JUL 10 04:38:46	2023 JUL 10 05:08:09	2023 JUL 10 05:37:33	3526.59	23.87	159.92	-170.57	-64.10	-20.47	64.11	158.93	22.51	1	-	-	-		
20	69	Dayside	2023 JUL 10 05:37:33	2023 JUL 10 06:07:08	2023 JUL 10 06:36:44	3551.59	-170.57	-34.98	-5.09	64.11	21.96	-64.12	21.19	10.47	1	-		COP row -1: UVIS off		
21	69	Nightside	2023 JUL 10 06:36:44	2023 JUL 10 07:06:07	2023 JUL 10 07:35:29	3525.03	-5.09	130.97	160.47	-64.12	-20.47	64.14	158.71	22.49	14	-	-	-		
21	69	Dayside	2023 JUL 10 07:35:29	2023 JUL 10 08:05:05	2023 JUL 10 08:34:40	3550.78	160.47	-63.91	-34.12	64.14	21.92	-64.16	21.40	10.46	14	-		COP row -1: UVIS off		
22	69	Nightside	2023 JUL 10 08:34:40	2023 JUL 10 09:04:02	2023 JUL 10 09:33:24	3523.80	-34.12	102.05	131.47	-64.16	-20.49	64.17	158.51	22.48	14	-	-	-		
22	69	Dayside	2023 JUL 10 09:33:24	2023 JUL 10 10:02:58	2023 JUL 10 10:32:33	3548.90	131.47	-92.81	-63.11	64.17	21.92	-64.18	21.60	10.44	14	-		COP row -1: UVIS off		
23	69	Nightside	2023 JUL 10 10:32:33	2023 JUL 10 11:01:54	2023 JUL 10 11:31:16	3523.34	-63.11	73.16	102.50	-64.18	-20.48	64.19	158.32	22.46	1	-	-	-		
23	69	Dayside	2023 JUL 10 11:31:16	2023 JUL 10 12:00:50	2023 JUL 10 12:30:25	3548.74	102.50	-121.72	-91.94	64.19	21.92	-64.20	21.80	10.43	1	-		COP row -1: UVIS off		
24	69	Nightside	2023 JUL 10 12:30:25	2023 JUL 10 12:59:47	2023 JUL 10 13:29:09	3523.85	-91.94	44.25	73.68	-64.20	-20.41	64.21	158.10	22.45	1	-	-	-		
24	69	Dayside	2023 JUL 10 13:29:09	2023 JUL 10 13:58:44	2023 JUL 10 14:28:19	3550.77	73.68	-150.65	-120.73	64.21	21.88	-64.21	22.03	10.41	1	H2O CO 3SUBD #2	Science: orders #168, #189, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 64: NADIR: Full Frame (57:245;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8642 ms, Binning=0		
25	69	Nightside	2023 JUL 10 14:28:19	2023 JUL 10 14:57:42	2023 JUL 10 15:27:05	3525.87	-120.73	15.30	44.91	-64.21	-20.39	64.21	157.86	22.43	14	-	-	-		
25	69	Dayside	2023 JUL 10 15:27:05	2023 JUL 10 15:56:41	2023 JUL 10 16:26:16	3550.79	44.91	-179.60	-149.60	64.21	21.80	-64.22	22.27	10.39	14	-		COP row -1: UVIS off		
26	69	Nightside	2023 JUL 10 16:26:16	2023 JUL 10 16:55:40	2023 JUL 10 17:25:03	3527.13	-149.60	-13.66	16.03	-64.22	-20.38	64.23	157.63	22.41	1	-	-	-		
26	69	Dayside	2023 JUL 10 17:25:03	2023 JUL 10 17:54:38	2023 JUL 10 18:24:13	3549.79	16.03	151.44	-178.54	64.23	21.77	-64.24	22.51	10.38	1	-		COP row -1: UVIS off		
27	69	Nightside	2023 JUL 10 18:24:13	2023 JUL 10 18:53:36	2023 JUL 10 19:23:00	3527.01	-178.54	-42.61	-12.97	-64.24	-20.35	64.26	157.40	22.40	14	-	-	-		
27	69	Dayside	2023 JUL 10 19:23:00	2023 JUL 10 19:52:34	2023 JUL 10 20:22:09	3548.69	-12.97	122.50	152.47	64.26	21.80	-64.27	22.73	10.36	14	-		COP row -1: UVIS off		
