TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1215,1215,0,27,Ingress,2018 AUG 12 12:24:27,OBSERVATION_COMMENT
1,1,3951,3951,0,36,Ingress,2018 AUG 12 18:18:21,OBSERVATION_COMMENT
1,1,1453,1456,0,39,Ingress,2018 AUG 12 20:16:14,OBSERVATION_COMMENT
1,1,1427,1427,0,45,Ingress,2018 AUG 13 00:12:01,OBSERVATION_COMMENT
1,1,1453,1456,0,54,Ingress,2018 AUG 13 06:05:54,OBSERVATION_COMMENT
1,1,293,293,0,57,Ingress,2018 AUG 13 08:03:49,OBSERVATION_COMMENT
1,1,1453,1452,0,63,Ingress,2018 AUG 13 11:59:34,OBSERVATION_COMMENT
1,1,1175,1175,0,70,Ingress,2018 AUG 13 17:53:30,OBSERVATION_COMMENT
1,1,1453,1452,0,76,Ingress,2018 AUG 13 21:49:18,OBSERVATION_COMMENT
1,1,1177,1177,0,79,Ingress,2018 AUG 13 23:47:12,OBSERVATION_COMMENT
1,1,1453,1452,0,85,Ingress,2018 AUG 14 07:39:01,OBSERVATION_COMMENT
1,1,3951,3951,0,91,Ingress,2018 AUG 14 11:34:46,OBSERVATION_COMMENT
1,1,1215,1215,0,98,Ingress,2018 AUG 14 17:28:43,OBSERVATION_COMMENT
1,1,3951,3951,0,104,Ingress,2018 AUG 14 21:24:34,OBSERVATION_COMMENT
1,1,1453,1456,0,111,Ingress,2018 AUG 15 03:18:22,OBSERVATION_COMMENT
1,1,1427,1427,0,117,Ingress,2018 AUG 15 07:14:19,OBSERVATION_COMMENT
1,1,1453,1456,0,120,Ingress,2018 AUG 15 09:12:15,OBSERVATION_COMMENT
1,1,293,293,0,129,Ingress,2018 AUG 15 15:06:02,OBSERVATION_COMMENT
1,1,1453,1452,0,135,Ingress,2018 AUG 15 19:02:02,OBSERVATION_COMMENT
1,1,1175,1175,0,138,Ingress,2018 AUG 15 20:59:57,OBSERVATION_COMMENT
1,1,1453,1452,0,145,Ingress,2018 AUG 16 02:53:44,OBSERVATION_COMMENT
1,1,1177,1177,0,151,Ingress,2018 AUG 16 06:49:41,OBSERVATION_COMMENT
1,1,1453,1452,0,157,Ingress,2018 AUG 16 10:45:33,OBSERVATION_COMMENT
1,1,3951,3951,0,163,Ingress,2018 AUG 16 14:41:25,OBSERVATION_COMMENT
1,1,1453,1456,0,172,Ingress,2018 AUG 16 20:35:24,OBSERVATION_COMMENT
1,1,3951,3951,0,181,Ingress,2018 AUG 17 02:29:12,OBSERVATION_COMMENT
1,1,1453,1456,0,184,Ingress,2018 AUG 17 04:27:11,OBSERVATION_COMMENT
1,1,1427,1427,0,190,Ingress,2018 AUG 17 08:23:10,OBSERVATION_COMMENT
1,1,1453,1456,0,197,Ingress,2018 AUG 17 14:16:56,OBSERVATION_COMMENT
1,1,293,293,0,203,Ingress,2018 AUG 17 18:12:59,OBSERVATION_COMMENT
