Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,20980,0,0,0,1,0,2022 AUG 06 16:57:53,2022 AUG 06 17:15:32,2022 AUG 06 16:58:03,2022 AUG 06 17:15:32,N/A,N/A,2022 AUG 06 17:08:03,2022 AUG 06 17:15:32,2022 AUG 06 17:08:33,12.922,-95.1983,2022 AUG 06 17:15:02,29.0769,-104.7864,2022 AUG 06 17:13:51,50.9644,1732,17.0561,280.2981,43.9836,N/A,81.3327,125.0765,10,640,958,30,30,1049,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,449,300,855,1400002C000A028003BE1E1E04190301000D000D00000000000000000000000000000000026201C1012C0357
1,1,2,0,4,20982,0,0,0,1,0,2022 AUG 06 20:53:54,2022 AUG 06 21:11:32,2022 AUG 06 20:54:04,2022 AUG 06 21:11:32,N/A,N/A,2022 AUG 06 21:04:04,2022 AUG 06 21:11:32,2022 AUG 06 21:04:34,13.7006,-152.9815,2022 AUG 06 21:11:02,29.838,-162.5586,2022 AUG 06 21:09:51,50.9675,1732,17.0311,280.3999,43.889,N/A,81.1516,124.8013,10,640,957,30,30,1048,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,448,300,852,1400002C000A028003BD1E1E04180301000D000D00000000000000000000000000000000026201C0012C0354
1,1,3,0,6,20984,0,0,0,1,0,2022 AUG 07 00:50:01,2022 AUG 07 01:07:41,2022 AUG 07 00:50:11,2022 AUG 07 01:07:41,N/A,N/A,2022 AUG 07 01:00:11,2022 AUG 07 01:07:41,2022 AUG 07 01:00:41,14.4549,149.2207,2022 AUG 07 01:07:11,30.779,139.764,2022 AUG 07 01:05:59,50.9823,1730,17.0147,280.5017,44.0782,N/A,81.5138,125.3518,10,640,958,30,30,1050,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,450,300,857,1400002C000A028003BE1E1E041A0301000D000D00000000000000000000000000000000026201C2012C0359
1,1,4,0,8,20986,0,0,0,1,0,2022 AUG 07 04:46:06,2022 AUG 07 05:03:47,2022 AUG 07 04:46:16,2022 AUG 07 05:03:47,N/A,N/A,2022 AUG 07 04:56:16,2022 AUG 07 05:03:47,2022 AUG 07 04:56:46,15.1355,91.4655,2022 AUG 07 05:03:17,31.252,81.3301,2022 AUG 07 05:02:06,51.0969,1726,16.9472,280.6035,44.1729,N/A,81.695,125.627,10,640,960,30,30,1051,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,451,300,861,1400002C000A028003C01E1E041B0301000D000D00000000000000000000000000000000026201C3012C035D
1,1,5,0,10,20988,0,0,0,1,0,2022 AUG 07 08:42:07,2022 AUG 07 08:59:49,2022 AUG 07 08:42:17,2022 AUG 07 08:59:49,N/A,N/A,2022 AUG 07 08:52:17,2022 AUG 07 08:59:49,2022 AUG 07 08:52:47,15.9677,33.6473,2022 AUG 07 08:59:19,32.4054,23.9826,2022 AUG 07 08:58:07,51.1318,1723,16.9508,280.7053,44.2675,N/A,81.8761,125.9023,10,640,960,30,30,1052,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,452,300,863,1400002C000A028003C01E1E041C0301000D000D00000000000000000000000000000000026201C4012C035F
1,1,6,0,14,20992,0,0,0,1,0,2022 AUG 07 16:34:25,2022 AUG 07 16:52:07,2022 AUG 07 16:34:35,2022 AUG 07 16:52:07,N/A,N/A,2022 AUG 07 16:44:35,2022 AUG 07 16:52:07,2022 AUG 07 16:45:05,17.619,-82.0582,2022 AUG 07 16:51:37,33.9379,-92.1529,2022 AUG 07 16:50:25,51.2091,1718,16.8661,280.9089,44.2675,N/A,81.8761,125.9023,10,640,960,30,30,1052,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,452,300,863,1400002C000A028003C01E1E041C0301000D000D00000000000000000000000000000000026201C4012C035F
1,1,7,0,16,20994,0,0,0,1,0,2022 AUG 07 20:30:25,2022 AUG 07 20:48:06,2022 AUG 07 20:30:35,2022 AUG 07 20:48:06,N/A,N/A,2022 AUG 07 20:40:35,2022 AUG 07 20:48:06,2022 AUG 07 20:41:05,18.3696,-139.8411,2022 AUG 07 20:47:36,34.602,-150.0901,2022 AUG 07 20:46:24,51.2192,1719,16.8297,281.0106,44.1729,N/A,81.695,125.627,10,640,959,30,30,1051,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,451,300,860,1400002C000A028003BF1E1E041B0301000D000D00000000000000000000000000000000026201C3012C035C
1,1,8,0,17,20995,0,0,0,1,0,2022 AUG 07 22:28:27,2022 AUG 07 22:46:08,2022 AUG 07 22:28:37,2022 AUG 07 22:46:08,N/A,N/A,2022 AUG 07 22:38:37,2022 AUG 07 22:46:08,2022 AUG 07 22:39:07,18.7451,-168.742,2022 AUG 07 22:45:38,34.8773,-179.2016,2022 AUG 07 22:44:26,51.1812,1719,16.8028,281.0615,44.1729,N/A,81.695,125.627,10,640,959,30,30,1051,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,451,300,860,1400002C000A028003BF1E1E041B0301000D000D00000000000000000000000000000000026201C3012C035C
1,1,9,0,20,20998,0,0,0,1,0,2022 AUG 08 04:22:36,2022 AUG 08 04:40:19,2022 AUG 08 04:22:46,2022 AUG 08 04:40:19,N/A,N/A,2022 AUG 08 04:32:46,2022 AUG 08 04:40:19,2022 AUG 08 04:33:16,19.7693,104.5919,2022 AUG 08 04:39:49,36.1817,94.3581,2022 AUG 08 04:38:36,51.2303,1718,16.7828,281.2141,44.3622,N/A,82.0573,126.1775,10,640,960,30,30,1053,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,453,300,865,1400002C000A028003C01E1E041D0301000D000D00000000000000000000000000000000026201C5012C0361
1,1,10,0,22,21000,0,0,0,1,0,2022 AUG 08 08:18:36,2022 AUG 08 08:36:19,2022 AUG 08 08:18:46,2022 AUG 08 08:36:19,N/A,N/A,2022 AUG 08 08:28:46,2022 AUG 08 08:36:19,2022 AUG 08 08:29:16,20.5531,46.7806,2022 AUG 08 08:35:49,36.6205,35.727,2022 AUG 08 08:34:37,51.2696,1716,16.7003,281.3158,44.3622,N/A,82.0573,126.1775,10,640,961,30,30,1053,3,1,13,13,0,0,0,0,0,0,0,0,0,0,610,453,300,866,1400002C000A028003C11E1E041D0301000D000D00000000000000000000000000000000026201C5012C0362
