Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
3,3,28,2022 AUG 08 20:10:40,2022 AUG 08 22:08:39,7079,2022 AUG 08 20:08:40,2022 AUG 08 21:08:10,3570,2022 AUG 08 21:08:11,2022 AUG 08 22:06:39,3508,51.3361,2022 AUG 08 21:37:24
3,3,29,2022 AUG 08 22:08:40,2022 AUG 09 00:06:42,7082,2022 AUG 08 22:06:40,2022 AUG 08 23:06:12,3572,2022 AUG 08 23:06:13,2022 AUG 09 00:04:42,3509,51.2582,2022 AUG 08 23:35:27
1,1,30,2022 AUG 09 00:06:43,2022 AUG 09 02:04:47,7084,2022 AUG 09 00:04:43,2022 AUG 09 01:04:17,3574,2022 AUG 09 01:04:18,2022 AUG 09 02:02:47,3509,51.2186,2022 AUG 09 01:33:32
1,1,31,2022 AUG 09 02:04:48,2022 AUG 09 04:02:52,7084,2022 AUG 09 02:02:48,2022 AUG 09 03:02:22,3574,2022 AUG 09 03:02:23,2022 AUG 09 04:00:52,3509,51.2296,2022 AUG 09 03:31:37
3,3,32,2022 AUG 09 04:02:53,2022 AUG 09 06:00:54,7081,2022 AUG 09 04:00:53,2022 AUG 09 05:00:24,3571,2022 AUG 09 05:00:25,2022 AUG 09 05:58:54,3509,51.2672,2022 AUG 09 05:29:40
1,1,33,2022 AUG 09 06:00:55,2022 AUG 09 07:58:52,7077,2022 AUG 09 05:58:55,2022 AUG 09 06:58:24,3569,2022 AUG 09 06:58:25,2022 AUG 09 07:56:52,3507,51.2836,2022 AUG 09 07:27:39
3,3,34,2022 AUG 09 07:58:53,2022 AUG 09 09:56:51,7078,2022 AUG 09 07:56:53,2022 AUG 09 08:56:23,3570,2022 AUG 09 08:56:24,2022 AUG 09 09:54:51,3507,51.2291,2022 AUG 09 09:25:37
1,1,35,2022 AUG 09 09:56:52,2022 AUG 09 11:54:54,7082,2022 AUG 09 09:54:52,2022 AUG 09 10:54:24,3572,2022 AUG 09 10:54:25,2022 AUG 09 11:52:54,3509,51.1613,2022 AUG 09 11:23:39
1,1,36,2022 AUG 09 11:54:55,2022 AUG 09 13:52:59,7084,2022 AUG 09 11:52:55,2022 AUG 09 12:52:28,3573,2022 AUG 09 12:52:29,2022 AUG 09 13:50:59,3510,51.1218,2022 AUG 09 13:21:43
3,3,37,2022 AUG 09 13:53:00,2022 AUG 09 15:51:03,7083,2022 AUG 09 13:51:00,2022 AUG 09 14:50:32,3572,2022 AUG 09 14:50:33,2022 AUG 09 15:49:03,3510,51.1066,2022 AUG 09 15:19:47
1,1,38,2022 AUG 09 15:51:04,2022 AUG 09 17:49:04,7080,2022 AUG 09 15:49:04,2022 AUG 09 16:48:36,3572,2022 AUG 09 16:48:37,2022 AUG 09 17:47:04,3507,51.1121,2022 AUG 09 17:17:49
3,3,39,2022 AUG 09 17:49:05,2022 AUG 09 19:47:04,7079,2022 AUG 09 17:47:05,2022 AUG 09 18:46:37,3572,2022 AUG 09 18:46:38,2022 AUG 09 19:45:04,3506,51.1226,2022 AUG 09 19:15:49
3,3,40,2022 AUG 09 19:47:05,2022 AUG 09 21:45:02,7077,2022 AUG 09 19:45:05,2022 AUG 09 20:44:34,3569,2022 AUG 09 20:44:35,2022 AUG 09 21:43:02,3507,51.0993,2022 AUG 09 21:13:47
3,3,41,2022 AUG 09 21:45:03,2022 AUG 09 23:43:04,7081,2022 AUG 09 21:43:03,2022 AUG 09 22:42:34,3571,2022 AUG 09 22:42:35,2022 AUG 09 23:41:04,3509,51.0159,2022 AUG 09 23:11:47
1,1,42,2022 AUG 09 23:43:05,2022 AUG 10 01:41:07,7082,2022 AUG 09 23:41:05,2022 AUG 10 00:40:37,3572,2022 AUG 10 00:40:38,2022 AUG 10 01:39:07,3509,50.9352,2022 AUG 10 01:09:51
1,1,43,2022 AUG 10 01:41:08,2022 AUG 10 03:39:12,7084,2022 AUG 10 01:39:08,2022 AUG 10 02:38:42,3574,2022 AUG 10 02:38:43,2022 AUG 10 03:37:12,3509,50.9008,2022 AUG 10 03:07:56
3,3,44,2022 AUG 10 03:39:13,2022 AUG 10 05:37:15,7082,2022 AUG 10 03:37:13,2022 AUG 10 04:36:46,3573,2022 AUG 10 04:36:47,2022 AUG 10 05:35:15,3508,50.912,2022 AUG 10 05:06:00
1,1,45,2022 AUG 10 05:37:16,2022 AUG 10 07:35:15,7079,2022 AUG 10 05:35:16,2022 AUG 10 06:34:46,3570,2022 AUG 10 06:34:47,2022 AUG 10 07:33:15,3508,50.9262,2022 AUG 10 07:04:00
3,3,46,2022 AUG 10 07:35:16,2022 AUG 10 09:33:12,7076,2022 AUG 10 07:33:16,2022 AUG 10 08:32:45,3569,2022 AUG 10 08:32:46,2022 AUG 10 09:31:12,3506,50.8786,2022 AUG 10 09:01:57
1,1,47,2022 AUG 10 09:33:13,2022 AUG 10 11:31:13,7080,2022 AUG 10 09:31:13,2022 AUG 10 10:30:44,3571,2022 AUG 10 10:30:45,2022 AUG 10 11:29:13,3508,50.7826,2022 AUG 10 10:59:57
3,3,48,2022 AUG 10 11:31:14,2022 AUG 10 13:29:18,7084,2022 AUG 10 11:29:14,2022 AUG 10 12:28:46,3572,2022 AUG 10 12:28:47,2022 AUG 10 13:27:18,3511,50.7106,2022 AUG 10 12:58:01
1,1,49,2022 AUG 10 13:29:19,2022 AUG 10 15:27:22,7083,2022 AUG 10 13:27:19,2022 AUG 10 14:26:50,3571,2022 AUG 10 14:26:51,2022 AUG 10 15:25:22,3511,50.6653,2022 AUG 10 14:56:05
1,1,50,2022 AUG 10 15:27:23,2022 AUG 10 17:25:25,7082,2022 AUG 10 15:25:23,2022 AUG 10 16:24:54,3571,2022 AUG 10 16:24:55,2022 AUG 10 17:23:25,3510,50.6413,2022 AUG 10 16:54:07
3,3,51,2022 AUG 10 17:25:26,2022 AUG 10 19:23:25,7079,2022 AUG 10 17:23:26,2022 AUG 10 18:22:56,3570,2022 AUG 10 18:22:57,2022 AUG 10 19:21:25,3508,50.6311,2022 AUG 10 18:52:08
1,1,52,2022 AUG 10 19:23:26,2022 AUG 10 21:21:23,7077,2022 AUG 10 19:21:26,2022 AUG 10 20:20:55,3569,2022 AUG 10 20:20:56,2022 AUG 10 21:19:23,3507,50.612,2022 AUG 10 20:50:06
3,3,53,2022 AUG 10 21:21:24,2022 AUG 10 23:19:23,7079,2022 AUG 10 21:19:24,2022 AUG 10 22:18:52,3568,2022 AUG 10 22:18:53,2022 AUG 10 23:17:23,3510,50.5273,2022 AUG 10 22:48:05
1,1,54,2022 AUG 10 23:19:24,2022 AUG 11 01:17:26,7082,2022 AUG 10 23:17:24,2022 AUG 11 00:16:55,3571,2022 AUG 11 00:16:56,2022 AUG 11 01:15:26,3510,50.4114,2022 AUG 11 00:46:08
1,1,55,2022 AUG 11 01:17:27,2022 AUG 11 03:15:30,7083,2022 AUG 11 01:15:27,2022 AUG 11 02:14:59,3572,2022 AUG 11 02:15:00,2022 AUG 11 03:13:30,3510,50.3367,2022 AUG 11 02:44:12
3,3,56,2022 AUG 11 03:15:31,2022 AUG 11 05:13:34,7083,2022 AUG 11 03:13:31,2022 AUG 11 04:13:04,3573,2022 AUG 11 04:13:05,2022 AUG 11 05:11:34,3509,50.3126,2022 AUG 11 04:42:17
1,1,57,2022 AUG 11 05:13:35,2022 AUG 11 07:11:36,7081,2022 AUG 11 05:11:35,2022 AUG 11 06:11:06,3571,2022 AUG 11 06:11:07,2022 AUG 11 07:09:36,3509,50.311,2022 AUG 11 06:40:19
3,3,58,2022 AUG 11 07:11:37,2022 AUG 11 09:09:33,7076,2022 AUG 11 07:09:37,2022 AUG 11 08:09:05,3568,2022 AUG 11 08:09:06,2022 AUG 11 09:07:33,3507,50.2817,2022 AUG 11 08:38:17
1,1,59,2022 AUG 11 09:09:34,2022 AUG 11 11:07:32,7078,2022 AUG 11 09:07:34,2022 AUG 11 10:07:04,3570,2022 AUG 11 10:07:05,2022 AUG 11 11:05:32,3507,50.1828,2022 AUG 11 10:36:15
1,1,60,2022 AUG 11 11:07:33,2022 AUG 11 13:05:35,7082,2022 AUG 11 11:05:33,2022 AUG 11 12:05:04,3571,2022 AUG 11 12:05:05,2022 AUG 11 13:03:35,3510,50.0805,2022 AUG 11 12:34:17
3,3,61,2022 AUG 11 13:05:36,2022 AUG 11 15:03:39,7083,2022 AUG 11 13:03:36,2022 AUG 11 14:03:07,3571,2022 AUG 11 14:03:08,2022 AUG 11 15:01:39,3511,50.0039,2022 AUG 11 14:32:21
1,1,62,2022 AUG 11 15:03:40,2022 AUG 11 17:01:43,7083,2022 AUG 11 15:01:40,2022 AUG 11 16:01:11,3571,2022 AUG 11 16:01:12,2022 AUG 11 16:59:43,3511,49.9498,2022 AUG 11 16:30:24
3,3,63,2022 AUG 11 17:01:44,2022 AUG 11 18:59:43,7079,2022 AUG 11 16:59:44,2022 AUG 11 17:59:14,3570,2022 AUG 11 17:59:15,2022 AUG 11 18:57:43,3508,49.9168,2022 AUG 11 18:28:25
1,1,64,2022 AUG 11 18:59:44,2022 AUG 11 20:57:42,7078,2022 AUG 11 18:57:44,2022 AUG 11 19:57:14,3570,2022 AUG 11 19:57:15,2022 AUG 11 20:55:42,3507,49.8872,2022 AUG 11 20:26:24
3,3,65,2022 AUG 11 20:57:43,2022 AUG 11 22:55:40,7077,2022 AUG 11 20:55:43,2022 AUG 11 21:55:11,3568,2022 AUG 11 21:55:12,2022 AUG 11 22:53:40,3508,49.8176,2022 AUG 11 22:24:22
1,1,66,2022 AUG 11 22:55:41,2022 AUG 12 00:53:41,7080,2022 AUG 11 22:53:41,2022 AUG 11 23:53:10,3569,2022 AUG 11 23:53:11,2022 AUG 12 00:51:41,3510,49.6928,2022 AUG 12 00:22:22
1,1,67,2022 AUG 12 00:53:42,2022 AUG 12 02:51:45,7083,2022 AUG 12 00:51:42,2022 AUG 12 01:51:13,3571,2022 AUG 12 01:51:14,2022 AUG 12 02:49:45,3511,49.5786,2022 AUG 12 02:20:26
3,3,68,2022 AUG 12 02:51:46,2022 AUG 12 04:49:49,7083,2022 AUG 12 02:49:46,2022 AUG 12 03:49:18,3572,2022 AUG 12 03:49:19,2022 AUG 12 04:47:49,3510,49.5112,2022 AUG 12 04:18:30
1,1,69,2022 AUG 12 04:49:50,2022 AUG 12 06:47:51,7081,2022 AUG 12 04:47:50,2022 AUG 12 05:47:21,3571,2022 AUG 12 05:47:22,2022 AUG 12 06:45:51,3509,49.4839,2022 AUG 12 06:16:33
3,3,70,2022 AUG 12 06:47:52,2022 AUG 12 08:45:50,7078,2022 AUG 12 06:45:52,2022 AUG 12 07:45:21,3569,2022 AUG 12 07:45:22,2022 AUG 12 08:43:50,3508,49.4556,2022 AUG 12 08:14:32
1,1,71,2022 AUG 12 08:45:51,2022 AUG 12 10:43:47,7076,2022 AUG 12 08:43:51,2022 AUG 12 09:43:19,3568,2022 AUG 12 09:43:20,2022 AUG 12 10:41:47,3507,49.3642,2022 AUG 12 10:12:29
3,3,72,2022 AUG 12 10:43:48,2022 AUG 12 12:41:48,7080,2022 AUG 12 10:41:48,2022 AUG 12 11:41:17,3569,2022 AUG 12 11:41:18,2022 AUG 12 12:39:48,3510,49.235,2022 AUG 12 12:10:29
1,1,73,2022 AUG 12 12:41:49,2022 AUG 12 14:39:52,7083,2022 AUG 12 12:39:49,2022 AUG 12 13:39:19,3570,2022 AUG 12 13:39:20,2022 AUG 12 14:37:52,3512,49.1292,2022 AUG 12 14:08:32
1,1,74,2022 AUG 12 14:39:53,2022 AUG 12 16:37:56,7083,2022 AUG 12 14:37:53,2022 AUG 12 15:37:23,3570,2022 AUG 12 15:37:24,2022 AUG 12 16:35:56,3512,49.048,2022 AUG 12 16:06:36
3,3,75,2022 AUG 12 16:37:57,2022 AUG 12 18:35:58,7081,2022 AUG 12 16:35:57,2022 AUG 12 17:35:26,3569,2022 AUG 12 17:35:27,2022 AUG 12 18:33:58,3511,48.9877,2022 AUG 12 18:04:38
1,1,76,2022 AUG 12 18:35:59,2022 AUG 12 20:33:57,7078,2022 AUG 12 18:33:59,2022 AUG 12 19:33:27,3568,2022 AUG 12 19:33:28,2022 AUG 12 20:31:57,3509,48.9399,2022 AUG 12 20:02:38
3,3,77,2022 AUG 12 20:33:58,2022 AUG 12 22:31:55,7077,2022 AUG 12 20:31:58,2022 AUG 12 21:31:25,3567,2022 AUG 12 21:31:26,2022 AUG 12 22:29:55,3509,48.8805,2022 AUG 12 22:00:35
1,1,78,2022 AUG 12 22:31:56,2022 AUG 13 00:29:54,7078,2022 AUG 12 22:29:56,2022 AUG 12 23:29:22,3566,2022 AUG 12 23:29:23,2022 AUG 13 00:27:54,3511,48.754,2022 AUG 12 23:58:34
1,1,79,2022 AUG 13 00:29:55,2022 AUG 13 02:27:57,7082,2022 AUG 13 00:27:55,2022 AUG 13 01:27:24,3569,2022 AUG 13 01:27:25,2022 AUG 13 02:25:57,3512,48.6066,2022 AUG 13 01:56:36
3,3,80,2022 AUG 13 02:27:58,2022 AUG 13 04:26:00,7082,2022 AUG 13 02:25:58,2022 AUG 13 03:25:28,3570,2022 AUG 13 03:25:29,2022 AUG 13 04:24:00,3511,48.5008,2022 AUG 13 03:54:40
1,1,81,2022 AUG 13 04:26:01,2022 AUG 13 06:24:03,7082,2022 AUG 13 04:24:01,2022 AUG 13 05:23:32,3571,2022 AUG 13 05:23:33,2022 AUG 13 06:22:03,3510,48.4439,2022 AUG 13 05:52:44
3,3,82,2022 AUG 13 06:24:04,2022 AUG 13 08:22:04,7080,2022 AUG 13 06:22:04,2022 AUG 13 07:21:33,3569,2022 AUG 13 07:21:34,2022 AUG 13 08:20:04,3510,48.4059,2022 AUG 13 07:50:45
1,1,83,2022 AUG 13 08:22:05,2022 AUG 13 10:20:01,7076,2022 AUG 13 08:20:05,2022 AUG 13 09:19:32,3567,2022 AUG 13 09:19:33,2022 AUG 13 10:18:01,3508,48.3333,2022 AUG 13 09:48:42
1,1,84,2022 AUG 13 10:20:02,2022 AUG 13 12:17:59,7077,2022 AUG 13 10:18:02,2022 AUG 13 11:17:29,3567,2022 AUG 13 11:17:30,2022 AUG 13 12:15:59,3509,48.1952,2022 AUG 13 11:46:40
3,3,85,2022 AUG 13 12:18:00,2022 AUG 13 14:16:02,7082,2022 AUG 13 12:16:00,2022 AUG 13 13:15:30,3570,2022 AUG 13 13:15:31,2022 AUG 13 14:14:02,3511,48.0626,2022 AUG 13 13:44:41
3,3,86,2022 AUG 13 14:16:03,2022 AUG 13 16:14:05,7082,2022 AUG 13 14:14:03,2022 AUG 13 15:13:32,3569,2022 AUG 13 15:13:33,2022 AUG 13 16:12:05,3512,47.9532,2022 AUG 13 15:42:44
3,3,87,2022 AUG 13 16:14:06,2022 AUG 13 18:12:08,7082,2022 AUG 13 16:12:06,2022 AUG 13 17:11:35,3569,2022 AUG 13 17:11:36,2022 AUG 13 18:10:08,3512,47.8646,2022 AUG 13 17:40:47
1,1,88,2022 AUG 13 18:12:09,2022 AUG 13 20:10:08,7079,2022 AUG 13 18:10:09,2022 AUG 13 19:09:37,3568,2022 AUG 13 19:09:38,2022 AUG 13 20:08:08,3510,47.7968,2022 AUG 13 19:38:47
3,3,89,2022 AUG 13 20:10:09,2022 AUG 13 22:08:06,7077,2022 AUG 13 20:08:09,2022 AUG 13 21:07:36,3567,2022 AUG 13 21:07:37,2022 AUG 13 22:06:06,3509,47.7306,2022 AUG 13 21:36:45
1,1,90,2022 AUG 13 22:08:07,2022 AUG 14 00:06:04,7077,2022 AUG 13 22:06:07,2022 AUG 13 23:05:32,3565,2022 AUG 13 23:05:33,2022 AUG 14 00:04:04,3511,47.6198,2022 AUG 13 23:34:43
3,3,91,2022 AUG 14 00:06:05,2022 AUG 14 02:04:05,7080,2022 AUG 14 00:04:05,2022 AUG 14 01:03:31,3566,2022 AUG 14 01:03:32,2022 AUG 14 02:02:05,3513,47.4576,2022 AUG 14 01:32:42
1,1,92,2022 AUG 14 02:04:06,2022 AUG 14 04:02:07,7081,2022 AUG 14 02:02:06,2022 AUG 14 03:01:34,3568,2022 AUG 14 03:01:35,2022 AUG 14 04:00:07,3512,47.3158,2022 AUG 14 03:30:45
1,1,93,2022 AUG 14 04:02:08,2022 AUG 14 06:00:10,7082,2022 AUG 14 04:00:08,2022 AUG 14 04:59:38,3570,2022 AUG 14 04:59:39,2022 AUG 14 05:58:10,3511,47.2202,2022 AUG 14 05:28:49
3,3,94,2022 AUG 14 06:00:11,2022 AUG 14 07:58:12,7081,2022 AUG 14 05:58:11,2022 AUG 14 06:57:41,3570,2022 AUG 14 06:57:42,2022 AUG 14 07:56:12,3510,47.1584,2022 AUG 14 07:26:52
1,1,95,2022 AUG 14 07:58:13,2022 AUG 14 09:56:10,7077,2022 AUG 14 07:56:13,2022 AUG 14 08:55:40,3567,2022 AUG 14 08:55:41,2022 AUG 14 09:54:10,3509,47.0921,2022 AUG 14 09:24:50
3,3,96,2022 AUG 14 09:56:11,2022 AUG 14 11:54:07,7076,2022 AUG 14 09:54:11,2022 AUG 14 10:53:37,3566,2022 AUG 14 10:53:38,2022 AUG 14 11:52:07,3509,46.9645,2022 AUG 14 11:22:47
1,1,97,2022 AUG 14 11:54:08,2022 AUG 14 13:52:08,7080,2022 AUG 14 11:52:08,2022 AUG 14 12:51:36,3568,2022 AUG 14 12:51:37,2022 AUG 14 13:50:08,3511,46.8081,2022 AUG 14 13:20:47
3,3,98,2022 AUG 14 13:52:09,2022 AUG 14 15:50:11,7082,2022 AUG 14 13:50:09,2022 AUG 14 14:49:37,3568,2022 AUG 14 14:49:38,2022 AUG 14 15:48:11,3513,46.6734,2022 AUG 14 15:18:49
1,1,99,2022 AUG 14 15:50:12,2022 AUG 14 17:48:14,7082,2022 AUG 14 15:48:12,2022 AUG 14 16:47:40,3568,2022 AUG 14 16:47:41,2022 AUG 14 17:46:14,3513,46.5611,2022 AUG 14 17:16:52
1,1,100,2022 AUG 14 17:48:15,2022 AUG 14 19:46:15,7080,2022 AUG 14 17:46:15,2022 AUG 14 18:45:42,3567,2022 AUG 14 18:45:43,2022 AUG 14 19:44:15,3512,46.4692,2022 AUG 14 19:14:53
3,3,101,2022 AUG 14 19:46:16,2022 AUG 14 21:44:13,7077,2022 AUG 14 19:44:16,2022 AUG 14 20:43:43,3567,2022 AUG 14 20:43:44,2022 AUG 14 21:42:13,3509,46.3889,2022 AUG 14 21:12:52
1,1,102,2022 AUG 14 21:44:14,2022 AUG 14 23:42:11,7077,2022 AUG 14 21:42:14,2022 AUG 14 22:41:39,3565,2022 AUG 14 22:41:40,2022 AUG 14 23:40:11,3511,46.2929,2022 AUG 14 23:10:49
3,3,103,2022 AUG 14 23:42:12,2022 AUG 15 01:40:10,7078,2022 AUG 14 23:40:12,2022 AUG 15 00:39:36,3564,2022 AUG 15 00:39:37,2022 AUG 15 01:38:10,3513,46.1337,2022 AUG 15 01:08:47
1,1,104,2022 AUG 15 01:40:11,2022 AUG 15 03:38:11,7080,2022 AUG 15 01:38:11,2022 AUG 15 02:37:38,3567,2022 AUG 15 02:37:39,2022 AUG 15 03:36:11,3512,45.9615,2022 AUG 15 03:06:48
1,1,105,2022 AUG 15 03:38:12,2022 AUG 15 05:36:14,7082,2022 AUG 15 03:36:12,2022 AUG 15 04:35:41,3569,2022 AUG 15 04:35:42,2022 AUG 15 05:34:14,3512,45.8298,2022 AUG 15 05:04:52
3,3,106,2022 AUG 15 05:36:15,2022 AUG 15 07:34:16,7081,2022 AUG 15 05:34:15,2022 AUG 15 06:33:44,3569,2022 AUG 15 06:33:45,2022 AUG 15 07:32:16,3511,45.7443,2022 AUG 15 07:02:55
1,1,107,2022 AUG 15 07:34:17,2022 AUG 15 09:32:16,7079,2022 AUG 15 07:32:17,2022 AUG 15 08:31:44,3567,2022 AUG 15 08:31:45,2022 AUG 15 09:30:16,3511,45.6738,2022 AUG 15 09:00:55
3,3,108,2022 AUG 15 09:32:17,2022 AUG 15 11:30:12,7075,2022 AUG 15 09:30:17,2022 AUG 15 10:29:41,3564,2022 AUG 15 10:29:42,2022 AUG 15 11:28:12,3510,45.5623,2022 AUG 15 10:58:51
