Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,35344,0,0,0,1,0,2025 OCT 25 18:12:32,2025 OCT 25 18:24:51,2025 OCT 25 18:12:42,2025 OCT 25 18:24:51,N/A,N/A,2025 OCT 25 18:20:02,2025 OCT 25 18:24:51,2025 OCT 25 18:24:21,81.8016,145.4052,2025 OCT 25 18:20:32,79.1664,107.6328,2025 OCT 25 18:21:13,29.0336,2318,22.1242,160.9929,28.4437,N/A,52.35,80.6413,10,480,521,30,30,729,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,289,300,893,1400002C000A01E002091E1E02D90301000D000D0000000000000000000000000000000001C20121012C037D
1,1,2,0,4,35346,0,0,0,1,0,2025 OCT 25 22:08:15,2025 OCT 25 22:20:34,2025 OCT 25 22:08:25,2025 OCT 25 22:20:34,N/A,N/A,2025 OCT 25 22:15:45,2025 OCT 25 22:20:34,2025 OCT 25 22:20:04,81.8786,86.3496,2025 OCT 25 22:16:15,79.5612,46.9238,2025 OCT 25 22:16:55,29.4871,2312,21.9008,161.0798,28.4437,N/A,52.35,80.6413,10,480,520,30,30,729,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,289,300,892,1400002C000A01E002081E1E02D90301000D000D0000000000000000000000000000000001C20121012C037C
1,1,3,0,8,35350,0,0,0,1,0,2025 OCT 26 05:59:58,2025 OCT 26 06:12:20,2025 OCT 26 06:00:08,2025 OCT 26 06:12:20,N/A,N/A,2025 OCT 26 06:07:28,2025 OCT 26 06:12:20,2025 OCT 26 06:11:50,81.9983,-31.0157,2025 OCT 26 06:07:58,79.3313,-71.3177,2025 OCT 26 06:08:39,30.4408,2299,21.6703,161.2538,28.7276,N/A,52.8934,81.4671,10,480,521,30,30,732,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,292,300,899,1400002C000A01E002091E1E02DC0301000D000D0000000000000000000000000000000001C20124012C0383
1,1,4,0,9,35351,0,0,0,1,0,2025 OCT 26 07:57:50,2025 OCT 26 08:10:13,2025 OCT 26 07:58:00,2025 OCT 26 08:10:13,N/A,N/A,2025 OCT 26 08:05:20,2025 OCT 26 08:10:13,2025 OCT 26 08:09:43,82.0289,-60.5954,2025 OCT 26 08:05:50,79.1456,-100.6306,2025 OCT 26 08:06:31,30.6655,2296,21.6283,161.2973,28.8223,N/A,53.0746,81.7423,10,480,521,30,30,733,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,293,300,901,1400002C000A01E002091E1E02DD0301000D000D0000000000000000000000000000000001C20125012C0385
1,1,5,0,11,35353,0,0,0,1,0,2025 OCT 26 11:53:35,2025 OCT 26 12:05:59,2025 OCT 26 11:53:45,2025 OCT 26 12:05:59,N/A,N/A,2025 OCT 26 12:01:05,2025 OCT 26 12:05:59,2025 OCT 26 12:05:29,82.0759,-118.899,2025 OCT 26 12:01:35,78.6312,-157.7902,2025 OCT 26 12:02:17,31.131,2291,21.6419,161.3843,28.9169,N/A,53.2557,82.0175,10,480,522,30,30,734,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,294,300,904,1400002C000A01E0020A1E1E02DE0301000D000D0000000000000000000000000000000001C20126012C0388
1,1,6,0,14,35356,0,0,0,1,0,2025 OCT 26 17:47:24,2025 OCT 26 17:59:50,2025 OCT 26 17:47:34,2025 OCT 26 17:59:50,N/A,N/A,2025 OCT 26 17:54:54,2025 OCT 26 17:59:50,2025 OCT 26 17:59:20,82.1461,153.0396,2025 OCT 26 17:55:24,79.113,111.0827,2025 OCT 26 17:56:05,31.8402,2279,21.3067,161.5149,29.1062,N/A,53.618,82.568,10,480,521,30,30,736,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,296,300,907,1400002C000A01E002091E1E02E00301000D000D0000000000000000000000000000000001C20128012C038B
1,1,7,0,17,35359,0,0,0,1,0,2025 OCT 26 23:40:59,2025 OCT 26 23:53:27,2025 OCT 26 23:41:09,2025 OCT 26 23:53:27,N/A,N/A,2025 OCT 26 23:48:29,2025 OCT 26 23:53:27,2025 OCT 26 23:52:57,82.2073,64.4096,2025 OCT 26 23:48:59,78.1253,25.5052,2025 OCT 26 23:49:42,32.5253,2269,21.3375,161.6455,29.2955,N/A,53.9803,83.1185,10,480,523,30,30,738,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,298,300,913,1400002C000A01E0020B1E1E02E20301000D000D0000000000000000000000000000000001C2012A012C0391
1,1,8,0,20,35362,0,0,0,1,0,2025 OCT 27 05:34:48,2025 OCT 27 05:47:18,2025 OCT 27 05:34:58,2025 OCT 27 05:47:18,N/A,N/A,2025 OCT 27 05:42:18,2025 OCT 27 05:47:18,2025 OCT 27 05:46:48,82.2555,-23.852,2025 OCT 27 05:42:48,78.5277,-65.723,2025 OCT 27 05:43:30,33.2481,2257,20.9953,161.7762,29.4848,N/A,54.3426,83.669,10,480,522,30,30,740,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,300,300,916,1400002C000A01E0020A1E1E02E40301000D000D0000000000000000000000000000000001C2012C012C0394
1,1,9,0,22,35364,0,0,0,1,0,2025 OCT 27 09:30:31,2025 OCT 27 09:43:04,2025 OCT 27 09:30:41,2025 OCT 27 09:43:04,N/A,N/A,2025 OCT 27 09:38:01,2025 OCT 27 09:43:04,2025 OCT 27 09:42:34,82.2793,-82.9194,2025 OCT 27 09:38:31,77.5583,-121.4126,2025 OCT 27 09:39:14,33.705,2251,21.1064,161.8633,29.7687,N/A,54.886,84.4947,10,480,523,30,30,743,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,303,300,923,1400002C000A01E0020B1E1E02E70301000D000D0000000000000000000000000000000001C2012F012C039B
1,1,10,0,24,35366,0,0,0,1,0,2025 OCT 27 13:26:18,2025 OCT 27 13:38:51,2025 OCT 27 13:26:28,2025 OCT 27 13:38:51,N/A,N/A,2025 OCT 27 13:33:48,2025 OCT 27 13:38:51,2025 OCT 27 13:38:21,82.3027,-141.5013,2025 OCT 27 13:34:18,78.024,177.3019,2025 OCT 27 13:35:01,34.1752,2242,20.8458,161.9505,29.7687,N/A,54.886,84.4947,10,480,523,30,30,743,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,303,300,923,1400002C000A01E0020B1E1E02E70301000D000D0000000000000000000000000000000001C2012F012C039B
