Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Ingress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,35343,0,0,0,1,0,2025 OCT 25 17:29:47,2025 OCT 25 17:42:26,2025 OCT 25 17:29:57,2025 OCT 25 17:42:26,N/A,N/A,2025 OCT 25 17:37:17,2025 OCT 25 17:42:26,2025 OCT 25 17:37:47,-68.1855,35.4274,2025 OCT 25 17:41:56,-61.8888,43.1011,2025 OCT 25 17:41:13,28.9902,2318,17.1958,160.9787,30.3366,N/A,55.9728,86.1461,10,480,686,30,30,749,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,309,300,1098,1400002C000A01E002AE1E1E02ED0301000D000D0000000000000000000000000000000001C20135012C044A
1,1,2,0,4,35345,0,0,0,1,0,2025 OCT 25 21:25:33,2025 OCT 25 21:38:13,2025 OCT 25 21:25:43,2025 OCT 25 21:38:13,N/A,N/A,2025 OCT 25 21:33:03,2025 OCT 25 21:38:13,2025 OCT 25 21:33:33,-68.1233,-21.7778,2025 OCT 25 21:37:43,-61.4755,-15.8264,2025 OCT 25 21:37:01,29.4367,2312,17.0922,161.0656,30.4312,N/A,56.154,86.4213,10,480,688,30,30,750,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,310,300,1102,1400002C000A01E002B01E1E02EE0301000D000D0000000000000000000000000000000001C20136012C044E
1,1,3,0,8,35349,0,0,0,1,0,2025 OCT 26 05:17:27,2025 OCT 26 05:30:09,2025 OCT 26 05:17:37,2025 OCT 26 05:30:09,N/A,N/A,2025 OCT 26 05:24:57,2025 OCT 26 05:30:09,2025 OCT 26 05:25:27,-67.6855,-135.9523,2025 OCT 26 05:29:39,-60.6358,-130.9476,2025 OCT 26 05:28:56,30.3923,2299,17.0733,161.2397,30.6205,N/A,56.5163,86.9718,10,480,689,30,30,752,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,312,300,1107,1400002C000A01E002B11E1E02F00301000D000D0000000000000000000000000000000001C20138012C0453
1,1,4,0,9,35350,0,0,0,1,0,2025 OCT 26 07:15:21,2025 OCT 26 07:28:04,2025 OCT 26 07:15:31,2025 OCT 26 07:28:04,N/A,N/A,2025 OCT 26 07:22:51,2025 OCT 26 07:28:04,2025 OCT 26 07:23:21,-67.6832,-164.5919,2025 OCT 26 07:27:34,-60.5078,-159.8809,2025 OCT 26 07:26:51,30.6212,2296,17.0575,161.2832,30.7151,N/A,56.6974,87.2471,10,480,690,30,30,753,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,313,300,1110,1400002C000A01E002B21E1E02F10301000D000D0000000000000000000000000000000001C20139012C0456
1,1,5,0,11,35352,0,0,0,1,0,2025 OCT 26 11:11:11,2025 OCT 26 11:23:56,2025 OCT 26 11:11:21,2025 OCT 26 11:23:56,N/A,N/A,2025 OCT 26 11:18:41,2025 OCT 26 11:23:56,2025 OCT 26 11:19:11,-67.4732,138.3293,2025 OCT 26 11:23:26,-60.4403,145.3617,2025 OCT 26 11:22:42,31.0735,2291,17.2333,161.3702,30.9044,N/A,57.0597,87.7975,10,480,691,30,30,755,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,315,300,1115,1400002C000A01E002B31E1E02F30301000D000D0000000000000000000000000000000001C2013B012C045B
1,1,6,0,14,35355,0,0,0,1,0,2025 OCT 26 17:05:09,2025 OCT 26 17:17:56,2025 OCT 26 17:05:19,2025 OCT 26 17:17:56,N/A,N/A,2025 OCT 26 17:12:39,2025 OCT 26 17:17:56,2025 OCT 26 17:13:09,-67.1842,52.6215,2025 OCT 26 17:17:26,-59.8709,59.2284,2025 OCT 26 17:16:42,31.7984,2279,17.2336,161.5009,31.0937,N/A,57.422,88.348,10,480,693,30,30,757,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,317,300,1121,1400002C000A01E002B51E1E02F50301000D000D0000000000000000000000000000000001C2013D012C0461
1,1,7,0,16,35357,0,0,0,1,0,2025 OCT 26 21:00:57,2025 OCT 26 21:13:46,2025 OCT 26 21:01:07,2025 OCT 26 21:13:46,N/A,N/A,2025 OCT 26 21:08:27,2025 OCT 26 21:13:46,2025 OCT 26 21:08:57,-67.1572,-4.6388,2025 OCT 26 21:13:16,-59.6891,2.0819,2025 OCT 26 21:12:32,32.2486,2273,17.2497,161.588,31.283,N/A,57.7843,88.8985,10,480,695,30,30,759,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,319,300,1127,1400002C000A01E002B71E1E02F70301000D000D0000000000000000000000000000000001C2013F012C0467
1,1,8,0,17,35358,0,0,0,1,0,2025 OCT 26 22:58:51,2025 OCT 26 23:11:41,2025 OCT 26 22:59:01,2025 OCT 26 23:11:41,N/A,N/A,2025 OCT 26 23:06:21,2025 OCT 26 23:11:41,2025 OCT 26 23:06:51,-67.0375,-33.1675,2025 OCT 26 23:11:11,-59.3626,-27.4403,2025 OCT 26 23:10:27,32.4771,2269,17.1944,161.6315,31.3776,N/A,57.9654,89.1737,10,480,696,30,30,760,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,320,300,1130,1400002C000A01E002B81E1E02F80301000D000D0000000000000000000000000000000001C20140012C046A
1,1,9,0,20,35361,0,0,0,1,0,2025 OCT 27 04:52:50,2025 OCT 27 05:05:42,2025 OCT 27 04:53:00,2025 OCT 27 05:05:42,N/A,N/A,2025 OCT 27 05:00:20,2025 OCT 27 05:05:42,2025 OCT 27 05:00:50,-66.6336,-118.7923,2025 OCT 27 05:05:12,-58.9077,-111.6018,2025 OCT 27 05:04:27,33.1997,2257,17.3267,161.7623,31.5669,N/A,58.3277,89.7242,10,480,697,30,30,762,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,322,300,1135,1400002C000A01E002B91E1E02FA0301000D000D0000000000000000000000000000000001C20142012C046F
1,1,10,0,22,35363,0,0,0,1,0,2025 OCT 27 08:48:37,2025 OCT 27 09:01:32,2025 OCT 27 08:48:47,2025 OCT 27 09:01:32,N/A,N/A,2025 OCT 27 08:56:07,2025 OCT 27 09:01:32,2025 OCT 27 08:56:37,-66.6331,-176.0768,2025 OCT 27 09:01:02,-58.6296,-169.5046,2025 OCT 27 09:00:17,33.6613,2251,17.2922,161.8495,31.8508,N/A,58.8711,90.5499,10,480,700,30,30,765,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,325,300,1144,1400002C000A01E002BC1E1E02FD0301000D000D0000000000000000000000000000000001C20145012C0478
