S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2022 DEC 07 00:33:00,-64.2535,-139.0093,378.8064,15.1625,69.1503,0.44297,69.1349

MRO,2022 DEC 08 17:42:00,-62.8769,-25.7087,254.2146,14.7714,66.6529,2.9538e-14,66.6529
TGO,2022 DEC 08 17:51:00,-58.9322,-21.2724,380.8968,15.2131,66.5964,3.1514,69.6719

MRO,2022 DEC 10 03:21:00,-62.4065,-157.0735,252.7138,14.7686,66.6031,1.4312e-14,66.6031
TGO,2022 DEC 10 03:15:00,-60.4242,-153.848,379.509,14.8864,65.8839,2.8969,65.3729

MRO,2022 DEC 10 07:06:00,-60.534,147.7774,252.0091,14.7422,65.2129,2.3372e-14,65.2129
TGO,2022 DEC 10 07:12:00,-57.1443,152.1393,379.8561,15.1306,65.326,4.5545,60.8527

MRO,2022 DEC 10 10:51:00,-58.3418,92.8306,251.7221,14.7294,63.6759,6.472e-15,63.6759
TGO,2022 DEC 10 11:09:00,-53.8794,95.7242,378.9934,15.2144,64.0525,0.91821,64.7989

MRO,2022 DEC 12 00:15:00,-56.275,-93.523,249.9261,14.7114,62.478,2.012e-14,62.478
TGO,2022 DEC 12 00:30:00,-51.6486,-92.4618,378.9341,15.0256,61.6745,0.50319,61.6284

MRO,2022 DEC 13 00:33:00,-56.7509,-88.1911,250.5845,14.7208,63.0571,3.1856e-14,63.0571
TGO,2022 DEC 13 00:03:00,-56.914,-83.4375,379.7576,14.5511,62.1768,0.4574,62.104

MRO,2022 DEC 13 04:18:00,-54.2875,-143.3456,252.5548,14.6942,61.2602,6.8289e-14,61.2602
TGO,2022 DEC 13 04:00:00,-53.3652,-138.7772,379.2455,14.7067,60.7231,1.4111,61.8443

MRO,2022 DEC 13 08:03:00,-52.3087,161.5539,251.6194,14.6711,59.8142,2.0116e-14,59.8142
TGO,2022 DEC 13 07:57:00,-50.0086,165.46,380.2315,14.8342,59.4966,0.49993,59.4377

MRO,2022 DEC 13 11:48:00,-50.2256,106.698,252.1066,14.6644,58.419,1.5581e-14,58.419
TGO,2022 DEC 13 11:54:00,-46.894,109.1908,379.114,14.9278,58.3947,0.51246,58.3464

MRO,2022 DEC 13 15:33:00,-47.6455,51.6704,251.4539,14.6461,56.6342,3.2591e-14,56.6342
TGO,2022 DEC 13 15:51:00,-43.2696,53.0207,377.9868,15.0281,57.2779,0.52229,57.2457

MRO,2022 DEC 14 15:51:00,-47.9367,56.975,250.7253,14.6539,57.0689,6.3691e-14,57.0689
TGO,2022 DEC 13 15:51:00,-43.2696,53.0207,377.9868,15.0281,57.2779,0.52229,57.2457

MRO,2022 DEC 14 23:21:00,-43.8879,-52.9828,251.7282,14.6239,54.3092,4.1834e-14,54.3092
TGO,2022 DEC 14 23:18:00,-41.9947,-49.5766,380.8028,14.8022,54.7316,0.5281,54.7305

MRO,2022 DEC 15 03:06:00,-41.4784,-107.8722,251.1245,14.615,52.7706,2.8625e-14,52.7706
TGO,2022 DEC 15 03:15:00,-38.4642,-106.1041,379.3043,14.8789,53.5404,0.51689,53.5148

MRO,2022 DEC 16 10:54:00,-37.7122,147.4839,251.9599,14.5936,50.5477,3.7767e-14,50.5477
TGO,2022 DEC 16 10:42:00,-36.995,151.3172,380.6078,14.6544,50.7267,0.50634,50.6916

MRO,2022 DEC 16 14:39:00,-35.5911,92.6793,251.9783,14.5903,49.3216,2.3059e-14,49.3216
TGO,2022 DEC 16 14:39:00,-33.8224,95.0655,379.5262,14.7492,50.0166,4.7982,45.3755

MRO,2022 DEC 16 18:24:00,-33.0993,37.7374,252.7911,14.5778,47.8387,4.3143e-14,47.8387
TGO,2022 DEC 16 18:36:00,-29.8167,37.1726,379.7745,14.7347,47.9078,4.6127,52.3275

MRO,2022 DEC 16 20:15:00,-36.9917,10.9722,253.2214,14.5942,50.1999,2.915e-14,50.1999
TGO,2022 DEC 16 20:33:00,-32.8039,8.6461,380.8801,14.7311,49.3394,5.5763,43.9097

MRO,2022 DEC 16 22:09:00,-31.225,-17.1591,253.9539,14.5683,46.7635,2.7727e-14,46.7635
TGO,2022 DEC 16 22:33:00,-26.5861,-19.6767,382.4391,14.7897,47.1437,2.2678,49.2239

MRO,2022 DEC 18 00:21:00,-25.8206,-39.9576,254.5981,14.5522,44.072,5.1383e-14,44.072
TGO,2022 DEC 18 00:06:00,-25.9261,-35.9432,382.6272,14.5764,44.4101,4.4101,48.6494

MRO,2022 DEC 18 02:12:00,-29.5839,-66.7327,252.5665,14.5681,46.0848,4.5981e-14,46.0848
TGO,2022 DEC 18 02:03:00,-28.7577,-65.0653,381.6245,14.5331,45.2731,0.48384,45.2783

MRO,2022 DEC 18 04:06:00,-23.5238,-94.8098,253.7064,14.5456,42.9952,6.5689e-14,42.9952
TGO,2022 DEC 18 04:03:00,-22.4869,-92.6335,382.2809,14.6419,43.785,1.1246,44.7243

MRO,2022 DEC 18 05:57:00,-27.1208,-121.5982,253.5277,14.5606,44.8113,3.6542e-14,44.8113
TGO,2022 DEC 18 06:00:00,-25.0696,-122.0088,381.8886,14.5819,44.1232,0.55596,44.251

MRO,2022 DEC 18 09:42:00,-24.914,-176.5306,254.5951,14.5489,43.6703,1.4769e-14,43.6703
TGO,2022 DEC 18 09:57:00,-21.4296,-179.3683,383.7714,14.6031,42.9011,2.3443,45.1779

MRO,2022 DEC 19 11:54:00,-19.2775,160.6802,255.8376,14.5333,41.3022,3.6124e-14,41.3022
TGO,2022 DEC 19 11:30:00,-20.9163,164.6755,383.2684,14.4103,40.3443,1.3968,41.5035

MRO,2022 DEC 19 13:48:00,-13.4748,132.6714,257.8697,14.5156,39.2522,1.9347e-14,39.2522
TGO,2022 DEC 19 13:30:00,-14.851,136.9098,384.1134,14.5061,39.4937,1.5233,40.888

MRO,2022 DEC 19 17:33:00,-11.1297,77.8456,257.9495,14.5108,38.646,1.9083e-14,38.646
TGO,2022 DEC 19 17:27:00,-11.2693,79.7106,383.9653,14.5378,39.0634,1.7051,40.7576

MRO,2022 DEC 19 19:24:00,-14.6317,51.0121,256.9445,14.5228,39.6837,6.9172e-14,39.6837
TGO,2022 DEC 19 19:24:00,-13.8119,50.4632,383.5299,14.4864,38.9461,0.59361,39.4145

MRO,2022 DEC 19 23:09:00,-12.5943,-3.844,259.0155,14.5161,39.0675,2.1877e-14,39.0675
TGO,2022 DEC 19 23:21:00,-10.4319,-6.833,386.6356,14.5117,38.5275,0.68229,39.1089

MRO,2022 DEC 21 05:09:00,4.7859,-82.6381,266.0199,14.4661,37.4308,1.0668e-14,37.4308
TGO,2022 DEC 21 04:54:00,2.5386,-78.6125,391.9763,14.4911,37.538,0.2596,37.5851

MRO,2022 DEC 21 07:00:00,1.202,-109.4699,264.0546,14.4783,37.2415,1.2761e-14,37.2415
TGO,2022 DEC 21 06:51:00,-0.035226,-107.7573,390.5494,14.4464,36.7077,1.9002,34.8666

MRO,2022 DEC 21 08:54:00,7.203,-137.4875,268.4602,14.46,37.7469,1.0183e-14,37.7469
TGO,2022 DEC 21 08:51:00,6.2739,-135.8254,394.575,14.5219,38.4845,0.37673,38.805

MRO,2022 DEC 21 10:45:00,3.4637,-164.3252,266.74,14.4717,37.3344,1.9578e-14,37.3344
TGO,2022 DEC 21 10:48:00,3.6343,-165.2993,393.5538,14.4553,37.1118,1.0198,38.1117

MRO,2022 DEC 21 14:30:00,5.3481,140.8419,267.7547,14.4664,37.5046,6.3611e-15,37.5046
TGO,2022 DEC 21 14:45:00,6.9495,137.2135,393.7394,14.4681,37.8024,2.3798,40.0301

MRO,2022 DEC 22 20:30:00,22.6955,62.0065,279.338,14.4139,42.4507,3.0005e-14,42.4507
TGO,2022 DEC 22 20:18:00,20.0142,65.9807,400.9079,14.4842,42.0879,1.0598,41.2124

MRO,2022 DEC 22 22:24:00,28.6402,33.9505,285.012,14.3931,45.3551,2.9495e-14,45.3551
TGO,2022 DEC 22 22:18:00,26.2849,37.8145,406.4279,14.5533,45.8811,4.128,49.1612

MRO,2022 DEC 23 00:15:00,24.8416,7.1984,281.9457,14.4103,43.4694,2.6228e-14,43.4694
TGO,2022 DEC 23 00:15:00,23.5035,8.4025,404.611,14.4906,43.7501,3.0731,46.1748

MRO,2022 DEC 23 02:06:00,20.9916,-19.5971,278.359,14.425,41.7502,2.0365e-14,41.7502
TGO,2022 DEC 23 02:12:00,20.6246,-20.7775,402.852,14.4436,41.8162,0.40259,41.8053

MRO,2022 DEC 23 03:57:00,17.1941,-46.4318,275.2025,14.4367,40.2739,5.2455e-14,40.2739
TGO,2022 DEC 23 04:09:00,17.9317,-50.1215,401.2574,14.3856,39.8997,1.7325,38.4778

MRO,2022 DEC 24 04:15:00,17.0303,-41.1653,275.0915,14.4425,40.1831,8.5816e-14,40.1831
TGO,2022 DEC 24 03:45:00,21.1894,-37.1089,403.0763,14.2261,39.2696,1.9658,40.9496

MRO,2022 DEC 24 13:42:00,37.059,179.6723,291.4305,14.3639,49.9823,9.9392e-17,49.9823
TGO,2022 DEC 24 13:39:00,34.3737,-178.3207,412.9891,14.4492,49.0783,0.049522,49.0806

MRO,2022 DEC 24 15:36:00,42.7764,151.485,295.9061,14.3344,53.6036,4.279e-14,53.6036
TGO,2022 DEC 24 15:39:00,40.2916,154.6325,416.2402,14.5928,54.0944,0.05454,54.0667

MRO,2022 DEC 24 17:27:00,39.0013,124.7668,292.0874,14.3539,51.1563,7.7907e-14,51.1563
TGO,2022 DEC 24 17:36:00,37.632,124.7512,412.8756,14.4989,51.5532,0.051568,51.537

MRO,2022 DEC 24 19:18:00,35.3454,98.0029,288.0867,14.3706,48.8959,3.5984e-14,48.8959
TGO,2022 DEC 24 19:33:00,35.0919,95.0079,410.5244,14.4142,49.1478,0.049093,49.1443

