degf,dvaf,sbsf,aotfPointer,steppingPointer,accumulationCount,binningFactor,integrationTime
0,1,1,150,6,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,150,6,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,150,6,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,160,6,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,160,6,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,160,6,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,170,6,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,170,6,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,170,6,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,180,6,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,180,6,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,180,6,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,190,6,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,190,6,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,190,6,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,200,6,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,200,6,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,200,6,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,210,6,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,210,6,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
0,1,1,210,6,32,2,415000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14491MS -- NROWS=72
0,1,1,110,8,100,2,120000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14555MS -- NROWS=72
0,1,1,110,8,62,2,205000 # NADIR_FULLSCAN_SLOW -- EXECTIME=14434MS -- NROWS=72
