science_1,science_2,science_3,science_4,science_5,science_6
928,871,814,889,868,754 # OCCULTATION_SCIENCE -- ORDERS 167 148 129 154 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,871,814,892,865,754 # OCCULTATION_SCIENCE -- ORDERS 167 148 129 155 146 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,871,814,892,868,754 # OCCULTATION_SCIENCE -- ORDERS 167 148 129 155 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,811,886,865,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 128 153 146 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,811,886,868,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 128 153 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,811,889,865,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 128 154 146 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,811,889,868,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 128 154 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,811,892,865,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 128 155 146 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,811,892,868,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 128 155 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,814,886,865,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 129 153 146 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,814,886,868,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 129 153 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,814,889,865,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 129 154 146 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,814,889,868,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 129 154 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,814,892,865,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 129 155 146 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,937,814,892,868,754 # OCCULTATION_SCIENCE -- ORDERS 167 170 129 155 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,799,814,982,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 124 129 185 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,934,790,976,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 169 121 183 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,934,790,979,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 169 121 184 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,934,790,982,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 169 121 185 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,937,790,976,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 170 121 183 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,937,790,979,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 170 121 184 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,937,790,982,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 170 121 185 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,940,790,976,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 171 121 183 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,940,790,979,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 171 121 184 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,829,940,790,982,754 # OCCULTATION_SCIENCE -- ORDERS 166 134 171 121 185 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,799,814,982,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 124 129 185 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,934,790,976,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 169 121 183 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,934,790,979,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 169 121 184 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,934,790,982,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 169 121 185 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,937,790,976,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 170 121 183 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,937,790,979,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 170 121 184 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,937,790,982,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 170 121 185 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,940,790,976,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 171 121 183 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,940,790,979,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 171 121 184 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,835,940,790,982,754 # OCCULTATION_SCIENCE -- ORDERS 166 136 171 121 185 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
901,907,913,919,925,754 # OCCULTATION_SCIENCE -- ORDERS 158 160 162 164 166 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
901,907,913,922,925,754 # OCCULTATION_SCIENCE -- ORDERS 158 160 162 165 166 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
904,910,916,922,928,754 # OCCULTATION_SCIENCE -- ORDERS 159 161 163 165 167 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
904,910,916,919,928,754 # OCCULTATION_SCIENCE -- ORDERS 159 161 163 164 167 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
904,907,913,919,925,754 # OCCULTATION_SCIENCE -- ORDERS 159 160 162 164 166 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
904,907,913,922,925,754 # OCCULTATION_SCIENCE -- ORDERS 159 160 162 165 166 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
901,910,916,922,928,754 # OCCULTATION_SCIENCE -- ORDERS 158 161 163 165 167 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
901,910,916,919,928,754 # OCCULTATION_SCIENCE -- ORDERS 158 161 163 164 167 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
904,913,919,787,1012,754 # OCCULTATION_SCIENCE -- ORDERS 159 162 164 120 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
904,913,922,787,1000,754 # OCCULTATION_SCIENCE -- ORDERS 159 162 165 120 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
907,913,919,787,1000,754 # OCCULTATION_SCIENCE -- ORDERS 160 162 164 120 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
907,913,922,787,1012,754 # OCCULTATION_SCIENCE -- ORDERS 160 162 165 120 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,817,862,934,1000,754 # OCCULTATION_SCIENCE -- ORDERS 119 130 145 169 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,817,862,937,1012,754 # OCCULTATION_SCIENCE -- ORDERS 119 130 145 170 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,817,862,940,1000,754 # OCCULTATION_SCIENCE -- ORDERS 119 130 145 171 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,817,862,934,1012,754 # OCCULTATION_SCIENCE -- ORDERS 121 130 145 169 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,817,862,937,1000,754 # OCCULTATION_SCIENCE -- ORDERS 121 130 145 170 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,817,862,940,1012,754 # OCCULTATION_SCIENCE -- ORDERS 121 130 145 171 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,856,889,934,1012,754 # OCCULTATION_SCIENCE -- ORDERS 119 143 154 169 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,856,889,937,1000,754 # OCCULTATION_SCIENCE -- ORDERS 119 143 154 170 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,856,889,940,1012,754 # OCCULTATION_SCIENCE -- ORDERS 119 143 154 171 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,856,889,934,1000,754 # OCCULTATION_SCIENCE -- ORDERS 121 143 154 169 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,856,889,937,1012,754 # OCCULTATION_SCIENCE -- ORDERS 121 143 154 170 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,856,889,940,1000,754 # OCCULTATION_SCIENCE -- ORDERS 121 143 154 171 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,841,883,934,1000,754 # OCCULTATION_SCIENCE -- ORDERS 119 138 152 169 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,841,883,937,1012,754 # OCCULTATION_SCIENCE -- ORDERS 119 138 152 170 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,841,883,940,1000,754 # OCCULTATION_SCIENCE -- ORDERS 119 138 152 171 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,841,883,934,1012,754 # OCCULTATION_SCIENCE -- ORDERS 121 138 152 169 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,841,883,937,1000,754 # OCCULTATION_SCIENCE -- ORDERS 121 138 152 170 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,841,883,940,1012,754 # OCCULTATION_SCIENCE -- ORDERS 121 138 152 171 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,847,886,934,1012,754 # OCCULTATION_SCIENCE -- ORDERS 119 140 153 169 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,847,886,937,1000,754 # OCCULTATION_SCIENCE -- ORDERS 119 140 153 170 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,847,886,940,1012,754 # OCCULTATION_SCIENCE -- ORDERS 119 140 153 171 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,847,886,934,1000,754 # OCCULTATION_SCIENCE -- ORDERS 121 140 153 169 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,847,886,937,1012,754 # OCCULTATION_SCIENCE -- ORDERS 121 140 153 170 195 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,847,886,940,1000,754 # OCCULTATION_SCIENCE -- ORDERS 121 140 153 171 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,940,790,829,1003,754 # OCCULTATION_SCIENCE -- ORDERS 167 171 121 134 192 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
913,934,790,829,994,754 # OCCULTATION_SCIENCE -- ORDERS 162 169 121 134 189 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,907,937,829,1000,754 # OCCULTATION_SCIENCE -- ORDERS 167 160 170 134 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,811,886,937,829,754 # OCCULTATION_SCIENCE -- ORDERS 167 128 153 170 134 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,814,889,934,829,754 # OCCULTATION_SCIENCE -- ORDERS 167 129 154 169 134 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,814,892,934,829,754 # OCCULTATION_SCIENCE -- ORDERS 167 129 155 169 134 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,835,865,823,817,754 # OCCULTATION_SCIENCE -- ORDERS 167 136 146 132 130 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,865,868,871,889,754 # OCCULTATION_SCIENCE -- ORDERS 167 146 147 148 154 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,892,904,919,871,754 # OCCULTATION_SCIENCE -- ORDERS 167 155 159 164 148 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
922,937,814,763,871,754 # OCCULTATION_SCIENCE -- ORDERS 165 170 129 112 148 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,796,865,829,823,754 # OCCULTATION_SCIENCE -- ORDERS 167 123 146 134 132 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,826,859,892,967,754 # OCCULTATION_SCIENCE -- ORDERS 119 133 144 155 180 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
787,826,856,889,970,754 # OCCULTATION_SCIENCE -- ORDERS 120 133 143 154 181 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,829,862,889,973,754 # OCCULTATION_SCIENCE -- ORDERS 121 134 145 154 182 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,826,856,889,934,754 # OCCULTATION_SCIENCE -- ORDERS 119 133 143 154 169 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
787,826,862,892,937,754 # OCCULTATION_SCIENCE -- ORDERS 120 133 145 155 170 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,829,859,889,940,754 # OCCULTATION_SCIENCE -- ORDERS 121 134 144 154 171 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,826,853,886,994,754 # OCCULTATION_SCIENCE -- ORDERS 119 133 142 153 189 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
787,829,859,883,1000,754 # OCCULTATION_SCIENCE -- ORDERS 120 134 144 152 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,832,865,880,997,754 # OCCULTATION_SCIENCE -- ORDERS 121 135 146 151 190 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,829,997,790,874,754 # OCCULTATION_SCIENCE -- ORDERS 168 134 190 121 149 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,829,997,790,922,754 # OCCULTATION_SCIENCE -- ORDERS 168 134 190 121 165 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,835,994,784,874,754 # OCCULTATION_SCIENCE -- ORDERS 168 136 189 119 149 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,835,994,784,922,754 # OCCULTATION_SCIENCE -- ORDERS 168 136 189 119 165 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,829,994,790,874,754 # OCCULTATION_SCIENCE -- ORDERS 168 134 189 121 149 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,829,994,790,922,754 # OCCULTATION_SCIENCE -- ORDERS 168 134 189 121 165 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,829,997,784,874,754 # OCCULTATION_SCIENCE -- ORDERS 168 134 190 119 149 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,829,997,784,922,754 # OCCULTATION_SCIENCE -- ORDERS 168 134 190 119 165 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
784,784,784,784,784,754 # OCCULTATION_SCIENCE -- ORDERS 119 119 119 119 119 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
787,787,787,787,787,754 # OCCULTATION_SCIENCE -- ORDERS 120 120 120 120 120 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
790,790,790,790,790,754 # OCCULTATION_SCIENCE -- ORDERS 121 121 121 121 121 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
793,793,793,793,793,754 # OCCULTATION_SCIENCE -- ORDERS 122 122 122 122 122 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
796,796,796,796,796,754 # OCCULTATION_SCIENCE -- ORDERS 123 123 123 123 123 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
823,823,823,823,823,754 # OCCULTATION_SCIENCE -- ORDERS 132 132 132 132 132 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
826,826,826,826,826,754 # OCCULTATION_SCIENCE -- ORDERS 133 133 133 133 133 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
829,829,829,829,829,754 # OCCULTATION_SCIENCE -- ORDERS 134 134 134 134 134 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
832,832,832,832,832,754 # OCCULTATION_SCIENCE -- ORDERS 135 135 135 135 135 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
835,835,835,835,835,754 # OCCULTATION_SCIENCE -- ORDERS 136 136 136 136 136 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
868,868,868,868,868,754 # OCCULTATION_SCIENCE -- ORDERS 147 147 147 147 147 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
871,871,871,871,871,754 # OCCULTATION_SCIENCE -- ORDERS 148 148 148 148 148 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
877,877,877,877,877,754 # OCCULTATION_SCIENCE -- ORDERS 150 150 150 150 150 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
889,889,889,889,889,754 # OCCULTATION_SCIENCE -- ORDERS 154 154 154 154 154 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
901,901,901,901,901,754 # OCCULTATION_SCIENCE -- ORDERS 158 158 158 158 158 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
907,907,907,907,907,754 # OCCULTATION_SCIENCE -- ORDERS 160 160 160 160 160 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
913,913,913,913,913,754 # OCCULTATION_SCIENCE -- ORDERS 162 162 162 162 162 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
919,919,919,919,919,754 # OCCULTATION_SCIENCE -- ORDERS 164 164 164 164 164 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
922,922,922,922,922,754 # OCCULTATION_SCIENCE -- ORDERS 165 165 165 165 165 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
925,925,925,925,925,754 # OCCULTATION_SCIENCE -- ORDERS 166 166 166 166 166 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
928,928,928,928,928,754 # OCCULTATION_SCIENCE -- ORDERS 167 167 167 167 167 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
931,931,931,931,931,754 # OCCULTATION_SCIENCE -- ORDERS 168 168 168 168 168 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
934,934,934,934,934,754 # OCCULTATION_SCIENCE -- ORDERS 169 169 169 169 169 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
937,937,937,937,937,754 # OCCULTATION_SCIENCE -- ORDERS 170 170 170 170 170 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
940,940,940,940,940,754 # OCCULTATION_SCIENCE -- ORDERS 171 171 171 171 171 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
991,991,991,991,991,754 # OCCULTATION_SCIENCE -- ORDERS 188 188 188 188 188 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
994,994,994,994,994,754 # OCCULTATION_SCIENCE -- ORDERS 189 189 189 189 189 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
997,997,997,997,997,754 # OCCULTATION_SCIENCE -- ORDERS 190 190 190 190 190 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
1000,1000,1000,1000,1000,754 # OCCULTATION_SCIENCE -- ORDERS 191 191 191 191 191 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
1003,1003,1003,1003,1003,754 # OCCULTATION_SCIENCE -- ORDERS 192 192 192 192 192 0 -- INTTIME=2MS -- EXECTIME=834MS -- NROWS=16
926,827,830,833,836,755 # OCCULTATION_SCIENCE -- ORDERS 166 133 134 135 136 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,800,815,998,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 124 129 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,815,821,824,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 129 131 132 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,833,836,839,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 135 136 137 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,935,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 169 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,935,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 169 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,935,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 169 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,938,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 170 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,938,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 170 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,938,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 170 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,941,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 171 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,941,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 171 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,830,941,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 166 134 171 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,800,815,998,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 124 129 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,818,821,824,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 130 131 132 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,935,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 169 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,935,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 169 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,935,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 169 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,938,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 170 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,938,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 170 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,938,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 170 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,941,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 171 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,941,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 171 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,836,941,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 166 136 171 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,935,938,941,791,755 # OCCULTATION_SCIENCE -- ORDERS 166 169 170 171 121 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,938,785,791,797,755 # OCCULTATION_SCIENCE -- ORDERS 166 170 119 121 123 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
926,992,995,998,1001,755 # OCCULTATION_SCIENCE -- ORDERS 166 188 189 190 191 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,827,830,833,836,755 # OCCULTATION_SCIENCE -- ORDERS 167 133 134 135 136 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,800,815,998,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 124 129 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,815,821,824,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 129 131 132 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,833,836,839,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 135 136 137 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,935,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 169 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,935,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 169 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,935,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 169 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,938,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 170 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,938,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 170 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,938,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 170 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,941,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 171 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,941,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 171 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,830,941,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 167 134 171 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,836,800,815,998,755 # OCCULTATION_SCIENCE -- ORDERS 167 136 124 129 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,836,818,821,824,755 # OCCULTATION_SCIENCE -- ORDERS 167 136 130 131 132 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,836,935,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 167 136 169 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,836,935,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 167 136 169 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,836,935,791,998,755 # OCCULTATION_SCIENCE -- ORDERS 167 136 169 121 190 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,836,938,791,989,755 # OCCULTATION_SCIENCE -- ORDERS 167 136 170 121 187 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
929,836,938,791,992,755 # OCCULTATION_SCIENCE -- ORDERS 167 136 170 121 188 0 -- INTTIME=4MS -- EXECTIME=792MS -- NROWS=16
