Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	48	Egress	2020 MAR 25 12:35:12	2020 MAR 25 12:35:58	2020 MAR 25 12:39:41	269.00	166.80	147.01	116.16	-86.34	-85.43	-78.91	9.16	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; 	
ACS	49	Ingress	2020 MAR 25 13:51:57	2020 MAR 25 13:55:21	2020 MAR 25 13:56:05	248.00	-93.99	-95.89	-96.27	55.54	48.74	47.16	18.26	14	-	-	-		
ACS	49	Egress	2020 MAR 25 14:33:07	2020 MAR 25 14:33:53	2020 MAR 25 14:37:37	270.00	141.04	120.01	87.55	-86.44	-85.58	-79.02	9.27	14	-	-	-		
N/A	50	Ingress	2020 MAR 25 15:49:53	2020 MAR 25 15:53:18	2020 MAR 25 15:54:02	249.00	-122.74	-124.64	-125.02	55.43	48.55	46.96	18.25	3	-	-	-		
N/A	50	Egress	2020 MAR 25 16:31:00	2020 MAR 25 16:31:46	2020 MAR 25 16:35:31	271.00	115.11	92.93	58.91	-86.52	-85.70	-79.12	9.38	3	-	-	-		
NOMAD	51	Ingress	2020 MAR 25 17:47:47	2020 MAR 25 17:51:13	2020 MAR 25 17:51:57	250.00	-151.48	-153.38	-153.76	55.31	48.34	46.74	18.25	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	51	Egress	2020 MAR 25 18:28:52	2020 MAR 25 18:29:38	2020 MAR 25 18:33:24	272.00	87.68	64.86	30.13	-86.56	-85.76	-79.12	9.42	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	52	Ingress	2020 MAR 25 19:45:43	2020 MAR 25 19:49:10	2020 MAR 25 19:49:54	251.00	179.76	177.86	177.48	55.09	48.05	46.44	18.25	17	-	-	-		
ACS	52	Egress	2020 MAR 25 20:26:44	2020 MAR 25 20:27:31	2020 MAR 25 20:31:17	273.00	60.11	36.31	1.32	-86.60	-85.80	-79.11	9.43	17	-	-	-		
NOMAD	53	Ingress	2020 MAR 25 21:43:41	2020 MAR 25 21:47:09	2020 MAR 25 21:47:53	252.00	150.98	149.09	148.71	54.83	47.72	46.10	18.24	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	53	Egress	2020 MAR 25 22:24:38	2020 MAR 25 22:25:25	2020 MAR 25 22:29:11	273.00	33.67	8.89	-27.33	-86.65	-85.89	-79.20	9.51	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	54	Ingress	2020 MAR 25 23:41:42	2020 MAR 25 23:45:10	2020 MAR 25 23:45:55	253.00	122.20	120.32	119.94	54.61	47.45	45.79	18.24	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	54	Egress	2020 MAR 26 00:22:34	2020 MAR 26 00:23:21	2020 MAR 26 00:27:08	274.00	7.32	-18.48	-56.05	-86.70	-85.99	-79.25	9.60	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	55	Ingress	2020 MAR 26 01:39:42	2020 MAR 26 01:43:11	2020 MAR 26 01:43:56	254.00	93.43	91.55	91.17	54.43	47.19	45.52	18.23	14	-	-	-		
N/A	55	Egress	2020 MAR 26 02:20:30	2020 MAR 26 02:21:17	2020 MAR 26 02:25:06	276.00	-19.27	-45.99	-84.86	-86.73	-86.07	-79.25	9.68	14	-	-	-		
N/A	56	Ingress	2020 MAR 26 03:37:40	2020 MAR 26 03:41:10	2020 MAR 26 03:41:55	255.00	64.68	62.79	62.41	54.29	46.98	45.29	18.23	3	-	-	-		
N/A	56	Egress	2020 MAR 26 04:18:24	2020 MAR 26 04:19:11	2020 MAR 26 04:23:02	278.00	-45.56	-73.26	-113.63	-86.77	-86.16	-79.26	9.78	3	-	-	-		
ACS	57	Ingress	2020 MAR 26 05:35:34	2020 MAR 26 05:39:05	2020 MAR 26 05:39:50	256.00	35.94	34.05	33.68	54.17	46.78	45.08	18.23	14	-	-	-		
ACS	57	Egress	2020 MAR 26 06:16:15	2020 MAR 26 06:17:03	2020 MAR 26 06:20:54	279.00	-71.33	-100.62	-142.30	-86.80	-86.24	-79.34	9.87	14	-	-	-		
NOMAD	58	Ingress	2020 MAR 26 07:33:27	2020 MAR 26 07:37:00	2020 MAR 26 07:37:45	258.00	7.20	5.31	4.93	54.01	46.51	44.80	18.22	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	58	Egress	2020 MAR 26 08:14:06	2020 MAR 26 08:14:54	2020 MAR 26 08:18:45	279.00	-97.60	-127.81	-170.94	-86.83	-86.32	-79.42	9.96	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	59	Ingress	2020 MAR 26 09:31:28	2020 MAR 26 09:35:00	2020 MAR 26 09:35:46	258.00	-21.59	-23.46	-23.85	53.68	46.17	44.41	18.22	14	-	-	-		
ACS	59	Egress	2020 MAR 26 10:12:01	2020 MAR 26 10:12:49	2020 MAR 26 10:16:41	280.00	-125.17	-155.96	160.22	-86.85	-86.36	-79.40	10.00	14	-	-	-		
NOMAD	60	Ingress	2020 MAR 26 11:29:30	2020 MAR 26 11:33:03	2020 MAR 26 11:33:49	259.00	-50.38	-52.25	-52.63	53.39	45.80	44.04	18.22	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	60	Egress	2020 MAR 26 12:09:59	2020 MAR 26 12:10:47	2020 MAR 26 12:14:41	282.00	-151.96	176.49	131.36	-86.86	-86.42	-79.38	10.08	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:CERBERUS FOSSAE; 	
NOMAD	61	Ingress	2020 MAR 26 13:27:31	2020 MAR 26 13:31:05	2020 MAR 26 13:31:51	260.00	-79.16	-81.02	-81.40	53.17	45.50	43.72	18.21	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	61	Egress	2020 MAR 26 14:07:55	2020 MAR 26 14:08:43	2020 MAR 26 14:12:38	283.00	-177.06	150.31	102.72	-86.87	-86.52	-79.48	10.24	1	Nominal Science 1xCO2 HA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	62	Ingress	2020 MAR 26 15:25:28	2020 MAR 26 15:29:04	2020 MAR 26 15:29:50	262.00	-107.91	-109.78	-110.16	53.04	45.26	43.47	18.21	14	-	-	-		
N/A	62	Egress	2020 MAR 26 16:05:49	2020 MAR 26 16:06:38	2020 MAR 26 16:10:34	285.00	158.16	123.96	74.06	-86.86	-86.61	-79.56	10.40	14	-	-	-		
ACS	63	Ingress	2020 MAR 26 17:23:24	2020 MAR 26 17:27:00	2020 MAR 26 17:27:47	263.00	-136.65	-138.51	-138.90	52.91	45.08	43.24	18.21	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
ACS	63	Egress	2020 MAR 26 18:03:41	2020 MAR 26 18:04:30	2020 MAR 26 18:08:27	286.00	132.06	97.19	45.35	-86.85	-86.68	-79.61	10.53	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	64	Ingress	2020 MAR 26 19:21:19	2020 MAR 26 19:24:56	2020 MAR 26 19:25:43	264.00	-165.40	-167.26	-167.64	52.71	44.80	42.96	18.20	1	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	64	Egress	2020 MAR 26 20:01:33	2020 MAR 26 20:02:22	2020 MAR 26 20:06:21	288.00	104.56	69.22	16.45	-86.85	-86.72	-79.55	10.58	1	BgSubTest 05	Science: orders #167, #134, #169, #121, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	65	Ingress	2020 MAR 26 21:19:18	2020 MAR 26 21:22:56	2020 MAR 26 21:23:43	265.00	165.83	163.97	163.59	52.42	44.44	42.58	18.20	17	-	-	-		
ACS	65	Egress	2020 MAR 26 21:59:26	2020 MAR 26 22:00:15	2020 MAR 26 22:04:14	288.00	78.35	42.51	-12.21	-86.84	-86.78	-79.63	10.71	17	-	-	-		
NOMAD	66	Ingress	2020 MAR 26 23:17:17	2020 MAR 26 23:20:57	2020 MAR 26 23:21:44	267.00	137.06	135.20	134.82	52.19	44.09	42.23	18.20	1	BgSubTest 05	Science: orders #167, #134, #169, #121, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	66	Egress	2020 MAR 26 23:57:21	2020 MAR 26 23:58:11	2020 MAR 27 00:02:10	289.00	52.57	15.62	-40.89	-86.80	-86.83	-79.70	10.83	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	67	Ingress	2020 MAR 27 01:15:18	2020 MAR 27 01:18:58	2020 MAR 27 01:19:46	268.00	108.29	106.44	106.05	51.97	43.82	41.91	18.19	14	-	-	-		
N/A	67	Egress	2020 MAR 27 01:55:17	2020 MAR 27 01:56:07	2020 MAR 27 02:00:08	291.00	26.31	-10.94	-69.69	-86.77	-86.89	-79.71	10.97	14	-	-	-		
N/A	68	Ingress	2020 MAR 27 03:13:18	2020 MAR 27 03:16:59	2020 MAR 27 03:17:47	269.00	79.53	77.68	77.30	51.79	43.56	41.63	18.19	3	-	-	-		
N/A	68	Egress	2020 MAR 27 03:53:12	2020 MAR 27 03:54:02	2020 MAR 27 03:58:05	293.00	-0.03	-37.49	-98.50	-86.74	-86.94	-79.71	11.11	3	-	-	-		
NOMAD	69	Ingress	2020 MAR 27 05:11:14	2020 MAR 27 05:14:56	2020 MAR 27 05:15:44	270.00	50.78	48.93	48.55	51.64	43.33	41.39	18.19	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	69	Egress	2020 MAR 27 05:51:04	2020 MAR 27 05:51:55	2020 MAR 27 05:55:58	294.00	-26.01	-64.19	-127.18	-86.69	-86.98	-79.78	11.25	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	70	Ingress	2020 MAR 27 07:09:07	2020 MAR 27 07:12:51	2020 MAR 27 07:13:39	272.00	22.06	20.20	19.82	51.51	43.08	41.13	18.18	14	-	-	-		
ACS	70	Egress	2020 MAR 27 07:48:53	2020 MAR 27 07:49:44	2020 MAR 27 07:53:48	295.00	-51.82	-89.74	-155.82	-86.62	-87.03	-79.87	11.45	14	-	-	-		
NOMAD	71	Ingress	2020 MAR 27 09:07:04	2020 MAR 27 09:10:48	2020 MAR 27 09:11:37	273.00	-6.70	-8.55	-8.94	51.22	42.75	40.76	18.18	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	71	Egress	2020 MAR 27 09:46:46	2020 MAR 27 09:47:37	2020 MAR 27 09:51:42	296.00	-78.84	-116.70	175.41	-86.59	-87.06	-79.88	11.57	1	6SUBD CO H2O #2	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	72	Ingress	2020 MAR 27 11:05:06	2020 MAR 27 11:08:51	2020 MAR 27 11:09:40	274.00	-35.49	-37.34	-37.71	50.88	42.33	40.33	18.18	14	-	-	-		
ACS	72	Egress	2020 MAR 27 11:44:43	2020 MAR 27 11:45:34	2020 MAR 27 11:49:41	298.00	-106.18	-144.01	146.51	-86.56	-87.09	-79.84	11.66	14	-	-	-		
NOMAD	73	Ingress	2020 MAR 27 13:03:09	2020 MAR 27 13:06:55	2020 MAR 27 13:07:44	275.00	-64.28	-66.11	-66.49	50.60	41.96	39.95	18.17	1	119 only #2	Science: orders #119, #119, #119, #119, #119, #119, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	73	Egress	2020 MAR 27 13:42:39	2020 MAR 27 13:43:31	2020 MAR 27 13:47:39	300.00	-132.42	-170.48	117.75	-86.48	-87.11	-79.87	11.81	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	74	Ingress	2020 MAR 27 15:01:07	2020 MAR 27 15:04:55	2020 MAR 27 15:05:44	277.00	-93.03	-94.87	-95.25	50.41	41.66	39.63	18.17	14	-	-	-		
N/A	74	Egress	2020 MAR 27 15:40:33	2020 MAR 27 15:41:25	2020 MAR 27 15:45:34	301.00	-157.81	165.42	89.18	-86.35	-87.13	-80.01	12.12	14	-	-	-		
ACS	75	Ingress	2020 MAR 27 16:59:03	2020 MAR 27 17:02:52	2020 MAR 27 17:03:42	279.00	-121.76	-123.61	-123.99	50.29	41.45	39.37	18.17	3	-	-	-	&daysideMatch:UTOPIA; 	
ACS	75	Egress	2020 MAR 27 17:38:25	2020 MAR 27 17:39:17	2020 MAR 27 17:43:28	303.00	176.13	140.60	60.50	-86.24	-87.14	-80.08	12.37	3	-	-	-	&daysideMatch:UTOPIA; 	
NOMAD	76	Ingress	2020 MAR 27 18:56:58	2020 MAR 27 19:00:49	2020 MAR 27 19:01:39	281.00	-150.50	-152.35	-152.73	50.14	41.18	39.09	18.17	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	76	Egress	2020 MAR 27 19:36:16	2020 MAR 27 19:37:09	2020 MAR 27 19:41:21	305.00	148.65	112.70	31.63	-86.19	-87.16	-80.04	12.42	1	Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	77	Ingress	2020 MAR 27 20:54:55	2020 MAR 27 20:58:47	2020 MAR 27 20:59:37	282.00	-179.26	178.89	178.52	49.85	40.81	38.71	18.16	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	77	Egress	2020 MAR 27 21:34:08	2020 MAR 27 21:35:01	2020 MAR 27 21:39:13	305.00	121.44	86.20	2.94	-86.13	-87.16	-80.11	12.57	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	78	Ingress	2020 MAR 27 22:52:55	2020 MAR 27 22:56:47	2020 MAR 27 22:57:38	283.00	151.97	150.13	149.75	49.53	40.45	38.31	18.16	3	-	-	-	&daysideMatch:VERNAL CRATER; 	
ACS	78	Egress	2020 MAR 27 23:32:02	2020 MAR 27 23:32:55	2020 MAR 27 23:37:08	306.00	94.85	60.98	-25.71	-86.02	-87.15	-80.19	12.80	3	-	-	-	&daysideMatch:VERNAL CRATER; 	
NOMAD	79	Ingress	2020 MAR 28 00:50:56	2020 MAR 28 00:54:50	2020 MAR 28 00:55:41	285.00	123.20	121.36	120.98	49.29	40.09	37.93	18.16	1	Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	79	Egress	2020 MAR 28 01:29:58	2020 MAR 28 01:30:51	2020 MAR 28 01:35:06	308.00	68.00	35.44	-54.48	-85.91	-87.13	-80.22	13.01	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	80	Ingress	2020 MAR 28 02:48:57	2020 MAR 28 02:52:52	2020 MAR 28 02:53:43	286.00	94.44	92.60	92.22	49.06	39.77	37.60	18.15	14	-	-	-		
N/A	80	Egress	2020 MAR 28 03:27:53	2020 MAR 28 03:28:47	2020 MAR 28 03:33:03	310.00	40.83	8.57	-83.29	-85.81	-87.13	-80.23	13.13	14	-	-	-		
ACS	81	Ingress	2020 MAR 28 04:46:55	2020 MAR 28 04:50:52	2020 MAR 28 04:51:43	288.00	65.69	63.85	63.47	48.91	39.49	37.31	18.15	3	-	-	-		
ACS	81	Egress	2020 MAR 28 05:25:46	2020 MAR 28 05:26:40	2020 MAR 28 05:30:59	313.00	13.77	-17.13	-112.12	-85.70	-87.10	-80.22	13.33	3	-	-	-		
NOMAD	82	Ingress	2020 MAR 28 06:44:49	2020 MAR 28 06:48:47	2020 MAR 28 06:49:39	290.00	36.97	35.12	34.74	48.77	39.28	37.04	18.15	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:ARSIA MONS; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
NOMAD	82	Egress	2020 MAR 28 07:23:36	2020 MAR 28 07:24:30	2020 MAR 28 07:28:50	314.00	-13.07	-42.22	-140.74	-85.56	-87.04	-80.32	13.57	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:ARSIA MONS; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
ACS	83	Ingress	2020 MAR 28 08:42:44	2020 MAR 28 08:46:44	2020 MAR 28 08:47:36	292.00	8.23	6.38	6.00	48.53	38.92	36.67	18.15	14	-	-	-		
ACS	83	Egress	2020 MAR 28 09:21:26	2020 MAR 28 09:22:21	2020 MAR 28 09:26:41	315.00	-40.38	-68.98	-169.43	-85.44	-87.02	-80.38	13.70	14	-	-	-		
NOMAD	84	Ingress	2020 MAR 28 10:40:46	2020 MAR 28 10:44:47	2020 MAR 28 10:45:39	293.00	-20.56	-22.40	-22.78	48.15	38.45	36.19	18.14	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	84	Egress	2020 MAR 28 11:19:22	2020 MAR 28 11:20:17	2020 MAR 28 11:24:39	317.00	-68.28	-96.28	161.67	-85.39	-87.01	-80.33	13.79	1	127 only #2	Science: orders #127, #127, #127, #127, #127, #127, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	85	Ingress	2020 MAR 28 12:38:50	2020 MAR 28 12:42:51	2020 MAR 28 12:43:44	294.00	-49.34	-51.17	-51.55	47.78	38.04	35.74	18.14	14	-	-	-	&possibleOCM; 	
N/A	85	Egress	2020 MAR 28 13:17:19	2020 MAR 28 13:18:14	2020 MAR 28 13:22:38	319.00	-95.77	-122.59	132.85	-85.28	-86.96	-80.34	13.95	14	-	-	-	&possibleOCM; 	
N/A	86	Ingress	2020 MAR 28 14:36:51	2020 MAR 28 14:40:54	2020 MAR 28 14:41:47	296.00	-78.11	-79.94	-80.32	47.53	37.66	35.35	18.14	14	-	-	-	&possibleOCM; 	
N/A	86	Egress	2020 MAR 28 15:15:14	2020 MAR 28 15:16:10	2020 MAR 28 15:20:35	321.00	-122.62	-147.97	104.21	-85.08	-86.88	-80.45	14.17	14	-	-	-	&possibleOCM; 	
N/A	87	Ingress	2020 MAR 28 16:34:50	2020 MAR 28 16:38:54	2020 MAR 28 16:39:48	298.00	-106.85	-108.68	-109.07	47.35	37.40	35.03	18.13	3	-	-	-		
N/A	87	Egress	2020 MAR 28 17:13:06	2020 MAR 28 17:14:02	2020 MAR 28 17:18:29	323.00	-149.58	-172.82	75.60	-84.88	-86.76	-80.56	14.43	3	-	-	-		
NOMAD	88	Ingress	2020 MAR 28 18:32:45	2020 MAR 28 18:36:51	2020 MAR 28 18:37:45	300.00	-135.58	-137.42	-137.81	47.19	37.11	34.73	18.13	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
NOMAD	88	Egress	2020 MAR 28 19:10:57	2020 MAR 28 19:11:54	2020 MAR 28 19:16:23	326.00	-177.28	159.95	46.74	-84.76	-86.72	-80.53	14.52	1	133 only #2	Science: orders #133, #133, #133, #133, #133, #133, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
ACS	89	Ingress	2020 MAR 28 20:30:42	2020 MAR 28 20:34:50	2020 MAR 28 20:35:44	302.00	-164.33	-166.17	-166.55	46.95	36.74	34.35	18.13	17	-	-	-		
ACS	89	Egress	2020 MAR 28 21:08:49	2020 MAR 28 21:09:46	2020 MAR 28 21:14:16	327.00	154.63	132.39	17.90	-84.70	-86.69	-80.51	14.60	17	-	-	-		
NOMAD	90	Ingress	2020 MAR 28 22:28:42	2020 MAR 28 22:32:50	2020 MAR 28 22:33:45	303.00	166.90	165.07	164.69	46.58	36.33	33.89	18.13	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	90	Egress	2020 MAR 28 23:06:42	2020 MAR 28 23:07:39	2020 MAR 28 23:12:10	328.00	127.09	106.23	-10.75	-84.55	-86.59	-80.60	14.77	1	Nominal Science 1xCO2 LA06	Science: orders #190, #169, #148, #134, #121, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	91	Ingress	2020 MAR 29 00:26:43	2020 MAR 29 00:30:53	2020 MAR 29 00:31:48	305.00	138.14	136.30	135.92	46.28	35.91	33.45	18.12	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
ACS	91	Egress	2020 MAR 29 01:04:36	2020 MAR 29 01:05:34	2020 MAR 29 01:10:06	330.00	99.56	79.58	-39.46	-84.37	-86.50	-80.67	14.90	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
