TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1029,1029,1,1,Dayside_Nadir,2019 JAN 26 15:34:53,OBSERVATION_COMMENT
1,1,3999,3999,1,2,Limb,2019 JAN 26 17:33:15,OBSERVATION_COMMENT
-1,-1,-1,-1,1,3,Dayside_Nadir,2019 JAN 26 19:41:27, 
-1,-1,-1,-1,1,4,Dayside_Nadir,2019 JAN 26 19:41:27, 
-1,-1,-1,-1,1,5,Dayside_Nadir,2019 JAN 26 19:41:27, 
1,1,4001,4001,1,6,Limb,2019 JAN 26 21:29:35,OBSERVATION_COMMENT
1,1,1090,1090,1,7,Dayside_Nadir,2019 JAN 26 23:27:43,OBSERVATION_COMMENT
-1,-1,-1,-1,1,8,Dayside_Nadir,2019 JAN 27 01:35:57, 
1,1,1779,1779,1,9,Dayside_Nadir,2019 JAN 27 03:34:13,OBSERVATION_COMMENT
-1,-1,-1,-1,1,10,Dayside_Nadir,2019 JAN 27 05:32:27, 
-1,-1,-1,-1,1,11,Dayside_Nadir,2019 JAN 27 05:32:27, 
-1,-1,-1,-1,1,12,Dayside_Nadir,2019 JAN 27 05:32:27, 
1,1,1860,1860,1,13,Dayside_Nadir,2019 JAN 27 07:20:37,OBSERVATION_COMMENT
1,1,4002,4002,1,14,Limb,2019 JAN 27 09:18:39,OBSERVATION_COMMENT
1,1,1107,1107,1,15,Dayside_Nadir,2019 JAN 27 11:16:39,OBSERVATION_COMMENT
-1,-1,-1,-1,1,16,Dayside_Nadir,2019 JAN 27 13:24:47, 
-1,-1,-1,-1,1,17,Dayside_Nadir,2019 JAN 27 13:24:47, 
-1,-1,-1,-1,1,18,Dayside_Nadir,2019 JAN 27 13:24:47, 
1,1,1837,1837,1,19,Dayside_Nadir,2019 JAN 27 15:12:57,OBSERVATION_COMMENT
-1,-1,-1,-1,1,20,Dayside_Nadir,2019 JAN 27 17:21:09, 
-1,-1,-1,-1,1,21,Dayside_Nadir,2019 JAN 27 17:21:09, 
-1,-1,-1,-1,1,22,Dayside_Nadir,2019 JAN 27 17:21:09, 
1,1,1033,1033,1,23,Dayside_Nadir,2019 JAN 27 19:09:13,OBSERVATION_COMMENT
1,1,4000,4000,1,24,Dayside_Nadir,2019 JAN 27 21:17:09,OBSERVATION_COMMENT
1,1,2639,2639,1,25,Dayside_Nadir,2019 JAN 27 23:05:07,OBSERVATION_COMMENT
-1,-1,-1,-1,1,26,Dayside_Nadir,2019 JAN 28 01:13:09, 
-1,-1,-1,-1,1,27,Dayside_Nadir,2019 JAN 28 01:13:09, 
-1,-1,-1,-1,1,28,Dayside_Nadir,2019 JAN 28 01:13:09, 
1,1,4000,4000,1,29,Limb,2019 JAN 28 03:01:15,OBSERVATION_COMMENT
-1,-1,-1,-1,1,30,Dayside_Nadir,2019 JAN 28 05:09:21, 
-1,-1,-1,-1,1,31,Dayside_Nadir,2019 JAN 28 05:09:21, 
-1,-1,-1,-1,1,32,Dayside_Nadir,2019 JAN 28 05:09:21, 
1,1,1107,1107,1,33,Dayside_Nadir,2019 JAN 28 06:57:23,OBSERVATION_COMMENT
-1,-1,-1,-1,1,34,Dayside_Nadir,2019 JAN 28 09:05:21, 
-1,-1,-1,-1,1,35,Dayside_Nadir,2019 JAN 28 09:05:21, 
-1,-1,-1,-1,1,36,Dayside_Nadir,2019 JAN 28 09:05:21, 
1,1,4001,4001,1,37,Limb,2019 JAN 28 10:53:13,OBSERVATION_COMMENT
-1,-1,-1,-1,1,38,Dayside_Nadir,2019 JAN 28 13:01:13, 
-1,-1,-1,-1,1,39,Dayside_Nadir,2019 JAN 28 13:01:13, 
-1,-1,-1,-1,1,40,Dayside_Nadir,2019 JAN 28 13:01:13, 
1,1,1033,1033,1,41,Dayside_Nadir,2019 JAN 28 14:49:17,OBSERVATION_COMMENT
1,1,4002,4002,1,42,Limb,2019 JAN 28 16:47:21,OBSERVATION_COMMENT
1,1,1090,1090,1,43,Dayside_Nadir,2019 JAN 28 18:45:21,OBSERVATION_COMMENT
-1,-1,-1,-1,1,44,Dayside_Nadir,2019 JAN 28 20:53:17, 
-1,-1,-1,-1,1,45,Dayside_Nadir,2019 JAN 28 20:53:17, 
-1,-1,-1,-1,1,46,Dayside_Nadir,2019 JAN 28 20:53:17, 
1,1,4003,4003,1,47,Limb,2019 JAN 28 22:41:09,OBSERVATION_COMMENT
-1,-1,-1,-1,1,48,Dayside_Nadir,2019 JAN 29 00:49:05, 
-1,-1,-1,-1,1,49,Dayside_Nadir,2019 JAN 29 00:49:05, 
-1,-1,-1,-1,1,50,Dayside_Nadir,2019 JAN 29 00:49:05, 
