S/C,UTC,UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
TGO,2022 JUN 22 05:09:00,46.9189,-41.0789,421.8071,14.9342,81.381,0.11129,81.2717

MRO,2022 JUN 22 06:57:00,40.791,-64.3615,293.3214,15.1328,78.2169,7.2806e-14,78.2169
TGO,2022 JUN 22 07:09:00,41.0365,-67.5448,417.5459,15.1153,78.2617,0.097236,78.1649

MRO,2022 JUN 22 08:48:00,37.1011,-91.1288,290.4564,15.1481,75.6596,2.2936e-14,75.6596
TGO,2022 JUN 22 09:09:00,34.9843,-94.4469,412.577,15.2672,75.1649,0.074684,75.0908

MRO,2022 JUN 23 10:57:00,31.8037,-112.498,286.8582,15.1619,72.0572,2.1097e-14,72.0572
TGO,2022 JUN 23 10:42:00,34.3021,-110.4127,411.9017,15.0578,72.9473,0.30643,73.2106

MRO,2022 JUN 23 12:48:00,28.1067,-139.2455,284.5502,15.1783,69.6114,2.9836e-14,69.6114
TGO,2022 JUN 23 12:42:00,28.1134,-137.6534,408.1291,15.1872,69.7001,0.3923,69.6507

MRO,2022 JUN 23 14:39:00,24.2822,-166.0176,282.5111,15.1933,67.1216,1.2006e-14,67.1216
TGO,2022 JUN 23 14:42:00,21.9988,-165.2584,404.197,15.2925,66.608,0.13966,66.5064

MRO,2022 JUN 23 16:30:00,20.3573,167.1863,279.764,15.2067,64.6194,4.8653e-14,64.6194
TGO,2022 JUN 23 16:42:00,15.9313,166.9693,400.1562,15.3867,63.7551,0.10199,63.7934

MRO,2022 JUN 23 18:24:00,25.9506,139.1451,283.8791,15.1856,68.1978,3.8299e-14,68.1978
TGO,2022 JUN 23 18:36:00,27.5014,135.5714,407.3806,15.1417,68.8542,0.058199,68.8093

MRO,2022 JUN 23 20:15:00,22.0607,112.3442,279.8922,15.1983,65.6816,1.5581e-14,65.6816
TGO,2022 JUN 23 20:36:00,21.5165,108.5469,402.6758,15.2856,66.2316,4.8858,62.2003

MRO,2022 JUN 24 18:39:00,14.686,145.7101,275.6825,15.2131,61.0618,3.7633e-14,61.0618
TGO,2022 JUN 24 18:15:00,15.3491,150.465,399.6954,15.1411,60.6796,3.8548,64.1094

MRO,2022 JUN 24 20:30:00,10.7693,118.8943,272.2242,15.225,58.7655,2.5094e-14,58.7655
TGO,2022 JUN 24 20:15:00,9.3711,123.1573,395.3105,15.2661,58.41,1.1601,57.5348

MRO,2022 JUN 24 22:21:00,6.993,92.0673,268.9946,15.2364,56.6561,1.7939e-14,56.6561
TGO,2022 JUN 24 22:15:00,3.1828,95.2265,391.0792,15.3497,55.937,0.45275,55.6064

MRO,2022 JUN 25 00:15:00,12.9808,64.0346,273.2499,15.2158,60.028,5.736e-14,60.028
TGO,2022 JUN 25 00:09:00,14.5555,64.3217,397.1202,15.1375,60.1409,0.3041,59.9429

MRO,2022 JUN 25 02:06:00,9.2811,37.2208,271.8168,15.2278,57.9088,5.0087e-14,57.9088
TGO,2022 JUN 25 02:09:00,8.1936,36.2659,393.6998,15.2128,57.0814,2.1917,59.1857

MRO,2022 JUN 25 03:57:00,5.3684,10.412,269.5016,15.2403,55.7808,1.242e-14,55.7808
TGO,2022 JUN 25 04:09:00,2.1429,8.6538,391.603,15.3175,54.9808,0.77436,54.4282

MRO,2022 JUN 25 05:51:00,10.9942,-17.5858,272.4886,15.2219,58.883,1.7128e-14,58.883
TGO,2022 JUN 25 06:03:00,13.7793,-22.5089,399.443,15.0883,59.1011,0.86606,59.9512

MRO,2022 JUN 26 04:15:00,3.9654,15.7286,268.6424,15.2333,54.9413,2.1336e-14,54.9413
TGO,2022 JUN 26 03:42:00,7.6511,20.4137,393.8622,15.0106,54.3854,0.18924,54.4792

MRO,2022 JUN 26 06:03:00,-9.6333,-9.9211,261.0379,15.2744,48.8629,1.8614e-14,48.8629
TGO,2022 JUN 26 05:45:00,-7.2932,-6.1255,387.6804,15.2356,49.3282,1.3471,50.6635

MRO,2022 JUN 26 07:57:00,-3.9339,-37.9309,263.0763,15.2553,51.1313,6.7624e-14,51.1313
TGO,2022 JUN 26 07:42:00,-4.38,-35.0068,389.6108,15.2069,50.2818,4.1991,46.4101

MRO,2022 JUN 26 11:39:00,-11.4884,-91.5941,258.3683,15.2769,48.1712,1.8623e-14,48.1712
TGO,2022 JUN 26 11:39:00,-7.9074,-92.1639,387.3408,15.2392,49.1126,5.2428,44.1497

MRO,2022 JUN 26 11:42:00,-1.8413,-92.7895,263.2913,15.2461,52.036,3.9757e-16,52.036
TGO,2022 JUN 26 11:36:00,0.98184,-93.6971,391.377,15.0883,51.4836,4.991,46.9819

MRO,2022 JUN 26 13:30:00,-15.1639,-118.4078,257.2742,15.2892,47.0294,3.6542e-14,47.0294
TGO,2022 JUN 26 13:39:00,-14.2668,-120.1424,384.579,15.3194,47.7442,3.2359,44.6269

MRO,2022 JUN 27 17:27:00,-33.7454,-165.4285,252.4619,15.3436,44.4188,3.6542e-14,44.4188
TGO,2022 JUN 27 17:15:00,-29.9296,-161.6545,381.8725,15.4008,45.3613,4.495,40.8881

MRO,2022 JUN 27 17:30:00,-24.0427,-166.7429,254.8176,15.3047,44.924,4.2672e-14,44.924
TGO,2022 JUN 27 17:12:00,-21.0885,-163.7961,383.5841,15.2092,44.258,3.8906,40.3801

MRO,2022 JUN 27 19:21:00,-28.0039,166.4594,253.33,15.3178,44.4866,4.5232e-14,44.4866
TGO,2022 JUN 27 19:12:00,-27.2919,167.9704,382.4232,15.2725,43.9807,1.9391,45.8978

MRO,2022 JUN 27 23:06:00,-26.1684,111.6674,253.5693,15.3131,44.6688,8.0525e-14,44.6688
TGO,2022 JUN 27 23:09:00,-30.5554,111.63,379.4364,15.3592,44.7649,4.5185,40.2779

MRO,2022 JUN 28 00:57:00,-29.8818,84.9136,252.2095,15.3289,44.4317,8.4524e-15,44.4317
TGO,2022 JUN 28 01:06:00,-28.0094,82.1368,379.3062,15.2897,44.1132,5.2743,38.8464

MRO,2022 JUN 28 02:48:00,-33.497,58.139,251.1033,15.3436,44.412,6.2972e-14,44.412
TGO,2022 JUN 28 03:06:00,-34.4934,54.3159,379.3768,15.3806,44.8509,0.57235,45.0034

MRO,2022 JUN 29 06:48:00,-42.7598,10.0038,251.6762,15.3725,45.2074,1.8062e-14,45.2074
TGO,2022 JUN 29 06:39:00,-41.1152,11.4179,379.5021,15.3208,44.4372,0.58253,44.551

MRO,2022 JUN 29 10:33:00,-41.0166,-44.8866,250.7477,15.3611,44.8695,5.0087e-14,44.8695
TGO,2022 JUN 29 10:36:00,-44.3609,-45.2558,380.1383,15.385,45.5651,0.57775,45.6611

MRO,2022 JUN 29 12:21:00,-54.6148,-69.6959,248.0645,15.4581,48.5891,4.8131e-14,48.5891
TGO,2022 JUN 29 12:36:00,-50.4739,-71.2672,379.2795,15.5964,48.766,0.56604,48.8465

MRO,2022 JUN 29 14:15:00,-48.5912,-98.1181,248.1433,15.4114,46.6169,6.4106e-15,46.6169
TGO,2022 JUN 29 14:33:00,-48.0182,-101.4573,378.4082,15.4808,47.1697,0.57147,47.2531

MRO,2022 JUN 30 16:27:00,-44.0513,-121.0473,250.2542,15.3694,45.3003,5.0087e-14,45.3003
TGO,2022 JUN 30 16:06:00,-48.6596,-117.2521,378.3623,15.2822,45.3413,0.56426,45.4068

MRO,2022 JUN 30 18:15:00,-57.5592,-145.7577,250.295,15.4733,49.5613,5.2165e-14,49.5613
TGO,2022 JUN 30 18:06:00,-54.5832,-142.5518,379.8037,15.5411,49.1983,0.54563,49.2589

MRO,2022 JUN 30 20:09:00,-51.7481,-174.3834,249.9966,15.4131,47.3309,4.2821e-14,47.3309
TGO,2022 JUN 30 20:03:00,-51.9216,-173.1681,380.5361,15.3969,47.2334,0.41145,46.9195

MRO,2022 JUN 30 22:03:00,-45.9928,157.2636,250.2082,15.3711,45.6332,3.8167e-14,45.6332
TGO,2022 JUN 30 22:00:00,-49.2726,156.266,379.6337,15.2561,45.2392,0.56142,45.2997

MRO,2022 JUL 01 01:45:00,-53.7737,104.262,250.161,15.4369,48.0848,2.7909e-14,48.0848
TGO,2022 JUL 01 01:57:00,-52.6095,100.8484,377.1144,15.4039,47.4724,3.0678,44.9138

MRO,2022 JUL 02 03:57:00,-48.8696,81.2221,249.8824,15.3878,46.3291,8.0968e-14,46.3291
TGO,2022 JUL 02 03:30:00,-53.3351,85.07,377.7989,15.2064,45.9579,2.4931,43.8837

MRO,2022 JUL 02 07:39:00,-56.3219,28.0557,250.7062,15.4425,48.8405,8.208e-14,48.8405
TGO,2022 JUL 02 07:27:00,-56.6311,29.7135,379.2872,15.3583,48.2931,1.9079,46.8295

MRO,2022 JUL 03 19:09:00,-60.9273,-129.3242,249.8621,15.4839,50.6537,7.6664e-14,50.6537
TGO,2022 JUL 03 18:51:00,-61.1577,-126.8611,379.8172,15.3561,49.8963,1.5199,48.7989

MRO,2022 JUL 05 06:39:00,-65.827,73.6216,248.4085,15.5469,52.8694,8.5639e-15,52.8694
TGO,2022 JUL 05 06:15:00,-65.6868,77.8117,379.3064,15.4372,52.2048,0.82061,52.4607

MRO,2022 JUL 06 20:03:00,-64.3062,-112.7431,249.3546,15.5042,51.9401,1.8271e-14,51.9401
TGO,2022 JUL 06 19:36:00,-67.4771,-108.5662,379.3429,15.3447,52.4599,0.82279,52.5755

MRO,2022 JUL 06 23:45:00,-71.8735,-164.4134,249.851,15.6586,55.8951,1.3494e-14,55.8951
TGO,2022 JUL 06 23:33:00,-70.029,-160.1905,381.2744,15.7456,55.5022,0.71451,55.7011

MRO,2022 JUL 07 01:39:00,-66.0978,165.7085,249.4854,15.515,52.725,2.8625e-14,52.725
TGO,2022 JUL 07 01:30:00,-68.0094,165.3335,379.7605,15.3442,52.6992,1.8815,53.3734

MRO,2022 JUL 07 05:21:00,-73.783,115.1536,250.0603,15.7439,57.0557,1.9751e-14,57.0557
TGO,2022 JUL 07 05:27:00,-70.7915,114.821,378.316,15.8189,56.1279,0.9823,56.3547

MRO,2022 JUL 07 07:15:00,-67.7031,84.7774,249.328,15.5669,53.6631,2.343e-14,53.6631
TGO,2022 JUL 07 07:24:00,-68.9125,80.5976,379.7729,15.4344,53.5476,1.6545,54.0862

