TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1452,1453,0,2,Egress,2018 NOV 03 16:35:17,OBSERVATION_COMMENT
1,1,1215,1215,0,7,Egress,2018 NOV 03 20:31:02,OBSERVATION_COMMENT
1,1,1176,1176,0,12,Egress,2018 NOV 04 00:26:44,OBSERVATION_COMMENT
1,1,3951,3951,0,17,Egress,2018 NOV 04 04:22:35,OBSERVATION_COMMENT
1,1,1446,1446,0,22,Egress,2018 NOV 04 08:18:19,OBSERVATION_COMMENT
1,1,1452,1453,0,27,Egress,2018 NOV 04 12:14:01,OBSERVATION_COMMENT
1,1,3951,3951,0,33,Egress,2018 NOV 04 20:05:36,OBSERVATION_COMMENT
1,1,1410,1410,0,38,Egress,2018 NOV 05 00:01:16,OBSERVATION_COMMENT
1,1,1452,1453,0,48,Egress,2018 NOV 05 07:52:52,OBSERVATION_COMMENT
1,1,1427,1427,0,53,Egress,2018 NOV 05 11:48:33,OBSERVATION_COMMENT
1,1,1456,1457,0,66,Egress,2018 NOV 05 23:35:48,OBSERVATION_COMMENT
1,1,1175,1175,0,81,Egress,2018 NOV 06 11:23:05,OBSERVATION_COMMENT
1,1,1452,1453,0,103,Egress,2018 NOV 07 07:01:55,OBSERVATION_COMMENT
1,1,3951,3951,0,116,Egress,2018 NOV 07 18:49:10,OBSERVATION_COMMENT
1,1,1458,1459,0,137,Egress,2018 NOV 08 10:32:08,OBSERVATION_COMMENT
1,1,1452,1453,0,152,Egress,2018 NOV 08 22:19:22,OBSERVATION_COMMENT
1,1,3951,3951,0,165,Egress,2018 NOV 09 10:06:37,OBSERVATION_COMMENT
1,1,1215,1215,0,168,Egress,2018 NOV 09 14:02:18,OBSERVATION_COMMENT
1,1,3951,3951,0,178,Egress,2018 NOV 09 21:53:53,OBSERVATION_COMMENT
1,1,1456,1457,0,183,Egress,2018 NOV 10 01:49:32,OBSERVATION_COMMENT
1,1,1175,1175,0,191,Egress,2018 NOV 10 09:41:07,OBSERVATION_COMMENT
1,1,1177,1177,0,210,Egress,2018 NOV 11 01:23:59,OBSERVATION_COMMENT
1,1,1176,1176,0,225,Egress,2018 NOV 11 13:11:14,OBSERVATION_COMMENT
1,1,1452,1453,0,244,Egress,2018 NOV 12 04:54:13,OBSERVATION_COMMENT
1,1,1410,1410,0,257,Egress,2018 NOV 12 16:41:26,OBSERVATION_COMMENT
1,1,1427,1427,0,272,Egress,2018 NOV 13 04:28:40,OBSERVATION_COMMENT
1,1,1215,1215,0,277,Egress,2018 NOV 13 08:24:30,OBSERVATION_COMMENT
1,1,1456,1457,0,285,Egress,2018 NOV 13 16:15:53,OBSERVATION_COMMENT
1,1,1452,1453,0,290,Egress,2018 NOV 13 20:11:41,OBSERVATION_COMMENT
1,1,1175,1175,0,300,Egress,2018 NOV 14 04:03:06,OBSERVATION_COMMENT
1,1,1458,1459,0,305,Egress,2018 NOV 14 11:54:41,OBSERVATION_COMMENT
1,1,1454,1455,0,310,Egress,2018 NOV 14 15:50:22,OBSERVATION_COMMENT
1,1,1452,1453,0,320,Egress,2018 NOV 14 23:41:56,OBSERVATION_COMMENT
1,1,1215,1215,0,325,Egress,2018 NOV 15 03:37:35,OBSERVATION_COMMENT
1,1,3951,3951,0,335,Egress,2018 NOV 15 11:29:11,OBSERVATION_COMMENT
1,1,1446,1446,0,340,Egress,2018 NOV 15 15:24:51,OBSERVATION_COMMENT
1,1,1452,1453,0,343,Egress,2018 NOV 15 19:20:37,OBSERVATION_COMMENT
1,1,1458,1459,0,348,Egress,2018 NOV 15 23:16:24,OBSERVATION_COMMENT
1,1,3951,3951,0,353,Egress,2018 NOV 16 03:12:03,OBSERVATION_COMMENT
1,1,1410,1410,0,358,Egress,2018 NOV 16 07:07:52,OBSERVATION_COMMENT
1,1,1452,1453,0,363,Egress,2018 NOV 16 11:03:39,OBSERVATION_COMMENT
1,1,1452,1453,0,368,Egress,2018 NOV 16 14:59:20,OBSERVATION_COMMENT
1,1,1427,1427,0,373,Egress,2018 NOV 16 18:55:05,OBSERVATION_COMMENT
1,1,1215,1215,0,383,Egress,2018 NOV 17 02:46:34,OBSERVATION_COMMENT
1,1,1452,1453,0,388,Egress,2018 NOV 17 06:42:20,OBSERVATION_COMMENT
1,1,1456,1457,0,402,Egress,2018 NOV 17 18:29:33,OBSERVATION_COMMENT
