MRO time overlap (UTC),MRO subSC lat (deg),MRO subSC lon (deg),MRO S/C altitude (km),MRO LST (h),MRO Incidence angle (deg),MRO Emission angle (deg),MRO Phase angle (deg),TGO time overlap (UTC),UVIS nadir LOS surface intercept lat (deg),UVIS nadir LOS surface intercept lon (deg),TGO S/C altitude (km),UVIS nadir LOS surface intercept LST (h),UVIS nadir LOS surface intercept Incidence angle (deg),UVIS nadir LOS surface intercept Emission angle (deg),UVIS nadir LOS surface intercept Phase angle (deg)
2023 JAN 22 19:00:00,77.0259,12.1673,315.8211,13.8881,73.1078,2.0917e-14,73.1078,2023 JAN 22 19:30:00,75.9549,7.8203,434.5192,14.085,72.5505,0.3532,72.2155
2023 JAN 26 20:12:00,75.9652,33.7989,313.536,13.9528,71.5163,1.9083e-14,71.5163,2023 JAN 26 19:48:00,75.7433,36.9102,434.4705,13.7708,71.0042,0.16333,71.0121
2023 JAN 27 14:54:00,76.9455,120.2462,314.2443,13.9203,72.1423,2.4222e-14,72.1423,2023 JAN 27 15:27:00,75.1155,118.9932,434.0944,14.3722,71.5377,24.4809,64.7916
2023 JAN 28 20:48:00,75.2872,44.8806,313.3173,14.0031,70.645,1.5903e-14,70.645,2023 JAN 28 20:57:00,74.9829,48.4889,434.0465,14.3897,71.2371,2.1842,69.1224
2023 JAN 30 04:33:00,69.5812,-55.3835,310.6081,14.2269,66.2813,2.2935e-14,66.2813,2023 JAN 30 04:27:00,68.6791,-54.0721,432.3281,14.2172,65.5335,58.859,110.9575
2023 JAN 30 06:27:00,75.3295,-86.41,312.5962,14.0083,70.4196,2.8669e-15,70.4196,2023 JAN 30 06:21:00,75.0952,-87.9099,435.5694,13.8108,69.8426,0.15799,69.8458
2023 JAN 30 12:03:00,74.1494,-167.1454,312.7994,14.0775,69.5356,3.269e-14,69.5356,2023 JAN 30 12:15:00,74.9011,-171.5138,432.774,13.9808,69.9575,0.14999,69.9629
2023 FEB 01 07:03:00,75.1867,-75.7142,311.7172,14.0328,69.96,7.9514e-15,69.96,2023 FEB 01 07:30:00,73.4432,-78.1543,434.8349,14.3083,69.1677,0.12783,69.1707
2023 FEB 02 18:33:00,72.0026,128.1516,312.6157,14.1828,67.4132,2.0674e-14,67.4132,2023 FEB 03 18:27:00,73.8254,132.8413,433.3299,13.7619,67.783,1.6824,66.1426
2023 FEB 03 18:51:00,71.6655,133.5588,312.6952,14.1992,66.9948,2.0365e-14,66.9948,2023 FEB 03 18:27:00,73.8254,132.8413,433.3299,13.7619,67.783,1.6824,66.1426
2023 FEB 04 09:48:00,70.7472,-84.5097,310.5948,14.215,66.1872,2.8465e-14,66.1872,2023 FEB 04 10:12:00,70.7012,-86.057,433.5455,14.5011,67.024,0.10135,67.015
2023 FEB 05 13:51:00,73.0799,-135.1912,309.2377,14.1425,67.6547,7.9514e-15,67.6547,2023 FEB 05 13:42:00,72.3233,-135.3041,431.9534,13.9892,66.6572,2.6638,64.077
2023 FEB 05 19:27:00,71.4654,144.119,311.8413,14.2147,66.4979,3.7767e-14,66.4979,2023 FEB 05 19:36:00,71.671,140.1232,432.6645,14.0944,66.3371,2.7481,63.6247
2023 FEB 06 16:00:00,69.517,-155.1259,309.2787,14.2706,64.9615,2.8625e-14,64.9615,2023 FEB 06 15:15:00,71.6811,-150.4381,431.6927,13.8528,65.5892,0.39,65.8409
2023 FEB 07 06:57:00,68.6282,-12.8778,309.3863,14.3072,64.2742,1.778e-14,64.2742,2023 FEB 07 07:00:00,67.8919,-11.3613,430.7041,14.4572,64.2415,0.087923,64.2143
2023 FEB 07 12:33:00,67.0184,-94.4061,308.5414,14.3236,63.0473,9.1721e-15,63.0473,2023 FEB 07 12:54:00,67.4752,-97.2175,431.3251,14.4769,63.9607,0.25786,63.7417
2023 FEB 08 16:36:00,69.0704,-144.4536,309.2573,14.2936,64.3144,1.3494e-14,64.3144,2023 FEB 08 16:24:00,68.9928,-145.5398,430.8078,14.0267,63.4172,0.11836,63.38
2023 FEB 09 18:45:00,65.1582,-164.9441,308.6289,14.3844,61.4636,3.4995e-14,61.4636,2023 FEB 09 17:57:00,68.4622,-160.5562,431.1696,13.8981,62.4036,0.24958,62.6436
2023 FEB 10 04:06:00,65.7859,58.1964,307.3923,14.3628,61.7772,2.6228e-14,61.7772,2023 FEB 10 03:48:00,65.1719,61.1175,430.0788,14.2653,60.9273,0.090786,60.8778
2023 FEB 10 09:42:00,64.2227,-22.8531,306.7037,14.4108,60.7672,1.8271e-14,60.7672,2023 FEB 10 09:42:00,64.1299,-24.8422,430.2646,14.2783,60.1367,1.7108,61.8153
2023 FEB 10 11:33:00,60.4744,-49.127,304.8994,14.4603,58.2632,3.4403e-14,58.2632,2023 FEB 10 11:42:00,58.9957,-46.898,428.5088,14.755,58.8691,1.3936,57.5547
2023 FEB 10 17:09:00,59.2762,-130.7931,303.1291,14.4675,57.4103,2.6228e-14,57.4103,2023 FEB 10 17:36:00,57.9574,-133.7598,426.0553,14.7078,57.877,3.6935,61.5081
2023 FEB 11 23:03:00,57.7224,153.108,305.0145,14.5017,56.302,5.334e-14,56.302,2023 FEB 11 23:06:00,54.3165,155.8349,424.7707,14.7319,55.5205,0.43964,55.181
2023 FEB 12 02:48:00,59.7873,97.903,303.6485,14.4719,57.5509,6.275e-14,57.5509,2023 FEB 12 03:00:00,59.4597,93.9401,427.4485,14.4025,56.9515,1.1281,55.9315
2023 FEB 12 04:39:00,56.2825,71.4358,301.5171,14.5083,55.318,2.0674e-14,55.318,2023 FEB 12 05:00:00,53.6618,69.2681,423.7775,14.7044,54.8865,1.3226,56.1616
2023 FEB 12 06:30:00,52.8252,44.9529,300.9801,14.5439,53.2407,6.2326e-14,53.2407,2023 FEB 12 07:00:00,47.8414,44.7608,418.967,15.0178,54.0478,4.6258,49.6006
2023 FEB 13 04:57:00,56.1034,76.7555,301.7622,14.5189,55.0902,2.8492e-14,55.0902,2023 FEB 13 04:33:00,58.8671,78.145,426.904,14.2222,55.4046,0.085858,55.3295
2023 FEB 13 06:48:00,52.6277,50.2498,301.0227,14.5528,53.0094,6.7918e-14,53.0094,2023 FEB 13 06:33:00,53.0897,54.0369,422.5581,14.5619,53.3708,1.3578,52.1962
2023 FEB 13 08:39:00,49.0154,23.7495,299.8895,14.5869,50.9919,3.6542e-14,50.9919,2023 FEB 13 08:33:00,47.0684,28.2491,418.742,14.7897,51.525,0.70747,50.9676
2023 FEB 13 10:33:00,54.703,-4.6129,302.7678,14.5458,54.2879,4.0748e-14,54.2879,2023 FEB 13 10:27:00,57.9876,-7.2657,426.744,14.2717,54.9667,2.9839,52.348
2023 FEB 13 12:24:00,50.8991,-31.1494,299.7937,14.5778,52.0548,4.8131e-14,52.0548,2023 FEB 13 12:27:00,52.2702,-32.6662,424.8128,14.5253,52.5503,0.062944,52.4885
2023 FEB 13 14:15:00,47.1585,-57.8179,297.482,14.6008,49.9587,3.2435e-14,49.9587,2023 FEB 13 14:27:00,46.3092,-59.2236,421.1917,14.7017,50.3203,4.8614,55.0776
2023 FEB 14 14:33:00,46.8623,-52.5281,296.9884,14.6094,49.7023,1.5581e-14,49.7023,2023 FEB 14 14:00:00,51.5564,-49.2508,424.3442,14.2925,50.3115,4.3794,54.4595
2023 FEB 14 16:24:00,43.2219,-79.2653,294.5739,14.6278,47.8189,6.4578e-14,47.8189,2023 FEB 14 16:00:00,45.9654,-74.3949,420.1814,14.5631,48.7861,0.060049,48.7396
2023 FEB 14 22:03:00,51.4971,-162.5386,300.9695,14.5764,52.1952,4.0855e-14,52.1952,2023 FEB 14 21:51:00,53.5042,-164.384,424.6191,14.2589,51.403,4.4446,47.5068
