Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Thermal orbit number,Thermal orbit start (TDN2(n)+2min),Thermal orbit end (TDN2(n+1)+2min-1s),Thermal orbit duration (s),Nightside nadir start = TD2N(n),Nightside nadir end = TN2D(n)-1s,Nightside duration (s),Dayside nadir start = TN2D(n),Dayside nadir end = TD2N(n+1)-1s,Dayside duration (s),Dayside nadir min. phase angle (deg),Dayside nadir min. phase angle time (UTC)
1,1,11,2023 JAN 22 09:52:13,2023 JAN 22 11:50:11,7078,2023 JAN 22 09:50:13,2023 JAN 22 10:48:55,3522,2023 JAN 22 10:48:56,2023 JAN 22 11:48:11,3555,52.9791,2023 JAN 22 11:18:18
3,3,12,2023 JAN 22 11:50:12,2023 JAN 22 13:48:13,7081,2023 JAN 22 11:48:12,2023 JAN 22 12:46:56,3524,2023 JAN 22 12:46:57,2023 JAN 22 13:46:13,3556,53.1451,2023 JAN 22 13:16:20
1,1,13,2023 JAN 22 13:48:14,2023 JAN 22 15:46:15,7081,2023 JAN 22 13:46:14,2023 JAN 22 14:44:58,3524,2023 JAN 22 14:44:59,2023 JAN 22 15:44:15,3556,53.3458,2023 JAN 22 15:14:23
1,1,14,2023 JAN 22 15:46:16,2023 JAN 22 17:44:15,7079,2023 JAN 22 15:44:16,2023 JAN 22 16:42:58,3522,2023 JAN 22 16:42:59,2023 JAN 22 17:42:15,3556,53.5713,2023 JAN 22 17:12:23
3,3,15,2023 JAN 22 17:44:16,2023 JAN 22 19:42:12,7076,2023 JAN 22 17:42:16,2023 JAN 22 18:40:56,3520,2023 JAN 22 18:40:57,2023 JAN 22 19:40:12,3555,53.7909,2023 JAN 22 19:10:20
1,1,16,2023 JAN 22 19:42:13,2023 JAN 22 21:40:08,7075,2023 JAN 22 19:40:13,2023 JAN 22 20:38:53,3520,2023 JAN 22 20:38:54,2023 JAN 22 21:38:08,3554,53.9802,2023 JAN 22 21:08:16
3,3,17,2023 JAN 22 21:40:09,2023 JAN 22 23:38:06,7077,2023 JAN 22 21:38:09,2023 JAN 22 22:36:48,3519,2023 JAN 22 22:36:49,2023 JAN 22 23:36:06,3557,54.1423,2023 JAN 22 23:06:14
1,1,18,2023 JAN 22 23:38:07,2023 JAN 23 01:36:08,7081,2023 JAN 22 23:36:07,2023 JAN 23 00:34:48,3521,2023 JAN 23 00:34:49,2023 JAN 23 01:34:08,3559,54.3165,2023 JAN 23 01:04:14
3,3,19,2023 JAN 23 01:36:09,2023 JAN 23 03:34:09,7080,2023 JAN 23 01:34:09,2023 JAN 23 02:32:51,3522,2023 JAN 23 02:32:52,2023 JAN 23 03:32:09,3557,54.507,2023 JAN 23 03:02:16
1,1,20,2023 JAN 23 03:34:10,2023 JAN 23 05:32:10,7080,2023 JAN 23 03:32:10,2023 JAN 23 04:30:53,3523,2023 JAN 23 04:30:54,2023 JAN 23 05:30:10,3556,54.7071,2023 JAN 23 05:00:17
1,1,21,2023 JAN 23 05:32:11,2023 JAN 23 07:30:08,7077,2023 JAN 23 05:30:11,2023 JAN 23 06:28:53,3522,2023 JAN 23 06:28:54,2023 JAN 23 07:28:08,3554,54.9166,2023 JAN 23 06:58:17
3,3,22,2023 JAN 23 07:30:09,2023 JAN 23 09:28:04,7075,2023 JAN 23 07:28:09,2023 JAN 23 08:26:49,3520,2023 JAN 23 08:26:50,2023 JAN 23 09:26:04,3554,55.1179,2023 JAN 23 08:56:13
1,1,23,2023 JAN 23 09:28:05,2023 JAN 23 11:26:02,7077,2023 JAN 23 09:26:05,2023 JAN 23 10:24:45,3520,2023 JAN 23 10:24:46,2023 JAN 23 11:24:02,3556,55.2872,2023 JAN 23 10:54:09
3,3,24,2023 JAN 23 11:26:03,2023 JAN 23 13:24:04,7081,2023 JAN 23 11:24:03,2023 JAN 23 12:22:45,3522,2023 JAN 23 12:22:46,2023 JAN 23 13:22:04,3558,55.433,2023 JAN 23 12:52:11
1,1,25,2023 JAN 23 13:24:05,2023 JAN 23 15:22:07,7082,2023 JAN 23 13:22:05,2023 JAN 23 14:20:48,3523,2023 JAN 23 14:20:49,2023 JAN 23 15:20:07,3558,55.6082,2023 JAN 23 14:50:14
1,1,26,2023 JAN 23 15:22:08,2023 JAN 23 17:20:09,7081,2023 JAN 23 15:20:08,2023 JAN 23 16:18:50,3522,2023 JAN 23 16:18:51,2023 JAN 23 17:18:09,3558,55.8184,2023 JAN 23 16:48:16
3,3,27,2023 JAN 23 17:20:10,2023 JAN 23 19:18:08,7078,2023 JAN 23 17:18:10,2023 JAN 23 18:16:50,3520,2023 JAN 23 18:16:51,2023 JAN 23 19:16:08,3557,56.0388,2023 JAN 23 18:46:15
3,3,28,2023 JAN 23 19:18:09,2023 JAN 23 21:16:04,7075,2023 JAN 23 19:16:09,2023 JAN 23 20:14:47,3518,2023 JAN 23 20:14:48,2023 JAN 23 21:14:04,3556,56.2377,2023 JAN 23 20:44:12
3,3,29,2023 JAN 23 21:16:05,2023 JAN 23 23:14:01,7076,2023 JAN 23 21:14:05,2023 JAN 23 22:12:43,3518,2023 JAN 23 22:12:44,2023 JAN 23 23:12:01,3557,56.3967,2023 JAN 23 22:42:09
1,1,30,2023 JAN 23 23:14:02,2023 JAN 24 01:12:03,7081,2023 JAN 23 23:12:02,2023 JAN 24 00:10:42,3520,2023 JAN 24 00:10:43,2023 JAN 24 01:10:03,3560,56.5521,2023 JAN 24 00:40:10
1,1,31,2023 JAN 24 01:12:04,2023 JAN 24 03:10:06,7082,2023 JAN 24 01:10:04,2023 JAN 24 02:08:45,3521,2023 JAN 24 02:08:46,2023 JAN 24 03:08:06,3560,56.7261,2023 JAN 24 02:38:12
3,3,32,2023 JAN 24 03:10:07,2023 JAN 24 05:08:08,7081,2023 JAN 24 03:08:07,2023 JAN 24 04:06:49,3522,2023 JAN 24 04:06:50,2023 JAN 24 05:06:08,3558,56.9155,2023 JAN 24 04:36:14
1,1,33,2023 JAN 24 05:08:09,2023 JAN 24 07:06:08,7079,2023 JAN 24 05:06:09,2023 JAN 24 06:04:51,3522,2023 JAN 24 06:04:52,2023 JAN 24 07:04:08,3556,57.1159,2023 JAN 24 06:34:16
3,3,34,2023 JAN 24 07:06:09,2023 JAN 24 09:04:06,7077,2023 JAN 24 07:04:09,2023 JAN 24 08:02:49,3520,2023 JAN 24 08:02:50,2023 JAN 24 09:02:06,3556,57.3166,2023 JAN 24 08:32:14
1,1,35,2023 JAN 24 09:04:07,2023 JAN 24 11:02:03,7076,2023 JAN 24 09:02:07,2023 JAN 24 10:00:45,3518,2023 JAN 24 10:00:46,2023 JAN 24 11:00:03,3557,57.4976,2023 JAN 24 10:30:10
3,3,36,2023 JAN 24 11:02:04,2023 JAN 24 13:00:04,7080,2023 JAN 24 11:00:04,2023 JAN 24 11:58:43,3519,2023 JAN 24 11:58:44,2023 JAN 24 12:58:04,3560,57.6391,2023 JAN 24 12:28:10
1,1,37,2023 JAN 24 13:00:05,2023 JAN 24 14:58:07,7082,2023 JAN 24 12:58:05,2023 JAN 24 13:56:46,3521,2023 JAN 24 13:56:47,2023 JAN 24 14:56:07,3560,57.788,2023 JAN 24 14:26:14
1,1,38,2023 JAN 24 14:58:08,2023 JAN 24 16:56:10,7082,2023 JAN 24 14:56:08,2023 JAN 24 15:54:49,3521,2023 JAN 24 15:54:50,2023 JAN 24 16:54:10,3560,57.9749,2023 JAN 24 16:24:17
3,3,39,2023 JAN 24 16:56:11,2023 JAN 24 18:54:11,7080,2023 JAN 24 16:54:11,2023 JAN 24 17:52:51,3520,2023 JAN 24 17:52:52,2023 JAN 24 18:52:11,3559,58.1879,2023 JAN 24 18:22:18
1,1,40,2023 JAN 24 18:54:12,2023 JAN 24 20:52:09,7077,2023 JAN 24 18:52:12,2023 JAN 24 19:50:50,3518,2023 JAN 24 19:50:51,2023 JAN 24 20:50:09,3558,58.3926,2023 JAN 24 20:20:16
3,3,41,2023 JAN 24 20:52:10,2023 JAN 24 22:50:06,7076,2023 JAN 24 20:50:10,2023 JAN 24 21:48:47,3517,2023 JAN 24 21:48:48,2023 JAN 24 22:48:06,3558,58.5614,2023 JAN 24 22:18:14
1,1,42,2023 JAN 24 22:50:07,2023 JAN 25 00:48:06,7079,2023 JAN 24 22:48:07,2023 JAN 24 23:46:44,3517,2023 JAN 24 23:46:45,2023 JAN 25 00:46:06,3561,58.7014,2023 JAN 25 00:16:13
3,3,43,2023 JAN 25 00:48:07,2023 JAN 25 02:46:10,7083,2023 JAN 25 00:46:07,2023 JAN 25 01:44:46,3519,2023 JAN 25 01:44:47,2023 JAN 25 02:44:10,3563,58.8555,2023 JAN 25 02:14:16
1,1,44,2023 JAN 25 02:46:11,2023 JAN 25 04:44:13,7082,2023 JAN 25 02:44:11,2023 JAN 25 03:42:50,3519,2023 JAN 25 03:42:51,2023 JAN 25 04:42:13,3562,59.0274,2023 JAN 25 04:12:19
1,1,45,2023 JAN 25 04:44:14,2023 JAN 25 06:42:15,7081,2023 JAN 25 04:42:14,2023 JAN 25 05:40:54,3520,2023 JAN 25 05:40:55,2023 JAN 25 06:40:15,3560,59.2112,2023 JAN 25 06:10:22
3,3,46,2023 JAN 25 06:42:16,2023 JAN 25 08:40:14,7078,2023 JAN 25 06:40:16,2023 JAN 25 07:38:55,3519,2023 JAN 25 07:38:56,2023 JAN 25 08:38:14,3558,59.4062,2023 JAN 25 08:08:22
1,1,47,2023 JAN 25 08:40:15,2023 JAN 25 10:38:12,7077,2023 JAN 25 08:38:15,2023 JAN 25 09:36:53,3518,2023 JAN 25 09:36:54,2023 JAN 25 10:36:12,3558,59.591,2023 JAN 25 10:06:19
3,3,48,2023 JAN 25 10:38:13,2023 JAN 25 12:36:12,7079,2023 JAN 25 10:36:13,2023 JAN 25 11:34:50,3517,2023 JAN 25 11:34:51,2023 JAN 25 12:34:12,3561,59.7348,2023 JAN 25 12:04:18
1,1,49,2023 JAN 25 12:36:13,2023 JAN 25 14:34:15,7082,2023 JAN 25 12:34:13,2023 JAN 25 13:32:53,3520,2023 JAN 25 13:32:54,2023 JAN 25 14:32:15,3561,59.8569,2023 JAN 25 14:02:22
1,1,50,2023 JAN 25 14:34:16,2023 JAN 25 16:32:20,7084,2023 JAN 25 14:32:16,2023 JAN 25 15:30:57,3521,2023 JAN 25 15:30:58,2023 JAN 25 16:30:20,3562,60.014,2023 JAN 25 16:00:27
3,3,51,2023 JAN 25 16:32:21,2023 JAN 25 18:30:23,7082,2023 JAN 25 16:30:21,2023 JAN 25 17:29:00,3519,2023 JAN 25 17:29:01,2023 JAN 25 18:28:23,3562,60.2085,2023 JAN 25 17:58:30
1,1,52,2023 JAN 25 18:30:24,2023 JAN 25 20:28:23,7079,2023 JAN 25 18:28:24,2023 JAN 25 19:27:01,3517,2023 JAN 25 19:27:02,2023 JAN 25 20:26:23,3561,60.4114,2023 JAN 25 19:56:30
3,3,53,2023 JAN 25 20:28:24,2023 JAN 25 22:26:21,7077,2023 JAN 25 20:26:24,2023 JAN 25 21:25:00,3516,2023 JAN 25 21:25:01,2023 JAN 25 22:24:21,3560,60.5896,2023 JAN 25 21:54:28
1,1,54,2023 JAN 25 22:26:22,2023 JAN 26 00:24:20,7078,2023 JAN 25 22:24:22,2023 JAN 25 23:22:57,3515,2023 JAN 25 23:22:58,2023 JAN 26 00:22:20,3562,60.722,2023 JAN 25 23:52:28
1,1,55,2023 JAN 26 00:24:21,2023 JAN 26 02:22:24,7083,2023 JAN 26 00:22:21,2023 JAN 26 01:20:59,3518,2023 JAN 26 01:21:00,2023 JAN 26 02:20:24,3564,60.852,2023 JAN 26 01:50:30
3,3,56,2023 JAN 26 02:22:25,2023 JAN 26 04:20:29,7084,2023 JAN 26 02:20:25,2023 JAN 26 03:19:03,3518,2023 JAN 26 03:19:04,2023 JAN 26 04:18:29,3565,61.0021,2023 JAN 26 03:48:34
1,1,57,2023 JAN 26 04:20:30,2023 JAN 26 06:18:32,7082,2023 JAN 26 04:18:30,2023 JAN 26 05:17:09,3519,2023 JAN 26 05:17:10,2023 JAN 26 06:16:32,3562,61.1701,2023 JAN 26 05:46:38
3,3,58,2023 JAN 26 06:18:33,2023 JAN 26 08:16:33,7080,2023 JAN 26 06:16:33,2023 JAN 26 07:15:12,3519,2023 JAN 26 07:15:13,2023 JAN 26 08:14:33,3560,61.3527,2023 JAN 26 07:44:40
1,1,59,2023 JAN 26 08:16:34,2023 JAN 26 10:14:32,7078,2023 JAN 26 08:14:34,2023 JAN 26 09:13:12,3518,2023 JAN 26 09:13:13,2023 JAN 26 10:12:32,3559,61.536,2023 JAN 26 09:42:40
3,3,60,2023 JAN 26 10:14:33,2023 JAN 26 12:12:32,7079,2023 JAN 26 10:12:33,2023 JAN 26 11:11:09,3516,2023 JAN 26 11:11:10,2023 JAN 26 12:10:32,3562,61.6891,2023 JAN 26 11:40:38
1,1,61,2023 JAN 26 12:12:33,2023 JAN 26 14:10:35,7082,2023 JAN 26 12:10:33,2023 JAN 26 13:09:10,3517,2023 JAN 26 13:09:11,2023 JAN 26 14:08:35,3564,61.7946,2023 JAN 26 13:38:40
1,1,62,2023 JAN 26 14:10:36,2023 JAN 26 16:08:40,7084,2023 JAN 26 14:08:36,2023 JAN 26 15:07:14,3518,2023 JAN 26 15:07:15,2023 JAN 26 16:06:40,3565,61.9179,2023 JAN 26 15:36:46
3,3,63,2023 JAN 26 16:08:41,2023 JAN 26 18:06:45,7084,2023 JAN 26 16:06:41,2023 JAN 26 17:05:19,3518,2023 JAN 26 17:05:20,2023 JAN 26 18:04:45,3565,62.0834,2023 JAN 26 17:34:51
1,1,64,2023 JAN 26 18:06:46,2023 JAN 26 20:04:48,7082,2023 JAN 26 18:04:46,2023 JAN 26 19:03:23,3517,2023 JAN 26 19:03:24,2023 JAN 26 20:02:48,3564,62.2758,2023 JAN 26 19:32:54
3,3,65,2023 JAN 26 20:04:49,2023 JAN 26 22:02:47,7078,2023 JAN 26 20:02:49,2023 JAN 26 21:01:23,3514,2023 JAN 26 21:01:24,2023 JAN 26 22:00:47,3563,62.4576,2023 JAN 26 21:30:54
1,1,66,2023 JAN 26 22:02:48,2023 JAN 27 00:00:46,7078,2023 JAN 26 22:00:48,2023 JAN 26 22:59:22,3514,2023 JAN 26 22:59:23,2023 JAN 26 23:58:46,3563,62.5958,2023 JAN 26 23:28:53
3,3,67,2023 JAN 27 00:00:47,2023 JAN 27 01:58:49,7082,2023 JAN 26 23:58:47,2023 JAN 27 00:57:22,3515,2023 JAN 27 00:57:23,2023 JAN 27 01:56:49,3566,62.7024,2023 JAN 27 01:26:55
1,1,68,2023 JAN 27 01:58:50,2023 JAN 27 03:56:55,7085,2023 JAN 27 01:56:50,2023 JAN 27 02:55:26,3516,2023 JAN 27 02:55:27,2023 JAN 27 03:54:55,3568,62.8267,2023 JAN 27 03:25:00
5,5,69,2023 JAN 27 03:56:56,2023 JAN 27 05:55:00,7084,2023 JAN 27 03:54:56,2023 JAN 27 04:53:33,3517,2023 JAN 27 04:53:34,2023 JAN 27 05:53:00,3566,62.9716,2023 JAN 27 05:23:05
3,3,70,2023 JAN 27 05:55:01,2023 JAN 27 07:53:04,7083,2023 JAN 27 05:53:01,2023 JAN 27 06:51:38,3517,2023 JAN 27 06:51:39,2023 JAN 27 07:51:04,3565,63.1314,2023 JAN 27 07:21:10
5,5,71,2023 JAN 27 07:53:05,2023 JAN 27 09:51:04,7079,2023 JAN 27 07:51:05,2023 JAN 27 08:49:41,3516,2023 JAN 27 08:49:42,2023 JAN 27 09:49:04,3562,63.3036,2023 JAN 27 09:19:12
3,3,72,2023 JAN 27 09:51:05,2023 JAN 27 11:49:04,7079,2023 JAN 27 09:49:05,2023 JAN 27 10:47:40,3515,2023 JAN 27 10:47:41,2023 JAN 27 11:47:04,3563,63.4622,2023 JAN 27 11:17:11
3,3,73,2023 JAN 27 11:49:05,2023 JAN 27 13:47:07,7082,2023 JAN 27 11:47:05,2023 JAN 27 12:45:40,3515,2023 JAN 27 12:45:41,2023 JAN 27 13:45:07,3566,63.569,2023 JAN 27 13:15:12
5,5,74,2023 JAN 27 13:47:08,2023 JAN 27 15:45:12,7084,2023 JAN 27 13:45:08,2023 JAN 27 14:43:45,3517,2023 JAN 27 14:43:46,2023 JAN 27 15:43:12,3566,63.6577,2023 JAN 27 15:13:18
3,3,75,2023 JAN 27 15:45:13,2023 JAN 27 17:43:19,7086,2023 JAN 27 15:43:13,2023 JAN 27 16:41:51,3518,2023 JAN 27 16:41:52,2023 JAN 27 17:41:19,3567,63.7866,2023 JAN 27 17:11:25
5,5,76,2023 JAN 27 17:43:20,2023 JAN 27 19:41:24,7084,2023 JAN 27 17:41:20,2023 JAN 27 18:39:57,3517,2023 JAN 27 18:39:58,2023 JAN 27 19:39:24,3566,63.9556,2023 JAN 27 19:09:30
3,3,77,2023 JAN 27 19:41:25,2023 JAN 27 21:39:26,7081,2023 JAN 27 19:39:25,2023 JAN 27 20:37:59,3514,2023 JAN 27 20:38:00,2023 JAN 27 21:37:26,3566,64.1312,2023 JAN 27 21:07:32
3,3,78,2023 JAN 27 21:39:27,2023 JAN 27 23:37:25,7078,2023 JAN 27 21:37:27,2023 JAN 27 22:36:00,3513,2023 JAN 27 22:36:01,2023 JAN 27 23:35:25,3564,64.2777,2023 JAN 27 23:05:32
3,3,79,2023 JAN 27 23:37:26,2023 JAN 28 01:35:27,7081,2023 JAN 27 23:35:26,2023 JAN 28 00:33:59,3513,2023 JAN 28 00:34:00,2023 JAN 28 01:33:27,3567,64.3724,2023 JAN 28 01:03:34
5,5,80,2023 JAN 28 01:35:28,2023 JAN 28 03:33:34,7086,2023 JAN 28 01:33:28,2023 JAN 28 02:32:03,3515,2023 JAN 28 02:32:04,2023 JAN 28 03:31:34,3570,64.4657,2023 JAN 28 03:01:39
3,3,81,2023 JAN 28 03:33:35,2023 JAN 28 05:31:40,7085,2023 JAN 28 03:31:35,2023 JAN 28 04:30:10,3515,2023 JAN 28 04:30:11,2023 JAN 28 05:29:40,3569,64.5812,2023 JAN 28 04:59:45
3,3,82,2023 JAN 28 05:31:41,2023 JAN 28 07:29:46,7085,2023 JAN 28 05:29:41,2023 JAN 28 06:28:17,3516,2023 JAN 28 06:28:18,2023 JAN 28 07:27:46,3568,64.7169,2023 JAN 28 06:57:51
3,3,83,2023 JAN 28 07:29:47,2023 JAN 28 09:27:48,7081,2023 JAN 28 07:27:47,2023 JAN 28 08:26:22,3515,2023 JAN 28 08:26:23,2023 JAN 28 09:25:48,3565,64.8717,2023 JAN 28 08:55:55
5,5,84,2023 JAN 28 09:27:49,2023 JAN 28 11:25:49,7080,2023 JAN 28 09:25:49,2023 JAN 28 10:24:23,3514,2023 JAN 28 10:24:24,2023 JAN 28 11:23:49,3565,65.025,2023 JAN 28 10:53:56
5,5,85,2023 JAN 28 11:25:50,2023 JAN 28 13:23:51,7081,2023 JAN 28 11:23:50,2023 JAN 28 12:22:23,3513,2023 JAN 28 12:22:24,2023 JAN 28 13:21:51,3567,65.136,2023 JAN 28 12:51:57
3,3,86,2023 JAN 28 13:23:52,2023 JAN 28 15:21:57,7085,2023 JAN 28 13:21:52,2023 JAN 28 14:20:26,3514,2023 JAN 28 14:20:27,2023 JAN 28 15:19:57,3570,65.1944,2023 JAN 28 14:50:02
3,3,87,2023 JAN 28 15:21:58,2023 JAN 28 17:20:04,7086,2023 JAN 28 15:19:58,2023 JAN 28 16:18:34,3516,2023 JAN 28 16:18:35,2023 JAN 28 17:18:04,3569,65.2808,2023 JAN 28 16:48:10
3,3,88,2023 JAN 28 17:20:05,2023 JAN 28 19:18:11,7086,2023 JAN 28 17:18:05,2023 JAN 28 18:16:41,3516,2023 JAN 28 18:16:42,2023 JAN 28 19:16:11,3569,65.4132,2023 JAN 28 18:46:18
3,3,89,2023 JAN 28 19:18:12,2023 JAN 28 21:16:16,7084,2023 JAN 28 19:16:12,2023 JAN 28 20:14:46,3514,2023 JAN 28 20:14:47,2023 JAN 28 21:14:16,3569,65.5722,2023 JAN 28 20:44:22
5,5,90,2023 JAN 28 21:16:17,2023 JAN 28 23:14:17,7080,2023 JAN 28 21:14:17,2023 JAN 28 22:12:48,3511,2023 JAN 28 22:12:49,2023 JAN 28 23:12:17,3568,65.7185,2023 JAN 28 22:42:24
3,3,91,2023 JAN 28 23:14:18,2023 JAN 29 01:12:18,7080,2023 JAN 28 23:12:18,2023 JAN 29 00:10:49,3511,2023 JAN 29 00:10:50,2023 JAN 29 01:10:18,3568,65.8119,2023 JAN 29 00:40:26
3,3,92,2023 JAN 29 01:12:19,2023 JAN 29 03:10:24,7085,2023 JAN 29 01:10:19,2023 JAN 29 02:08:52,3513,2023 JAN 29 02:08:53,2023 JAN 29 03:08:24,3571,65.8715,2023 JAN 29 02:38:31
3,3,93,2023 JAN 29 03:10:25,2023 JAN 29 05:08:32,7087,2023 JAN 29 03:08:25,2023 JAN 29 04:06:59,3514,2023 JAN 29 04:07:00,2023 JAN 29 05:06:32,3572,65.9531,2023 JAN 29 04:36:38
5,5,94,2023 JAN 29 05:08:33,2023 JAN 29 07:06:40,7087,2023 JAN 29 05:06:33,2023 JAN 29 06:05:08,3515,2023 JAN 29 06:05:09,2023 JAN 29 07:04:40,3571,66.0592,2023 JAN 29 06:34:46
3,3,95,2023 JAN 29 07:06:41,2023 JAN 29 09:04:45,7084,2023 JAN 29 07:04:41,2023 JAN 29 08:03:15,3514,2023 JAN 29 08:03:16,2023 JAN 29 09:02:45,3569,66.1836,2023 JAN 29 08:32:52
5,5,96,2023 JAN 29 09:04:46,2023 JAN 29 11:02:48,7082,2023 JAN 29 09:02:46,2023 JAN 29 10:01:20,3514,2023 JAN 29 10:01:21,2023 JAN 29 11:00:48,3567,66.3194,2023 JAN 29 10:30:56
5,5,97,2023 JAN 29 11:02:49,2023 JAN 29 13:00:50,7081,2023 JAN 29 11:00:49,2023 JAN 29 11:59:21,3512,2023 JAN 29 11:59:22,2023 JAN 29 12:58:50,3568,66.4365,2023 JAN 29 12:28:58
3,3,98,2023 JAN 29 13:00:51,2023 JAN 29 14:58:55,7084,2023 JAN 29 12:58:51,2023 JAN 29 13:57:23,3512,2023 JAN 29 13:57:24,2023 JAN 29 14:56:55,3571,66.4908,2023 JAN 29 14:27:01
3,3,99,2023 JAN 29 14:58:56,2023 JAN 29 16:57:03,7087,2023 JAN 29 14:56:56,2023 JAN 29 15:55:30,3514,2023 JAN 29 15:55:31,2023 JAN 29 16:55:03,3572,66.5335,2023 JAN 29 16:25:10
5,5,100,2023 JAN 29 16:57:04,2023 JAN 29 18:55:12,7088,2023 JAN 29 16:55:04,2023 JAN 29 17:53:39,3515,2023 JAN 29 17:53:40,2023 JAN 29 18:53:12,3572,66.6209,2023 JAN 29 18:23:19
3,3,101,2023 JAN 29 18:55:13,2023 JAN 29 20:53:19,7086,2023 JAN 29 18:53:13,2023 JAN 29 19:51:46,3513,2023 JAN 29 19:51:47,2023 JAN 29 20:51:19,3572,66.7497,2023 JAN 29 20:21:26
3,3,102,2023 JAN 29 20:53:20,2023 JAN 29 22:51:23,7083,2023 JAN 29 20:51:20,2023 JAN 29 21:49:51,3511,2023 JAN 29 21:49:52,2023 JAN 29 22:49:23,3571,66.8843,2023 JAN 29 22:19:30
3,3,103,2023 JAN 29 22:51:24,2023 JAN 30 00:49:24,7080,2023 JAN 29 22:49:24,2023 JAN 29 23:47:53,3509,2023 JAN 29 23:47:54,2023 JAN 30 00:47:24,3570,66.9828,2023 JAN 30 00:17:32
3,3,104,2023 JAN 30 00:49:25,2023 JAN 30 02:47:28,7083,2023 JAN 30 00:47:25,2023 JAN 30 01:45:55,3510,2023 JAN 30 01:45:56,2023 JAN 30 02:45:28,3572,67.0245,2023 JAN 30 02:15:36
3,3,105,2023 JAN 30 02:47:29,2023 JAN 30 04:45:36,7087,2023 JAN 30 02:45:29,2023 JAN 30 03:44:01,3512,2023 JAN 30 03:44:02,2023 JAN 30 04:43:36,3574,67.067,2023 JAN 30 04:13:44
5,5,106,2023 JAN 30 04:45:37,2023 JAN 30 06:43:45,7088,2023 JAN 30 04:43:37,2023 JAN 30 05:42:10,3513,2023 JAN 30 05:42:11,2023 JAN 30 06:41:45,3574,67.1345,2023 JAN 30 06:11:52
3,3,107,2023 JAN 30 06:43:46,2023 JAN 30 08:41:53,7087,2023 JAN 30 06:41:46,2023 JAN 30 07:40:19,3513,2023 JAN 30 07:40:20,2023 JAN 30 08:39:53,3573,67.2238,2023 JAN 30 08:09:59
5,5,108,2023 JAN 30 08:41:54,2023 JAN 30 10:39:57,7083,2023 JAN 30 08:39:54,2023 JAN 30 09:38:26,3512,2023 JAN 30 09:38:27,2023 JAN 30 10:37:57,3570,67.3357,2023 JAN 30 10:08:05
