Orbit 80/40 or 60/60 or OFF (1-11 = 80/40; 101-111 = 60/60; 12 = switch off),Orbit type,Egress solar occultation observation number,Merged Occultation (YES = 1; NO = 0),Thermal orbit/nightside number,ESA orbit number,LNO+UVIS operating (YES = 1; NO = 0),UVIS alone operating (YES = 1; NO = 0),LNO alone operating (YES = 1; NO = 0),SO+UVIS operating (YES = 1; NO = 0),SO alone operating (YES = 1; NO = 0),TC20 execution start time (UTC),TC20 execution end time (UTC),SO start time (UTC),SO end time (UTC),LNO start time (UTC),LNO end time (UTC),UVIS start time (UTC),UVIS end time (UTC),Limb Height 250 km (UTC),Latitude probed @ limb height 250 km (deg),Longitude probed @ limb height 250 km (deg),Limb Height 0 km (UTC),Latitude probed @ limb height 0 km (deg),Longitude probed @ limb height 0 km (deg),Limb Height 50 km: switch SCI1 to SCI2 (UTC),Beta angle (deg),Eclipse duration (Umbra end - Umbra start) (s),Local Solar Time (LST): TGO2SUN vector surface intercept point @ limb height 0 km (h),Solar longitude Ls (deg),SO+SINBAD data volume (Mbit),LNO+SINBAD data volume (Mbit),UVIS+SINBAD data volume (Mbit),Channel(s)+SINBAD data volume (Mbit),TC20 SO_START_TIME,TC20 SO_START_SCIENCE_1,TC20 SO_START_SCIENCE_2,TC20 SO_DURATION_REFERENCE_1,TC20 SO_DURATION_REFERENCE_2,TC20 SO_DURATION_TIME,TC20 SO_COP_GENERAL,TC20 SO_COP_PRECOOLING,TC20 SO_COP_SCIENCE_1,TC20 SO_COP_SCIENCE_2,TC20 LNO_START_TIME,TC20 LNO_START_SCIENCE_1,TC20 LNO_START_SCIENCE_2,TC20 LNO_DURATION_REFERENCE_1,TC20 LNO_DURATION_REFERENCE_2,TC20 LNO_DURATION_TIME,TC20 LNO_COP_GENERAL,TC20 LNO_COP_PRECOOLING,TC20 LNO_COP_SCIENCE_1,TC20 LNO_COP_SCIENCE_2,TC20 UVIS_START_TIME,TC20 UVIS_DURATION_TIME,TC20 UVIS_COP_ROW,TC20 CHECKSUM,TC20 (HEX)
1,1,1,0,2,34317,0,0,0,1,0,2025 AUG 02 17:05:06,2025 AUG 02 17:18:59,2025 AUG 02 17:05:16,2025 AUG 02 17:18:59,N/A,N/A,2025 AUG 02 17:12:36,2025 AUG 02 17:18:59,2025 AUG 02 17:18:29,-64.2007,-148.2452,2025 AUG 02 17:13:06,-55.9999,-168.6148,2025 AUG 02 17:14:02,44.8255,1997,8.3439,119.2826,37.3401,N/A,69.3773,106.5137,10,480,536,30,30,823,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,383,300,841,1400002C000A01E002181E1E03370301000D000D0000000000000000000000000000000001C2017F012C0349
1,1,2,0,4,34319,0,0,0,1,0,2025 AUG 02 21:00:55,2025 AUG 02 21:14:44,2025 AUG 02 21:01:05,2025 AUG 02 21:14:44,N/A,N/A,2025 AUG 02 21:08:25,2025 AUG 02 21:14:44,2025 AUG 02 21:14:14,-64.2303,154.428,2025 AUG 02 21:08:55,-56.2232,134.362,2025 AUG 02 21:09:51,44.3825,2011,8.3678,119.3591,36.9615,N/A,68.6528,105.4128,10,480,536,30,30,819,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,379,300,833,1400002C000A01E002181E1E03330301000D000D0000000000000000000000000000000001C2017B012C0341
1,1,3,0,6,34321,0,0,0,1,0,2025 AUG 03 00:56:48,2025 AUG 03 01:10:35,2025 AUG 03 00:56:58,2025 AUG 03 01:10:35,N/A,N/A,2025 AUG 03 01:04:18,2025 AUG 03 01:10:35,2025 AUG 03 01:10:05,-64.1798,96.7649,2025 AUG 03 01:04:48,-56.6743,76.1644,2025 AUG 03 01:05:44,43.9443,2023,8.3144,119.4356,36.7722,N/A,68.2905,104.8623,10,480,536,30,30,817,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,377,300,829,1400002C000A01E002181E1E03310301000D000D0000000000000000000000000000000001C20179012C033D
1,1,4,0,8,34323,0,0,0,1,0,2025 AUG 03 04:52:49,2025 AUG 03 05:06:32,2025 AUG 03 04:52:59,2025 AUG 03 05:06:32,N/A,N/A,2025 AUG 03 05:00:19,2025 AUG 03 05:06:32,2025 AUG 03 05:06:02,-64.2534,39.5598,2025 AUG 03 05:00:49,-56.5837,20.0234,2025 AUG 03 05:01:43,43.4642,2037,8.4006,119.5121,36.3937,N/A,67.5659,103.7613,10,480,534,30,30,813,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,373,300,819,1400002C000A01E002161E1E032D0301000D000D0000000000000000000000000000000001C20175012C0333
1,1,5,0,14,34329,0,0,0,1,0,2025 AUG 03 16:40:31,2025 AUG 03 16:54:05,2025 AUG 03 16:40:41,2025 AUG 03 16:54:05,N/A,N/A,2025 AUG 03 16:48:01,2025 AUG 03 16:54:05,2025 AUG 03 16:53:35,-64.34,-132.5038,2025 AUG 03 16:48:31,-57.3256,-151.6135,2025 AUG 03 16:49:24,42.101,2074,8.4386,119.7418,35.5419,N/A,65.9356,101.2842,10,480,533,30,30,804,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,364,300,800,1400002C000A01E002151E1E03240301000D000D0000000000000000000000000000000001C2016C012C0320
1,1,6,0,17,34332,0,0,0,1,0,2025 AUG 03 22:34:15,2025 AUG 03 22:47:45,2025 AUG 03 22:34:25,2025 AUG 03 22:47:45,N/A,N/A,2025 AUG 03 22:41:45,2025 AUG 03 22:47:45,2025 AUG 03 22:47:15,-64.3788,141.4726,2025 AUG 03 22:42:15,-57.8796,122.1107,2025 AUG 03 22:43:07,41.4377,2091,8.4253,119.8566,35.1633,N/A,65.2111,100.1832,10,480,532,30,30,800,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,360,300,791,1400002C000A01E002141E1E03200301000D000D0000000000000000000000000000000001C20168012C0317
1,1,7,0,18,34333,0,0,0,1,0,2025 AUG 04 00:32:13,2025 AUG 04 00:45:42,2025 AUG 04 00:32:23,2025 AUG 04 00:45:42,N/A,N/A,2025 AUG 04 00:39:43,2025 AUG 04 00:45:42,2025 AUG 04 00:45:12,-64.3636,112.6721,2025 AUG 04 00:40:13,-57.7474,93.816,2025 AUG 04 00:41:05,41.2169,2097,8.4525,119.8949,35.0687,N/A,65.0299,99.908,10,480,532,30,30,799,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,359,300,789,1400002C000A01E002141E1E031F0301000D000D0000000000000000000000000000000001C20167012C0315
1,1,8,0,20,34335,0,0,0,1,0,2025 AUG 04 04:28:13,2025 AUG 04 04:41:40,2025 AUG 04 04:28:23,2025 AUG 04 04:41:40,N/A,N/A,2025 AUG 04 04:35:43,2025 AUG 04 04:41:40,2025 AUG 04 04:41:10,-64.4178,55.3884,2025 AUG 04 04:36:13,-58.0844,36.432,2025 AUG 04 04:37:05,40.7414,2109,8.4556,119.9715,34.8794,N/A,64.6676,99.3575,10,480,532,30,30,797,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,357,300,785,1400002C000A01E002141E1E031D0301000D000D0000000000000000000000000000000001C20165012C0311
1,1,9,0,23,34338,0,0,0,1,0,2025 AUG 04 10:21:59,2025 AUG 04 10:35:22,2025 AUG 04 10:22:09,2025 AUG 04 10:35:22,N/A,N/A,2025 AUG 04 10:29:29,2025 AUG 04 10:35:22,2025 AUG 04 10:34:52,-64.4941,-30.4948,2025 AUG 04 10:29:59,-58.3438,-49.0234,2025 AUG 04 10:30:50,40.0726,2124,8.4975,120.0865,34.5008,N/A,63.9431,98.2566,10,480,531,30,30,793,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,353,300,776,1400002C000A01E002131E1E03190301000D000D0000000000000000000000000000000001C20161012C0308
1,1,10,0,25,34340,0,0,0,1,0,2025 AUG 04 14:17:53,2025 AUG 04 14:31:12,2025 AUG 04 14:18:03,2025 AUG 04 14:31:12,N/A,N/A,2025 AUG 04 14:25:23,2025 AUG 04 14:31:12,2025 AUG 04 14:30:42,-64.425,-88.234,2025 AUG 04 14:25:53,-58.2287,-105.9376,2025 AUG 04 14:26:43,39.6181,2134,8.53,120.1631,34.1222,N/A,63.2185,97.1556,10,480,530,30,30,789,3,1,13,13,0,0,0,0,0,0,0,0,0,0,450,349,300,767,1400002C000A01E002121E1E03150301000D000D0000000000000000000000000000000001C2015D012C02FF
