degf,dvaf,sbsf,aotfPointer,steppingPointer,accumulationCount,binningFactor,integrationTime
0,1,1,155,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,160,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,160,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,160,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,165,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,165,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,165,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,170,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,170,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,170,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,175,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,175,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,175,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,180,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,180,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,180,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,185,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,185,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,185,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,190,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,190,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,190,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,195,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,195,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,195,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,200,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,200,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,200,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,205,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,205,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,205,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,210,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,210,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,210,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,215,7,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,215,7,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,215,7,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,110,9,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,110,9,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,110,9,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,140,9,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,140,9,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,140,9,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,170,9,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,170,9,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,170,9,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,195,9,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,195,9,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,195,9,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,110,11,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,110,11,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,110,11,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,140,11,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,140,11,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,140,11,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,110,13,16,3,2000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=834MS -- NROWS=16
0,1,1,110,13,12,3,4000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=792MS -- NROWS=16
0,1,1,110,13,10,3,6000 # OCCULTATION_FULLSCAN_FAST -- EXECTIME=804MS -- NROWS=16
0,1,1,98,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,98,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,101,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,101,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,104,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,104,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,107,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,107,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,110,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,110,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,113,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,113,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,116,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,116,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,119,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,119,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,122,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,122,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,125,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,125,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,128,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,128,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,131,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,131,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,134,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,134,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,137,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,137,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,140,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,140,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,143,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,143,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,146,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,146,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,149,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,149,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,152,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,152,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,155,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,155,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,158,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,158,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,161,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,161,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,164,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,164,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,167,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,167,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,170,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,170,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,173,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,173,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,176,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,176,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,179,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,179,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,182,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,182,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,185,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,185,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,188,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,188,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,191,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,191,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,194,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,194,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,197,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,197,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,200,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,200,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,203,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,203,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,206,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,206,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,209,14,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,209,14,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,98,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,98,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,101,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,101,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,104,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,104,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,107,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,107,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,110,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,110,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,113,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,113,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,116,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,116,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,119,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,119,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,122,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,122,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,125,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,125,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,128,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,128,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,131,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,131,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,134,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,134,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,137,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,137,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,140,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,140,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,143,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,143,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,146,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,146,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,149,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,149,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,152,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,152,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,155,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,155,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,158,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,158,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,161,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,161,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,164,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,164,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,167,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,167,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,170,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,170,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,173,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,173,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,176,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,176,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,179,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,179,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,182,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,182,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,185,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,185,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,188,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,188,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,191,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,191,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,194,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,194,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,197,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,197,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,200,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,200,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,203,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,203,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,206,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,206,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,209,16,78,0,2000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=849MS -- NROWS=24
0,1,1,209,16,64,0,4000 # OCCULTATION_MINISCAN_SLOW -- EXECTIME=829MS -- NROWS=24
0,1,1,98,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,98,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,101,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,101,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,104,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,104,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,107,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,107,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,110,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,110,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,113,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,113,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,116,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,116,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,119,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,119,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,122,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,122,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,125,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,125,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,128,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,128,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,131,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,131,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,134,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,134,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,137,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,137,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,140,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
0,1,1,140,15,10,4,4000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=756MS -- NROWS=20
0,1,1,143,15,12,4,2000 # OCCULTATION_MINISCAN_FAST -- EXECTIME=738MS -- NROWS=20
