mode,acq_mode,bias_average,dark_average,science_average,vstart,vend,hstart,hend,vod_value,vrd_value,start_delay,acq_delay,integration_time,num_acqs,num_flush,dark_so_steps,dark_nadir_steps,motor_delay,motor_start_position,flag_register,binning_size,control_bits
2,2,0,0,0,67,230,0,1047,4095,3480,1,4803,7500,43,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 7500 ms -20 bit - Rhythm = 14056 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,0,10000,52,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 11753 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,5817,10000,35,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 10000 ms -20 bit - Rhythm = 17570 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,0,13000,41,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 14753 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,6331,13000,29,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 13000 ms -20 bit - Rhythm = 21084 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,0,16000,34,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 17753 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,3331,16000,29,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 16000 ms -20 bit - Rhythm = 21084 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,0,20000,28,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,0,30000,19,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,7500,65,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 7500 ms -20 bit - Rhythm = 9253 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,8596,7500,34,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 7500 ms -20 bit - Rhythm = 17849 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,10000,52,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 10000 ms -20 bit - Rhythm = 11753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,6096,10000,34,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 10000 ms -20 bit - Rhythm = 17849 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,13000,41,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 13000 ms -20 bit - Rhythm = 14753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,16481,13000,20,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 13000 ms -20 bit - Rhythm = 31234 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,16000,34,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 16000 ms -20 bit - Rhythm = 17753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,7235,16000,25,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 16000 ms -20 bit - Rhythm = 24988 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,20000,28,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,7500,65,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 7500 ms -20 bit - Rhythm = 9253 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,6414,7500,39,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 7500 ms -20 bit - Rhythm = 15667 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,10000,52,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 10000 ms -20 bit - Rhythm = 11753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,9136,10000,29,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 10000 ms -20 bit - Rhythm = 20889 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,13000,41,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 13000 ms -20 bit - Rhythm = 14753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,11358,13000,23,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 13000 ms -20 bit - Rhythm = 26111 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,16000,34,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 16000 ms -20 bit - Rhythm = 17753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,8358,16000,23,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 16000 ms -20 bit - Rhythm = 26111 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,20000,28,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,30000,19,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,7500,65,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 7500 ms -20 bit - Rhythm = 9253 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,10375,7500,31,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 7500 ms -20 bit - Rhythm = 19628 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,10000,52,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 10000 ms -20 bit - Rhythm = 11753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,7875,10000,31,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 10000 ms -20 bit - Rhythm = 19628 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,13000,41,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 13000 ms -20 bit - Rhythm = 14753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,11417,13000,23,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 13000 ms -20 bit - Rhythm = 26170 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,16000,34,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 16000 ms -20 bit - Rhythm = 17753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,8417,16000,23,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 16000 ms -20 bit - Rhythm = 26170 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,20000,28,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,777,4095,3480,1,0,30000,19,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:777)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,7000,69,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 7000 ms -20 bit - Rhythm = 8753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,5963,7000,41,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 7000 ms -20 bit - Rhythm = 14716 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,20678,7000,21,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 7000 ms -20 bit - Rhythm = 29431 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,10000,52,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 10000 ms -20 bit - Rhythm = 11753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,5906,10000,34,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 10000 ms -20 bit - Rhythm = 17659 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,17678,10000,21,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 10000 ms -20 bit - Rhythm = 29431 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,15000,36,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,17206,15000,18,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 15000 ms -20 bit - Rhythm = 33959 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,20000,28,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,22393,20000,14,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 20000 ms -20 bit - Rhythm = 44146 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,30000,19,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,7500,65,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 7500 ms -20 bit - Rhythm = 9253 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,9171,7500,33,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 7500 ms -20 bit - Rhythm = 18424 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,15000,36,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,20000,28,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,30000,19,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,7500,65,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 7500 ms -20 bit - Rhythm = 9253 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,15000,36,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,20000,28,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,548,4095,3480,1,0,30000,19,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:548)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,15000,36,242,5,5,125,7,74,1,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,18316,15000,18,242,5,5,125,7,74,1,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 15000 ms -20 bit - Rhythm = 35069 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,20000,28,242,5,5,125,7,74,1,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,30000,19,242,5,5,125,7,74,1,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,7500,65,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 7500 ms -20 bit - Rhythm = 9253 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,9559,7500,32,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 7500 ms -20 bit - Rhythm = 18812 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,15000,36,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,16168,15000,19,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 15000 ms -20 bit - Rhythm = 32921 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,20000,28,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,22141,20000,14,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 20000 ms -20 bit - Rhythm = 43894 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,30000,19,242,5,5,125,7,74,3,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,15000,36,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,16416,15000,19,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 15000 ms -20 bit - Rhythm = 33169 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,20000,28,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,30000,19,242,5,5,125,7,74,7,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,15000,36,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,20000,28,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 20000 ms -20 bit - Rhythm = 21753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,30000,19,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 30000 ms -20 bit - Rhythm = 31753 ms
2,2,0,0,0,67,230,0,327,4095,3480,1,0,45000,13,242,5,5,125,7,74,15,0 # NADIR: Horizontal Bin (67:230;0:327)-Tint = 45000 ms -20 bit - Rhythm = 46753 ms
2,0,0,0,0,67,230,0,1047,4095,3480,1,20180,5000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:1047) - Tint = 5000 ms -16 bit - Rhythm = 26933 ms
2,0,0,0,0,67,230,0,1047,4095,3480,1,37112,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 53865 ms
2,0,0,0,0,67,230,0,1047,4095,3480,1,65535,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:1047) - Tint = 15000 ms -16 bit - Rhythm = 82288 ms
2,0,0,0,0,67,230,0,777,4095,3480,1,13261,5000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:777) - Tint = 5000 ms -16 bit - Rhythm = 20014 ms
2,0,0,0,0,67,230,0,777,4095,3480,1,23275,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:777) - Tint = 15000 ms -16 bit - Rhythm = 40028 ms
2,0,0,0,0,67,230,0,777,4095,3480,1,63302,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:777) - Tint = 15000 ms -16 bit - Rhythm = 80055 ms
2,0,0,0,0,67,230,0,548,4095,3480,1,7393,5000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:548) - Tint = 5000 ms -16 bit - Rhythm = 14146 ms
2,0,0,0,0,67,230,0,548,4095,3480,1,11539,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:548) - Tint = 15000 ms -16 bit - Rhythm = 28292 ms
2,0,0,0,0,67,230,0,548,4095,3480,1,39830,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:548) - Tint = 15000 ms -16 bit - Rhythm = 56583 ms
2,0,0,0,0,67,230,0,327,4095,3480,1,1730,5000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:327) - Tint = 5000 ms -16 bit - Rhythm = 8483 ms
2,0,0,0,0,67,230,0,327,4095,3480,1,212,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:327) - Tint = 15000 ms -16 bit - Rhythm = 16965 ms
2,0,0,0,0,67,230,0,327,4095,3480,1,17177,15000,65535,242,0,0,125,7,138,0,0 # NADIR: Full Frame (67:230;0:327) - Tint = 15000 ms -16 bit - Rhythm = 33930 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,0,15000,65535,242,0,0,125,7,10,3,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,2,0,0,0,67,230,0,1047,4095,3480,1,0,15000,65535,242,0,0,125,7,10,15,0 # NADIR: Horizontal Bin (67:230;0:1047)-Tint = 15000 ms -20 bit - Rhythm = 16753 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,626,3000,121,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 3000 ms -20 bit - Rhythm = 5000 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,3126,3000,81,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 3000 ms -20 bit - Rhythm = 7500 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,10626,3000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 3000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,1126,5000,81,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 5000 ms -20 bit - Rhythm = 7500 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,8626,5000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 5000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,0,7000,72,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 7000 ms -20 bit - Rhythm = 8374 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,6626,7000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 7000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,0,10000,53,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 10000 ms -20 bit - Rhythm = 11374 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,3626,10000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 10000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,626,13000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 13000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,0,16000,35,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 16000 ms -20 bit - Rhythm = 17374 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,0,20000,29,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 20000 ms -20 bit - Rhythm = 21374 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,0,30000,20,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 30000 ms -20 bit - Rhythm = 31374 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,0,45000,13,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 45000 ms -20 bit - Rhythm = 46374 ms
2,1,0,0,0,97,224,0,1047,4095,3480,1,0,60000,10,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:1047) -Tint = 60000 ms -20 bit - Rhythm = 61374 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,626,3000,121,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 3000 ms -20 bit - Rhythm = 5000 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,3126,3000,81,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 3000 ms -20 bit - Rhythm = 7500 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,10626,3000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 3000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,1126,5000,81,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 5000 ms -20 bit - Rhythm = 7500 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,8626,5000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 5000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,0,7000,72,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 7000 ms -20 bit - Rhythm = 8374 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,6626,7000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 7000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,0,10000,53,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 10000 ms -20 bit - Rhythm = 11374 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,3626,10000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 10000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,626,13000,41,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 13000 ms -20 bit - Rhythm = 15000 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,0,16000,35,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 16000 ms -20 bit - Rhythm = 17374 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,0,20000,29,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 20000 ms -20 bit - Rhythm = 21374 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,0,30000,20,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 30000 ms -20 bit - Rhythm = 31374 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,0,45000,13,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 45000 ms -20 bit - Rhythm = 46374 ms
2,1,0,0,0,97,224,0,327,4095,3480,1,0,60000,10,242,5,5,125,7,74,0,0 # NADIR: Vertical Bin (97:224;0:327) -Tint = 60000 ms -20 bit - Rhythm = 61374 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,111,30,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 30 ms -20 bit - Rhythm = 334 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,277,30,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 30 ms -20 bit - Rhythm = 500 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,777,30,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 30 ms -20 bit - Rhythm = 1000 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,101,40,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 40 ms -20 bit - Rhythm = 334 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,267,40,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 40 ms -20 bit - Rhythm = 500 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,767,40,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 40 ms -20 bit - Rhythm = 1000 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,96,45,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 45 ms -20 bit - Rhythm = 334 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,262,45,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 45 ms -20 bit - Rhythm = 500 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,762,45,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 45 ms -20 bit - Rhythm = 1000 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,91,50,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 50 ms -20 bit - Rhythm = 334 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,257,50,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 50 ms -20 bit - Rhythm = 500 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,757,50,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 50 ms -20 bit - Rhythm = 1000 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,66,75,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 75 ms -20 bit - Rhythm = 334 ms
1,1,0,0,0,167,182,0,1047,4095,3480,1,232,75,65534,242,5,5,125,7,74,0,0 # SO: Vertical Bin (167:182;0:1047) -Tint = 75 ms -20 bit - Rhythm = 500 ms
