TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1029,1029,1,1,dayside,2019 JAN 26 15:46:44,LNO ON
1,1,3999,3999,1,2,limb,2019 JAN 26 17:45:07,LNO ON
-1,-1,-1,-1,-1,3,dayside,2019 JAN 26 19:43:20,LNO OFF
-1,-1,-1,-1,-1,3,dayside2,2019 JAN 26 19:43:20,LNO OFF
-1,-1,-1,-1,-1,3,dayside3,2019 JAN 26 19:43:20,LNO OFF
1,1,4001,4001,1,4,limb,2019 JAN 26 21:41:27,LNO ON
1,1,1090,1090,1,5,dayside,2019 JAN 26 23:39:37,LNO ON
-1,-1,-1,-1,-1,6,dayside,2019 JAN 27 01:37:51,LNO OFF
1,1,1779,1779,1,7,dayside,2019 JAN 27 03:36:06,LNO ON
-1,-1,-1,-1,-1,8,dayside,2019 JAN 27 05:34:22,LNO OFF
-1,-1,-1,-1,-1,8,dayside2,2019 JAN 27 05:34:22,LNO OFF
-1,-1,-1,-1,-1,8,dayside3,2019 JAN 27 05:34:22,LNO OFF
1,1,1860,1860,1,9,dayside,2019 JAN 27 07:32:32,LNO ON
1,1,4002,4002,1,10,limb,2019 JAN 27 09:30:33,LNO ON
1,1,1107,1107,1,11,dayside,2019 JAN 27 11:28:34,LNO ON
-1,-1,-1,-1,-1,12,dayside,2019 JAN 27 13:26:42,LNO OFF
-1,-1,-1,-1,-1,12,dayside2,2019 JAN 27 13:26:42,LNO OFF
-1,-1,-1,-1,-1,12,dayside3,2019 JAN 27 13:26:42,LNO OFF
1,1,1837,1837,1,13,dayside,2019 JAN 27 15:24:54,LNO ON
-1,-1,-1,-1,-1,14,dayside,2019 JAN 27 17:23:04,LNO OFF
-1,-1,-1,-1,-1,14,dayside2,2019 JAN 27 17:23:04,LNO OFF
-1,-1,-1,-1,-1,14,dayside3,2019 JAN 27 17:23:04,LNO OFF
1,1,1033,1033,1,15,dayside,2019 JAN 27 19:21:09,LNO ON
-1,-1,-1,-1,-1,16,dayside,2019 JAN 27 21:19:06,LNO OFF
1,1,2639,2639,1,17,dayside,2019 JAN 27 23:17:04,LNO ON
-1,-1,-1,-1,-1,18,dayside,2019 JAN 28 01:15:06,LNO OFF
-1,-1,-1,-1,-1,18,dayside2,2019 JAN 28 01:15:06,LNO OFF
-1,-1,-1,-1,-1,18,dayside3,2019 JAN 28 01:15:06,LNO OFF
1,1,4000,4000,1,19,limb,2019 JAN 28 03:13:12,LNO ON
-1,-1,-1,-1,-1,20,dayside,2019 JAN 28 05:11:18,LNO OFF
-1,-1,-1,-1,-1,20,dayside2,2019 JAN 28 05:11:18,LNO OFF
-1,-1,-1,-1,-1,20,dayside3,2019 JAN 28 05:11:18,LNO OFF
1,1,1107,1107,1,21,dayside,2019 JAN 28 07:09:21,LNO ON
-1,-1,-1,-1,-1,22,dayside,2019 JAN 28 09:07:19,LNO OFF
-1,-1,-1,-1,-1,22,dayside2,2019 JAN 28 09:07:19,LNO OFF
-1,-1,-1,-1,-1,22,dayside3,2019 JAN 28 09:07:19,LNO OFF
1,1,4001,4001,1,23,limb,2019 JAN 28 11:05:12,LNO ON
-1,-1,-1,-1,-1,24,dayside,2019 JAN 28 13:03:11,LNO OFF
-1,-1,-1,-1,-1,24,dayside2,2019 JAN 28 13:03:11,LNO OFF
-1,-1,-1,-1,-1,24,dayside3,2019 JAN 28 13:03:11,LNO OFF
1,1,1033,1033,1,25,dayside,2019 JAN 28 15:01:15,LNO ON
1,1,4002,4002,1,26,limb,2019 JAN 28 16:59:20,LNO ON
1,1,1090,1090,1,27,dayside,2019 JAN 28 18:57:21,LNO ON
-1,-1,-1,-1,-1,28,dayside,2019 JAN 28 20:55:16,LNO OFF
-1,-1,-1,-1,-1,28,dayside2,2019 JAN 28 20:55:16,LNO OFF
-1,-1,-1,-1,-1,28,dayside3,2019 JAN 28 20:55:16,LNO OFF
1,1,4003,4003,1,29,limb,2019 JAN 28 22:53:09,LNO ON
-1,-1,-1,-1,-1,30,dayside,2019 JAN 29 00:51:05,LNO OFF
-1,-1,-1,-1,-1,30,dayside2,2019 JAN 29 00:51:05,LNO OFF
-1,-1,-1,-1,-1,30,dayside3,2019 JAN 29 00:51:05,LNO OFF
1,1,1029,1029,1,31,dayside,2019 JAN 29 02:49:06,LNO ON
-1,-1,-1,-1,-1,32,dayside,2019 JAN 29 04:47:07,LNO OFF
-1,-1,-1,-1,-1,32,dayside2,2019 JAN 29 04:47:07,LNO OFF
-1,-1,-1,-1,-1,32,dayside3,2019 JAN 29 04:47:07,LNO OFF
1,1,1090,1090,1,33,dayside,2019 JAN 29 06:45:07,LNO ON
-1,-1,-1,-1,-1,34,dayside,2019 JAN 29 08:43:04,LNO OFF
-1,-1,-1,-1,-1,34,dayside2,2019 JAN 29 08:43:04,LNO OFF
-1,-1,-1,-1,-1,34,dayside3,2019 JAN 29 08:43:04,LNO OFF
1,1,4001,4001,1,35,limb,2019 JAN 29 10:40:56,LNO ON
-1,-1,-1,-1,-1,36,dayside,2019 JAN 29 12:38:50,LNO OFF
-1,-1,-1,-1,-1,36,dayside2,2019 JAN 29 12:38:50,LNO OFF
-1,-1,-1,-1,-1,36,dayside3,2019 JAN 29 12:38:50,LNO OFF
1,1,1779,1779,1,37,dayside,2019 JAN 29 14:36:49,LNO ON
-1,-1,-1,-1,-1,38,dayside,2019 JAN 29 16:34:51,LNO OFF
1,1,1860,1860,1,39,dayside,2019 JAN 29 18:32:50,LNO ON
1,1,4002,4002,1,40,limb,2019 JAN 29 20:30:46,LNO ON
1,1,1107,1107,1,41,dayside,2019 JAN 29 22:28:36,LNO ON
-1,-1,-1,-1,-1,42,dayside,2019 JAN 30 00:26:30,LNO OFF
-1,-1,-1,-1,-1,42,dayside2,2019 JAN 30 00:26:30,LNO OFF
-1,-1,-1,-1,-1,42,dayside3,2019 JAN 30 00:26:30,LNO OFF
1,1,1837,1837,1,43,dayside,2019 JAN 30 02:24:26,LNO ON
-1,-1,-1,-1,-1,44,dayside,2019 JAN 30 04:22:25,LNO OFF
-1,-1,-1,-1,-1,44,dayside2,2019 JAN 30 04:22:25,LNO OFF
-1,-1,-1,-1,-1,44,dayside3,2019 JAN 30 04:22:25,LNO OFF
1,1,1033,1033,1,45,dayside,2019 JAN 30 06:20:23,LNO ON
1,1,4004,4004,1,46,limb,2019 JAN 30 08:18:19,LNO ON
1,1,2639,2639,1,47,dayside,2019 JAN 30 10:16:11,LNO ON
-1,-1,-1,-1,-1,48,dayside,2019 JAN 30 12:14:02,LNO OFF
-1,-1,-1,-1,-1,48,dayside2,2019 JAN 30 12:14:02,LNO OFF
-1,-1,-1,-1,-1,48,dayside3,2019 JAN 30 12:14:02,LNO OFF
1,1,1107,1107,1,49,dayside,2019 JAN 30 14:11:58,LNO ON
