TC20 FIXED,TC20 PRECOOLING,TC20 SCI1,TC20 SCI2,LNO_OBSERVING (1=YES;0=NO),OBSERVATION NUMBER,OBSERVATION TYPE,APPROX TC START TIME,COMMENTS
1,1,1452,1453,0,2,egress,2019 MAY 18 18:17:36,SO ON
1,1,3951,3951,0,4,egress,2019 MAY 18 22:13:41,SO ON
1,1,1452,1453,0,6,egress,2019 MAY 19 02:09:54,SO ON
1,1,3951,3951,0,8,egress,2019 MAY 19 06:05:55,SO ON
1,1,1410,1410,0,10,egress,2019 MAY 19 10:01:56,SO ON
1,1,1452,1453,0,12,egress,2019 MAY 19 13:58:04,SO ON
1,1,1215,1215,0,16,egress,2019 MAY 19 21:50:01,SO ON
1,1,1452,1453,0,17,egress,2019 MAY 19 23:48:05,SO ON
1,1,1452,1453,0,19,egress,2019 MAY 20 03:44:13,SO ON
1,1,3954,3954,0,22,egress,2019 MAY 20 09:38:07,SO ON
1,1,1454,1455,0,23,egress,2019 MAY 20 11:36:10,SO ON
1,1,1177,1177,0,25,egress,2019 MAY 20 15:32:14,SO ON
1,1,1176,1176,0,28,egress,2019 MAY 20 21:26:06,SO ON
1,1,3954,3954,0,30,egress,2019 MAY 21 01:22:11,SO ON
1,1,254,254,0,31,egress,2019 MAY 21 03:20:15,SO ON
1,1,3951,3951,0,34,egress,2019 MAY 21 09:14:05,SO ON
1,1,3954,3954,0,36,egress,2019 MAY 21 13:10:08,SO ON
1,1,1458,1459,0,37,egress,2019 MAY 21 15:08:09,SO ON
1,1,1410,1410,0,40,egress,2019 MAY 21 21:01:59,SO ON
1,1,1452,1453,0,42,egress,2019 MAY 22 00:57:59,SO ON
1,1,1176,1176,0,46,egress,2019 MAY 22 08:49:52,SO ON
1,1,3954,3954,0,47,egress,2019 MAY 22 10:47:51,SO ON
1,1,1175,1175,0,49,egress,2019 MAY 22 14:43:52,SO ON
1,1,239,239,0,52,egress,2019 MAY 22 20:37:41,SO ON
1,1,1456,1457,0,53,egress,2019 MAY 22 22:35:38,SO ON
1,1,1458,1459,0,57,egress,2019 MAY 23 06:27:37,SO ON
1,1,1176,1176,0,59,egress,2019 MAY 23 10:23:24,SO ON
0,1,93,93,1,61,egress,2019 MAY 23 14:19:24,LNO ON
1,1,1452,1453,0,63,egress,2019 MAY 23 18:15:19,SO ON
1,1,3951,3951,0,65,egress,2019 MAY 23 22:11:08,SO ON
1,1,1452,1453,0,67,egress,2019 MAY 24 02:07:06,SO ON
1,1,3951,3951,0,69,egress,2019 MAY 24 06:03:05,SO ON
1,1,1410,1410,0,71,egress,2019 MAY 24 09:58:52,SO ON
1,1,1452,1453,0,75,egress,2019 MAY 24 17:50:44,SO ON
1,1,1215,1215,0,77,egress,2019 MAY 24 21:46:32,SO ON
1,1,1452,1453,0,78,egress,2019 MAY 24 23:44:27,SO ON
1,1,1452,1453,0,82,egress,2019 MAY 25 07:36:19,SO ON
1,1,3954,3954,0,84,egress,2019 MAY 25 11:32:05,SO ON
1,1,1454,1455,0,88,egress,2019 MAY 25 19:23:54,SO ON
1,1,1177,1177,0,90,egress,2019 MAY 25 23:19:41,SO ON
1,1,1215,1215,0,95,egress,2019 MAY 26 09:09:24,SO ON
1,1,1175,1175,0,98,egress,2019 MAY 26 15:03:11,SO ON
1,1,1176,1176,0,99,egress,2019 MAY 26 17:01:08,SO ON
1,1,1446,1446,0,101,egress,2019 MAY 26 20:56:56,SO ON
1,1,1452,1453,0,104,egress,2019 MAY 27 02:50:40,SO ON
1,1,3951,3951,0,106,egress,2019 MAY 27 06:46:35,SO ON
1,1,1410,1410,0,108,egress,2019 MAY 27 10:42:19,SO ON
1,1,1427,1427,0,114,egress,2019 MAY 27 22:29:49,SO ON
1,1,3954,3954,0,120,egress,2019 MAY 28 10:17:19,SO ON
1,1,1215,1215,0,122,egress,2019 MAY 28 14:13:07,SO ON
1,1,1175,1175,0,124,egress,2019 MAY 28 18:09:00,SO ON
1,1,1452,1453,0,126,egress,2019 MAY 28 22:04:45,SO ON
1,1,1458,1459,0,138,egress,2019 MAY 29 21:39:37,SO ON
1,1,1177,1177,0,144,egress,2019 MAY 30 09:27:03,SO ON
1,1,1469,1469,0,148,egress,2019 MAY 30 17:18:37,SO ON
1,1,1452,1453,0,150,egress,2019 MAY 30 21:14:24,SO ON
1,1,3951,3951,0,154,egress,2019 MAY 31 05:05:57,SO ON
