TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2022 DEC 24 17:36:00,1,1
2022 DEC 26 08:57:00,21,21
2022 DEC 28 00:18:00,41,41
2022 DEC 29 13:39:00,60,60
2022 DEC 31 02:57:00,79,79
2023 JAN 03 13:36:00,121,121
2023 JAN 05 02:57:00,140,140
2023 JAN 14 03:09:00,250,250
2023 JAN 19 03:03:00,311,311
