TGO overlap time with MRO (UTC),Dayside nadir observation number,Thermal orbit number
2021 SEP 05 08:09:00,9,9
2021 SEP 08 20:45:00,52,52
2021 SEP 10 04:12:00,68,68
2021 SEP 11 17:33:00,87,87
2021 SEP 15 06:06:00,130,130
2021 SEP 18 04:51:00,166,166
2021 SEP 19 18:12:00,185,185
2021 SEP 21 19:21:00,210,210
2021 SEP 24 18:06:00,246,246
